x, y, z, theta
10.5554,-94.738,0,-2.94937
10.2417,-94.7986,0,-2.94726
9.87889,-94.869,0,-2.94352
9.48006,-94.9481,0,-2.93946
9.10574,-95.024,0,-2.93603
8.67138,-95.1139,0,-2.93279
8.33376,-95.1847,0,-2.93084
7.99307,-95.2575,0,-2.92857
7.60762,-95.3403,0,-2.92655
7.18623,-95.4317,0,-2.92441
6.7531,-95.527,0,-2.92146
6.29616,-95.6289,0,-2.92011
5.8154,-95.7373,0,-2.91946
5.31062,-95.8512,0,-2.91946
4.79388,-95.968,0,-2.91963
4.25317,-96.0902,0,-2.92024
3.70043,-96.215,0,-2.92189
3.15954,-96.3364,0,-2.92318
2.82004,-96.4125,0,-2.9245
2.2667,-96.5348,0,-2.92604
1.67701,-96.6642,0,-2.92672
1.37609,-96.7299,0,-2.92646
0.786277,-96.8588,0,-2.92608
0.473353,-96.9274,0,-2.92556
0.16046,-96.996,0,-2.92513
-0.152416,-97.0648,0,-2.92504
-0.465284,-97.1336,0,-2.92478
-0.790149,-97.2052,0,-2.92426
-1.11501,-97.2769,0,-2.92433
-1.43986,-97.3486,0,-2.92408
-1.76468,-97.4204,0,-2.92373
-2.10152,-97.4949,0,-2.92367
-2.4143,-97.5641,0,-2.92355
-2.73911,-97.636,0,-2.92343
-3.07592,-97.7106,0,-2.92266
-3.4127,-97.7854,0,-2.92197
-3.73742,-97.8577,0,-2.92147
-4.0621,-97.9302,0,-2.92093
-4.50019,-98.0281,0,-2.92075
-4.83681,-98.1036,0,-2.92077
-5.1614,-98.1765,0,-2.92091
-5.48598,-98.2494,0,-2.92072
-5.81054,-98.3224,0,-2.92052
-6.14712,-98.398,0,-2.92082
-6.48372,-98.4736,0,-2.92104
-6.8203,-98.5492,0,-2.92141
-7.15691,-98.6248,0,-2.92198
-7.49356,-98.7001,0,-2.92261
-7.81823,-98.7725,0,-2.92311
-8.15498,-98.8475,0,-2.92392
-8.47976,-98.9195,0,-2.92455
-8.8166,-98.994,0,-2.92491
-9.14144,-99.0657,0,-2.92556
-9.47837,-99.1399,0,-2.92642
-9.81534,-99.2138,0,-2.92667
-10.1283,-99.2824,0,-2.92716
-10.4653,-99.356,0,-2.92819
-10.8024,-99.4292,0,-2.92888
-11.1396,-99.5023,0,-2.92928
-11.6042,-99.6037,0,-2.93
-11.9294,-99.6738,0,-2.93061
-12.2547,-99.7438,0,-2.93074
-12.5919,-99.8163,0,-2.93096
-12.9293,-99.8886,0,-2.93211
-13.2667,-99.9604,0,-2.93324
-13.6042,-100.032,0,-2.93348
-13.9296,-100.101,0,-2.9341
-14.2671,-100.172,0,-2.93488
-14.6047,-100.243,0,-2.9356
-14.9424,-100.314,0,-2.93609
-15.268,-100.382,0,-2.93664
-15.6178,-100.455,0,-2.93758
-15.9555,-100.525,0,-2.93779
-16.3054,-100.598,0,-2.93822
-16.6432,-100.668,0,-2.93873
-16.9811,-100.738,0,-2.93884
-17.319,-100.807,0,-2.93884
-17.6448,-100.874,0,-2.93901
-17.9828,-100.944,0,-2.93891
-18.3207,-101.013,0,-2.93875
-18.6586,-101.082,0,-2.93853
-19.1145,-101.177,0,-2.93806
-19.4403,-101.244,0,-2.93786
-19.7782,-101.314,0,-2.93807
-20.104,-101.381,0,-2.93788
-20.4297,-101.448,0,-2.93691
-20.7675,-101.518,0,-2.93641
-21.0932,-101.586,0,-2.93617
-21.4189,-101.654,0,-2.93578
-21.7445,-101.722,0,-2.93535
-22.0702,-101.79,0,-2.93517
-22.4078,-101.861,0,-2.93449
-22.7334,-101.929,0,-2.934
-23.0589,-101.998,0,-2.93378
-23.3965,-102.069,0,-2.93395
-23.7341,-102.14,0,-2.93365
-24.0596,-102.208,0,-2.93319
-24.3971,-102.28,0,-2.93298
-24.7346,-102.351,0,-2.9329
-25.0842,-102.425,0,-2.93308
-25.4217,-102.496,0,-2.93329
-25.7713,-102.57,0,-2.93285
-26.1088,-102.642,0,-2.93227
-26.6047,-102.746,0,-2.93206
-26.9421,-102.818,0,-2.93198
-27.2796,-102.89,0,-2.93179
-27.617,-102.962,0,-2.93164
-27.9423,-103.031,0,-2.93145
-28.3038,-103.108,0,-2.93158
-28.6412,-103.18,0,-2.93169
-28.9786,-103.252,0,-2.93147
-29.316,-103.324,0,-2.93182
-29.6776,-103.401,0,-2.93193
-30.015,-103.473,0,-2.93178
-30.3524,-103.544,0,-2.93184
