x,y,z,theta,kappa,s,dkappa
32.5762,-14.2458,0,-1.61717,0.00397742,0,0.000352892
32.5317,-15.249,0,-1.613,0.00434583,1.00414,0.000379801
32.4916,-16.2523,0,-1.60844,0.00473675,2.00827,0.000396368
32.4563,-17.2558,0,-1.60348,0.00513494,3.01241,0.000392103
32.4261,-18.2595,0,-1.59813,0.00551191,4.01655,0.000350892
32.4015,-19.2633,0,-1.59243,0.00581991,5.02068,0.00025066
32.3827,-20.2673,0,-1.58649,0.00598734,6.02482,6.72124e-05
32.37,-21.2714,0,-1.58049,0.00592244,7.02896,-0.000211849
32.3632,-22.2755,0,-1.5747,0.00553892,8.0331,-0.00055662
32.362,-23.2796,0,-1.56948,0.00482003,9.03723,-0.000851225
32.3656,-24.2837,0,-1.56509,0.00392184,10.0414,-0.000866767
32.3731,-25.2878,0,-1.56152,0.0032774,11.0455,-0.000289515
32.3841,-26.2919,0,-1.55819,0.00348862,12.0496,0.000389314
32.3986,-27.296,0,-1.55453,0.00375044,13.0538,9.94462e-05
32.4168,-28.2999,0,-1.55079,0.00361343,14.0579,-0.000413097
32.4386,-29.3038,0,-1.54749,0.00283748,15.0621,-0.00117221
32.4632,-30.3077,0,-1.54539,0.00119104,16.0662,-0.00213261
32.4889,-31.3115,0,-1.54544,-0.00147377,17.0703,-0.00317715
32.5131,-32.3153,0,-1.54869,-0.00511261,18.0745,-0.00369099
32.5321,-33.3193,0,-1.55548,-0.00819214,19.0786,-0.00235327
32.543,-34.3233,0,-1.56461,-0.0097051,20.0827,-0.000618534
32.5443,-35.3275,0,-1.57436,-0.00939825,21.0869,0.00122706
32.5363,-36.3316,0,-1.58288,-0.00727356,22.091,0.00298048
32.5211,-37.3356,0,-1.5884,-0.00347503,23.0951,0.00430812
32.5023,-38.3396,0,-1.58993,0.000210173,24.0993,0.00303345
32.4837,-39.3435,0,-1.58841,0.00261927,25.1034,0.00176565
32.4675,-40.3475,0,-1.5851,0.00375698,26.1076,0.000500594
32.4551,-41.3516,0,-1.58129,0.00362478,27.1117,-0.000763877
32.4462,-42.3557,0,-1.57824,0.00222308,28.1158,-0.0020048
32.4395,-43.3598,0,-1.57693,0.000479018,29.12,-0.00146901
32.4334,-44.3639,0,-1.5771,-0.000727186,30.1241,-0.000933492
32.4266,-45.368,0,-1.57821,-0.00139574,31.1282,-0.000398112
32.4184,-46.3721,0,-1.57973,-0.00152672,32.1324,0.000137214
32.4087,-47.3762,0,-1.5811,-0.00112018,33.1365,0.000672507
32.3979,-48.3803,0,-1.5819,-0.000531723,34.1407,0.000441096
32.3865,-49.3844,0,-1.58227,-0.000236759,35.1448,0.000146403
32.3749,-50.3884,0,-1.58248,-0.000237706,36.1489,-0.000148292
32.363,-51.3925,0,-1.58284,-0.000534577,37.1531,-0.000443009
32.3506,-52.3966,0,-1.58365,-0.0011274,38.1572,-0.000737759
32.337,-53.4006,0,-1.58515,-0.00180035,39.1613,-0.000517208
32.3216,-54.4046,0,-1.58716,-0.00215756,40.1655,-0.000194269
32.304,-55.4086,0,-1.58937,-0.00219048,41.1696,0.000128701
32.2843,-56.4126,0,-1.59145,-0.00189911,42.1738,0.000451639
32.2627,-57.4165,0,-1.59307,-0.00128349,43.1779,0.000774502
32.2398,-58.4203,0,-1.59397,-0.000540185,44.182,0.000572088
32.2164,-59.4242,0,-1.59429,-0.000157568,45.1862,0.000190001
32.1927,-60.4281,0,-1.59441,-0.000158601,46.1903,-0.000192055
32.1689,-61.4319,0,-1.59473,-0.000543275,47.1944,-0.000574134
32.1445,-62.4358,0,-1.59563,-0.00131165,48.1986,-0.000956311
32.1187,-63.4396,0,-1.59746,-0.00229654,49.2027,-0.000830305
32.0906,-64.4433,0,-1.60012,-0.00293291,50.2068,-0.000437155
32.0597,-65.447,0,-1.60322,-0.00317439,51.211,-4.37889e-05
32.0255,-66.4505,0,-1.60636,-0.00302082,52.2151,0.00034967
31.9884,-67.454,0,-1.60915,-0.00247219,53.2193,0.00074304
31.9488,-68.4573,0,-1.61121,-0.00160784,54.2234,0.000857824
31.9075,-69.4606,0,-1.61241,-0.000795837,55.2275,0.000759496
31.8655,-70.4639,0,-1.61284,-8.25583e-05,56.2317,0.000661195
31.8233,-71.4671,0,-1.61261,0.000532056,57.2358,0.000562987
31.7817,-72.4704,0,-1.6118,0.00104811,58.2399,0.000464899
31.7412,-73.4737,0,-1.61053,0.00149533,59.2441,0.000490509
31.7021,-74.4771,0,-1.60875,0.00206884,60.2482,0.000651808
31.6652,-75.4806,0,-1.60632,0.0028044,61.2524,0.000813277
31.6311,-76.4841,0,-1.60307,0.00370217,62.2565,0.00097489
31.6007,-77.4878,0,-1.59883,0.00476225,63.2606,0.00113651
31.5752,-78.4916,0,-1.59346,0.00592251,64.2648,0.000979282
31.5555,-79.4955,0,-1.58713,0.00657389,65.2689,0.000317991
31.5425,-80.4996,0,-1.58048,0.00656101,66.273,-0.000343626
31.536,-81.5037,0,-1.57417,0.00588402,67.2772,-0.0010046
31.5354,-82.5078,0,-1.56888,0.00454392,68.2813,-0.00166433
31.5393,-83.512,0,-1.56526,0.00259458,69.2854,-0.00197254
31.5458,-84.5161,0,-1.56357,0.000871289,70.2896,-0.00145999
31.5533,-85.5202,0,-1.56334,-0.000337699,71.2937,-0.0009481
