optimized_right_x,optimized_right_y,optimized_left_x,optimized_left_y
-38.6465,-15.269,-51.3037,-26.9853
-38.0625,-13.9641,-51.2831,-27.0787
-41.0539,-16.3172,-51.2858,-27.0778
-42.7573,-16.1355,-51.3051,-27.1789
-42.7856,-16.483,-51.3051,-27.1789
-44.3814,-17.1892,-51.1101,-27.5555
-44.3035,-18.1046,-51.1327,-27.5576
-45.9267,-16.535,-50.9389,-28.3535
-46.5335,-13.4488,-50.8696,-28.3389
-47.0263,-17.6059,-47.5099,-28.4406
-46.9631,-17.8381,-47.1458,-29.712
-49.1049,-14.8471,-46.8379,-30.7685
-49.2933,-14.2071,-46.5003,-31.906
-50.711,-14.6645,-46.1674,-33.0269
-51.987,-15.0802,-45.8311,-34.158
-51.9558,-19.0655,-47.2415,-34.5774
-51.8955,-19.2513,-49.3043,-36.4233
-53.0744,-19.774,-49.6345,-36.5217
-52.7048,-20.794,-47.2517,-37.1717
-54.7865,-20.0104,-45.1223,-36.537
-56.4298,-16.8901,-44.778,-37.6893
-58.3358,-18.2727,-47.1353,-38.3936
-59.7633,-19.8071,-46.7967,-39.5244
-61.0141,-22.1342,-44.4398,-38.8189
-61.6345,-23.8119,-44.0941,-39.9709
-62.014,-26.2004,-47.295,-40.9314
-61.9176,-28.5365,-46.9799,-41.9798
-60.1378,-28.375,-46.7916,-41.9232
-57.1765,-29.6644,-48.4776,-43.5492
-56.9768,-29.6224,-47.8935,-43.3736
-58.8325,-31.6044,-47.4378,-44.3167
-61.0897,-32.2352,-47.4883,-44.3319
-60.7012,-33.5928,-47.1173,-45.2879
-60.3751,-34.7124,-47.0211,-45.2589
-60.0176,-35.9173,-47.1965,-46.4185
-59.78,-37.069,-47.7582,-46.5903
-59.4421,-38.2054,-45.3971,-47.1663
-55.8734,-37.1442,-42.211,-46.1779
-54.0789,-37.8455,-41.8562,-47.3243
-54.2127,-37.8853,-41.4568,-48.628
-55.5337,-39.6401,-41.1469,-49.6474
-58.7307,-40.5929,-43.7296,-51.8139
-58.3837,-41.7544,-43.9063,-51.8674
-58.0434,-42.8911,-43.8837,-53.245
-57.695,-44.0523,-44.0028,-53.2808
-57.3783,-45.1057,-43.5199,-54.2768
-53.8185,-44.0356,-43.2264,-54.1892
-51.7516,-44.5336,-39.7106,-54.4379
-52.4154,-44.7331,-39.4193,-55.4254
-52.2019,-45.7502,-40.8649,-55.8518
-52.2089,-45.7523,-42.8586,-57.6091
-51.9993,-46.7575,-43.5431,-57.811
-52.0906,-46.785,-41.5935,-58.6845
-51.7747,-47.8183,-38.7087,-57.8314
-51.7792,-47.8197,-38.4058,-58.8513
-51.5858,-49.0863,-40.6901,-59.5296
-51.4246,-49.0363,-42.4398,-61.1268
-51.5644,-50.3288,-41.6611,-60.8949
-50.2591,-49.9248,-40.6592,-61.9911
-50.8932,-51.5186,-40.758,-62.0207
-51.1154,-51.5866,-38.0092,-62.5021
-49.2735,-52.1176,-37.3703,-62.31
-49.6682,-52.2375,-37.0412,-63.401
-50.1866,-53.7705,-36.7374,-64.4051
-50.8086,-53.959,-36.3686,-65.6089
-50.3423,-55.1887,-40.6519,-66.9209
-50.2511,-55.1612,-41.6748,-67.787
-49.8588,-56.1674,nan,nan
-50.1261,-56.2471,nan,nan
-53.3246,-58.4752,nan,nan
-53.0391,-59.4431,nan,nan
-50.7536,-58.7689,nan,nan
-48.3909,-59.2407,nan,nan
-49.2164,-59.4842,nan,nan
-48.6406,-60.7684,nan,nan
-47.8764,-60.5424,nan,nan
-48.387,-61.8151,nan,nan
-48.1629,-61.7485,nan,nan
-47.4475,-62.6179,nan,nan
-48.7504,-63.0059,nan,nan
-51.3329,-65.1878,nan,nan
-50.9689,-66.3986,nan,nan
-50.6362,-67.5017,nan,nan
-46.4443,-66.2373,nan,nan
-46.138,-67.2495,nan,nan
-50.3288,-68.5175,nan,nan
-49.946,-69.7676,nan,nan
-46.5683,-68.7331,nan,nan
-44.4481,-68.8684,nan,nan
