x, y, z, theta
10.2417,-94.7986,0,-2.94997
9.87889,-94.869,0,-2.9458
9.48006,-94.9481,0,-2.94155
9.10574,-95.024,0,-2.93766
8.67138,-95.1139,0,-2.93473
8.33376,-95.1847,0,-2.9311
7.99307,-95.2575,0,-2.93007
7.60762,-95.3403,0,-2.92793
7.18623,-95.4317,0,-2.92497
6.7531,-95.527,0,-2.92224
6.29616,-95.6289,0,-2.9199
5.8154,-95.7373,0,-2.91968
5.31062,-95.8512,0,-2.91927
4.79388,-95.968,0,-2.91921
4.25317,-96.0902,0,-2.91957
3.70043,-96.215,0,-2.9208
3.15954,-96.3364,0,-2.92129
2.82004,-96.4125,0,-2.92393
2.2667,-96.5348,0,-2.92564
1.67701,-96.6642,0,-2.92648
1.37609,-96.7299,0,-2.92648
0.786277,-96.8588,0,-2.92598
0.473353,-96.9274,0,-2.92552
0.16046,-96.996,0,-2.92523
-0.152416,-97.0648,0,-2.92513
-0.465284,-97.1336,0,-2.92457
-0.790149,-97.2052,0,-2.92447
-1.11501,-97.2769,0,-2.92447
-1.43986,-97.3486,0,-2.924
-1.76468,-97.4204,0,-2.92388
-2.10152,-97.4949,0,-2.92381
-2.4143,-97.5641,0,-2.92374
-2.73911,-97.636,0,-2.92356
-3.07592,-97.7106,0,-2.92304
-3.4127,-97.7854,0,-2.92263
-3.73742,-97.8577,0,-2.92201
-4.0621,-97.9302,0,-2.92155
-4.50019,-98.0281,0,-2.92098
-4.83681,-98.1036,0,-2.92083
-5.1614,-98.1765,0,-2.92066
-5.48598,-98.2494,0,-2.9204
-5.81054,-98.3224,0,-2.9205
-6.14712,-98.398,0,-2.92079
-6.48372,-98.4736,0,-2.92048
-6.8203,-98.5492,0,-2.92086
-7.15691,-98.6248,0,-2.92143
-7.49356,-98.7001,0,-2.92207
-7.81823,-98.7725,0,-2.92257
-8.15498,-98.8475,0,-2.92343
-8.47976,-98.9195,0,-2.92386
-8.8166,-98.994,0,-2.92435
-9.14144,-99.0657,0,-2.92497
-9.47837,-99.1399,0,-2.92558
-9.81534,-99.2138,0,-2.92589
-10.1283,-99.2824,0,-2.92662
-10.4653,-99.356,0,-2.92759
-10.8024,-99.4292,0,-2.92805
-11.1396,-99.5023,0,-2.92682
-11.6042,-99.6037,0,-2.92937
-11.9294,-99.6738,0,-2.92961
-12.2547,-99.7438,0,-2.92981
-12.5919,-99.8163,0,-2.93049
-12.9293,-99.8886,0,-2.93182
