road_first_x, road_first_y, road_second_x, road_second_y, road_third_x, road_third_y, road_fourth_x, road_fourth_y, 
34.2937,-114.379,31.7263,-119.165,19.2902,-112.736,21.6253,-107.964
25.6624,-130.896,23.4348,-135.049,10.9217,-128.336,13.1437,-124.194
17.5628,-146.173,10.7973,-159.023,-1.6149,-152.547,4.95723,-139.635
9.57193,-161.369,7.12581,-166.042,-5.2856,-159.565,-2.83381,-154.881
-0.909516,-181.91,-3.15811,-186.705,-15.9076,-180.453,-13.4547,-175.696
