x,y,z,theta,kappa,s,dkappa
73.2071,-35.8317,0,2.02141,0.00260047,141.684,-0.00255011
72.7687,-34.9276,0,2.02275,0.000117091,142.689,-0.00231871
72.3301,-34.0235,0,2.02178,-0.00196647,143.694,-0.00180553
71.8933,-33.1185,0,2.01899,-0.00349941,144.699,-0.00125199
71.4596,-32.2121,0,2.01492,-0.0045098,145.704,-0.000776857
71.03,-31.3037,0,2.01007,-0.00509909,146.709,-0.000415099
70.605,-30.3931,0,2.00478,-0.00537983,147.713,-0.000159806
70.185,-29.4803,0,1.99932,-0.00544873,148.718,1.04841e-05
69.7699,-28.5652,0,1.99387,-0.00537961,149.723,0.000118408
69.3598,-27.6478,0,1.98854,-0.00522527,150.728,0.000182838
