-0.947103,-67.2855,-5.47009,-68.5632
-0.995032,-67.299,-5.3934,-68.5415
-1.09552,-66.9433,-5.49389,-68.1858
-1.69416,-67.1124,-5.44276,-68.1714
-0.377485,-65.6417,-5.72697,-67.1889
3.55958,-64.503,-5.70943,-67.1839
3.24821,-63.4652,-5.9927,-66.2415
1.14872,-64.096,-6.01018,-66.2467
-1.40101,-63.6641,-6.24799,-65.1734
-0.729681,-63.455,-6.10477,-65.1288
-1.03258,-62.2152,-6.79339,-64.0735
-1.10991,-62.2401,-6.48668,-63.9746
-1.93638,-61.1619,-9.47204,-63.6601
-1.83711,-61.129,-11.4002,-64.2994
-2.08939,-59.8002,-11.8079,-63.0986
-2.96994,-60.0991,-9.87304,-62.4419
-4.08514,-59.0099,-7.98943,-60.3633
-4.37025,-59.1087,-8.71356,-60.6143
-3.67309,-57.4848,-9.13884,-59.4019
0.733997,-55.9391,-9.1322,-59.3996
-1.31362,-55.5563,-9.46566,-58.4652
-3.29507,-56.2634,-9.31997,-58.4132
-5.09474,-55.7967,-10.0119,-57.5829
-4.60074,-55.6172,-10.2303,-57.6623
-4.89099,-54.561,-13.6974,-57.7939
-5.47623,-54.7759,-14.0739,-56.7618
-6.19968,-53.8893,-14.4926,-55.6029
-6.08849,-53.8487,-12.7726,-54.9816
-6.43534,-52.6922,-11.248,-53.2156
-6.31833,-52.65,-12.0954,-53.5189
-6.69877,-51.5871,-12.1926,-52.3632
-6.66852,-51.5763,-12.1126,-52.3348
-6.86939,-50.4764,-12.3938,-51.2465
-6.94892,-50.5046,-12.1358,-51.1559
-7.01376,-49.3576,-15.1503,-51.0728
-6.7646,-49.2702,-14.9928,-51.018
-7.39402,-48.3741,-13.7093,-49.4144
-8.09776,-48.6189,-14.2705,-49.6085
-7.53583,-47.2801,-14.577,-48.4183
-4.15559,-46.1114,-14.2637,-48.3105
-3.32051,-44.5434,-16.4866,-47.8544
-3.66789,-43.5165,-16.6503,-47.9097
-4.01989,-42.4517,-14.8511,-46.0339
-6.52538,-43.2803,-14.07,-45.7755
-9.30999,-42.9682,-16.0834,-45.1609
-9.0216,-42.8748,-17.8799,-45.7424
-8.9672,-41.2942,-18.3472,-44.27
-8.94793,-41.2881,-18.6556,-43.2906
-7.64337,-39.823,-19.1139,-41.8113
-7.10684,-39.654,-14.879,-38.905
-6.18706,-37.8071,-14.7389,-38.8622
-10.2329,-39.0604,-15.0037,-37.6903
-10.674,-37.6185,-14.9832,-37.6841
-5.98591,-36.1841,-15.4098,-36.5778
-6.33077,-35.0509,-15.4467,-36.589
-8.27411,-35.6423,-15.8256,-35.3484
-11.7454,-35.4621,-15.8256,-35.3484
-11.3866,-35.3529,-16.1642,-34.2423
-11.7666,-34.1088,-15.511,-34.0423
-12.2328,-34.2512,-17.3557,-33.4
-12.4077,-33.0924,-19.5819,-34.0848
-12.4665,-33.1104,-18.2351,-32.4902
-12.7569,-31.9854,-19.152,-32.7738
-12.1296,-31.7925,-19.4793,-31.7201
-12.9158,-30.8451,-19.5834,-31.7524
-12.9405,-30.8528,-22.2845,-31.4863
-13.0068,-29.7097,-21.0161,-31.0915
-13.0029,-29.7084,-19.5039,-29.3691
-13.1422,-28.6406,-18.9063,-29.1833
-13.815,-28.85,-20.6619,-28.664
-12.1468,-27.0811,-22.9421,-29.376
-9.17579,-26.1571,-23.243,-28.4128
-13.683,-26.4847,-20.7867,-27.6453
-13.771,-26.5122,-21.2092,-26.301
-14.0724,-25.5475,-23.6643,-27.0727
-14.8778,-25.7991,-24.0984,-25.7177
-13.5218,-23.8846,-22.3148,-23.8019
-10.1177,-22.8147,-21.9724,-22.4125
-10.5751,-21.3863,-22.3088,-21.4354
-11.03,-20.0253,-22.2389,-21.4043
-11.5459,-18.6048,-22.3762,-20.4499
-16.1399,-20.2825,-22.0626,-20.2655
-17.5796,-19.3279,-22.1915,-19.5893
-16.9739,-19.058,-22.378,-19.7558
-17.6849,-17.692,-22.6835,-19.1506
-17.772,-17.7432,-22.1549,-18.4164
-16.7147,-14.6971,-22.903,-17.9411
-14.9154,-13.0899,-23.1119,-18.4429
-17.0597,-11.3395,-23.9484,-18.8647
-20.8175,-12.9314,-23.9375,-18.8258
-22.172,-12.5215,-24.7132,-18.7237
-24.1909,-12.2839,-24.7289,-18.9173
-24.2058,-12.4678,-25.7163,-18.8974
-25.9848,-13.9392,-25.7193,-18.8413
-25.9809,-14.0108,-26.7742,-19.3767
-27.4954,-14.214,-26.7702,-19.4057
-27.5058,-14.14,-28.0338,-19.7264
-28.9379,-14.5811,-28.0338,-19.7264
-28.9267,-14.6449,-29.0709,-20.2833
-30.3942,-14.9095,-29.044,-20.3925
-30.3194,-15.2135,-29.8488,-21.3143
-31.9139,-15.2559,-30.7091,-21.7427
-32.0171,-14.9531,-31.1358,-22.1389
-33.4861,-15.8031,-32.0381,-21.9516
-33.5663,-15.6317,-32.309,-21.7131
-35.7887,-15.7043,-33.375,-21.9342
-35.0325,-16.7502,-33.2922,-21.9783
-37.4766,-17.1644,-33.3603,-22.7453
-39.6944,-15.2121,-33.7242,-22.6109
-41.1681,-17.7865,-32.7571,-23.7952
-41.9023,-19.5897,-31.5641,-23.9581
-42.5622,-22.4572,-31.4857,-24.8031
-42.0605,-22.5257,-31.3769,-25.4473
-39.8751,-25.045,-28.1573,-25.6872
-39.4309,-25.0322,-27.9036,-26.7716
-37.6749,-26.2944,-27.6411,-27.6851
-38.0171,-26.3404,-27.2985,-28.8338
-42.0768,-28.4958,-29.9536,-29.6234
-41.7382,-29.9718,-31.6142,-31.4504
-41.222,-31.476,-30.7157,-31.1707
-40.8135,-32.853,-30.6866,-32.2369
-39.46,-32.4505,-30.8937,-32.302
-36.7878,-33.061,-30.2553,-33.1861
-37.1826,-33.1839,-29.9467,-33.089
-36.8689,-34.1812,-25.966,-33.0962
-35.7856,-33.8405,-25.6514,-34.1012
-37.049,-35.3229,-25.3302,-35.1309
-39.8676,-36.2095,-25.0129,-36.154
-39.529,-37.3017,-24.6893,-37.2055
-39.2032,-38.3427,-27.8777,-38.1866
-38.886,-39.3595,-29.1625,-39.7225
-38.5755,-40.3605,-28.2365,-39.4405
-38.2613,-41.3816,-28.2525,-40.5729
-36.3483,-40.793,-28.4862,-40.6434
-33.8514,-41.1507,-27.9624,-41.6228
-34.5778,-41.372,-27.9258,-41.6119
-34.088,-42.3347,-27.5707,-42.7937
-33.8637,-42.2669,-27.1943,-42.6806
-33.0599,-43.152,-26.9744,-43.7377
-33.0599,-43.152,-26.9394,-43.7272
-32.7864,-44.3607,-26.715,-44.8031
-32.7864,-44.3607,-26.5912,-44.766
-32.8096,-45.483,-26.0848,-45.7583
-32.5221,-45.397,-26.1429,-45.7757
-34.8099,-47.2286,-25.9212,-46.8531
-36.362,-47.6937,-25.9644,-46.8661
-36.0466,-48.7455,-25.642,-47.9389
-35.7308,-49.7977,-26.9856,-48.3426
-33.9963,-49.2771,-26.6625,-49.4151
-31.451,-49.6845,-25.8685,-49.1758
-31.2546,-49.6255,-26.2215,-50.6397
-32.9209,-51.3005,-26.0128,-50.5766
-35.0826,-51.9517,-25.5985,-51.6312
-34.7039,-53.2044,-25.5985,-51.6312
-34.3695,-54.3023,-24.8491,-52.5589
-29.9307,-54.1133,-24.7554,-52.5303
-29.7963,-54.0721,-24.3402,-53.5608
-29.735,-55.2152,-24.5015,-53.6103
-29.7977,-55.2344,-24.0946,-54.6442
-29.3807,-56.2677,-24.0857,-54.6415
-28.8897,-56.1169,-23.3638,-55.5263
-28.5775,-57.131,-23.5273,-55.5766
-29.0442,-57.2746,-23.1257,-56.6107
-28.6266,-58.3086,-22.7314,-56.489
-28.6337,-58.3108,-22.2689,-57.6641
-28.1718,-59.4867,-22.2713,-57.6649
-28.014,-59.4379,-21.9478,-58.7086
-31.1086,-61.5481,-21.9454,-58.7078
-31.9537,-61.8101,-21.7117,-59.7826
-31.6283,-62.8589,-21.5998,-59.7479
-28.4664,-61.878,-21.7561,-60.9316
-28.1452,-62.9136,-22.1012,-61.0387
-28.1004,-62.8997,-22.0966,-62.159
-27.7824,-63.9242,-21.8921,-62.0955
-30.9888,-64.9196,-21.5706,-63.1306
-30.6669,-65.956,-21.499,-63.1084
-26.5212,-65.8173,-21.4601,-64.2439
-26.3627,-65.768,-21.8287,-64.3584
-25.8575,-66.7734,-21.1636,-65.3118
-25.9649,-66.8069,-20.734,-65.178
-25.5915,-68.0073,-20.6331,-66.4647
-25.4773,-67.9718,-20.6779,-66.4786
-24.9724,-68.9776,-20.5242,-67.5907
-24.8903,-68.952,-20.563,-67.6028
-24.8921,-70.1012,-20.1516,-68.6231
-24.9947,-70.1332,-20.5275,-68.7403
-24.5804,-71.1537,-19.6774,-69.6229
-24.7381,-71.2029,-18.8562,-69.3666
-28.4264,-73.4806,-18.6306,-70.4177
-28.0971,-74.5313,-18.5957,-70.4068
-27.2786,-74.2747,-18.2684,-71.4512
-24.2395,-74.4867,-18.3669,-71.4821
-23.3656,-74.2122,-17.9442,-72.5095
-24.6693,-75.924,-17.9442,-72.5095
-27.3919,-76.7781,-17.6626,-73.7257
-27.0405,-77.8925,-17.6113,-73.7096
-26.6847,-79.0118,-17.2644,-74.8098
-26.3308,-80.1173,-17.2685,-74.8111
-25.9784,-81.2144,-16.9199,-75.908
-25.6439,-82.2568,-17.0325,-75.9438
-25.3101,-83.2986,-16.685,-77.029
-23.0126,-82.5623,-16.6952,-77.0323
-20.787,-83.1687,-16.1711,-78.0646
-21.6608,-83.4487,-16.0327,-78.0201
-21.3231,-84.4975,-15.6974,-79.0651
-21.5414,-84.5678,-15.8246,-79.1059
-24.2549,-86.577,-15.4896,-80.1512
-23.9223,-87.6025,-15.5141,-80.1591
-23.5999,-88.5932,-15.3041,-81.4118
-23.2814,-89.5697,-15.2161,-81.3836
-22.9636,-90.5435,-14.8814,-82.4232
-22.1481,-90.2773,-14.8998,-82.4291
-18.1723,-90.5492,-14.5711,-83.4454
-18.413,-90.6277,-14.4546,-83.4077
-18.2068,-91.8992,-14.9808,-84.7023
-17.9989,-91.8311,-15.0497,-84.7247
-17.1936,-93.1391,-14.7301,-85.7068
-16.8611,-93.0297,-14.9124,-85.7661
-17.3316,-94.3924,-14.4442,-86.6877
-18.2354,-94.6903,-14.323,-86.6482
-20.9367,-96.7186,-13.8382,-87.5651
-20.5696,-97.8431,-13.9266,-87.5939
-20.1847,-99.0755,-13.4636,-89.0127
-16.9525,-99.1826,-13.4621,-89.0122
-16.8026,-99.1424,-13.1465,-90.2411
-16.4269,-99.8165,-13.099,-90.2255
-16.3566,-99.8052,-12.5523,-91.6122
-16.3726,-100.527,-12.8125,-91.6978
-16.5123,-100.531,-11.9237,-92.6101
-16.7484,-100.662,-11.2072,-92.3739
-16.7778,-100.655,-7.44819,-92.2802
-16.9351,-100.711,-7.07094,-93.4355
-16.8496,-100.754,-6.63204,-94.8371
-17.1633,-100.83,-7.63837,-95.1518
-17.1698,-100.825,-10.1261,-97.3511
-17.6983,-101.09,-10.9608,-97.575
-17.7901,-100.983,-9.02456,-98.6282
-18.2358,-101.191,-5.90137,-98.1268
-20.2937,-98.7159,-5.78628,-100.287
-21.158,-99.0685,-6.17885,-103.005
-21.9276,-99.3524,-7.2404,-105.597
-23.0725,-99.7578,-9.29815,-107.412
-24.0256,-100.087,-13.0217,-106.511
-24.9436,-100.397,-13.1023,-106.417
-25.1019,-103.195,-14.2571,-107.725
-24.965,-103.6,-14.8388,-106.769
-26.3301,-103.598,-15.3646,-109.035
-26.4264,-103.313,-14.1732,-111.529
-28.3003,-101.833,-15.6735,-112.167
-28.3919,-101.562,-16.9337,-112.645
-29.6368,-101.982,-18.3198,-113.139
nan,nan,-19.3909,-113.509
nan,nan,-19.6378,-112.794
nan,nan,-21.338,-111.057
nan,nan,-21.2929,-111.19
nan,nan,-22.432,-111.093
nan,nan,-22.3642,-111.293
nan,nan,-23.5906,-111.708
nan,nan,-23.5983,-111.685
nan,nan,-24.8941,-111.916
nan,nan,-24.9149,-111.855
nan,nan,-26.1943,-112.186
nan,nan,-26.1672,-112.266
nan,nan,-27.0894,-112.681
