x,y,z,theta,kappa,s,dkappa
88.6705,-2.4007,0,0.0196511,-0.000385692,0,-4.90185e-05
89.6708,-2.38124,0,0.0192393,-0.000438696,1.00055,-5.71057e-05
90.6712,-2.36222,0,0.0187703,-0.000500294,2.0011,-6.61654e-05
91.6716,-2.3437,0,0.018235,-0.00057131,3.00165,-7.58388e-05
92.672,-2.32575,0,0.0176238,-0.000651991,4.00221,-8.52941e-05
93.6724,-2.30846,0,0.0169274,-0.000741404,5.00276,-9.29525e-05
94.6728,-2.29191,0,0.0161382,-0.000836551,6.00331,-9.62377e-05
95.6732,-2.2762,0,0.0152534,-0.000931362,7.00386,-9.16519e-05
96.6737,-2.26142,0,0.0142778,-0.00101617,8.00441,-7.58163e-05
97.6741,-2.24766,0,0.0132273,-0.0010791,9.00496,-4.83159e-05
98.6746,-2.23497,0,0.0121288,-0.00111128,10.0055,-1.6503e-05
99.6751,-2.22339,0,0.0110126,-0.00111723,11.0061,-5.32182e-07
100.676,-2.21293,0,0.00989498,-0.00111109,12.0066,3.16694e-05
101.676,-2.20358,0,0.00881219,-0.00103914,13.0072,0.000116556
102.677,-2.19526,0,0.00784793,-0.000870517,14.0077,0.000222945
103.677,-2.1878,0,0.00710712,-0.000592041,15.0083,0.000331805
104.678,-2.18093,0,0.00669619,-0.000215692,16.0088,0.00041333
105.678,-2.17426,0,0.0066945,0.000217004,17.0094,0.00044144
106.679,-2.16738,0,0.00717011,0.000895163,18.0099,0.00142921
107.679,-2.15943,0,0.00914213,0.00341473,19.0105,0.00363131
108.68,-2.14787,0,0.0147511,0.00816929,20.011,0.00586177
109.68,-2.12796,0,0.0262205,0.0151148,21.0116,0.00800937
110.68,-2.09274,0,0.045708,0.024197,22.0121,0.0101624
111.679,-2.03314,0,0.0753691,0.035363,23.0127,0.0116106
112.675,-1.93824,0,0.116576,0.047045,24.0132,0.0118469
113.665,-1.79654,0,0.169707,0.0593211,25.0138,0.0128364
114.645,-1.59623,0,0.235769,0.0730595,26.0143,0.0148081
115.608,-1.3247,0,0.316757,0.0893554,27.0149,0.0179807
116.542,-0.968047,0,0.415822,0.109152,28.0154,0.0202323
117.432,-0.511918,0,0.534558,0.127454,29.016,0.0158171
118.257,0.0531704,0,0.668852,0.139713,30.0165,0.00821761
