x, y, z, theta
-24.8078,-63.2423,0,1.87485
-24.8981,-62.9545,0,1.87541
-24.9984,-62.6347,0,1.87593
-25.0977,-62.3172,0,1.87772
-25.2014,-61.9881,0,1.87977
-25.2983,-61.6828,0,1.88186
-25.3958,-61.378,0,1.88369
-25.5128,-61.0145,0,1.88598
-25.6077,-60.7215,0,1.88777
-25.7147,-60.3935,0,1.88979
-25.8301,-60.0423,0,1.89197
-25.954,-59.668,0,1.89434
-26.0905,-59.259,0,1.89639
-26.1913,-58.9595,0,1.89737
-26.3332,-58.5392,0,1.89877
-26.4719,-58.1309,0,1.9006
-26.5714,-57.8394,0,1.90124
-26.6713,-57.548,0,1.90139
-26.7754,-57.2451,0,1.90157
-26.8755,-56.9538,0,1.90121
-26.9797,-56.6508,0,1.90118
-27.0838,-56.3479,0,1.89997
-27.1878,-56.0449,0,1.89919
-27.3043,-55.7046,0,1.89766
-27.4117,-55.3898,0,1.89567
-27.5224,-55.063,0,1.8936
-27.6365,-54.7244,0,1.8906
-27.7457,-54.3972,0,1.88786
-27.858,-54.058,0,1.88469
-27.9691,-53.7184,0,1.88173
-28.0791,-53.3785,0,1.8784
-28.192,-53.0265,0,1.8756
-28.2963,-52.6976,0,1.87257
-28.4069,-52.345,0,1.86962
-28.5316,-51.9466,0,1.86686
-28.6403,-51.5933,0,1.86517
-28.7481,-51.2398,0,1.86264
-28.8479,-50.9095,0,1.86036
-28.9539,-50.5554,0,1.85896
-29.0523,-50.2248,0,1.85848
-29.1535,-49.8821,0,1.85787
-29.2512,-49.5513,0,1.85787
-29.342,-49.2441,0,1.8584
-29.4399,-48.9133,0,1.85777
-29.5379,-48.5825,0,1.85748
-29.6511,-48.2012,0,1.85598
-29.7417,-47.8939,0,1.85464
-29.8354,-47.5747,0,1.853
-29.9251,-47.2672,0,1.85168
-30.0143,-46.9595,0,1.85023
-30.1029,-46.6516,0,1.84947
-30.1912,-46.3437,0,1.84883
-30.2827,-46.0239,0,1.84847
-30.3708,-45.7159,0,1.84786
-30.4621,-45.396,0,1.84661
-30.553,-45.076,0,1.84526
-30.6701,-44.6636,0,1.84399
-30.7569,-44.3553,0,1.8427
-30.8499,-44.0231,0,1.84147
