x, y, z, theta
48.8169,-74.7265,0,-2.02895
48.6804,-75.0026,0,-2.02601
48.5066,-75.3565,0,-2.02361
48.3393,-75.6999,0,-2.02261
48.1402,-76.11,0,-2.02188
47.9896,-76.4204,0,-2.02133
47.8285,-76.753,0,-2.02
47.6516,-77.1199,0,-2.01844
47.4752,-77.4863,0,-2.01675
47.2834,-77.8862,0,-2.01429
47.082,-78.3088,0,-2.01175
46.887,-78.7209,0,-2.0092
46.6773,-79.1669,0,-2.00654
46.4637,-79.6247,0,-2.00451
46.2562,-80.0717,0,-2.00211
46.0292,-80.564,0,-1.99979
45.8085,-81.0457,0,-1.99736
45.5788,-81.5502,0,-1.99541
45.4414,-81.8523,0,-1.99454
45.208,-82.3688,0,-1.993
44.9806,-82.8745,0,-1.99165
44.7438,-83.4029,0,-1.98995
44.5079,-83.9318,0,-1.98866
44.2779,-84.4498,0,-1.98754
44.1531,-84.7313,0,-1.98698
43.9141,-85.2723,0,-1.98527
43.7899,-85.5542,0,-1.98518
43.5517,-86.0955,0,-1.98402
43.3141,-86.6371,0,-1.9835
43.0768,-87.1788,0,-1.98313
42.7927,-87.826,0,-1.98293
42.5559,-88.368,0,-1.98212
42.3242,-88.8987,0,-1.9824
42.0827,-89.452,0,-1.98197
41.8465,-89.9942,0,-1.98172
41.6152,-90.525,0,-1.98183
41.492,-90.8074,0,-1.98207
41.2559,-91.3496,0,-1.98122
41.133,-91.632,0,-1.98121
40.897,-92.1743,0,-1.98104
40.7742,-92.4568,0,-1.9811
40.5334,-93.0104,0,-1.98091
40.4106,-93.2929,0,-1.98074
40.2879,-93.5754,0,-1.98073
40.1145,-93.9733,0,-1.98081
39.9918,-94.2558,0,-1.98064
39.8691,-94.5384,0,-1.98011
39.624,-95.1035,0,-1.97988
39.4966,-95.3975,0,-1.97993
39.3691,-95.6914,0,-1.98008
39.2416,-95.9853,0,-1.97989
39.1192,-96.2679,0,-1.97947
38.9822,-96.5845,0,-1.97891
38.8551,-96.8786,0,-1.97864
38.7183,-97.1952,0,-1.97876
38.5912,-97.4893,0,-1.9783
38.4546,-97.8061,0,-1.9778
38.3181,-98.1229,0,-1.97764
38.1816,-98.4397,0,-1.97736
38.0501,-98.7453,0,-1.97704
37.9186,-99.0508,0,-1.97727
37.7821,-99.3677,0,-1.97773
37.6456,-99.6845,0,-1.97736
37.5093,-100.001,0,-1.97675
37.3731,-100.318,0,-1.97675
37.1907,-100.741,0,-1.97644
37.0499,-101.069,0,-1.97569
36.9091,-101.398,0,-1.97564
36.7732,-101.715,0,-1.97556
36.6422,-102.021,0,-1.97542
36.5113,-102.326,0,-1.97512
36.3805,-102.632,0,-1.97504
36.2448,-102.949,0,-1.97502
36.1092,-103.267,0,-1.97444
35.9834,-103.561,0,-1.9744
35.8479,-103.878,0,-1.97466
35.7123,-104.196,0,-1.97459
35.5865,-104.49,0,-1.97429
35.4511,-104.808,0,-1.97407
35.3254,-105.102,0,-1.97409
35.1997,-105.397,0,-1.9738
35.0644,-105.714,0,-1.97367
34.9389,-106.009,0,-1.9735
34.8134,-106.304,0,-1.97317
34.6832,-106.61,0,-1.97298
34.5578,-106.905,0,-1.97293
34.4325,-107.199,0,-1.97249
34.2447,-107.639,0,-1.97198
34.1196,-107.934,0,-1.97191
33.9945,-108.229,0,-1.97197
33.8646,-108.535,0,-1.972
33.7395,-108.83,0,-1.97209
33.6143,-109.125,0,-1.97206
33.4893,-109.42,0,-1.9716
33.3644,-109.715,0,-1.97114
33.2396,-110.01,0,-1.97101
33.1148,-110.305,0,-1.97097
32.9899,-110.6,0,-1.9711
32.8603,-110.906,0,-1.9708
32.7309,-111.213,0,-1.97039
32.6063,-111.508,0,-1.97002
32.477,-111.814,0,-1.97007
32.3524,-112.11,0,-1.97015
32.2279,-112.405,0,-1.97007
32.0986,-112.711,0,-1.97003
31.9741,-113.006,0,-1.96979
31.8449,-113.313,0,-1.96942
31.7206,-113.608,0,-1.9694
31.5915,-113.915,0,-1.96935
31.3996,-114.368,0,-1.96915
31.2658,-114.686,0,-1.9692
31.1368,-114.993,0,-1.96924
31.0031,-115.311,0,-1.96955
30.874,-115.617,0,-1.97007
30.7402,-115.935,0,-1.97041
30.6061,-116.253,0,-1.97065
30.472,-116.571,0,-1.97117
30.3425,-116.877,0,-1.97196
30.208,-117.195,0,-1.9725
30.0733,-117.512,0,-1.97309
29.9383,-117.83,0,-1.97411
29.8128,-118.125,0,-1.97447
29.6824,-118.431,0,-1.97439
29.5471,-118.748,0,-1.97498
29.4164,-119.054,0,-1.97573
29.2856,-119.36,0,-1.97582
29.1596,-119.654,0,-1.9762
29.0285,-119.96,0,-1.97698
28.9021,-120.254,0,-1.97754
28.7658,-120.571,0,-1.97784
28.6392,-120.866,0,-1.97866
28.4602,-121.281,0,-1.97959
28.3232,-121.598,0,-1.98011
28.196,-121.892,0,-1.98049
28.0685,-122.186,0,-1.98131
27.9408,-122.48,0,-1.982
27.8081,-122.785,0,-1.98248
27.6801,-123.078,0,-1.98314
27.5519,-123.372,0,-1.98384
27.4235,-123.665,0,-1.98452
27.295,-123.959,0,-1.98499
27.1712,-124.241,0,-1.98556
27.0423,-124.534,0,-1.98649
26.9132,-124.827,0,-1.98696
26.779,-125.132,0,-1.98709
26.6547,-125.413,0,-1.9876
26.5252,-125.706,0,-1.98815
26.3905,-126.011,0,-1.98885
26.2557,-126.315,0,-1.98931
26.1206,-126.619,0,-1.98982
25.9804,-126.934,0,-1.99005
25.8452,-127.238,0,-1.99008
25.7099,-127.542,0,-1.99017
25.517,-127.977,0,-1.99074
25.3765,-128.292,0,-1.99104
25.2359,-128.608,0,-1.99097
25.0953,-128.923,0,-1.99109
24.9547,-129.238,0,-1.99124
24.8139,-129.553,0,-1.99129
24.6782,-129.856,0,-1.99113
24.5476,-130.149,0,-1.99098
24.4069,-130.464,0,-1.99099
24.2712,-130.767,0,-1.99075
24.1357,-131.071,0,-1.99027
24.0053,-131.364,0,-1.99033
23.8697,-131.668,0,-1.99055
23.7342,-131.971,0,-1.98995
23.5989,-132.275,0,-1.98946
23.4637,-132.579,0,-1.98948
