x, y, z, theta
87.5019,-1.53613,0,0.0226557
87.9423,-1.52615,0,0.021409
88.3827,-1.51672,0,0.0199888
88.8483,-1.50742,0,0.0185401
89.3013,-1.49902,0,0.0172133
89.7795,-1.49078,0,0.0144512
90.2514,-1.48396,0,0.0136318
90.7422,-1.47727,0,0.0118209
91.2456,-1.47132,0,0.0101464
91.7742,-1.46596,0,0.00855889
92.3028,-1.46143,0,0.00708212
92.8188,-1.45778,0,0.00572341
93.36,-1.45468,0,0.004201
93.9012,-1.45241,0,0.00303093
94.4424,-1.45077,0,0.00171749
94.971,-1.44986,0,0.000648481
95.5122,-1.44951,0,-0.000926153
96.0394,-1.45,0,-0.00138151
96.5806,-1.45074,0,-0.00265034
97.1218,-1.45218,0,-0.00413063
97.663,-1.45441,0,-0.00499044
98.2042,-1.45712,0,-0.00573783
98.7453,-1.46022,0,-0.0067123
99.2614,-1.46368,0,-0.00737333
99.8025,-1.46767,0,-0.00820451
100.344,-1.47211,0,-0.00894882
100.872,-1.47684,0,-0.00964118
101.401,-1.48194,0,-0.0105436
101.893,-1.48713,0,-0.0111857
102.421,-1.49304,0,-0.0118583
102.937,-1.49916,0,-0.0127449
103.453,-1.50574,0,-0.013277
103.969,-1.51259,0,-0.0137605
104.473,-1.51952,0,-0.0142462
104.976,-1.52669,0,-0.0148909
105.467,-1.534,0,-0.0156058
105.958,-1.54166,0,-0.016156
106.461,-1.54979,0,-0.0166545
106.939,-1.55775,0,-0.0166294
107.423,-1.5658,0,-0.0183414
107.914,-1.5748,0,-0.0182798
108.404,-1.58377,0,-0.0160103
108.895,-1.59163,0,-0.0115499
109.373,-1.59715,0,-0.00410343
109.864,-1.59917,0,0.00784861
110.343,-1.59541,0,0.025846
110.821,-1.58305,0,0.0547145
111.298,-1.5569,0,0.0876567
111.787,-1.51393,0,0.122158
112.237,-1.45872,0,0.169915
112.703,-1.37875,0,0.215857
113.158,-1.27902,0,0.269292
113.594,-1.15849,0,0.331667
114.023,-1.01099,0,0.396964
114.441,-0.835846,0,0.466723
114.834,-0.637665,0,0.534531
115.213,-0.4133,0,0.604008
115.565,-0.170319,0,0.672826
115.919,0.112,0,0.741029
116.244,0.409302,0,0.802423
116.546,0.721466,0,0.873289
116.845,1.07834,0,0.931487
117.108,1.43178,0,0.997406
117.353,1.8123,0,1.05872
117.588,2.22916,0,1.12249
117.779,2.62605,0,1.1787
117.957,3.05634,0,1.23388
118.115,3.50764,0,1.28786
118.248,3.96684,0,1.34217
118.359,4.44487,0,1.39536
118.447,4.94052,0,1.44178
118.512,5.43973,0,1.50155
118.545,5.91263,0,1.50543
118.579,6.42754,0,1.52419
118.602,6.9304,0,1.53696
118.619,7.43353,0,1.54412
118.632,7.93677,0,1.54658
118.645,8.44006,0,1.54626
118.656,8.91818,0,1.54462
118.67,9.42145,0,1.54319
118.684,9.93729,0,1.54099
118.699,10.4531,0,1.53775
118.716,10.9539,0,1.53452
118.734,11.4696,0,1.5317
118.754,11.9727,0,1.52876
118.776,12.4882,0,1.52614
118.798,12.9786,0,1.5234
118.821,13.4689,0,1.52079
118.846,13.9591,0,1.51903
118.87,14.4242,0,1.51358
118.896,14.8765,0,1.50764
118.923,15.3036,0,1.50081
118.952,15.7305,0,1.4917
118.986,16.157,0,1.4732
119.025,16.5525,0,1.45391
119.069,16.9275,0,1.42941
119.122,17.3013,0,1.40055
119.184,17.661,0,1.36727
119.253,17.9938,0,1.32784
119.334,18.3236,0,1.28444
119.423,18.6254,0,1.2378
119.534,18.9465,0,1.19447
119.65,19.2392,0,1.15304
119.778,19.5267,0,1.10803
119.92,19.8115,0,1.06893
120.077,20.0983,0,1.02589
120.247,20.3782,0,0.980317
120.429,20.6499,0,0.928472
120.632,20.922,0,0.874284
120.859,21.1923,0,0.816268
