x, y, z, theta
22.478,-49.8126,0,2.35264
22.2369,-49.5697,0,2.35303
22.0241,-49.3553,0,2.35398
21.7935,-49.1232,0,2.35544
21.5095,-48.8376,0,2.35876
21.2198,-48.5481,0,2.36332
20.9875,-48.3176,0,2.36716
20.7364,-48.0703,0,2.37162
20.4753,-47.8153,0,2.3765
20.2043,-47.5523,0,2.3821
19.9227,-47.2823,0,2.38883
19.6302,-47.0055,0,2.39653
19.3543,-46.7477,0,2.4042
19.0485,-46.4667,0,2.41241
18.731,-46.1797,0,2.42127
18.4238,-45.9092,0,2.42859
18.1013,-45.6279,0,2.43692
17.7571,-45.3333,0,2.44346
17.4009,-45.0333,0,2.44626
17.0433,-44.735,0,2.44805
16.6756,-44.4292,0,2.44869
16.3076,-44.1237,0,2.44925
15.9394,-43.8184,0,2.44935
15.5713,-43.5131,0,2.44906
15.1644,-43.1757,0,2.44894
14.835,-42.9025,0,2.44871
14.6026,-42.7096,0,2.44858
14.253,-42.4196,0,2.448
13.9142,-42.1381,0,2.44802
13.5367,-41.8244,0,2.44781
13.1496,-41.5025,0,2.44761
12.7432,-41.1644,0,2.44789
12.3174,-40.8104,0,2.44862
11.9592,-40.5128,0,2.44866
11.5137,-40.1431,0,2.44909
11.1553,-39.8458,0,2.44944
10.7095,-39.4763,0,2.44992
10.3121,-39.1472,0,2.45
9.95534,-38.852,0,2.4507
9.58684,-38.5471,0,2.45084
9.15997,-38.1943,0,2.45127
8.81057,-37.9058,0,2.45182
8.36403,-37.5374,0,2.45211
8.0145,-37.2491,0,2.45189
7.58727,-36.8967,0,2.45201
7.1989,-36.5764,0,2.45194
6.8396,-36.2801,0,2.45212
6.42208,-35.9358,0,2.452
6.08221,-35.6555,0,2.45199
5.66953,-35.3152,0,2.45203
5.33941,-35.0429,0,2.45176
4.98009,-34.7467,0,2.45073
4.61121,-34.4423,0,2.44841
4.26191,-34.1537,0,2.44412
3.9616,-33.9046,0,2.43764
3.62358,-33.6222,0,2.42689
3.30646,-33.3539,0,2.41135
2.96411,-33.0571,0,2.38703
2.68334,-32.8047,0,2.36233
2.40809,-32.5462,0,2.32717
2.14319,-32.2808,0,2.28842
1.88441,-32.0059,0,2.24176
1.62267,-31.6999,0,2.18358
1.42233,-31.4412,0,2.13558
1.21993,-31.1527,0,2.07707
1.03942,-30.8649,0,2.01687
0.870902,-30.5555,0,1.9472
0.727115,-30.2476,0,1.88494
0.600383,-29.9189,0,1.8135
0.495997,-29.5824,0,1.7446
0.418069,-29.2517,0,1.67436
0.371786,-28.9327,0,1.60157
0.337461,-28.5442,0,1.52688
0.332829,-28.2422,0,1.46619
0.348031,-27.9154,0,1.40554
0.385484,-27.5904,0,1.34473
0.447938,-27.2436,0,1.29406
0.541802,-26.865,0,1.24372
0.647969,-26.5158,0,1.20724
0.761154,-26.1954,0,1.17689
0.913241,-25.809,0,1.15101
1.08253,-25.416,0,1.12985
1.25794,-25.0238,0,1.11237
1.4535,-24.6151,0,1.09657
1.66183,-24.1986,0,1.07838
1.8831,-23.7746,0,1.0601
2.11835,-23.3438,0,1.04163
2.36149,-22.9174,0,1.02272
2.61908,-22.4849,0,1.00237
2.89874,-22.0363,0,0.983269
3.18792,-21.5939,0,0.967445
3.49959,-21.1361,0,0.954926
3.82507,-20.6727,0,0.945511
4.1475,-20.2245,0,0.939555
4.48801,-19.7563,0,0.934461
4.81615,-19.3102,0,0.928485
4.99626,-19.0677,0,0.925256
5.33598,-18.6145,0,0.919566
5.5182,-18.3736,0,0.916724
5.8693,-17.9133,0,0.911665
6.23067,-17.4449,0,0.907294
6.59432,-16.9784,0,0.90261
6.96024,-16.5136,0,0.900046
7.14778,-16.2768,0,0.898884
7.33557,-16.0402,0,0.898437
7.52349,-15.8037,0,0.897876
7.71152,-15.5673,0,0.897622
8.11948,-15.0579,0,0.896062
8.4653,-14.6253,0,0.895805
8.65412,-14.3896,0,0.894629
8.84307,-14.1539,0,0.894341
9.03999,-13.9085,0,0.894089
9.237,-13.6631,0,0.893684
9.42623,-13.4277,0,0.893269
9.61549,-13.1923,0,0.893031
9.8048,-12.9569,0,0.892824
10.0021,-12.7118,0,0.892066
10.1917,-12.4767,0,0.891703
10.413,-12.2024,0,0.891777
10.7528,-11.7812,0,0.891611
10.9425,-11.5462,0,0.891814
11.1797,-11.2524,0,0.891806
11.5275,-10.8214,0,0.8926
11.7171,-10.5862,0,0.892917
11.9065,-10.351,0,0.893191
12.2974,-9.86434,0,0.893917
12.6365,-9.44256,0,0.894168
13.0384,-8.94207,0,0.894657
13.4008,-8.49055,0,0.895231
13.7313,-8.07804,0,0.895793
14.1246,-7.58678,0,0.896488
14.4311,-7.20337,0,0.896959
14.7924,-6.75096,0,0.897733
15.1377,-6.318,0,0.898019
15.5142,-5.84554,0,0.898419
15.867,-5.40248,0,0.899162
16.1896,-4.99692,0,0.899744
16.5731,-4.51394,0,0.900331
16.8782,-4.12936,0,0.900916
17.261,-3.64585,0,0.901244
17.6046,-3.21163,0,0.903027
17.9478,-2.77696,0,0.903081
18.3063,-2.32236,0,0.903992
18.61,-1.93677,0,0.904859
18.9368,-1.52129,0,0.904529
19.1233,-1.2837,0,0.906924
19.4653,-0.848175,0,0.90486
19.7992,-0.421673,0,0.907542
20.1562,0.0341269,0,0.90811
20.5127,0.490263,0,0.907682
20.8534,0.926821,0,0.90901
21.0701,1.20473,0,0.90897
21.3793,1.60202,0,0.908918
21.7662,2.09836,0,0.907637
22.0759,2.49524,0,0.906161
22.4171,2.93143,0,0.904433
22.7978,3.41663,0,0.900153
23.1097,3.8118,0,0.893614
23.4944,4.29377,0,0.886741
23.8365,4.71583,0,0.877231
24.1561,5.10483,0,0.867444
24.5114,5.52961,0,0.852879
24.8633,5.94072,0,0.836257
25.2217,6.34624,0,0.813229
25.6313,6.79028,0,0.788942
26.0072,7.17961,0,0.758331
26.3933,7.55889,0,0.727464
26.7808,7.91834,0,0.69286
27.1799,8.265,0,0.654494
27.5519,8.56555,0,0.615246
27.9651,8.87282,0,0.565758
28.3811,9.15629,0,0.513928
28.8107,9.41866,0,0.455319
29.2549,9.65544,0,0.381812
29.6327,9.82794,0,0.321704
30.0563,9.98837,0,0.253563
30.4656,10.1131,0,0.193658
30.9311,10.2222,0,0.123463
31.353,10.2935,0,0.0655743
31.7408,10.3358,0,0.0113307
32.1681,10.3576,0,-0.0512029
32.6587,10.3422,0,-0.115181
33.0727,10.3105,0,-0.165084
33.5591,10.2451,0,-0.222467
33.9669,10.1663,0,-0.267854
34.4435,10.0491,0,-0.312751
34.9377,9.90109,0,-0.362179
35.4126,9.73413,0,-0.403524
35.8912,9.54134,0,-0.437533
36.3048,9.3564,0,-0.467426
36.8472,9.09042,0,-0.495593
37.3263,8.83886,0,-0.516441
37.8002,8.57266,0,-0.540298
38.2998,8.28013,0,-0.560357
38.793,7.9771,0,-0.58223
39.2378,7.69143,0,-0.599991
39.7082,7.37597,0,-0.621685
40.1924,7.03628,0,-0.640635
40.6691,6.68603,0,-0.658267
40.9196,6.49562,0,-0.666341
41.1585,6.3107,0,-0.672037
41.406,6.11639,0,-0.676215
41.7015,5.88148,0,-0.681438
42.1521,5.51795,0,-0.687662
42.4059,5.31134,0,-0.690767
42.6491,5.1117,0,-0.69502
42.8874,4.91235,0,-0.697756
43.187,4.66241,0,-0.700851
43.6879,4.24116,0,-0.706149
44.1387,3.85822,0,-0.711124
44.3873,3.64538,0,-0.714372
44.6256,3.43999,0,-0.717389
