name,stamp,id,latitude,longitude,altitude,q.x,q.y,q.z,q.w,use_time,learn_start_lat,learn_start_lon,learn_start_alt,learn_start_qx,learn_start_qy,learn_start_qz,learn_start_qw,entrypoint_lat,entrypoint_lon,entrypoint_alt,entrypoint_qx,entrypoint_qy,entrypoint_qz,entrypoint_qw,
map1_2024-1-11-13-23-46.bin,1704950626,1,31.09481869,121.52628806,15.6230001449585,0,0,-0.2330553084611893,0.9724634885787964,0,31.09479575693837,121.5268602252259,9.859999656677246,0.0004383384366519749,0.0006548934616148472,0.8082061409950256,0.5888991951942444,31.09494456,121.526931,9.774999618530273,0,0,-0.9856368899345398,0.1688783019781113,
