x,y,z,theta,kappa,s,dkappa
145.03,15.0822,0,0.0547382,-0.00103096,0,-0.00127825
146.028,15.1362,0,0.0530131,-0.00247889,1.00017,-0.0016408
147.027,15.1877,0,0.049632,-0.00437203,2.00034,-0.00218116
148.026,15.2347,0,0.0440465,-0.00693209,3.00051,-0.00299315
149.026,15.2748,0,0.0354338,-0.0104912,4.00067,-0.00419983
150.025,15.3042,0,0.0225806,-0.015488,5.00084,-0.00585572
151.025,15.318,0,0.00387003,-0.0221899,6.00101,-0.00738742
152.025,15.3095,0,-0.0219788,-0.0293124,7.00118,-0.006617
153.025,15.2718,0,-0.0544353,-0.0352878,8.00135,-0.00478621
154.022,15.1992,0,-0.0914036,-0.0378166,9.00152,5.58704e-05
155.016,15.0893,0,-0.128408,-0.0355577,10.0017,0.00366785
156.006,14.9442,0,-0.161845,-0.0301009,11.0019,0.0106282
156.991,14.7705,0,-0.184566,-0.0133917,12.002,0.0222589
157.974,14.5844,0,-0.185265,0.0134879,13.0022,0.0312988
158.959,14.4122,0,-0.155323,0.0451043,14.0024,0.0238422
159.95,14.2828,0,-0.102433,0.0563042,15.0025,-0.00225078
160.948,14.207,0,-0.0520228,0.0397356,16.0027,-0.0306735
161.947,14.1688,0,-0.0306265,0.00325781,17.0029,-0.0307213
162.947,14.1355,0,-0.0393981,-0.0176242,18.003,-0.0117358
163.946,14.086,0,-0.0603143,-0.021807,19.0032,0.00266697
164.943,14.0158,0,-0.0790123,-0.0146436,20.0034,0.00814323
165.94,13.9308,0,-0.0898065,-0.0071098,21.0035,0.00711747
166.936,13.8388,0,-0.0934143,-0.000139143,22.0037,0.00689892
167.932,13.7465,0,-0.090096,0.00686809,23.0039,0.00766494
168.928,13.6614,0,-0.0789707,0.0157979,24.004,0.010171
169.926,13.5921,0,-0.0577092,0.0270591,25.0042,0.0122017
170.925,13.55,0,-0.0244474,0.03892,26.0044,0.00788434
171.925,13.5457,0,0.015968,0.0395154,27.0046,-0.0063653
172.925,13.5799,0,0.0502364,0.0270489,28.0047,-0.0181493
173.923,13.6402,0,0.0665785,0.0045834,29.0049,-0.023567
174.921,13.7052,0,0.0598536,-0.0175988,30.0051,-0.0209491
175.92,13.7528,0,0.0321561,-0.0373877,31.0052,-0.0185296
176.92,13.7633,0,-0.0138929,-0.0535322,32.0054,-0.0106094
177.919,13.7216,0,-0.0699358,-0.055796,33.0056,0.00578433
178.915,13.6255,0,-0.120403,-0.042785,34.0057,0.01981
179.905,13.488,0,-0.15127,-0.0175814,35.0059,0.0259661
180.893,13.3324,0,-0.15747,0.003648,36.0061,0.0167191
181.882,13.1798,0,-0.146902,0.0160366,37.0062,0.00801427
182.872,13.0423,0,-0.128371,0.0196119,38.0064,0.000505593
183.866,12.924,0,-0.108536,0.02001,39.0066,0.000258363
184.861,12.8257,0,-0.0884599,0.0200601,40.0067,-0.000194047
185.858,12.7473,0,-0.0686029,0.0194483,41.0069,-0.00184553
186.856,12.6879,0,-0.0510042,0.0148102,42.0071,-0.00743346
187.856,12.6428,0,-0.040822,0.00465648,43.0073,-0.0127901
188.855,12.602,0,-0.0433315,-0.0100596,44.0074,-0.0139258
189.854,12.5517,0,-0.0589421,-0.0197758,45.0076,-0.00565741
190.851,12.4823,0,-0.0803072,-0.0217501,46.0078,0.00152999
191.848,12.3917,0,-0.100244,-0.0173735,47.0079,0.00518065
192.842,12.2837,0,-0.115512,-0.0136154,48.0081,0.00242738
193.835,12.162,0,-0.128323,-0.0123974,49.0083,5.73238e-05
194.826,12.0278,0,-0.140978,-0.0127682,50.0084,0.00176892
195.815,11.8816,0,-0.151351,-0.00652873,51.0086,0.0104213
196.804,11.7296,0,-0.151445,0.00749869,52.0088,0.0173951
197.793,11.5855,0,-0.134328,0.0268622,53.0089,0.0165834
198.786,11.467,0,-0.101567,0.0363294,54.0091,0.0026582
199.783,11.3836,0,-0.0660239,0.0326733,55.0093,-0.00978564
200.782,11.3319,0,-0.0401941,0.0173443,56.0094,-0.0179009
201.781,11.2976,0,-0.0309162,0.0020532,57.0096,-0.0128198
202.781,11.2657,0,-0.034503,-0.00846233,58.0098,-0.00822829
203.781,11.2258,0,-0.0463025,-0.0143358,59.01,-0.00348943
204.779,11.172,0,-0.0616009,-0.015417,60.0101,0.00155132
205.777,11.1032,0,-0.075224,-0.0107442,61.0103,0.00802257
206.774,11.0243,0,-0.080752,0.000786261,62.0105,0.013115
207.771,10.9458,0,-0.0752572,0.00829522,63.0106,0.00172108
208.769,10.8745,0,-0.0680369,0.00423837,64.0108,-0.00968202
209.767,10.8066,0,-0.0703407,-0.0100214,65.011,-0.014534
210.764,10.7294,0,-0.0854403,-0.0180459,66.0111,-0.00178343
