optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
-4.59368,-76.031,0,-6.05348,-90.0552,0
-4.95671,-75.9932,0.364992,-6.41651,-90.0174,0.364992
-6.34327,-75.8696,1.64791,-7.58724,-89.9146,1.64791
-7.47349,-75.7868,2.66733,-8.49935,-89.9497,2.66733
-8.59405,-75.7081,3.77488,-9.58845,-89.8732,3.77488
-8.89649,-80.0163,3.77488,-10.6482,-89.7937,4.80305
-10.0242,-81.4836,4.80305,-11.7971,-89.7023,5.92318
-9.99784,-81.133,4.80305,-13.006,-89.5987,7.09367
-11.1014,-80.9716,5.92318,-14.1863,-89.4894,8.22967
-11.0822,-80.7307,5.92318,-15.4127,-89.3693,9.42534
-11.7926,-75.4507,7.09367,-16.6197,-89.2525,10.6462
-12.8746,-75.3501,8.22967,-17.8175,-89.1404,11.8716
-14.0282,-75.237,9.42534,-19.1092,-89.0216,13.1805
-15.2515,-75.1186,10.6462,-20.3991,-88.8034,14.4894
-16.4938,-75.0022,11.8716,-21.7464,-88.6817,15.8487
-16.7421,-77.6534,11.8716,-23.1343,-88.5544,17.2329
-18.3211,-80.4507,13.1805,-24.5923,-88.417,18.6802
-18.3002,-80.2231,13.1805,-25.9534,-88.2847,20.0269
-19.5973,-80.0226,14.4894,-27.0258,-88.1773,21.0842
-19.5807,-79.8407,14.4894,-28.1542,-88.0604,22.1946
-20.4864,-74.7385,15.8487,-29.4503,-87.9225,23.4788
-21.8552,-74.6129,17.2329,-30.5112,-87.8081,24.536
-23.2792,-74.4788,18.6802,-31.4848,-87.7072,25.5429
-23.7452,-79.4256,18.6802,-32.5361,-87.6081,26.6631
-25.0795,-79.2959,20.0269,-33.681,-87.5056,27.8471
-25.0665,-79.1617,20.0269,-34.9612,-87.3931,29.1434
-26.1121,-79.057,21.0842,-36.2613,-87.2795,30.4524
-26.1472,-79.4068,21.0842,-37.5794,-87.1593,31.749
-27.2455,-79.2929,22.1946,-38.9842,-87.0207,33.1083
-27.2425,-79.2638,22.1946,-40.419,-86.8671,34.4928
-28.5859,-79.7997,23.4788,-41.9039,-86.7956,35.915
-28.5304,-79.2776,23.4788,-43.3636,-86.6158,37.335
-29.5233,-78.6472,24.536,-44.4744,-83.5553,38.8076
-29.4881,-78.321,24.536,-46.2886,-86.2504,40.2675
-30.5528,-78.7273,25.5429,-47.7579,-86.0669,41.7527
-30.5212,-78.4227,25.5429,-49.1977,-85.8898,43.2161
-31.6577,-78.3151,26.6631,-50.6123,-85.6171,44.6635
-31.6577,-78.3151,26.6631,-52.0216,-85.4489,46.0983
-32.84,-78.1135,27.8471,-53.4092,-85.2872,47.5143
-32.84,-78.1135,27.8471,-54.837,-85.1255,48.9742
-34.1353,-77.9996,29.1434,-56.2696,-84.9699,50.4468
-34.1657,-78.3455,29.1434,-57.6981,-84.8195,51.9067
-35.4959,-78.519,30.4524,-59.1191,-84.6743,53.3563
-35.4797,-78.3339,30.4524,-60.3575,-84.5502,54.6148
-36.7634,-78.2167,31.749,-61.4101,-84.4427,55.6595
-36.7525,-78.0969,31.749,-62.55,-84.3184,56.7575
-38.0797,-77.8653,33.1083,-63.9412,-84.1558,58.1035
-38.0852,-77.9212,33.1083,-64.9517,-84.0435,59.1608
-39.4033,-77.3964,34.4928,-66.1002,-83.9271,60.3816
-39.5011,-78.3083,34.4928,-67.1358,-83.8315,61.4844
-40.7028,-76.4478,35.915,-68.2952,-83.7274,62.6675
-40.7207,-76.6017,35.915,-69.4987,-83.6171,63.8631
-42.3505,-78.4008,37.335,-70.7457,-83.5992,65.084
-42.3196,-78.1503,37.335,-71.9763,-83.4809,66.3114
