optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
4.26905,-77.3752,0,4.33446,-91.3751,0
3.96698,-77.3766,0.302066,4.0324,-91.3765,0.302066
2.91711,-77.3842,1.33412,3.01822,-91.3838,1.33412
1.74288,-77.3934,2.50417,1.85243,-91.393,2.50417
0.325127,-77.4186,3.85081,0.577358,-91.4163,3.85081
0.331567,-77.7759,3.85081,-0.604738,-88.35,5.0213
-0.824961,-80.82,5.0213,-0.619309,-87.8518,5.0213
-0.823442,-80.8719,5.0213,-1.89882,-87.4061,6.31891
-2.15893,-80.9253,6.31891,-1.90197,-87.3275,6.31891
-2.16771,-80.7068,6.31891,-3.12958,-90.3256,7.70336
-3.72456,-77.5758,7.70336,-3.07195,-91.5606,7.70336
-5.1181,-77.643,9.08783,-4.44412,-91.6268,9.08783
-6.51261,-77.7126,10.4723,-5.81509,-91.6952,10.4723
-7.90728,-77.7863,11.8478,-7.16755,-91.7668,11.8478
-9.41085,-77.873,13.3203,-8.60419,-91.8498,13.3203
-10.7938,-77.9605,14.667,-8.79325,-88.574,13.3203
-12.1994,-78.0558,16.0441,-10.2311,-86.8489,14.667
-13.5851,-78.1582,17.3908,-10.2078,-87.2173,14.667
-14.9907,-78.2723,18.7501,-11.3987,-89.8548,16.0441
-16.4081,-78.3953,20.1345,-11.2515,-92.0237,16.0441
-17.8143,-78.5188,21.5393,-12.5518,-92.12,17.3908
-19.0687,-80.6254,23.0119,-13.8558,-92.2263,18.7501
-20.572,-78.7138,24.4844,-15.197,-92.3428,20.1345
-21.7044,-78.7578,25.7682,-16.5897,-92.4651,21.5393
-22.5883,-78.7662,26.8471,-17.0279,-87.4746,21.5393
-23.4448,-78.7456,27.9295,-18.5755,-86.7872,23.0119
-24.5389,-78.673,29.3139,-18.5154,-87.5389,23.0119
-25.367,-78.5843,30.4215,-19.9989,-87.9719,24.4844
-25.4777,-79.6862,30.4215,-19.9952,-88.0319,24.4844
-26.69,-81.4257,31.5416,-21.3316,-87.9972,25.7682
-26.6562,-81.1496,31.5416,-21.3318,-87.9931,25.7682
-27.7265,-81.0943,32.6637,-22.473,-88.0082,26.8471
-27.6963,-80.8713,32.6637,-22.473,-88.0123,26.8471
-28.9139,-80.7086,33.8845,-23.6258,-87.9016,27.9295
-28.9795,-81.2,33.8845,-23.6258,-87.9016,27.9295
-29.8884,-79.1032,35.0676,-25.107,-87.9916,29.3139
-29.7409,-78.0057,35.0676,-25.1126,-88.0837,29.3139
-30.8688,-77.8589,36.1751,-26.3096,-87.9653,30.4215
-31.1794,-80.247,36.1751,-26.3098,-87.9668,30.4215
-32.4317,-80.0985,37.3834,-27.4974,-88.0138,31.5416
-32.2919,-78.9173,37.3834,-27.4261,-87.4322,31.5416
-33.9051,-81.9593,38.5791,-28.9224,-89.9312,32.6637
-33.9018,-81.9263,38.5791,-29.2427,-92.2984,32.6637
-35.4405,-81.6456,40.074,-30.4275,-92.0392,33.8845
-35.4329,-81.5449,40.074,-31.6055,-91.8809,35.0676
-36.9531,-81.21,41.534,-32.6742,-91.742,36.1751
-36.9415,-80.9759,41.534,-33.7941,-91.61,37.3834
-38.0831,-81.0371,42.6038,-33.4656,-88.8344,37.3834
-38.0812,-80.9739,42.6038,-34.4076,-87.0239,38.5791
-39.4765,-81.0452,43.9631,-34.342,-86.3627,38.5791
-39.4763,-81.0339,43.9631,-35.8624,-87.2005,40.074
-40.5569,-81.0208,45.0213,-36.1819,-91.4071,40.074
-40.558,-81.1084,45.0213,-37.4584,-91.3458,41.534
-41.9344,-81.0938,46.3931,-38.384,-91.3202,42.6038
-41.9343,-81.0803,46.3931,-39.6712,-91.2962,43.9631
-43.0729,-81.2601,47.5258,-40.6811,-91.2841,45.0213
-43.0735,-81.3237,47.5258,-42.0425,-91.2696,46.3931
-44.2375,-81.3152,48.6837,-43.1662,-91.2592,47.5258
-44.237,-81.2496,48.6837,-44.3094,-91.2509,48.6837
-45.731,-81.1481,50.1689,-45.7728,-91.2449,50.1689
-45.7313,-81.2169,50.1689,-46.0748,-91.2448,50.4961
-46.0695,-81.2166,50.4961,-47.0656,-91.2461,51.5001
-46.0695,-81.2166,50.4961,-48.2841,-91.2504,52.7335
-47.0792,-81.218,51.5001,-49.5676,-91.2572,54.0299
-47.0793,-81.0998,51.5001,-50.5822,-91.3651,55.0619
-48.3195,-81.1041,52.7335,-51.5893,-91.3746,56.0814
-48.3195,-81.0956,52.7335,-52.628,-89.8857,57.1134
-49.6217,-81.1025,54.0299,-52.6365,-89.0951,57.1134
-49.6213,-81.1605,54.0299,-53.7257,-90.35,58.221
-50.66,-81.2638,55.0619,-53.7136,-91.3983,58.221
-50.6605,-81.1982,55.0619,-54.9481,-91.4145,59.4664
-51.6843,-81.3063,56.0814,-55.9872,-91.4289,60.511
-51.6837,-81.3688,56.0814,-57.3512,-91.4493,61.8829
-52.7206,-81.2846,57.1134,-58.398,-91.4665,62.9401
-52.7213,-81.219,57.1134,-59.4663,-91.4861,64.0225
-53.8312,-81.2318,58.221,-60.6047,-91.4084,65.1679
-53.831,-81.2544,58.221,-61.9712,-91.437,66.5441
-55.0835,-81.0761,59.4664,-63.0492,-91.4602,67.6265
-55.0829,-81.1232,59.4664,-64.496,-91.4913,69.0739
-56.1298,-81.1377,60.511,-65.6904,-91.5173,70.2695
-56.1304,-81.0951,60.511,-66.7228,-91.5396,71.3016
-57.5056,-81.1156,61.8829,-67.9282,-91.566,72.5098
-57.506,-81.0931,61.8829,-68.0085,-87.9107,72.5098
-58.5678,-81.1105,62.9401,-69.5532,-86.3814,74.0201
-58.5667,-81.1757,62.9401,-69.5267,-87.5998,74.0201
-59.6569,-81.1003,64.0225,-70.4766,-91.6215,75.058
-59.6556,-81.1753,64.0225,-71.7325,-91.6494,76.3166
-60.801,-81.3822,65.1679,-72.8113,-91.6738,77.399
-60.7844,-82.2263,65.1679,-73.9802,-91.7006,78.5695
-62.2072,-80.1571,66.5441,-75.2427,-91.7286,79.8281
-62.2661,-77.3401,66.5441,-75.2573,-91.0726,79.8281
-63.3525,-77.3634,67.6265,-76.4287,-87.8013,80.9231
-63.2873,-80.3949,67.6265,-76.4245,-87.9967,80.9231
-64.6976,-82.1356,69.0739,-77.6125,-88.1168,82.1061
-64.722,-81.0047,69.0739,-77.6127,-88.1028,82.1061
-65.9178,-81.0307,70.2695,-78.7986,-88.6066,83.2897
-65.9208,-80.8962,70.2695,-78.7995,-88.5557,83.2897
-66.9523,-80.9185,71.3016,-80.0101,-88.4753,84.4854
-66.9421,-81.3904,71.3016,-80.01,-88.478,84.4854
-68.1407,-81.895,72.5098,-81.206,-88.5836,85.6685
-68.1472,-81.5977,72.5098,-81.2052,-88.6742,85.6685
-69.6584,-81.5366,74.0201,-82.4142,-88.6804,86.8641
-69.6614,-81.4013,74.0201,-82.4143,-88.6492,86.8641
-70.7824,-77.6249,75.058,-83.282,-88.7483,87.72
-70.7546,-78.896,75.058,-83.2821,-88.6868,87.72
-71.9502,-81.8392,76.3166,-84.4258,-88.6857,88.8527
-71.9596,-81.4126,76.3166,-84.4247,-87.467,88.8527
-73.0411,-81.5345,77.399,-85.6293,-89.1044,90.0483
-73.0401,-81.5796,77.399,-85.6282,-88.7118,90.0483
-74.2131,-81.511,78.5695,-86.9134,-88.708,91.3321
-74.2131,-81.511,78.5695,-86.9227,-91.8193,91.3321
-75.4694,-81.539,79.8281,-88.0177,-91.8139,92.4136
-75.4704,-81.4918,79.8281,-89.1663,-91.8077,93.559
-76.5617,-81.5149,80.9231,-90.2954,-91.8022,94.6917
-76.5607,-81.5621,80.9231,-91.4044,-91.8006,95.8244
-77.7367,-81.5844,82.1061,-92.4619,-91.8028,96.9068
-77.7333,-81.7618,82.1061,-93.478,-91.8072,97.9389
-78.9061,-81.8681,83.2897,-93.4841,-90.401,97.9389
-78.899,-82.3171,83.2897,-94.5563,-88.1112,99.0087
-80.1167,-79.7787,84.4854,-94.5517,-88.8143,99.0087
-80.1409,-77.8101,84.4854,-95.6944,-91.8244,100.186
-81.2978,-77.8199,85.6685,-96.9163,-91.8371,101.42
-82.4692,-77.8258,86.8641,-98.4248,-91.8531,102.93
-83.3031,-77.8274,87.72,-99.7135,-91.8682,104.226
-84.4158,-77.8263,88.8527,-100.975,-91.8847,105.497
-84.4186,-80.9201,88.8527,-101.026,-87.9651,105.497
-85.6123,-82.7091,90.0483,-102.308,-86.5267,106.762
-85.6125,-82.781,90.0483,-102.306,-86.6621,106.762
-86.8905,-81.1006,91.3321,-103.336,-88.4492,107.819
-86.8806,-77.8193,91.3321,-103.285,-91.9176,107.819
-87.9487,-77.8141,92.4136,-104.441,-91.9348,108.977
-89.0907,-77.8079,93.559,-105.481,-91.9511,110.022
-90.2417,-80.8023,94.6917,-106.644,-91.9705,111.192
-91.388,-80.8006,95.8244,-107.811,-91.9905,112.363
-92.4846,-80.8028,96.9068,-109.005,-92.0112,113.558
-92.4832,-81.4561,96.9068,-110.225,-92.1321,114.779
-93.5188,-82.3993,97.9389,-110.274,-89.3148,114.779
-93.5191,-82.3255,97.9389,-111.504,-87.6677,115.982
-94.5951,-82.2503,99.0087,-111.485,-88.7984,115.982
-94.5919,-82.7364,99.0087,-112.674,-91.6551,117.215
-95.7941,-80.4205,100.186,-112.665,-92.1733,117.215
-95.8168,-77.8249,100.186,-113.913,-92.1936,118.461
-97.0615,-77.8378,101.42,-115.123,-92.213,119.669
-98.5734,-77.8539,102.93,-116.446,-92.2339,120.991
-99.8773,-77.8691,104.226,-117.593,-92.2517,122.136
-101.16,-77.7859,105.497,-117.63,-89.8692,122.136
-101.127,-80.246,105.497,-118.881,-87.9989,123.357
-102.362,-82.6501,106.762,-118.865,-89.0798,123.357
-102.357,-83.0438,106.762,-120.137,-89.0995,124.631
-103.439,-81.4227,107.819,-120.137,-89.1171,124.631
-103.492,-77.8191,107.819,-121.247,-89.0363,125.739
-104.651,-77.8364,108.977,-121.247,-89.0618,125.739
-104.636,-78.8847,108.977,-122.454,-89.0804,126.947
-105.667,-80.0604,110.022,-122.454,-89.0804,126.947
-105.666,-80.1292,110.022,-123.648,-89.0993,128.143
-106.86,-79.0101,111.192,-123.648,-89.0851,128.143
-106.879,-77.8724,111.192,-124.83,-89.1042,129.326
-108.053,-77.8925,112.363,-124.831,-89.0277,129.326
-109.249,-77.9133,113.558,-126.014,-88.9521,130.509
-109.22,-79.6108,113.558,-126.012,-89.0314,130.509
-110.391,-82.4458,114.779,-127.169,-88.9533,131.667
-110.4,-81.9646,114.779,-127.169,-88.9586,131.667
-111.604,-81.8913,115.982,-128.372,-89.0792,132.876
-111.6,-82.0844,115.982,-128.371,-89.1257,132.876
-112.884,-78.9364,117.215,-129.404,-92.3458,133.971
-112.899,-78.0752,117.215,-130.574,-92.368,135.141
-114.142,-78.0955,118.461,-131.808,-92.3912,136.375
-115.349,-78.1148,119.669,-132.904,-92.4117,137.47
-116.669,-78.1357,120.991,-134.039,-92.4325,138.603
-117.812,-78.1534,122.136,-135.205,-92.4525,139.761
-117.768,-80.9362,122.136,-136.364,-92.4701,140.906
-118.958,-82.9382,123.357,-137.655,-92.4877,142.187
-118.954,-83.1538,123.357,-138.755,-92.4999,143.269
-120.254,-81.537,124.631,-140,-92.5117,144.502
-120.306,-78.1917,124.631,-141.087,-92.6211,145.585
-121.411,-78.2084,125.739,-142.264,-92.6302,146.755
-122.621,-78.227,126.947,-143.533,-92.6381,148.014
-123.819,-78.2459,128.143,-143.551,-89.7967,148.014
-125.005,-78.2651,129.326,-144.647,-88.0395,149.096
-126.191,-78.2848,130.509,-144.641,-89.1934,149.096
-126.165,-79.8783,130.509,-145.774,-89.0102,150.229
-127.278,-82.6887,131.667,-145.777,-88.5405,150.229
-127.286,-82.2183,131.667,-146.86,-88.3931,151.311
-128.502,-82.0511,132.876,-146.864,-87.7181,151.311
-128.503,-81.9949,132.876,-148.34,-89.5179,152.796
-129.599,-82.0156,133.971,-148.334,-90.6617,152.796
-129.6,-81.9922,133.971,-149.442,-88.3153,153.891
-130.77,-82.0144,135.141,-149.444,-87.9903,153.891
-130.771,-82.0074,135.141,-150.516,-89.8551,154.974
