x, y, z, theta
-5.32876,-83.0928,0,3.03787
-5.69179,-83.0551,0,3.04212
-5.99236,-83.0251,0,3.04976
-6.31737,-82.9951,0,3.0564
-6.61834,-82.9694,0,3.06334
-6.96967,-82.9419,0,3.06718
-7.28344,-82.9185,0,3.06901
-7.60978,-82.8948,0,3.07128
-7.98642,-82.8682,0,3.07248
-8.46354,-82.8352,0,3.07165
-8.76486,-82.8141,0,3.06995
-9.09125,-82.7907,0,3.06807
-9.43015,-82.7657,0,3.06678
-9.76516,-82.7406,0,3.06514
-10.1165,-82.7137,0,3.06373
-10.4679,-82.6863,0,3.06253
-10.8568,-82.6555,0,3.06005
-11.2331,-82.6247,0,3.05833
-11.6219,-82.5923,0,3.05614
-11.9981,-82.56,0,3.05372
-12.3993,-82.5247,0,3.05049
-12.7535,-82.4923,0,3.04964
-13.142,-82.4565,0,3.04726
-13.5305,-82.4197,0,3.04458
-13.9313,-82.3807,0,3.04369
-14.3321,-82.3414,0,3.04353
-14.7204,-82.3032,0,3.04422
-15.1213,-82.264,0,3.04499
-15.5347,-82.224,0,3.04607
-15.9356,-82.1855,0,3.0473
-16.3365,-82.1476,0,3.04856
-16.7375,-82.1102,0,3.04884
-17.1557,-82.0713,0,3.04955
-17.5943,-82.0308,0,3.05006
-18.0204,-81.9917,0,3.05009
-18.4591,-81.9515,0,3.05034
-18.8853,-81.9125,0,3.05091
-19.3365,-81.8714,0,3.05036
-19.7626,-81.8324,0,3.05163
-20.2013,-81.7929,0,3.05154
-20.6526,-81.7521,0,3.05125
-21.1164,-81.7101,0,3.05105
-21.5676,-81.6691,0,3.04982
-22.0311,-81.6265,0,3.04947
-22.4948,-81.5836,0,3.04873
-22.971,-81.5393,0,3.04759
-23.4471,-81.4944,0,3.04669
-23.9357,-81.4479,0,3.04576
-24.4118,-81.4021,0,3.04462
-24.8502,-81.3595,0,3.04352
-25.2761,-81.3176,0,3.04266
-25.6769,-81.2778,0,3.04164
-26.0275,-81.2426,0,3.04067
-26.328,-81.2122,0,3.03882
-26.7315,-81.1706,0,3.03855
-27.082,-81.1343,0,3.03751
-27.4325,-81.0977,0,3.03648
-27.7329,-81.066,0,3.03629
-28.0426,-81.0333,0,3.03504
-28.3805,-80.9972,0,3.03464
-28.7096,-80.9618,0,3.03411
-29.06,-80.924,0,3.03386
-29.4604,-80.8807,0,3.03465
-29.7607,-80.8485,0,3.03601
-30.0861,-80.814,0,3.03772
-30.4116,-80.7801,0,3.04062
-30.7622,-80.7446,0,3.04426
-31.1255,-80.7091,0,3.04779
-31.4889,-80.6749,0,3.04981
-31.8774,-80.6391,0,3.05204
-32.2544,-80.6053,0,3.05184
-32.643,-80.5703,0,3.05294
-33.0567,-80.5335,0,3.05374
-33.483,-80.496,0,3.05374
-33.9092,-80.4585,0,3.05419
-34.3481,-80.42,0,3.05453
