x, y, z, theta
4.30175,-84.3752,0,-3.13692
3.99969,-84.3766,0,-3.1352
3.6347,-84.3789,0,-3.13423
3.26972,-84.3816,0,-3.13354
2.96766,-84.384,0,-3.13329
2.62786,-84.3868,0,-3.13634
2.18779,-84.3892,0,-3.13129
1.79765,-84.3932,0,-3.12833
1.48308,-84.3974,0,-3.12568
1.18106,-84.4022,0,-3.12239
0.828726,-84.4089,0,-3.11904
0.451242,-84.4174,0,-3.11567
0.0863743,-84.4269,0,-3.11261
-0.31621,-84.4386,0,-3.1091
-0.718749,-84.4517,0,-3.10528
-1.14639,-84.4672,0,-3.10064
-1.57522,-84.4848,0,-3.09859
-2.01531,-84.5037,0,-3.09547
-2.46791,-84.5246,0,-3.09498
-2.94566,-84.5469,0,-3.09443
-3.39825,-84.5682,0,-3.09385
-3.87598,-84.5911,0,-3.09367
-4.32855,-84.6128,0,-3.09276
-4.78111,-84.6349,0,-3.09255
-5.24623,-84.6577,0,-3.09185
-5.69877,-84.6802,0,-3.09085
-6.16385,-84.7039,0,-3.08975
-6.60741,-84.7269,0,-3.08874
-7.12269,-84.7541,0,-3.08763
-7.53741,-84.7765,0,-3.08591
-8.00237,-84.8025,0,-3.08361
-8.47984,-84.8302,0,-3.08251
-9.00752,-84.8614,0,-3.08018
-9.42207,-84.8869,0,-3.07905
-9.87428,-84.9152,0,-3.07616
-10.3515,-84.9465,0,-3.07558
-10.8162,-84.9772,0,-3.07357
-11.2808,-85.0088,0,-3.07228
-11.7254,-85.0397,0,-3.07027
-12.1774,-85.072,0,-3.06771
-12.6167,-85.1045,0,-3.06517
-13.0685,-85.1391,0,-3.0631
-13.5202,-85.1746,0,-3.0607
-13.9718,-85.2113,0,-3.05754
-14.4233,-85.2493,0,-3.05587
-14.8872,-85.2892,0,-3.05501
-15.3512,-85.3294,0,-3.05402
-15.8025,-85.3691,0,-3.0536
-16.279,-85.4111,0,-3.05342
-16.7255,-85.4506,0,-3.05498
-17.202,-85.4919,0,-3.0576
-17.6785,-85.5321,0,-3.06122
-18.1553,-85.5705,0,-3.06603
-18.6698,-85.6094,0,-3.07297
-19.1972,-85.6457,0,-3.07942
-19.6243,-85.6722,0,-3.08701
-20.1395,-85.7004,0,-3.09285
-20.4412,-85.7151,0,-3.09897
-20.9065,-85.735,0,-3.10828
-21.4222,-85.7522,0,-3.12272
-21.9598,-85.7623,0,-3.13547
-22.501,-85.7656,0,3.13077
-23.0296,-85.7599,0,3.1133
-23.5831,-85.7442,0,3.0995
-23.8849,-85.7315,0,3.08497
-24.4127,-85.7016,0,3.06637
-24.9649,-85.66,0,3.04936
-25.5038,-85.6101,0,3.03389
-26.0669,-85.5493,0,3.02269
-26.6167,-85.4836,0,3.01666
-27.1787,-85.413,0,3.01294
-27.7528,-85.3387,0,3.00083
-28.2906,-85.2625,0,3.00914
-28.8644,-85.1861,0,3.00848
-29.5006,-85.1009,0,3.00781
-29.8,-85.0606,0,3.0079
-30.3738,-84.9834,0,3.00842
-30.6732,-84.9433,0,3.01019
-31.1848,-84.8757,0,3.01411
-31.7715,-84.8005,0,3.01817
-32.0713,-84.7633,0,3.02187
-32.4336,-84.7197,0,3.02822
-32.9714,-84.6585,0,3.03548
-33.3218,-84.6211,0,3.04283
-33.8353,-84.5703,0,3.05026
-34.1612,-84.5404,0,3.05842
-34.7604,-84.4905,0,3.06592
-35.0616,-84.4676,0,3.07321
