16.4375,-56.8269,0,2.18248
16.2403,-56.5458,0,2.17084
16.0497,-56.2673,0,2.17957
15.8197,-55.9373,0,2.22116
15.5611,-55.5973,0,2.25899
15.2643,-55.2364,0,2.31847
15.001,-54.9525,0,2.35383
14.7085,-54.6586,0,2.38558
14.3828,-54.3515,0,2.41414
13.9756,-53.9889,0,2.43073
13.5471,-53.62,0,2.43447
13.2558,-53.3711,0,2.42558
12.9004,-53.0619,0,2.41389
12.6471,-52.8362,0,2.3957
12.4041,-52.6117,0,2.3669
11.9942,-52.2105,0,2.32156
11.7285,-51.9257,0,2.2832
11.4981,-51.659,0,2.23074
11.0746,-51.1133,0,2.17465
10.8964,-50.8548,0,2.14337
10.6377,-50.4535,0,2.08599
10.2849,-49.8304,0,2.04597
9.9688,-49.2161,0,2.02283
9.79682,-48.8619,0,2.01324
9.63188,-48.5137,0,2.00918
9.46625,-48.1604,0,2.01011
9.31266,-47.8336,0,2.01331
9.0369,-47.2517,0,2.04753
8.74287,-46.6824,0,2.0679
8.53317,-46.2958,0,2.09972
8.35564,-45.9921,0,2.12351
8.11491,-45.6018,0,2.15313
7.91802,-45.3028,0,2.18423
7.65502,-44.9293,0,2.21713
7.42325,-44.6221,0,2.24867
7.15488,-44.2887,0,2.27131
6.86743,-43.9478,0,2.3034
6.58599,-43.635,0,2.32417
6.12188,-43.1402,0,2.36852
5.72166,-42.7497,0,2.37347
5.35352,-42.3941,0,2.38345
5.08521,-42.14,0,2.38587
4.817,-41.8872,0,2.38814
4.47181,-41.5634,0,2.38424
4.18887,-41.2959,0,2.3805
3.88811,-41.0095,0,2.36879
3.57928,-40.7083,0,2.35818
3.28555,-40.4157,0,2.34022
3.01066,-40.1319,0,2.3236
2.49903,-39.5858,0,2.27105
2.17525,-39.2016,0,2.2603
1.9479,-38.9259,0,2.22828
1.67494,-38.5723,0,2.18615
1.2879,-38.0248,0,2.14913
1.03167,-37.6323,0,2.11491
0.842727,-37.32,0,2.09528
0.599843,-36.9002,0,2.05651
0.325936,-36.3813,0,2.04587
0.153573,-36.0462,0,2.03645
-0.110588,-35.5205,0,2.0339
-0.268696,-35.2039,0,2.03282
-0.53749,-34.6641,0,2.03243
-0.800745,-34.1349,0,2.03219
-1.09155,-33.55,0,2.02902
-1.26382,-33.2008,0,2.02603
-1.42404,-32.8735,0,2.00875
-1.59983,-32.4981,0,1.99283
-1.78507,-32.0855,0,1.9679
-1.93405,-31.7303,0,1.94199
-2.07241,-31.3748,0,1.90847
-2.19867,-31.0152,0,1.87264
-2.30946,-30.6594,0,1.83406
-2.4119,-30.2793,0,1.79403
-2.50022,-29.8903,0,1.75357
-2.56401,-29.5452,0,1.71226
-2.62246,-29.1348,0,1.65503
-2.65205,-28.7843,0,1.60049
-2.66361,-28.395,0,1.53997
-2.652,-28.0184,0,1.48288
-2.61799,-27.6326,0,1.42062
-2.53867,-27.1084,0,1.34534
-2.45627,-26.7492,0,1.29711
-2.33456,-26.3156,0,1.23829
-2.1822,-25.8744,0,1.17852
-2.00436,-25.4445,0,1.11905
-1.78137,-24.9849,0,1.05058
-1.45457,-24.4145,0,0.977325
-1.18284,-24.0117,0,0.937009
-0.848042,-23.5561,0,0.895848
-0.463372,-23.0755,0,0.862111
-0.266783,-22.8462,0,0.836278
0.179519,-22.352,0,0.807984
0.62227,-21.8887,0,0.79611
0.8991,-21.6059,0,0.78682
1.34708,-21.1567,0,0.783147
1.63203,-20.873,0,0.781816
2.13136,-20.3772,0,0.78181
2.40824,-20.1023,0,0.78201
2.67566,-19.8367,0,0.782718
2.96963,-19.5443,0,0.783361
3.32568,-19.1897,0,0.784251
3.78821,-18.7282,0,0.785127
4.11706,-18.3996,0,0.785989
4.60536,-17.9107,0,0.786153
4.91774,-17.5978,0,0.786217
5.2023,-17.3128,0,0.786083
5.48726,-17.0275,0,0.786038
5.77187,-16.7425,0,0.785027
6.0266,-16.488,0,0.782458
6.28497,-16.2311,0,0.779823
6.65129,-15.8688,0,0.772035
7.11039,-15.4219,0,0.765275
7.38218,-15.1608,0,0.758369
7.65586,-14.9015,0,0.752173
7.91734,-14.6569,0,0.74698
8.18929,-14.405,0,0.740126
8.46809,-14.1504,0,0.732988
8.99098,-13.6796,0,0.727456
9.2678,-13.4332,0,0.722758
9.52691,-13.2047,0,0.719147
9.88614,-12.8901,0,0.71158
10.3466,-12.4931,0,0.707173
10.6581,-12.2269,0,0.699064
11.1966,-11.7741,0,0.691215
11.4516,-11.5632,0,0.685942
11.7145,-11.348,0,0.680849
12.0139,-11.1054,0,0.675591
12.3668,-10.8226,0,0.663092
12.7728,-10.5055,0,0.65732
13.106,-10.2483,0,0.647117
13.5922,-9.88097,0,0.639861
13.8401,-9.69645,0,0.632573
14.1685,-9.45571,0,0.625686
14.4439,-9.25669,0,0.616959
14.9665,-8.88601,0,0.607638
15.2811,-8.66719,0,0.601422
15.5695,-8.46934,0,0.591796
16.0526,-8.14462,0,0.582905
16.3323,-7.96017,0,0.574372
16.6242,-7.77129,0,0.563503
17.1552,-7.43575,0,0.551005
17.4233,-7.27101,0,0.538298
17.9843,-6.93607,0,0.518246
18.4863,-6.64979,0,0.503505
18.8201,-6.4659,0,0.472218
19.2528,-6.24493,0,0.441524
19.8018,-5.98544,0,0.391997
20.2627,-5.79489,0,0.345429
20.7591,-5.61628,0,0.28266
21.2416,-5.47612,0,0.20992
21.8436,-5.34787,0,0.122493
22.2427,-5.29873,0,0.0609178
22.7442,-5.26815,0,-0.031711
23.1789,-5.28194,0,-0.114158
23.7079,-5.34259,0,-0.181295
24.0292,-5.40149,0,-0.268236
24.417,-5.50807,0,-0.336535
24.8555,-5.66149,0,-0.42776
25.3016,-5.86485,0,-0.514269
25.7608,-6.12434,0,-0.575444
26.0244,-6.29528,0,-0.642452
26.4166,-6.5888,0,-0.687835
26.656,-6.7855,0,-0.739019
27.0082,-7.10647,0,-0.769239
27.2375,-7.32849,0,-0.80973
27.6794,-7.79247,0,-0.845262
27.8822,-8.02114,0,-0.860675
28.0792,-8.2502,0,-0.884769
28.57,-8.84971,0,-0.909216
28.8504,-9.20989,0,-0.916696
29.0708,-9.49734,0,-0.932353
29.399,-9.93956,0,-0.94418
29.609,-10.2296,0,-0.960852
29.9752,-10.7536,0,-0.973406
30.1618,-11.028,0,-0.97919
30.3598,-11.3226,0,-0.984248
30.5986,-11.682,0,-0.987754
30.8453,-12.056,0,-0.991
31.155,-12.529,0,-0.992637
31.3366,-12.8073,0,-0.993967
31.5597,-13.1501,0,-0.994628
31.7581,-13.4556,0,-0.995319
31.9565,-13.7613,0,-0.995267
32.162,-14.078,0,-0.995148
32.337,-14.3477,0,-0.994883
32.5656,-14.6998,0,-0.994486
32.7436,-14.9736,0,-0.993792
32.9766,-15.3317,0,-0.993185
33.2465,-15.7457,0,-0.989497
33.596,-16.2777,0,-0.985772
33.9942,-16.8788,0,-0.983105
34.2353,-17.2407,0,-0.982203
34.4519,-17.5652,0,-0.980604
34.6406,-17.847,0,-0.979646
34.8787,-18.2017,0,-0.9787
35.1032,-18.5354,0,-0.977182
35.328,-18.8686,0,-0.976404
35.5109,-19.1392,0,-0.975827
35.8067,-19.5762,0,-0.974448
36.2089,-20.1688,0,-0.974034
36.4136,-20.4701,0,-0.973128
36.6469,-20.8129,0,-0.972533
36.884,-21.1607,0,-0.971932
37.1111,-21.4934,0,-0.971
37.3274,-21.8097,0,-0.970133
37.5332,-22.1102,0,-0.969567
37.8602,-22.5868,0,-0.968031
38.2234,-23.1146,0,-0.96753
38.48,-23.4871,0,-0.967031
38.6869,-23.787,0,-0.96646
38.9182,-24.122,0,-0.965773
39.1655,-24.4796,0,-0.965038
39.3948,-24.8107,0,-0.96434
39.6024,-25.11,0,-0.963765
39.8059,-25.403,0,-0.963234
40.0721,-25.7858,0,-0.962412
