road_first_x, road_first_y, road_second_x, road_second_y, road_third_x, road_third_y, road_fourth_x, road_fourth_y, 
14.526,7.78701,20.1224,15.9407,31.8974,8.004,26.2328,-0.249808
73.0884,-1.75262,77.1624,-4.8793,68.6988,-16.2814,64.188,-12.817
