x, y, z, theta
26.6263,-43.7773,0,2.44141
26.3375,-43.534,0,2.44801
26.0375,-43.2846,0,2.45166
25.7172,-43.0203,0,2.45496
25.4738,-42.8208,0,2.45675
25.2106,-42.6058,0,2.45905
24.9177,-42.3677,0,2.47517
24.6011,-42.1187,0,2.46906
24.2664,-41.8522,0,2.46983
23.9474,-41.5986,0,2.48287
23.5792,-41.3135,0,2.48687
23.1699,-40.9993,0,2.50005
22.7464,-40.683,0,2.49313
22.3251,-40.3637,0,2.49569
21.8829,-40.0304,0,2.49812
21.4399,-39.6982,0,2.50084
20.9858,-39.3596,0,2.50304
20.5311,-39.022,0,2.5133
20.0627,-38.6817,0,2.50662
19.8195,-38.5026,0,2.5073
19.5762,-38.3236,0,2.50811
19.3327,-38.1448,0,2.49909
18.9445,-37.8542,0,2.50997
18.7008,-37.6758,0,2.51092
18.2027,-37.3122,0,2.52768
17.9558,-37.1382,0,2.51254
17.7116,-36.9605,0,2.51284
17.4469,-36.768,0,2.51349
17.2025,-36.5905,0,2.51375
16.9377,-36.3983,0,2.5139
16.6728,-36.2061,0,2.51449
16.418,-36.0215,0,2.51524
16.1529,-35.8296,0,2.51582
15.8979,-35.6453,0,2.51629
15.6325,-35.4538,0,2.51694
15.3875,-35.2772,0,2.53647
15.1184,-35.091,0,2.51739
14.8529,-34.8998,0,2.51806
14.5872,-34.7087,0,2.51878
14.3317,-34.5251,0,2.51877
14.0659,-34.3343,0,2.51887
13.8103,-34.1507,0,2.50224
13.4095,-33.8527,0,2.51939
13.1436,-33.662,0,2.51947
12.8879,-33.4786,0,2.51942
12.6322,-33.2953,0,2.54293
12.3619,-33.1109,0,2.52126
12.1161,-32.9353,0,2.51954
11.8501,-32.7446,0,2.51956
11.6047,-32.5686,0,2.51919
11.349,-32.3851,0,2.519
11.1036,-32.209,0,2.51934
10.8582,-32.0329,0,2.51932
10.6127,-31.8569,0,2.51917
10.1526,-31.5267,0,2.52575
9.69028,-31.1995,0,2.51837
9.25082,-30.8836,0,2.51659
8.82214,-30.5744,0,2.47637
8.52181,-30.3388,0,2.5084
8.13626,-30.0557,0,2.50474
7.76189,-29.7788,0,2.48432
7.42312,-29.5174,0,2.46787
7.09854,-29.2583,0,2.44302
6.79977,-29.0074,0,2.40823
6.51928,-28.7546,0,2.37512
6.27451,-28.519,0,2.32847
6.04963,-28.2813,0,2.27978
5.853,-28.052,0,2.22798
5.6685,-27.8129,0,2.06588
5.50428,-27.5088,0,2.07481
5.32808,-27.1893,0,1.9853
5.18112,-26.8553,0,1.90887
5.07679,-26.5585,0,1.84362
4.98524,-26.2313,0,1.76563
4.92433,-25.9227,0,1.69185
4.88027,-25.5605,0,1.57283
4.87951,-25.186,0,1.53267
4.89629,-24.746,0,1.46638
4.93039,-24.4206,0,1.42211
4.98445,-24.0597,0,1.37753
