x, y, z, theta
96.7338,-2.57777,0,-0.00187413
97.1743,-2.57854,0,-0.00156829
97.6246,-2.57928,0,-0.00158188
98.128,-2.58005,0,-0.00167573
98.644,-2.58086,0,-0.00163922
99.1978,-2.58178,0,-0.00202203
99.7768,-2.58273,0,-0.0019291
100.079,-2.58325,0,-0.00248234
100.393,-2.58387,0,-0.00286424
100.696,-2.58444,0,-0.00326718
101.023,-2.58519,0,-0.00432139
101.35,-2.58624,0,-0.00543521
101.677,-2.58767,0,-0.00698985
102.017,-2.58967,0,-0.00825431
102.344,-2.59194,0,-0.00926636
102.697,-2.59473,0,-0.0104645
103.036,-2.59796,0,-0.0120424
103.376,-2.60158,0,-0.0128258
103.729,-2.6057,0,-0.0138821
104.068,-2.61005,0,-0.0144223
104.408,-2.61464,0,-0.0145493
104.758,-2.61972,0,-0.0149207
105.098,-2.62469,0,-0.0154616
105.437,-2.62982,0,-0.0155716
105.79,-2.63515,0,-0.0153228
106.142,-2.64049,0,-0.0156222
106.469,-2.64568,0,-0.0161284
106.822,-2.65131,0,-0.0157037
107.161,-2.65663,0,-0.0154144
107.501,-2.66199,0,-0.0149443
107.854,-2.66743,0,-0.0138704
108.193,-2.67259,0,-0.0124094
108.533,-2.67764,0,-0.00986573
108.873,-2.68231,0,-0.0061326
109.213,-2.68637,0,-0.00105241
109.553,-2.68962,0,0.00583952
109.892,-2.69145,0,0.0156813
110.232,-2.6911,0,0.0280811
110.534,-2.68835,0,0.0432177
110.874,-2.68152,0,0.0628957
111.201,-2.66988,0,0.0887683
111.528,-2.65359,0,0.110945
112.136,-2.59575,0,0.17896
112.448,-2.554,0,0.215866
112.758,-2.50253,0,0.253233
113.066,-2.44031,0,0.295337
113.372,-2.3654,0,0.342073
113.936,-2.18901,0,0.435899
114.218,-2.08046,0,0.485385
114.753,-1.8286,0,0.589271
115.259,-1.52155,0,0.694956
115.504,-1.34491,0,0.744416
115.739,-1.15625,0,0.791644
115.964,-0.954865,0,0.840964
116.18,-0.742859,0,0.881342
116.393,-0.511993,0,0.92587
116.604,-0.26178,0,0.970824
116.796,-0.0126495,0,1.01467
116.984,0.255234,0,1.05984
117.161,0.530731,0,1.10105
117.322,0.795517,0,1.14915
117.477,1.09781,0,1.19228
117.614,1.39481,0,1.22977
117.739,1.69736,0,1.26941
117.85,2.00517,0,1.30732
117.95,2.32971,0,1.34356
118.036,2.64554,0,1.36948
118.112,2.96391,0,1.39535
118.18,3.2968,0,1.41838
118.239,3.63141,0,1.43799
118.292,3.9798,0,1.45392
118.334,4.30429,0,1.46802
118.373,4.64188,0,1.47942
118.409,4.99249,0,1.49004
118.44,5.34346,0,1.49975
118.469,5.69472,0,1.5096
118.494,6.04619,0,1.51674
118.517,6.39787,0,1.52682
118.536,6.76236,0,1.5342
118.551,7.11444,0,1.54015
118.563,7.46664,0,1.54399
118.573,7.81889,0,1.54726
118.582,8.17117,0,1.54936
118.585,8.50186,0,1.55098
118.592,8.85419,0,1.55172
118.599,9.20653,0,1.55269
118.606,9.5463,0,1.55367
118.611,9.87347,0,1.55412
118.618,10.2258,0,1.55461
118.623,10.5656,0,1.5556
118.628,10.8928,0,1.55578
118.633,11.22,0,1.55641
118.638,11.5598,0,1.5571
118.642,11.887,0,1.55697
118.647,12.2142,0,1.55608
118.651,12.5288,0,1.55473
118.655,12.8309,0,1.55285
118.66,13.1329,0,1.55064
118.67,13.7117,0,1.54562
118.681,14.2654,0,1.53591
118.695,14.7812,0,1.52026
118.711,15.268,0,1.4986
118.737,15.7204,0,1.47166
118.771,16.1595,0,1.44158
118.815,16.5851,0,1.40454
118.867,16.9718,0,1.36265
118.938,17.381,0,1.31124
119.02,17.7495,0,1.2516
119.128,18.1374,0,1.17951
119.257,18.5058,0,1.10595
119.41,18.8643,0,1.01655
119.606,19.2302,0,0.931013
119.843,19.6032,0,0.830559
120.111,19.9359,0,0.737902
120.429,20.2591,0,0.641372
120.786,20.5579,0,0.544194
121.203,20.839,0,0.456556
121.656,21.0851,0,0.380946
122.175,21.3131,0,0.309715
122.457,21.4192,0,0.277804
123.034,21.6002,0,0.211943
123.326,21.6763,0,0.182399
123.645,21.7467,0,0.146208
123.955,21.8035,0,0.121212
124.278,21.8536,0,0.0951119
124.628,21.8965,0,0.0744309
124.979,21.9313,0,0.0546957
125.316,21.9467,0,0.0338678
125.68,21.9664,0,0.0147607
126.058,21.9784,0,-0.00234894
126.423,21.9829,0,-0.0156847
126.8,21.9807,0,-0.0264082
127.19,21.973,0,-0.0335891
127.593,21.961,0,-0.0390694
127.995,21.9461,0,-0.0419437
128.398,21.9294,0,-0.0433728
128.8,21.9122,0,-0.0437884
129.228,21.8936,0,-0.0441694
129.643,21.8753,0,-0.0439808
130.07,21.8566,0,-0.0440801
130.485,21.8379,0,-0.0454177
130.913,21.8185,0,-0.0457119
131.353,21.7984,0,-0.045796
131.793,21.7784,0,-0.0457703
132.245,21.7577,0,-0.0461993
132.673,21.738,0,-0.0462657
133.113,21.7178,0,-0.0458209
133.565,21.697,0,-0.0453225
133.983,21.6696,0,-0.0446738
134.435,21.6494,0,-0.0437268
134.888,21.6295,0,-0.0428626
135.341,21.6097,0,-0.0427995
135.793,21.5901,0,-0.0424124
136.259,21.5702,0,-0.0418165
136.711,21.551,0,-0.0414338
137.164,21.532,0,-0.0409183
137.629,21.5129,0,-0.0403401
138.082,21.4945,0,-0.0396743
138.535,21.4764,0,-0.0392742
139.013,21.4574,0,-0.0388372
139.453,21.4404,0,-0.0380661
139.905,21.4232,0,-0.0376138
140.346,21.4065,0,-0.037994
140.798,21.3891,0,-0.0382196
141.239,21.3723,0,-0.0376816
141.679,21.3558,0,-0.0375076
142.106,21.3396,0,-0.0384566
142.559,21.3221,0,-0.0383989
142.987,21.3058,0,-0.0377182
143.402,21.2901,0,-0.0382646
143.787,21.2758,0,-0.0391141
144.215,21.2592,0,-0.0389259
144.63,21.2431,0,-0.0394088
