222.983,-559.861,-164.697,481.407,39.3221,34.3704,560.001,0.263092,-856,-0.51783,4.04118,3.65305,133.275,504.202,-nan,-nan,-nan,-nan,-nan,-35.6889,-33.2159,-30.1885,-26.6585,-22.6863,-18.3398,-13.6934,-2.83068,552.532,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
228.18,-496.123,-58.0403,309.606,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-231.05,21.7641,206.98,309.606,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-231.05,21.7641,206.98,309.606,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-231.05,21.7641,206.98,309.606,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-231.05,21.7641,206.98,309.606,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26.7354,-376.826,196.65,145.334,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,31.3939,-518.984,172.219,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,31.3939,-518.984,172.219,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-351.321,121.677,226.459,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,31.3939,-518.984,172.219,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,31.3939,-518.984,172.219,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-258.74,-470.868,148.316,559.503,-nan,-nan,-nan,-nan,-nan,-nan,-nan,31.3939,-518.984,172.219,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.5389,-143.892,126.808,559.503,-nan,-nan,-nan,-nan,-nan,-nan,-nan,31.3939,-518.984,172.219,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.02041,-6.77103,-14.7519,-22.4944,-29.8658,-36.7402,-42.9999,-48.5377,-53.259,-57.0829,-59.9441,-61.7935,-62.5995,-53.5625,-70.3864,21.3617,4.39518,60.1661,47.4275,463.592,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-455.315,-28.4698,-53.9626,527.071,-29.8658,-36.7402,-42.9999,-48.5377,-53.259,-57.0829,-59.9441,-61.7935,-62.5995,-53.5625,-70.3864,21.3617,4.39518,60.1661,47.4275,463.592,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-159.665,-29.298,187.204,527.071,-29.8658,-36.7402,-42.9999,-48.5377,-53.259,-57.0829,-59.9441,-61.7935,-62.5995,-53.5625,-70.3864,21.3617,4.39518,60.1661,47.4275,463.592,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-24.9922,-61.7491,-63.6553,-64.4862,-64.2276,-62.8596,1.37821e-05,-0.0244258,1.36545,337.303,-59.9441,-61.7935,-62.5995,-53.5625,-70.3864,21.3617,4.39518,60.1661,47.4275,463.592,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-24.9922,-61.7491,-63.6553,-64.4862,-64.2276,-62.8596,1.37821e-05,-0.0244258,1.36545,337.303,-59.9441,-61.7935,-62.5995,-53.5625,-70.3864,21.3617,4.39518,60.1661,47.4275,463.592,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-24.9922,-61.7491,-63.6553,-64.4862,-64.2276,-62.8596,1.37821e-05,-0.0244258,1.36545,337.303,-59.9441,-61.7935,-62.5995,-53.5625,-70.3864,21.3617,4.39518,60.1661,47.4275,463.592,-nan,-nan,-nan,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40.8887,33.9226,26.3621,18.3367,9.98357,1.44571,-7.13081,-15.5992,-23.8147,-31.6366,-38.9311,-45.5734,-51.4498,-56.4599,-60.5178,-7.24999,-303.886,234.578,40.1107,60.6197,57.0919,52.5733,47.1413,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-303.886,234.578,40.1107,60.6197,57.0919,52.5733,47.1413,-nan,-nan,-nan,-nan,121.47,-228.38,25.2014,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53.5984,48.0622,41.6898,34.5901,26.8847,18.7053,10.192,1.49034,-7.25073,-15.8817,-24.2548,-32.2268,-39.6614,-46.4312,-52.4205,-57.5269,-61.6628,-64.7576,-66.7583,-67.6307,-35.4062,-28.615,-19.8391,26.0914,19.2411,66.0033,65.7324,64.3229,61.7989,58.2035,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48.5227,42.0904,34.9239,27.146,18.8897,10.2962,1.51266,-7.31069,-16.0229,-24.4748,-32.5219,-40.0265,-46.8601,-52.9059,-58.0603,-62.2353,-34.6354,-226.214,-12.8521,6.70163,27.982,66.6322,66.3588,64.9361,62.3884,58.7593,54.1109,64.3229,61.7989,58.2035,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-226.214,-12.8521,6.70163,27.982,66.6322,66.3588,64.9361,62.3884,58.7593,54.1109,64.3229,61.7989,58.2035,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-226.214,-12.8521,6.70163,27.982,66.6322,66.3588,64.9361,62.3884,58.7593,54.1109,64.3229,61.7989,58.2035,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-226.214,-12.8521,6.70163,27.982,66.6322,66.3588,64.9361,62.3884,58.7593,54.1109,64.3229,61.7989,58.2035,20.8938,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67.3891,64.7467,60.9825,56.161,50.3646,43.6926,36.259,28.1911,19.627,10.7131,1.60192,-7.55054,-16.5877,-25.355,-33.7024,-41.4871,-48.5758,-54.8473,-60.1943,-64.5252,-67.7661,-69.8613,-70.7751,-70.4919,-69.0165,-66.3741,-62.6099,-57.7884,-51.992,-45.32,-37.8864,-29.8185,-21.2543,-12.3404,-3.2293,5.92316,14.9604,23.7277,32.0751,20.8874,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61.5383,56.6735,50.8251,44.0931,36.5928,28.4524,19.8113,10.8173,1.62424,-7.61051,-16.729,-25.5751,-33.9976,-41.8522,-49.0047,-55.3327,-60.7278,-65.0977,-68.3677,-70.4819,-58.6713,-514.407,19.6774,32.3702,40.2248,47.3773,53.7053,59.1004,63.4703,66.7404,68.8545,69.7767,69.491,68.0023,65.3362,5.92316,14.9604,23.7277,32.0751,20.8874,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57.186,51.2856,44.4937,36.9266,28.7137,19.9956,10.9215,1.64656,-7.67047,-16.8702,-25.7951,-34.2927,-42.2174,-49.4336,-55.818,-61.2612,-65.6702,-68.9694,-71.1025,-72.0329,-71.7448,-70.243,-37.3016,-39.0296,35.3632,67.3421,69.4751,70.4056,70.1174,68.6156,65.9258,62.0941,69.491,68.0023,65.3362,5.92316,14.9604,23.7277,32.0751,20.8874,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57.186,51.2856,44.4937,36.9266,28.7137,19.9956,10.9215,1.64656,-7.67047,-16.8702,-25.7951,-34.2927,-42.2174,-49.4336,-55.818,-61.2612,-65.6702,-68.9694,-71.1025,-72.0329,-71.7448,-70.243,-37.3016,-39.0296,35.3632,67.3421,69.4751,70.4056,70.1174,68.6156,65.9258,62.0941,69.491,68.0023,65.3362,5.92316,14.9604,23.7277,32.0751,20.8874,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57.186,51.2856,44.4937,36.9266,28.7137,19.9956,10.9215,1.64656,-7.67047,-16.8702,-25.7951,-34.2927,-42.2174,-49.4336,-55.818,-61.2612,-65.6702,-68.9694,-71.1025,-72.0329,-71.7448,-70.243,-37.3016,-39.0296,35.3632,67.3421,69.4751,70.4056,70.1174,68.6156,65.9258,62.0941,69.491,68.0023,65.3362,5.92316,14.9604,23.7277,32.0751,20.8874,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57.186,51.2856,44.4937,36.9266,28.7137,19.9956,10.9215,1.64656,-7.67047,-16.8702,-25.7951,-34.2927,-42.2174,-49.4336,-55.818,-61.2612,-65.6702,-68.9694,-71.1025,-72.0329,-71.7448,-70.243,-37.3016,-39.0296,35.3632,67.3421,69.4751,70.4056,70.1174,68.6156,65.9258,62.0941,69.491,68.0023,65.3362,5.92316,14.9604,23.7277,32.0751,20.8874,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71.0685,68.2841,64.3173,59.2361,53.1275,46.0959,38.2617,29.7588,20.7329,11.3383,1.73582,-7.91032,-17.435,-26.6753,-35.4732,-43.6779,-51.1493,-57.7594,-63.3952,-67.9601,-71.3762,-73.5849,-74.5485,-74.2505,-72.6959,-69.9114,-65.9447,-60.8635,-54.7549,-47.7233,-39.889,-31.3862,-22.3603,-12.9657,-3.3632,6.28294,9.83107,511.948,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71.0685,68.2841,64.3173,59.2361,53.1275,46.0959,38.2617,29.7588,20.7329,11.3383,1.73582,-7.91032,-17.435,-26.6753,-35.4732,-43.6779,-51.1493,-57.7594,-63.3952,-67.9601,-71.3762,-73.5849,-74.5485,-74.2505,-72.6959,-69.9114,-65.9447,-60.8635,-54.7549,-47.7233,-39.889,-31.3862,-22.3603,-12.9657,-3.3632,6.28294,9.83107,511.948,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54.0484,46.897,38.9292,30.2814,21.1016,11.5468,1.78045,-8.03024,-17.7175,-27.1154,-36.0634,-44.4082,-52.0071,-58.7301,-64.4621,-69.1051,-72.5796,-45.1559,-332.679,40.7213,70.9522,73.1988,74.1789,73.876,72.295,69.4632,65.4289,60.2612,-54.7549,-47.7233,-39.889,-31.3862,-22.3603,-12.9657,-3.3632,6.28294,9.83107,511.948,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60.7812,54.5177,47.3075,39.274,30.5545,21.2983,11.6638,1.81577,-8.07724,-17.846,-27.3233,-36.347,-44.7627,-52.4265,-59.2071,-64.9886,-69.6721,-73.1774,-75.4445,-76.4347,-76.1309,-74.5385,-71.6846,-67.6181,-62.4085,-28.1143,445.345,37.3072,72.9111,70.0572,65.9907,-31.3862,-22.3603,-12.9657,-3.3632,6.28294,9.83107,511.948,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5338,70.7021,66.6134,61.3709,55.0645,47.802,39.7076,30.9199,21.5892,11.8753,1.94417,-8.03411,-17.8888,-27.4514,-36.5582,-45.0534,-52.7917,-59.6406,-65.4829,-70.2187,-73.767,-76.0671,-77.0795,-76.787,-75.1946,-72.3295,-68.2408,-62.9983,-56.6919,-49.4293,-41.335,-25.1277,-33.7065,-10.4245,-3.57155,1.07852,56.066,667.839,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18.5338,70.7021,66.6134,61.3709,55.0645,47.802,39.7076,30.9199,21.5892,11.8753,1.94417,-8.03411,-17.8888,-27.4514,-36.5582,-45.0534,-52.7917,-59.6406,-65.4829,-70.2187,-73.767,-76.0671,-77.0795,-76.787,-75.1946,-72.3295,-68.2408,-62.9983,-56.6919,-49.4293,-41.335,-25.1277,-33.7065,-10.4245,-3.57155,1.07852,56.066,667.839,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-68.2408,-62.9983,-56.6919,-49.4293,-41.335,-25.1277,-33.7065,-10.4245,-3.57155,1.07852,56.066,667.839,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.95739,-6.47631,-16.5148,-26.2847,-35.6188,-44.3573,-52.3508,-59.4624,-65.5706,-70.5708,-74.3774,-76.9253,-78.1709,-78.0929,-76.6927,-73.9941,-70.0434,-64.9082,-58.6762,-51.4543,-43.3659,-34.5493,-25.1556,-15.3454,-5.28648,3.79454,57.5246,1116.29,-56.6919,-49.4293,-41.335,-25.1277,-33.7065,-10.4245,-3.57155,1.07852,56.066,667.839,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
535.927,-11.554,-25.6314,-35.0053,-43.7941,-51.8476,-59.0278,-65.212,-70.2943,-74.1878,-76.8258,-78.1633,-78.1772,-76.8675,-74.2565,-70.3888,-65.3307,-59.1686,-52.0081,-43.9717,-35.1968,-25.8336,-16.0423,-5.77863,634.632,3.79454,57.5246,1116.29,-56.6919,-49.4293,-41.335,-25.1277,-33.7065,-10.4245,-3.57155,1.07852,56.066,667.839,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10.1669,15.0736,5.03702,-5.0997,-15.1631,-24.9809,-34.3853,-43.2152,-51.3197,-58.5599,-64.8121,-69.9693,-73.9432,-76.6658,-78.0906,-78.1932,-76.9718,-74.4472,-70.6628,-65.6833,-59.5938,-52.4986,-44.519,-35.7916,-26.4658,-16.701,-6.6644,3.47232,6.11006,53.4679,1084.01,-25.1277,-33.7065,-10.4245,-3.57155,1.07852,56.066,667.839,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-26.4658,-16.701,-6.6644,3.47232,6.11006,53.4679,1084.01,-25.1277,-33.7065,-10.4245,-3.57155,1.07852,56.066,667.839,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8.69544,16.2312,6.2175,-3.91648,-13.9974,-23.8527,-33.3138,-42.2188,-50.4154,-57.7633,-64.1367,-69.4267,-73.5427,-76.4143,-77.9923,-78.2498,-77.1823,-74.8081,-71.1679,-66.3239,-60.359,-53.3753,-45.4922,-36.8446,-27.5806,-17.8586,-7.84488,2.2891,8.65419,1136.05,1084.01,-25.1277,-33.7065,-10.4245,-3.57155,1.07852,56.066,667.839,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.28037,-3.396,-13.4888,-23.3647,-32.8548,-41.7967,-50.0373,-57.4357,-63.8652,-69.216,-73.3963,-76.3348,-77.981,-78.307,-77.3069,-74.9981,-71.4199,-66.6337,-60.7212,-53.7837,-45.9399,-37.324,-28.0833,-18.3761,-0.549276,394.981,773.985,2.2891,8.65419,1136.05,1084.01,-25.1277,-33.7065,-10.4245,-3.57155,1.07852,56.066,667.839,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
402.442,-2.24559,-12.9802,-22.8768,-32.3958,-41.3745,-49.6592,-57.1081,-63.5938,-69.0053,-73.25,-76.2553,-77.9698,-78.3641,-77.4316,-75.188,-71.6719,-66.9434,-61.0834,-54.1922,-46.3876,-37.8033,-28.5861,-13.2948,763.269,394.981,773.985,2.2891,8.65419,1136.05,1084.01,-25.1277,-33.7065,-10.4245,-3.57155,1.07852,56.066,667.839,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-37.8033,-28.5861,-13.2948,763.269,394.981,773.985,2.2891,8.65419,1136.05,1084.01,-25.1277,-33.7065,-10.4245,-3.57155,1.07852,56.066,667.839,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-37.8033,-28.5861,-13.2948,763.269,394.981,773.985,2.2891,8.65419,1136.05,1084.01,-25.1277,-33.7065,-10.4245,-3.57155,1.07852,56.066,667.839,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67.2445,-110.95,-0.176245,43.7583,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-37.8033,-28.5861,-13.2948,763.269,394.981,773.985,2.2891,8.65419,1136.05,1084.01,-25.1277,-33.7065,-10.4245,-3.57155,1.07852,56.066,667.839,45.351,72.6231,272.368,34.6581,68.2339,69.1478,68.8645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
