x, y, z, theta
100.215,-7.39347,0,-0.0149537
100.517,-7.39799,0,-0.0148779
100.819,-7.40248,0,-0.0145493
101.209,-7.40816,0,-0.0140729
101.562,-7.41312,0,-0.0117603
102.002,-7.4183,0,-0.0142894
102.355,-7.42333,0,-0.0188102
102.782,-7.43138,0,-0.024377
103.202,-7.4416,0,-0.0304708
103.692,-7.45656,0,-0.0372579
104.195,-7.47531,0,-0.0441386
104.736,-7.49919,0,-0.0516034
105.289,-7.52776,0,-0.0590374
105.855,-7.56117,0,-0.0651098
106.156,-7.58083,0,-0.0685524
106.457,-7.60152,0,-0.0741499
107.06,-7.64627,0,-0.0795167
107.373,-7.67126,0,-0.0830426
107.674,-7.69632,0,-0.0866421
107.975,-7.72246,0,-0.0884208
108.289,-7.75024,0,-0.0898432
108.602,-7.77847,0,-0.0909526
108.903,-7.80591,0,-0.0918147
109.204,-7.8336,0,-0.0943788
109.752,-7.88548,0,-0.0918482
110.328,-7.93858,0,-0.0920481
110.88,-7.98949,0,-0.0923263
111.431,-8.04054,0,-0.0906624
111.97,-8.08954,0,-0.0876643
112.484,-8.13472,0,-0.0823861
112.986,-8.17615,0,-0.0725071
113.488,-8.21262,0,-0.0583549
113.965,-8.24051,0,-0.0372746
114.443,-8.25833,0,-0.0140587
114.909,-8.26488,0,0.0198556
115.376,-8.2556,0,0.0632648
115.816,-8.22775,0,0.118709
116.266,-8.1741,0,0.183989
116.736,-8.08662,0,0.261799
117.197,-7.96288,0,0.344436
117.647,-7.80144,0,0.44231
118.102,-7.58603,0,0.528905
118.537,-7.33208,0,0.627344
118.965,-7.0219,0,0.728108
119.34,-6.68703,0,0.822244
119.717,-6.28143,0,0.930225
120.028,-5.86473,0,1.00859
120.303,-5.42831,0,1.09218
120.552,-4.9481,0,1.17278
120.766,-4.43777,0,1.24959
120.941,-3.91245,0,1.31259
121.086,-3.36496,0,1.36879
121.202,-2.79782,0,1.40831
121.293,-2.23895,0,1.4402
121.369,-1.66493,0,1.4602
121.402,-1.3647,0,1.47213
121.459,-0.788589,0,1.50817
121.495,-0.223175,0,1.48755
121.52,0.0778503,0,1.48997
121.567,0.654907,0,1.49027
121.613,1.23198,0,1.49031
121.637,1.53307,0,1.49014
121.684,2.11014,0,1.48953
121.709,2.41121,0,1.48922
121.733,2.71227,0,1.4885
121.782,3.30182,0,1.48726
121.83,3.87875,0,1.48577
121.877,4.43053,0,1.48404
121.922,4.94463,0,1.48232
121.964,5.42101,0,1.4746
122.008,5.87183,0,1.4777
122.051,6.33548,0,1.47379
122.094,6.7739,0,1.46627
122.138,7.19948,0,1.45165
122.188,7.61183,0,1.43287
122.248,8.04813,0,1.41101
122.316,8.47058,0,1.39113
122.39,8.87923,0,1.3717
122.47,9.27399,0,1.35146
122.552,9.64252,0,1.33121
122.639,9.99707,0,1.30462
122.727,10.3212,0,1.28325
122.816,10.6229,0,1.26156
122.908,10.9107,0,1.23104
123.047,11.3022,0,1.18419
123.189,11.6519,0,1.12798
123.345,11.9816,0,1.05502
123.532,12.31,0,0.968351
123.76,12.6417,0,0.884929
124.02,12.9603,0,0.802887
124.23,13.1775,0,0.743124
124.453,13.3819,0,0.682017
124.707,13.5881,0,0.62493
124.982,13.7869,0,0.576087
125.299,13.9926,0,0.53029
125.635,14.1899,0,0.477635
126.015,14.3866,0,0.42165
126.417,14.5668,0,0.366783
126.864,14.7383,0,0.312184
127.331,14.8891,0,0.248446
127.806,15.0095,0,0.201709
128.336,15.118,0,0.151815
128.883,15.2017,0,0.104813
129.446,15.2609,0,0.0648587
130.024,15.2985,0,0.0367827
130.326,15.3096,0,0.0197539
