x,y,z,theta,kappa,s,dkappa
6.19723,-23.1523,0,-1.64086,-0.00302492,0,-0.000102933
6.12554,-24.1519,0,-1.64393,-0.0030992,1.00219,-3.87709e-05
6.05076,-25.1513,0,-1.64704,-0.00308603,2.00439,7.53657e-05
5.97289,-26.1505,0,-1.65007,-0.00292246,3.00658,0.00026663
5.89213,-27.1494,0,-1.65282,-0.00251431,4.00878,0.000569499
5.80887,-28.1481,0,-1.65498,-0.0017329,5.01097,0.00101521
5.72393,-29.1467,0,-1.65612,-0.000432336,6.01316,0.00159856
5.6386,-30.1453,0,-1.65564,0.00148286,7.01536,0.00221031
5.55481,-31.1439,0,-1.65297,0.00391319,8.01755,0.00256247
5.47493,-32.1429,0,-1.64778,0.00638893,9.01975,0.00223024
5.40139,-33.1424,0,-1.64043,0.00805475,10.0219,0.000930098
5.33577,-34.1425,0,-1.63222,0.007965,11.0241,-0.00122902
5.27794,-35.143,0,-1.62519,0.00589813,12.0263,-0.0024329
5.22599,-36.1438,0,-1.62058,0.00320623,13.0285,-0.00293006
5.17722,-37.1449,0,-1.61891,7.66001e-05,14.0307,-0.00326856
5.1285,-38.1459,0,-1.62048,-0.00319571,15.0329,-0.00315694
5.07662,-39.1467,0,-1.62516,-0.00598547,16.0351,-0.00225791
5.01886,-40.1472,0,-1.63202,-0.00742244,17.0373,-0.000485799
4.95382,-41.1473,0,-1.63935,-0.00688422,18.0395,0.00139816
4.882,-42.1469,0,-1.64535,-0.00491299,19.0417,0.00241278
4.80532,-43.1462,0,-1.64898,-0.00226548,20.0439,0.00278706
4.72638,-44.1453,0,-1.64983,0.000564349,21.0461,0.00283303
4.64801,-45.1444,0,-1.64785,0.00340202,22.0483,0.00284231
4.57305,-46.1438,0,-1.64299,0.00631409,23.0505,0.00300787
4.50444,-47.1436,0,-1.63511,0.00939687,24.0527,0.00271986
4.44514,-48.1441,0,-1.62455,0.0114582,25.0549,0.00143856
4.39723,-49.1451,0,-1.61254,0.0123259,26.057,0.00029587
4.3616,-50.1466,0,-1.60023,0.0120181,27.0592,-0.000947137
4.33791,-51.1486,0,-1.58891,0.0103024,28.0614,-0.00257002
4.32441,-52.1507,0,-1.58024,0.00659018,29.0636,-0.00503569
4.31726,-53.1528,0,-1.57678,-0.000379225,30.0658,-0.0093016
4.30941,-54.155,0,-1.58217,-0.0104758,31.068,-0.0102547
4.29103,-55.157,0,-1.5978,-0.020586,32.0702,-0.00949438
4.2522,-56.1584,0,-1.62251,-0.0277038,33.0724,-0.00321443
4.18656,-57.1584,0,-1.64943,-0.023056,34.0746,0.014436
4.09963,-58.1568,0,-1.66167,0.0017955,35.0768,0.0326821
4.01475,-59.1554,0,-1.64516,0.0268671,36.079,0.00804863
3.95361,-60.1557,0,-1.61978,0.0202765,37.0812,-0.0130528
3.91268,-61.1571,0,-1.60532,0.00955757,38.0834,-0.00762311
3.88182,-62.1588,0,-1.59873,0.00430742,39.0856,-0.00339411
3.85552,-63.1606,0,-1.59574,0.00195511,40.0878,-0.00156065
3.83129,-64.1625,0,-1.5944,0.000840869,41.09,-0.000767962
3.80794,-65.1645,0,-1.59387,0.000277595,42.0922,-0.000400347
3.7849,-66.1664,0,-1.59376,-2.17786e-05,43.0943,-0.000217151
3.76184,-67.1683,0,-1.59387,-0.000185896,44.0965,-0.000120132
3.73861,-68.1702,0,-1.59411,-0.00027673,45.0987,-6.61937e-05
3.71509,-69.1722,0,-1.59441,-0.000326088,46.1009,-3.5061e-05
