x,y,z,theta,kappa,s,dkappa
71.0859,10.3483,0,0.00536621,-0.0289455,0,0.00878535
72.0873,10.3405,0,-0.0195176,-0.0210163,1.00146,0.00718202
73.0883,10.3116,0,-0.0371429,-0.0143382,2.00292,0.00624937
74.0889,10.2683,0,-0.0484585,-0.0083307,3.00438,0.00582485
75.089,10.2166,0,-0.0538953,-0.00252377,4.00584,0.0058453
76.089,10.1623,0,-0.0534314,0.00353067,5.0073,0.00632893
77.0892,10.1117,0,-0.046573,0.0103412,6.00877,0.00738125
78.0898,10.0716,0,-0.0322463,0.0185771,7.01023,0.00922506
79.091,10.0502,0,-0.00856952,0.0292114,8.01169,0.0122546
80.0924,10.0585,0,0.0275473,0.0437203,9.01315,0.0170809
81.0923,10.1111,0,0.0810018,0.0642434,10.0146,0.0243291
82.0866,10.2286,0,0.159005,0.0930059,11.0161,0.0330046
83.0653,10.4386,0,0.2698,0.129611,12.0175,0.0413283
84.0079,10.7741,0,0.42177,0.174856,13.019,0.0467992
84.8771,11.2682,0,0.618656,0.215338,14.0205,0.0286902
85.6221,11.9343,0,0.842012,0.223481,15.0219,-0.0138358
86.2035,12.7474,0,1.05287,0.192873,16.0234,-0.0420003
86.6192,13.6572,0,1.22416,0.149407,17.0248,-0.0412652
86.8943,14.6194,0,1.35421,0.111285,18.0263,-0.0351189
87.0602,15.6067,0,1.44902,0.0789488,19.0278,-0.0297331
87.1472,16.6042,0,1.51381,0.0509892,20.0292,-0.0265245
87.1831,17.6049,0,1.55179,0.0249522,21.0307,-0.0259144
87.194,18.6063,0,1.56355,-0.00180577,22.0321,-0.0279691
87.207,19.6077,0,1.54717,-0.0311212,23.0336,-0.0291897
87.2511,20.6081,0,1.50155,-0.0598762,24.0351,-0.0284712
87.355,21.6039,0,1.42728,-0.0885119,25.0365,-0.0288374
87.5467,22.5864,0,1.32406,-0.117731,26.038,-0.0294878
87.8526,23.5392,0,1.19132,-0.147371,27.0394,-0.0295436
88.295,24.4364,0,1.02909,-0.176185,28.0409,-0.026297
88.8872,25.2422,0,0.841794,-0.194889,29.0424,-0.00864832
89.623,25.9192,0,0.646581,-0.190594,30.0438,0.0172286
90.4731,26.4462,0,0.46791,-0.163235,31.0453,0.0350813
91.3976,26.8288,0,0.323264,-0.124878,32.0468,0.0397613
92.3631,27.0931,0,0.217247,-0.0886852,33.0482,0.0301541
93.3486,27.2698,0,0.141834,-0.0634496,34.0497,0.020965
94.3435,27.383,0,0.0877386,-0.0455304,35.0511,0.0152732
95.3426,27.4504,0,0.0491347,-0.0321604,36.0526,0.011689
96.3434,27.4853,0,0.0223506,-0.021731,37.0541,0.00927493
97.3448,27.4983,0,0.0048939,-0.0135043,38.0555,0.00704945
98.3463,27.4975,0,-0.00550052,-0.00766048,39.057,0.00461469
99.3477,27.4888,0,-0.0112714,-0.00427989,40.0584,0.00212517
100.349,27.4756,0,-0.0149171,-0.00342862,41.0599,-0.000437062
101.35,27.4588,0,-0.019006,-0.00517411,42.0614,-0.00305404
102.352,27.4365,0,-0.0260824,-0.0090326,43.0628,-0.00334002
103.353,27.4054,0,-0.0363491,-0.0110176,44.0643,-0.000625416
104.353,27.3635,0,-0.0472468,-0.0102997,45.0657,0.00204751
105.353,27.3115,0,-0.0560978,-0.00694386,46.0672,0.00464071
106.353,27.2528,0,-0.0603,-0.0010259,47.0687,0.00717219
107.353,27.1932,0,-0.0573095,0.00741315,48.0701,0.00964373
108.353,27.1413,0,-0.0446384,0.018321,49.0716,0.0122213
109.354,27.1079,0,-0.0196469,0.0321449,50.073,0.0155631
110.355,27.1072,0,0.0210708,0.0499636,51.0745,0.0203195
111.355,27.1569,0,0.0823478,0.0735617,52.076,0.0272179
112.349,27.2809,0,0.171101,0.104922,53.0774,0.0332761
113.323,27.508,0,0.291975,0.13535,54.0789,0.0264936
114.258,27.864,0,0.438859,0.155784,55.0804,0.013341
115.127,28.3597,0,0.598871,0.16109,56.0818,-0.00259163
115.906,28.9876,0,0.756678,0.152136,57.0833,-0.0140765
116.581,29.7261,0,0.901139,0.136116,58.0847,-0.0158779
117.15,30.5498,0,1.02969,0.12075,59.0862,-0.0150431
117.615,31.4361,0,1.14306,0.105612,60.0877,-0.0153337
117.984,32.3667,0,1.241,0.0898134,61.0891,-0.0163022
118.268,33.3268,0,1.32255,0.0728178,62.0906,-0.017703
118.481,34.3051,0,1.38649,0.0551726,63.092,-0.0161851
118.64,35.2938,0,1.43422,0.0407029,64.0935,-0.012839
118.758,36.2882,0,1.46902,0.0292262,65.095,-0.0101798
118.847,37.2857,0,1.49356,0.0201531,66.0964,-0.00800088
118.915,38.2848,0,1.51006,0.0131152,67.0979,-0.00608065
118.97,39.2847,0,1.52044,0.00785966,68.0993,-0.00463227
119.018,40.2851,0,1.52615,0.00372005,69.1008,-0.00362656
119.061,41.2856,0,1.52823,0.000611215,70.1023,-0.00257498
119.104,42.2862,0,1.52774,-0.00142429,71.1037,-0.00148406
119.148,43.2867,0,1.52575,-0.00235037,72.1052,-0.000360631
119.194,44.287,0,1.5234,-0.00221527,73.1066,0.00039289
119.242,45.2873,0,1.5214,-0.00175144,74.1081,0.000533262
119.293,46.2875,0,1.51994,-0.0011476,75.1096,0.000672418
119.344,47.2877,0,1.51915,-0.000405109,76.111,0.000810171
119.396,48.2878,0,1.51917,0.000474707,77.1125,0.000946735
119.447,49.2879,0,1.52014,0.00147535,78.114,0.000998468
119.497,50.2882,0,1.5221,0.00242897,79.1154,0.00090591
119.544,51.2885,0,1.52498,0.00328968,80.1169,0.000812937
119.588,52.289,0,1.52866,0.00405718,81.1183,0.000719839
119.628,53.2897,0,1.53307,0.0047315,82.1198,0.000626857
119.664,54.2905,0,1.53811,0.00530341,83.1213,0.000481653
119.694,55.2915,0,1.54362,0.00566592,84.1227,0.000242249
119.718,56.2927,0,1.54938,0.00578855,85.1242,2.63148e-06
119.737,57.2939,0,1.55513,0.00567118,86.1256,-0.000237018
119.749,58.2953,0,1.56065,0.00531387,87.1271,-0.000476513
119.757,59.2968,0,1.5657,0.00473652,88.1286,-0.000602899
119.76,60.2982,0,1.57015,0.00417534,89.13,-0.00051781
119.758,61.2997,0,1.57409,0.00369937,90.1315,-0.000432747
119.753,62.3011,0,1.57759,0.00330856,91.1329,-0.00034774
119.745,63.3025,0,1.58075,0.00300286,92.1344,-0.000262797
119.734,64.3039,0,1.58363,0.00277188,93.1359,-0.000238916
119.719,65.3053,0,1.58627,0.00248456,94.1373,-0.000334881
119.703,66.3066,0,1.58858,0.00210112,95.1388,-0.000430893
119.684,67.3079,0,1.59045,0.00162151,96.1403,-0.00052694
119.663,68.3092,0,1.59179,0.00104569,97.1417,-0.000623011
119.642,69.3104,0,1.59251,0.000392221,98.1432,-0.000605597
119.62,70.3116,0,1.59265,-8.83626e-05,99.1446,-0.000354166
119.598,71.3128,0,1.59242,-0.000317143,100.146,-0.000102728
119.577,72.3141,0,1.59209,-0.00029412,101.148,0.000148705
119.556,73.3153,0,1.59192,-1.93058e-05,102.149,0.000400118
119.534,74.3165,0,1.59214,0.000478658,103.15,0.000470555
119.513,75.3178,0,1.5928,0.000788898,104.152,0.000149027
119.49,76.319,0,1.59361,0.000777167,105.153,-0.000172447
119.467,77.3202,0,1.59425,0.000443509,106.155,-0.000493897
