optimized_right_x,optimized_right_y,optimized_left_x,optimized_left_y
-77.3708,-26.0111,-76.9399,-36.8564
-77.5062,-29.9456,-76.9624,-36.76
-77.432,-30.2627,-77.9992,-36.8066
-78.3235,-30.9108,-78.0873,-36.4277
-78.3366,-30.8543,-78.951,-37.2723
-79.349,-30.9981,-78.7947,-37.945
-79.3222,-31.1138,-79.1662,-40.9059
-80.2897,-31.5086,-80.4464,-41.3049
-80.3253,-31.3549,-81.1127,-38.4263
-81.3516,-31.4988,-82.5374,-36.7973
-81.352,-31.4971,-82.3011,-37.8204
-82.6888,-31.6173,-83.3205,-37.9565
-82.7241,-31.4651,-83.2964,-38.0616
-84.6383,-27.6992,-84.2649,-38.4869
-85.6223,-27.925,-84.2909,-38.3726
-84.8336,-31.3622,-85.3501,-38.4145
-85.4121,-33.4406,-85.6874,-36.9088
-85.5673,-32.758,-86.7648,-36.8303
-86.5859,-32.8981,-86.5778,-37.6711
-86.6207,-32.7426,-87.2705,-39.2589
-87.6034,-33.0588,-87.303,-39.1127
-87.3921,-34.009,-88.3616,-39.1552
-88.7229,-32.7154,-88.3316,-39.2902
-89.5891,-28.8132,-89.2962,-39.711
-90.5911,-29.1386,-89.4825,-38.8785
-90.4486,-29.7792,-89.9985,-41.4041
-90.7481,-33.2231,-89.5606,-43.3572
-90.7467,-33.2297,-91.3008,-40.3658
-91.7018,-33.8077,-91.3493,-40.1497
-91.729,-33.6864,-92.4793,-39.9323
-92.7699,-33.8224,-92.4631,-40.0046
-92.7823,-33.7672,-93.4592,-40.3273
-93.8373,-33.9042,-93.6575,-39.4494
-93.8364,-33.9082,-94.2135,-41.7689
-94.8572,-34.1388,-94.091,-42.3092
-94.7804,-34.4789,-95.5955,-40.3877
-95.7236,-35.1099,-95.4383,-41.0782
-95.7509,-34.9895,-96.5227,-41.1375
-96.8505,-34.8744,-96.5046,-41.2167
-96.8752,-34.7659,-97.524,-41.5486
-97.906,-35.0991,-97.4957,-41.672
-97.9287,-34.9996,-97.7827,-45.2275
-99.0178,-35.0445,-98.1616,-43.5847
-98.9926,-35.1544,-99.8037,-41.2166
-100.007,-35.5828,-99.6811,-41.7463
-100.03,-35.4833,-100.755,-41.8981
-101.142,-35.4328,-100.792,-41.7362
-101.096,-35.6316,-101.733,-42.4058
-102.091,-36.142,-101.674,-42.6615
-102.12,-36.0154,-102.636,-43.2855
-103.098,-36.5434,-102.695,-43.033
-102.863,-37.5523,-103.817,-42.8392
-104.254,-36.3613,-103.779,-43.0034
-104.421,-35.6478,-104.83,-43.251
-105.039,-37.6347,-104.817,-43.3049
-105.297,-36.5387,-105.89,-43.4586
-106.262,-37.1706,-105.925,-43.3103
-106.245,-37.2434,-106.997,-43.4706
-107.279,-37.5844,-106.948,-43.6772
-107.301,-37.4917,-107.987,-43.9242
-108.379,-37.6445,-108.014,-43.8102
-108.348,-37.7738,-109.064,-44.0609
-109.369,-38.1114,-109.321,-42.9852
-109.377,-38.0795,-109.956,-45.0279
-110.453,-38.2395,-109.816,-45.613
-110.453,-38.2427,-111.363,-43.7911
-111.497,-38.5896,-111.16,-44.638
-111.491,-38.6185,-112.217,-44.6007
-112.717,-38.1544,-112.187,-44.7252
-112.612,-38.592,-113.188,-45.1731
-113.399,-39.6876,-113.205,-45.1043
-113.434,-39.5418,-114.263,-45.1611
-114.488,-39.7968,-114.248,-45.2244
-114.488,-39.7968,-115.225,-45.565
-115.505,-40.0434,-115.234,-45.5263
-115.337,-40.7358,-116.27,-45.6779
-116.648,-39.7154,-116.293,-45.5819
-117.126,-37.7533,-117.224,-46.0036
-117.748,-39.6249,-117.2,-46.1032
-117.897,-39.0113,-118.5,-45.9174
-118.578,-40.4762,-118.797,-44.7092
-118.379,-41.2873,-120.237,-44.4335
-119.878,-40.3105,-120.256,-44.357
-120.902,-36.1454,-121.481,-44.883
-121.382,-39.7642,-121.455,-44.9896
-121.232,-40.3787,-122.628,-44.9982
-123.159,-38.1778,-122.575,-45.1858
-123.103,-38.4032,-123.552,-45.5243
-123.691,-41.2109,-123.612,-45.3481
-123.804,-40.81,-124.497,-46.0339
-125.003,-41.3109,-124.546,-45.9217
-125.056,-41.1562,-125.493,-46.5177
-126.383,-41.7247,-125.429,-46.6205
-126.274,-41.973,-126.144,-47.4269
-128.088,-42.3716,-125.482,-48.1259
-128.3,-42.0325,-126.629,-48.3957
-130.378,-42.9526,-126.732,-48.3256
-130.388,-42.9416,-126.562,-49.5864
-133.605,-43.6686,-125.537,-49.9908
-133.738,-43.5784,-125.121,-50.868
-134.981,-46.2619,-125.063,-50.8777
-132.559,-49.6211,-124.601,-51.7179
-131.8,-51.7823,-123.321,-52.1666
-131.56,-51.7801,-123.039,-53.4476
-131.429,-53.0795,-123.372,-53.4941
-131.47,-53.0841,-123.558,-54.9488
-131.349,-54.61,-123.437,-54.9334
-130.304,-54.4638,-122.944,-56.4883
-129.287,-55.6793,-122.742,-56.4751
-129.198,-55.6681,-123.355,-58.2329
-129.415,-56.9144,-121.173,-60.3941
-130.434,-56.9815,-121.663,-62.592
-129.717,-58.1197,-123.197,-64.6189
-129.367,-58.126,-124.267,-64.1573
-129.681,-59.3733,-124.858,-66.026
-130.233,-59.307,-125.112,-65.878
-131.431,-60.1624,-127.344,-66.2236
-131.756,-60.0816,-126.542,-66.7448
-132.746,-60.5,-129.095,-66.5123
-135.854,-59.6182,-129.701,-66.1409
-136.351,-60.3678,-130.339,-67.1369
-137.11,-61.6011,-130.143,-67.2339
-136.212,-64.229,-129.699,-68.561
-135.569,-64.547,-129.109,-68.7486
-136.395,-66.4312,-128.631,-69.7851
-137.111,-66.2033,-128.672,-69.7794
-136.425,-68.6991,-128.812,-70.3198
-135.781,-68.7888,-128.774,-70.3194
-138.113,-70.4299,-128.748,-71.0367
-139.352,-70.4445,-128.826,-71.0471
-139.138,-72.4311,-128.341,-71.9395
-138.783,-74.1847,-128.255,-71.9211
-138.389,-75.7186,-128.063,-73.0179
-137.542,-75.497,-128.145,-73.0392
-134.364,-76.0664,-127.631,-74.2047
-133.632,-75.8641,-127.805,-74.253
-135.157,-77.6718,-127.783,-75.6075
-137.652,-78.3704,-127.445,-75.5127
-137.379,-79.3572,-127.067,-76.5026
-137.102,-80.3529,-127.211,-76.5426
-136.841,-81.3303,-127.119,-77.5771
-136.567,-82.374,-127.094,-77.5702
-136.297,-83.4177,-126.346,-78.5244
-132.921,-83.7104,-126.381,-78.5339
-132.32,-83.5577,-126.641,-79.7629
-131.205,-84.457,-127.806,-80.0692
-131.218,-84.4604,-125.992,-80.7526
-130.636,-85.5105,-122.549,-79.8622
-130.64,-85.5115,-122.26,-81.0015
-130.839,-86.739,-125.308,-81.7761
-131.142,-86.8115,-126.857,-83.3746
-131.72,-88.1132,-125.756,-83.1006
-131.441,-88.0482,-125.184,-84.1826
-130.264,-88.9697,-125.395,-84.234
-130.415,-89.0045,-124.767,-85.2906
-130.243,-90.1741,-125.712,-85.516
-130.267,-90.1795,-123.646,-86.2305
-130.278,-91.4185,-121.14,-85.6462
-130.211,-91.4032,-120.873,-86.8021
-129.762,-92.541,-120.606,-87.9677
-129.823,-92.5549,-120.336,-89.152
-129.733,-93.7929,-123.792,-89.9398
-128.795,-93.5769,-125.157,-91.4898
-130.48,-95.2126,-123.999,-91.2255
-133.358,-95.8811,-123.726,-92.4094
-133.078,-97.0816,-123.79,-92.4241
-132.791,-98.3107,-123.518,-93.5956
-132.501,-99.5499,-123.518,-93.5956
-130.738,-99.1375,-123.24,-94.788
-127.85,-99.7539,-123.258,-94.7922
-128.34,-99.8683,-122.972,-96.0163
-127.782,-101.042,-123.018,-96.027
-127.6,-100.999,-122.729,-97.2642
-127.56,-102.268,-122.665,-97.2492
-127.63,-102.284,-122.471,-98.4972
-127.089,-103.466,-122.532,-98.5114
-127.205,-103.493,-121.974,-99.6886
-127.014,-104.714,-121.974,-99.6886
-127.01,-104.713,-121.871,-100.945
-126.727,-105.916,-122.065,-100.99
-126.735,-105.918,-121.535,-102.17
-126.541,-107.141,-122.482,-102.391
-125.776,-106.961,-120.682,-103.23
-127.579,-108.64,-120.682,-103.23
-130.129,-109.241,-122.043,-104.814
-129.947,-110.454,-120.979,-104.564
-127.999,-109.998,-120.696,-105.763
-125.041,-110.555,-120.64,-105.75
-125.467,-110.654,-120.455,-106.96
-125.192,-111.851,-120.487,-106.968
-124.212,-111.625,-119.833,-108.086
-125.497,-113.147,-119.906,-108.103
-129.141,-113.971,-119.539,-109.278
-128.891,-115.112,-119.463,-109.26
-127.965,-114.909,-119.371,-110.511
-125.328,-115.541,-119.441,-110.527
-125.178,-115.509,-119.082,-111.697
-127.199,-117.14,-119.594,-111.813
-128.412,-117.392,-116.789,-112.46
-128.17,-118.566,-118.092,-112.746
-124.529,-117.813,-119.732,-114.357
-122.641,-118.655,-118.855,-114.172
-123.522,-118.837,-118.342,-115.296
-123.369,-120.025,-118.39,-115.306
-123.369,-120.025,-118.144,-116.493
-122.866,-121.153,-118,-116.463
-122.212,-121.019,-117.662,-117.629
-124.055,-122.65,-117.813,-117.66
-125.234,-122.89,-117.572,-118.834
-122.88,-123.686,-118.373,-118.998
-123.814,-123.878,-116.143,-119.777
-126.696,-125.748,-113.534,-119.244
-126.439,-126.988,-116.521,-121.116
-126.179,-128.232,-116.992,-121.212
-125.904,-129.531,-117.23,-122.528
-125.629,-130.81,-117.724,-122.629
-123.672,-130.389,-115.187,-123.376
-121.228,-131.183,-112.789,-122.882
-121.142,-131.164,-115.864,-124.797
-122.922,-132.897,-116.071,-124.839
-125.062,-133.374,-115.905,-126.084
-124.765,-134.686,-116.076,-126.12
-124.46,-136.01,-115.389,-127.304
-120.358,-136.431,-115.294,-127.284
-120.034,-136.356,-112.429,-127.966
-119.481,-137.601,-113.745,-128.25
-119.488,-137.602,-115.943,-130.022
-119.516,-138.979,-116.419,-130.127
-119.446,-138.963,-114.458,-131.011
-122.181,-140.978,-111.201,-130.286
-123.243,-141.225,-110.915,-131.552
-122.943,-142.522,-110.621,-132.828
-122.643,-143.825,-110.326,-134.097
-118.452,-144.21,-110.024,-135.387
-118.222,-144.158,-111.654,-135.768
-117.671,-145.393,-114.247,-137.746
-117.346,-145.32,-114.047,-137.699
-117.813,-146.784,-113.58,-138.976
-117.813,-146.784,-113.211,-138.89
-116.568,-147.867,-111.642,-139.904
-116.879,-147.935,-112.441,-140.089
-116.688,-149.252,-112.959,-141.595
-116.552,-149.222,-112.554,-141.502
-116.84,-150.645,-112.076,-142.755
-115.981,-150.461,-112.923,-142.948
-117.325,-152.082,-110.564,-143.791
-120.574,-152.773,-109.977,-143.658
-120.31,-154.02,-112.292,-145.556
-119.582,-153.866,-112.783,-145.665
-116.576,-154.54,-110.698,-146.581
-115.845,-154.386,-107.626,-145.908
-117.553,-156.041,-107.34,-147.232
-119.885,-156.53,-108.364,-147.453
-119.632,-157.742,-110.998,-149.393
-119.382,-158.946,-110.845,-149.36
-119.139,-160.119,-110.746,-150.682
-118.897,-161.297,-110.5,-150.629
-118.656,-162.466,-106.515,-151.104
-115.949,-161.909,-107.728,-151.36
-113.891,-162.682,-110.347,-153.228
-114.208,-162.748,-111.175,-153.403
-116.191,-164.356,-109.305,-154.311
-118.18,-164.768,-105.988,-153.615
-117.944,-165.905,-105.732,-154.843
-117.711,-167.02,-108.63,-155.447
-117.481,-168.115,-110.343,-157.066
-117.254,-169.186,-109.414,-156.872
-117.039,-170.193,-109.076,-158.037
-114.505,-169.651,-110.116,-158.253
-112.165,-170.405,-108.069,-159.066
-112.392,-170.454,-104.989,-158.431
-114.575,-172.097,-104.748,-159.604
-116.529,-172.529,-107.659,-160.203
-116.159,-174.069,-109.231,-161.72
-115.761,-175.506,-108.841,-161.64
-115.347,-176.812,-106.235,-162.293
-114.897,-178.048,-104.275,-161.887
-112.662,-177.222,-104.041,-163.017
-110.261,-177.653,-103.811,-164.12
-110.789,-177.898,-103.585,-165.194
-112.282,-180.492,-103.363,-166.239
-113.211,-181.072,-103.152,-167.226
-111.876,-182.735,-105.855,-167.803
-110.115,-184.28,-107.524,-169.404
-107.897,-185.666,-106.76,-169.239
-105.216,-186.503,-106.103,-170.224
-105.04,-185.791,-105.919,-170.184
-102.066,-183.194,-105.686,-171.542
-102.071,-183.406,-106.779,-171.805
-100.419,-182.955,-104.824,-172.438
-100.429,-182.872,-102.088,-171.67
-98.9877,-182.404,-101.826,-172.473
-99.0052,-182.317,-105.048,-174.408
-97.5602,-182.046,-104.634,-175.034
-97.4888,-182.327,-103.883,-175.241
-96.5066,-181.87,-104.718,-175.763
-96.5205,-181.815,-105.093,-176.807
-95.3531,-181.916,-104.854,-176.598
-95.3683,-181.857,-104.312,-176.98
-94.2647,-181.569,-104.336,-177.01
-94.2861,-181.487,-103.534,-176.872
-93.1371,-181.28,-103.617,-177.038
-93.1371,-181.28,-102.718,-176.41
-91.9784,-180.974,-102.549,-175.728
-91.9624,-181.034,-101.905,-175.644
-90.8053,-180.728,-101.328,-175.532
-90.7857,-180.802,-101.019,-172.296
-89.6042,-180.588,-100.094,-172.052
-89.5947,-180.623,-99.0848,-171.794
-88.4016,-180.309,-98.0459,-171.525
-88.3901,-180.353,-97.5916,-173.278
-87.191,-180.039,-95.831,-175.579
-87.2025,-179.995,-95.9765,-175.023
-85.9925,-179.682,-94.8863,-174.637
-85.9811,-179.725,-94.915,-174.529
-83.9876,-182.517,-94.7065,-170.647
-82.7866,-182.213,-93.5528,-170.341
-81.5746,-181.909,-92.419,-170.039
-80.3582,-181.607,-91.1668,-169.812
-79.1414,-181.206,-89.9752,-169.397
-77.9396,-180.915,-89.1791,-172.44
-76.7275,-180.626,-87.466,-173.998
-75.5019,-180.339,-87.4984,-173.873
-74.2876,-180.058,-86.8295,-171.446
-73.0575,-179.881,-87.5183,-168.763
-71.9085,-179.623,-86.2795,-168.449
-70.7257,-179.359,-85.0253,-168.135
-69.5476,-179.098,-83.7795,-167.825
-68.3762,-178.841,-82.5021,-167.512
-67.2477,-178.593,-81.9796,-169.641
-66.1329,-178.349,-80.1082,-171.956
-65.0417,-178.111,-80.22,-171.495
-63.9728,-177.878,-79.036,-170.938
-63.6513,-174.43,-79.0917,-170.704
-63.8911,-173.332,-78.7213,-166.611
-62.9984,-172.463,-77.458,-166.319
-62.8697,-173.051,-76.2112,-166.035
-61.841,-172.924,-75.0199,-165.768
-61.8452,-172.905,-72.9482,-169.404
-60.8607,-172.689,-72.8409,-169.884
-60.9066,-172.48,-71.7099,-169.32
-59.7105,-171.881,-71.7737,-169.032
-59.6809,-172.016,-71.2728,-165.664
-58.4085,-172.114,-71.425,-164.972
-58.4085,-172.114,-70.2915,-164.723
-56.9915,-171.613,-69.1685,-164.477
-56.9808,-171.662,-68.0711,-164.238
-55.5259,-171.536,-67.0003,-164.004
-55.6833,-170.822,-66.7362,-165.215
-54.0455,-172.869,-65.0324,-168.105
-53.8401,-173.8,-65.0984,-167.803
-53.1879,-171.495,-64.0258,-167.762
-53.2088,-171.401,-64.0377,-167.707
-52.1577,-170.687,-63.0919,-167.201
-52.093,-170.98,-63.0754,-167.277
-50.9443,-170.645,-62.0326,-167.337
-50.9651,-170.551,-61.81,-168.354
-49.7671,-170.674,-60.8948,-166.474
-49.6497,-171.208,-61.6901,-162.843
-48.4035,-171.13,-59.7074,-166.196
-48.5821,-170.314,-59.6672,-166.379
-46.859,-172.069,-58.1756,-166.239
-47.2345,-170.353,-58.1756,-166.239
-46.3374,-168.389,-56.7429,-166.017
-46.1773,-169.122,-56.5579,-166.856
-44.9431,-168.94,-55.8695,-164.604
-44.9756,-168.791,-56.5101,-161.702
-43.0996,-171.817,-55.4058,-161.458
-42.7923,-173.232,-54.8005,-164.197
-41.5521,-172.963,-53.1818,-166.052
-40.2622,-172.683,-53.3508,-165.287
-40.6054,-171.1,-52.1223,-165.297
-39.7228,-168.579,-52.0633,-165.565
-39.5542,-169.358,-51.1555,-164.353
-37.4587,-172.077,-51.0964,-164.622
-38.3651,-167.885,-50.3177,-162.388
-37.0006,-167.59,-50.0284,-163.709
-36.9603,-167.776,-48.3641,-165.188
-36.1742,-166.231,-48.4916,-164.605
-36.0689,-166.72,-47.8362,-161.53
-34.5012,-168.502,-48.1764,-159.973
-33.9854,-170.807,-46.9547,-159.707
-32.6395,-170.976,-45.7859,-159.453
-33.0505,-169.408,-44.5415,-159.183
-32.0316,-166.475,-43.2484,-158.903
-31.7251,-167.181,-42.5932,-161.927
-28.2578,-168.6,-40.8272,-163.477
-26.3107,-166.586,-40.855,-163.349
-24.8729,-164.158,-39.8638,-160.952
-23.9944,-161.49,-40.4384,-158.295
-26.412,-158.695,-39.0912,-157.902
-27.1571,-158.61,-38.0185,-157.671
-24.9301,-157.102,-36.2996,-160.463
-23.5006,-157.081,-35.4552,-160.239
-23.6233,-155.503,-34.8681,-159.933
-23.8087,-154.103,-34.1876,-160.548
-24.0465,-152.739,-34.0949,-160.674
-24.3028,-151.455,-33.2884,-160.735
-25.173,-151.629,-32.9319,-161.034
-28.3099,-150.96,-32.6675,-160.187
-29.2907,-151.189,-32.9172,-160.06
-28.0177,-149.563,-33.8403,-158.813
-24.954,-148.776,-34.6092,-158.604
-25.2774,-147.55,-34.5587,-157.762
-25.6011,-146.333,-34.5994,-157.244
-25.922,-145.137,-34.6779,-156.507
-26.3237,-143.642,-37.8755,-156.043
-29.7394,-143.265,-38.0255,-155.235
-31.0383,-143.615,-38.225,-154.249
-29.7014,-141.98,-37.384,-154.081
-26.9689,-141.245,-34.6798,-152.448
-27.2856,-140.062,-34.8058,-152.478
-27.5977,-138.883,-35.2651,-151.424
-27.9828,-137.414,-35.5114,-151.487
-28.2885,-136.236,-35.9132,-150.357
-30.3384,-135.493,-35.8694,-150.345
-30.6637,-135.577,-35.9975,-149.098
-30.9663,-134.385,-35.8931,-149.07
-30.6407,-134.302,-36.1162,-147.874
-29.1841,-132.705,-35.2678,-147.647
-29.4765,-131.517,-37.6606,-146.687
-29.7683,-130.316,-39.9411,-147.299
-30.0611,-129.097,-40.2637,-146.102
-30.3439,-127.904,-37.4577,-145.346
-30.6271,-126.691,-35.9363,-143.657
-30.8987,-125.506,-36.4221,-143.787
-31.1722,-124.298,-39.3666,-143.295
-31.4406,-123.093,-40.9062,-143.707
-31.7055,-121.886,-41.2283,-142.491
-31.9681,-120.674,-41.6219,-140.99
-36.5318,-120.384,-42.0328,-139.805
-36.9732,-120.48,-42.3471,-138.583
-37.4548,-119.285,-39.4857,-137.847
-37.5831,-119.313,-37.7965,-136.119
-34.9061,-117.431,-37.723,-136.1
-32.7622,-116.973,-39.8808,-135.375
-33.0219,-115.75,-42.9614,-136.144
-33.2809,-114.524,-43.2647,-134.912
-33.5419,-113.285,-40.6792,-134.275
-33.7957,-112.075,-40.9795,-133.038
-34.8277,-112.291,-42.3573,-133.373
-36.3827,-111.321,-39.5621,-131.379
-36.159,-111.274,-39.8572,-131.45
-35.0374,-109.771,-40.1468,-130.23
-34.3085,-109.619,-40.2066,-130.244
-34.5666,-108.377,-40.3092,-128.951
-34.8231,-107.138,-40.3092,-128.951
-35.0781,-105.907,-40.4951,-127.707
-35.3378,-104.651,-39.7532,-127.537
-35.5943,-103.409,-40.1924,-126.34
-38.7272,-104.056,-40.8964,-126.5
-38.9818,-102.823,-41.6939,-125.378
-35.849,-102.176,-41.9821,-125.442
-36.1056,-100.932,-45.5754,-124.93
-36.3616,-99.6893,-45.846,-123.682
-36.6208,-98.4268,-46.1115,-122.451
-36.8733,-97.1958,-42.6642,-121.707
-37.1241,-95.9677,-41.2818,-120.106
-40.3926,-96.6354,-41.765,-120.21
-40.6363,-95.4246,-44.6045,-119.501
-37.3659,-94.7664,-46.6494,-119.937
-37.5987,-93.5904,-46.9123,-118.699
-37.8236,-92.4392,-47.1739,-117.461
-38.0566,-91.2673,-47.437,-116.212
-38.2954,-90.1083,-47.6936,-114.988
-38.5333,-88.9916,-45.0875,-114.442
-41.662,-89.6585,-43.0868,-112.723
-43.4274,-88.9468,-43.0543,-112.716
-42.122,-88.6571,-45.5038,-111.952
-42.3581,-87.6336,-48.2097,-112.516
-42.2302,-87.6041,-48.4692,-111.268
-39.2628,-85.8214,-48.7281,-110.018
-39.6359,-84.3406,-48.9831,-108.786
-40.0224,-82.9097,-49.2435,-107.527
-40.34,-81.7645,-45.6816,-105.492
-40.6693,-80.5884,-45.4438,-105.442
-42.5967,-81.128,-45.8726,-104.246
-45.0124,-80.4725,-46.132,-104.3
-44.4042,-80.3024,-49.9147,-103.781
-44.7645,-79.346,-50.1716,-102.534
-44.467,-79.2626,-50.4327,-101.263
-41.6544,-77.0742,-50.6859,-100.028
-41.9601,-75.9907,-50.9388,-98.7899
-42.2516,-74.9496,-47.5403,-98.0956
-42.5757,-73.7542,-46.2579,-96.556
-42.9024,-72.4802,-45.5467,-96.4129
-46.8719,-73.5004,-46.1709,-95.288
-48.5072,-72.8784,-51.4301,-96.3295
-47.4373,-72.6199,-51.6621,-95.1418
-47.8498,-71.6896,-51.8858,-94.0174
-47.8955,-71.7,-52.1047,-92.9568
-47.9211,-70.2315,-52.3235,-91.9311
-47.9606,-70.24,-47.8307,-90.9734
-48.2468,-69.2985,-46.7714,-89.6889
-48.1947,-69.2879,-46.9789,-89.7349
-48.5684,-67.867,-47.9517,-88.9245
-48.4948,-67.8527,-47.9517,-88.9245
-48.9555,-66.4741,-51.6844,-88.7852
-49.106,-66.5022,-53.0751,-89.117
-49.2608,-65.1579,-53.4042,-87.8155
-49.9655,-65.2865,-53.7285,-86.6224
-48.3211,-63.7071,-54.0232,-85.5604
-44.7985,-63.0674,-54.3434,-84.4169
-45.0109,-61.8944,-51.6817,-83.6717
-45.258,-60.5309,-49.7631,-81.8006
-45.4813,-59.3099,-50.359,-81.9672
-45.6741,-58.2736,-50.9758,-81.0861
-45.8832,-57.1781,-50.8992,-81.0647
-49.9733,-57.9589,-54.4697,-80.6781
-51.7312,-57.1128,-55.3242,-80.9184
-51.3878,-57.0433,-55.6266,-79.8464
-48.7149,-55.2688,-55.9256,-78.7786
-46.3852,-54.7683,-56.2804,-77.4718
-46.6602,-53.5512,-56.6555,-76.0149
-46.9577,-52.3045,-52.8707,-75.0422
