98.4516,-2.59248
100.169,-2.60719
101.887,-2.6219
103.605,-2.63661
105.323,-2.65132
107.041,-2.66603
108.759,-2.68074
110.763,-2.68375
112.757,-2.50272
114.653,-1.87579
116.243,-0.673783
117.403,0.953568
118.081,2.83385
118.39,4.81255
118.538,6.81115
118.567,8.31402
118.596,9.8169
118.626,11.3198
118.655,12.8226
118.696,14.8265
118.847,16.824
119.363,18.7536
120.541,20.3532
122.268,21.3482
124.206,21.8424
126.204,21.9802
128.208,21.9373
130.105,21.8598
132.002,21.7823
133.899,21.7048
135.797,21.6273
137.694,21.5498
139.591,21.4724
141.488,21.3949
143.385,21.3174
145.283,21.2399
147.18,21.1624
149.077,21.0849
150.974,21.0075
152.871,20.93
154.769,20.8525
156.666,20.775
158.563,20.6975
160.46,20.62
162.357,20.5426
164.255,20.4651
166.251,20.2991
168.204,19.8622
169.995,18.9787
171.393,17.5586
172.261,15.7611
172.636,13.7971
172.661,11.7946
172.48,9.79894
172.215,8.31957
171.95,6.8402
171.685,5.36083
171.42,3.88146
171.185,1.89176
171.205,-0.109678
171.74,-2.03046
172.911,-3.64249
174.598,-4.70272
176.517,-5.26618
178.5,-5.55797
180.426,-5.61573
182.352,-5.67349
184.278,-5.73125
186.204,-5.78901
188.13,-5.84676
190.056,-5.90452
191.982,-5.96228
193.908,-6.02004
195.834,-6.0778
197.76,-6.13556
199.686,-6.19332
201.612,-6.25108
203.538,-6.30883
205.463,-6.36659
207.389,-6.42435
209.315,-6.48211
211.241,-6.53987
213.167,-6.59763
215.093,-6.65539
217.019,-6.71314
218.945,-6.7709
220.871,-6.82866
222.797,-6.88642
224.723,-6.94418
226.649,-7.00194
228.575,-7.0597
230.579,-7.06757
232.555,-6.76575
234.327,-5.85841
235.637,-4.35594
236.448,-2.52893
236.855,-0.569237
237.013,1.42829
237.083,3.02999
237.154,4.63169
237.224,6.23338
237.295,7.83508
237.365,9.43678
237.66,11.4177
238.281,13.3194
239.357,15.0009
240.901,16.2652
242.756,17.0022
244.743,17.2323
246.745,17.156
248.746,17.0379
250.743,17.1511
252.633,17.7943
254.204,19.0224
255.233,20.7298
255.707,22.672
255.817,24.6717
255.81,26.676
255.865,28.4565
255.919,30.2371
255.974,32.0176
256.028,33.7981
256.083,35.5787
256.137,37.3592
256.192,39.1398
256.247,40.9203
256.301,42.7008
256.241,44.7034
255.855,46.664
254.888,48.406
253.338,49.6593
251.462,50.3464
249.483,50.654
247.483,50.7819
245.541,50.8646
243.599,50.9474
241.658,51.0302
239.716,51.113
237.774,51.1958
235.832,51.2785
233.891,51.3613
231.949,51.4441
230.007,51.5269
228.065,51.6097
226.124,51.6924
224.182,51.7752
222.24,51.858
220.299,51.9408
218.357,52.0236
216.415,52.1063
214.473,52.1891
212.532,52.2719
210.59,52.3547
208.648,52.4374
206.706,52.5202
204.765,52.603
202.823,52.6858
200.881,52.7686
198.939,52.8513
196.998,52.9341
195.056,53.0169
193.114,53.0997
191.173,53.1825
189.231,53.2652
187.289,53.348
185.347,53.4308
183.406,53.5136
181.41,53.6846
179.459,54.1293
177.687,55.0505
176.293,56.4806
175.42,58.2771
174.96,60.2256
174.7,62.2127
174.456,64.2018
173.967,66.1417
172.935,67.8422
171.317,69.0028
169.425,69.6544
167.455,70.0145
165.485,70.0987
163.515,70.1829
161.545,70.2671
159.575,70.3513
157.605,70.4355
155.635,70.5196
153.665,70.6038
151.695,70.688
149.725,70.7722
147.755,70.8564
145.785,70.9406
143.815,71.0248
141.845,71.1089
139.875,71.1931
137.905,71.2773
135.935,71.3615
133.965,71.4457
131.995,71.5299
130.025,71.6141
128.055,71.6983
126.085,71.7824
124.115,71.8666
122.145,71.9508
120.175,72.035
118.205,72.1192
116.235,72.2034
114.265,72.2876
112.295,72.3718
110.325,72.4559
108.355,72.5401
106.385,72.6243
104.415,72.7085
102.445,72.7927
100.475,72.8769
98.5046,72.9611
96.5346,73.0452
94.5646,73.1294
92.5946,73.2136
90.6246,73.2978
88.6546,73.382
86.6846,73.4662
84.7146,73.5504
82.7445,73.6346
80.7745,73.7187
78.8045,73.8029
76.8345,73.8871
74.8645,73.9713
72.8945,74.0555
70.9245,74.1397
68.9545,74.2239
66.9844,74.3081
65.0144,74.3922
63.0444,74.4764
61.0744,74.5606
59.1044,74.6448
57.1344,74.729
55.1644,74.8132
53.1944,74.8974
51.2243,74.9815
49.2543,75.0657
47.2843,75.1499
45.3143,75.2341
43.3109,75.1994
41.3419,74.8529
39.5903,73.9089
38.3701,72.3352
37.7173,70.4458
37.4333,68.4628
37.1426,66.4804
36.5194,64.5818
35.3297,62.9842
33.663,61.8897
31.7456,61.323
29.7548,61.105
27.7514,61.0721
25.9505,61.1744
24.1496,61.2768
22.3487,61.3791
20.5479,61.4815
