x, y, z, theta
33.5879,35.8654,0,-0.00150083
34.0124,35.8647,0,-0.00503316
34.4277,35.8626,0,-0.00426994
34.8556,35.8608,0,-0.00331721
35.3087,35.8593,0,-0.00246682
35.7618,35.8582,0,-0.00182695
36.2149,35.8574,0,-0.00107678
36.6932,35.8568,0,-0.000439484
37.1966,35.8566,0,-0.000192202
37.7126,35.8565,0,-6.49482e-05
38.2412,35.8565,0,0.000360826
38.7699,35.8567,0,0.000889214
39.3318,35.8572,0,0.000978156
39.8856,35.8577,0,0.00125189
40.4646,35.8584,0,0.00218229
41.0309,35.8597,0,0.00261419
41.333,35.8605,0,0.00256969
41.9119,35.862,0,0.00292999
42.214,35.8628,0,0.00329615
42.5161,35.8638,0,0.00337201
42.8181,35.8649,0,0.00349826
43.1202,35.8659,0,0.00363705
43.4348,35.8671,0,0.00347291
43.7369,35.8681,0,0.0034432
44.0515,35.8692,0,0.0037947
44.3662,35.8704,0,0.00375847
44.6808,35.8716,0,0.00354007
44.9955,35.8727,0,0.00363701
45.3101,35.8738,0,0.00418022
45.6122,35.8751,0,0.00398688
45.9394,35.8764,0,0.00328739
46.2666,35.8775,0,0.00319402
46.5939,35.8785,0,0.00265789
46.9211,35.8794,0,0.00186971
47.2292,35.88,0,0.00187689
47.5564,35.8806,0,0.002035
47.9088,35.8813,0,0.00189713
48.2486,35.8819,0,0.001483
48.601,35.8825,0,0.00104998
48.9535,35.8828,0,0.00113658
49.3059,35.8832,0,0.000887638
49.6583,35.8835,0,0.000949677
50.0359,35.8839,0,0.00121236
50.3883,35.8843,0,0.000969893
50.7658,35.8847,0,0.000811846
51.1182,35.885,0,0.000777935
51.4958,35.8853,0,0.000505163
51.8734,35.8855,0,0.000762944
52.2384,35.8857,0,0.000788062
52.616,35.886,0,0.000565771
52.9935,35.8863,0,0.000679341
53.3585,35.8865,0,0.000434427
53.7361,35.8867,0,0.000410645
54.1263,35.8868,0,0.000434427
54.5039,35.887,0,0.000535456
54.8814,35.8872,0,-0.000107549
55.2716,35.8871,0,-0.000899518
55.6618,35.8868,0,-0.000889041
56.0394,35.8865,0,-0.000752828
56.4295,35.8862,0,-0.00124173
56.8197,35.8857,0,-0.00134922
57.2099,35.8852,0,-0.00115175
57.5874,35.8847,0,-0.000889732
