x, y, z, theta
96.7338,-2.57777,0,-0.0017666
97.1743,-2.57854,0,-0.00164348
97.6246,-2.57928,0,-0.00151543
98.128,-2.58005,0,-0.00156726
98.644,-2.58086,0,-0.00166699
99.1978,-2.58178,0,-0.00163403
99.7768,-2.58273,0,-0.00174277
100.079,-2.58325,0,-0.00196401
100.393,-2.58387,0,-0.00189432
100.696,-2.58444,0,-0.00228486
101.023,-2.58519,0,-0.00319428
101.35,-2.58624,0,-0.00438307
101.677,-2.58767,0,-0.00588255
102.017,-2.58967,0,-0.00694789
102.344,-2.59194,0,-0.00790249
102.697,-2.59473,0,-0.00951903
103.036,-2.59796,0,-0.0106424
103.376,-2.60158,0,-0.0116906
103.729,-2.6057,0,-0.0127979
104.068,-2.61005,0,-0.0135157
104.408,-2.61464,0,-0.0145357
104.758,-2.61972,0,-0.0146385
105.098,-2.62469,0,-0.0150878
105.437,-2.62982,0,-0.0151117
105.79,-2.63515,0,-0.0151553
106.142,-2.64049,0,-0.015855
106.469,-2.64568,0,-0.0159779
106.822,-2.65131,0,-0.0156718
107.161,-2.65663,0,-0.0157616
107.501,-2.66199,0,-0.015458
107.854,-2.66743,0,-0.0151776
108.193,-2.67259,0,-0.0148636
108.533,-2.67764,0,-0.0137402
108.873,-2.68231,0,-0.0119448
109.213,-2.68637,0,-0.00956414
109.553,-2.68962,0,-0.00538812
109.892,-2.69145,0,0.00103278
110.232,-2.6911,0,0.00909341
110.534,-2.68835,0,0.0201167
110.874,-2.68152,0,0.0355876
111.201,-2.66988,0,0.0497744
111.528,-2.65359,0,0.0948641
112.136,-2.59575,0,0.133087
112.448,-2.554,0,0.164316
112.758,-2.50253,0,0.199084
113.066,-2.44031,0,0.240385
113.372,-2.3654,0,0.302885
113.936,-2.18901,0,0.367625
114.218,-2.08046,0,0.440032
114.753,-1.8286,0,0.546034
115.259,-1.52155,0,0.624681
115.504,-1.34491,0,0.674694
115.739,-1.15625,0,0.72994
115.964,-0.954865,0,0.778075
116.18,-0.742859,0,0.823957
116.393,-0.511993,0,0.870595
116.604,-0.26178,0,0.91386
116.796,-0.0126495,0,0.959237
116.984,0.255234,0,1.00114
117.161,0.530731,0,1.02385
117.322,0.795517,0,1.0967
117.477,1.09781,0,1.13781
117.614,1.39481,0,1.18014
117.739,1.69736,0,1.22477
117.85,2.00517,0,1.27001
117.95,2.32971,0,1.30616
118.036,2.64554,0,1.33782
118.112,2.96391,0,1.36857
118.18,3.2968,0,1.39585
118.239,3.63141,0,1.41961
118.292,3.9798,0,1.44125
118.334,4.30429,0,1.45613
118.373,4.64188,0,1.47028
118.409,4.99249,0,1.4805
118.44,5.34346,0,1.49
118.469,5.69472,0,1.49795
118.494,6.04619,0,1.50749
118.517,6.39787,0,1.51839
118.536,6.76236,0,1.52833
118.551,7.11444,0,1.53589
118.563,7.46664,0,1.54152
118.573,7.81889,0,1.54548
118.582,8.17117,0,1.56258
118.585,8.50186,0,1.55005
118.592,8.85419,0,1.55101
118.599,9.20653,0,1.55212
118.606,9.5463,0,1.55294
118.611,9.87347,0,1.5533
118.618,10.2258,0,1.55427
118.623,10.5656,0,1.55527
118.628,10.8928,0,1.55576
118.633,11.22,0,1.55676
118.638,11.5598,0,1.55748
118.642,11.887,0,1.55772
118.647,12.2142,0,1.55751
118.651,12.5288,0,1.55683
118.655,12.8309,0,1.55519
118.66,13.1329,0,1.55323
118.67,13.7117,0,1.55038
118.681,14.2654,0,1.54492
118.695,14.7812,0,1.53617
118.711,15.268,0,1.5155
118.737,15.7204,0,1.49295
118.771,16.1595,0,1.46662
118.815,16.5851,0,1.43727
118.867,16.9718,0,1.39873
118.938,17.381,0,1.35231
119.02,17.7495,0,1.29893
119.128,18.1374,0,1.23578
119.257,18.5058,0,1.16586
119.41,18.8643,0,1.0785
119.606,19.2302,0,1.00649
119.843,19.6032,0,0.891331
120.111,19.9359,0,0.794415
120.429,20.2591,0,0.697187
120.786,20.5579,0,0.592678
121.203,20.839,0,0.497267
121.656,21.0851,0,0.414372
122.175,21.3131,0,0.35891
122.457,21.4192,0,0.304314
123.034,21.6002,0,0.254677
123.326,21.6763,0,0.216924
123.645,21.7467,0,0.18155
123.955,21.8035,0,0.153695
124.278,21.8536,0,0.122153
124.628,21.8965,0,0.0988414
124.979,21.9313,0,0.0458092
125.316,21.9467,0,0.0537916
125.68,21.9664,0,0.0318918
126.058,21.9784,0,0.012208
126.423,21.9829,0,-0.00561758
126.8,21.9807,0,-0.0197518
127.19,21.973,0,-0.0298588
127.593,21.961,0,-0.0371372
127.995,21.9461,0,-0.0413839
128.398,21.9294,0,-0.0426363
