road_first_x, road_first_y, road_second_x, road_second_y, road_third_x, road_third_y, road_fourth_x, road_fourth_y, 
211.252,0.366508,216.613,0.299558,216.433,-13.6993,211.075,-13.6324
248.808,32.0478,249.067,38.6979,263.256,38.1325,262.998,31.5184
80.1041,66.9167,74.9725,67.1437,75.5896,81.3302,80.7617,81.1015
