x, y, z, theta
-7.43786,-17.4463,0,-2.95779
-7.75956,-17.5063,0,-2.95742
-8.09358,-17.5686,0,-2.95713
-8.44002,-17.6331,0,-2.95793
-8.81124,-17.7021,0,-2.95682
-9.23189,-17.7807,0,-2.95654
-9.65539,-17.8601,0,-2.95635
-10.1131,-17.9459,0,-2.95566
-10.5955,-18.0364,0,-2.95413
-11.0903,-18.1294,0,-2.9551
-11.6096,-18.2281,0,-2.9516
-12.1289,-18.3271,0,-2.95044
-12.6603,-18.4296,0,-2.94968
-13.2286,-18.54,0,-2.94691
-13.7967,-18.6516,0,-2.9448
-14.3646,-18.7642,0,-2.94326
-14.6608,-18.8234,0,-2.94212
-15.2055,-18.9333,0,-2.9398
-15.7851,-19.0515,0,-2.93743
-16.3522,-19.1684,0,-2.93615
-16.919,-19.2861,0,-2.93527
-17.4858,-19.4045,0,-2.93403
-18.04,-19.5209,0,-2.93306
-18.5818,-19.6354,0,-2.93188
-19.1112,-19.7479,0,-2.93094
-19.6405,-19.8609,0,-2.92967
-20.145,-19.9691,0,-2.92879
-20.6372,-20.0752,0,-2.92817
-21.1076,-20.1773,0,-2.92778
-21.575,-20.2787,0,-2.9271
-22.0424,-20.3803,0,-2.9264
-22.485,-20.477,0,-2.92584
-22.9276,-20.5739,0,-2.92518
-23.3579,-20.6683,0,-2.92466
-23.788,-20.7631,0,-2.92395
-24.1936,-20.8526,0,-2.92388
-24.6114,-20.945,0,-2.92348
-25.0169,-21.0348,0,-2.92316
-25.447,-21.1301,0,-2.92313
-25.8849,-21.2272,0,-2.92273
-26.3027,-21.3199,0,-2.92292
-26.7695,-21.4236,0,-2.92239
-27.1872,-21.5166,0,-2.92185
-27.6417,-21.6181,0,-2.92136
-28.0839,-21.7171,0,-2.92075
-28.5505,-21.8218,0,-2.92011
-29.0171,-21.9268,0,-2.91952
-29.4713,-22.0294,0,-2.91864
-29.9255,-22.1321,0,-2.91835
-30.3796,-22.2351,0,-2.91781
-30.8026,-22.3315,0,-2.9169
-31.2197,-22.4268,0,-2.91661
-31.6369,-22.5222,0,-2.91594
-32.0417,-22.615,0,-2.91523
-32.4588,-22.7109,0,-2.91465
-32.8757,-22.8072,0,-2.9138
-33.3048,-22.9066,0,-2.91314
-33.7462,-23.0091,0,-2.91231
-34.1997,-23.1148,0,-2.91217
-34.6777,-23.2263,0,-2.91155
-35.1434,-23.3353,0,-2.91091
-35.6265,-23.4489,0,-2.91003
-36.1165,-23.5643,0,-2.90987
-36.6187,-23.683,0,-2.91094
-37.121,-23.8014,0,-2.9124
-37.6112,-23.9161,0,-2.9139
-38.1261,-24.0356,0,-2.91613
-38.6167,-24.1485,0,-2.91727
-39.1197,-24.2637,0,-2.91848
-39.6229,-24.3781,0,-2.91888
-40.0893,-24.4838,0,-2.9195
-40.5681,-24.5919,0,-2.91999
-41.064,-24.7038,0,-2.91936
-41.5551,-24.8146,0,-2.9193
-42.0707,-24.9313,0,-2.91866
-42.5617,-25.0425,0,-2.91779
-43.0771,-25.1598,0,-2.91737
-43.5802,-25.2745,0,-2.91691
-44.0833,-25.3894,0,-2.91637
-44.5985,-25.5075,0,-2.91613
-45.1015,-25.6227,0,-2.91627
-45.6045,-25.7382,0,-2.91721
-46.1075,-25.8531,0,-2.91776
-46.6197,-25.9699,0,-2.91855
-47.1597,-26.0925,0,-2.91983
-47.6998,-26.2147,0,-2.91976
-48.2646,-26.3422,0,-2.91972
-48.8293,-26.4697,0,-2.91965
-49.394,-26.5973,0,-2.91847
-49.6886,-26.664,0,-2.91868
-50.241,-26.7893,0,-2.91778
-50.5355,-26.8562,0,-2.9175
-50.8423,-26.9261,0,-2.91723
-51.1368,-26.9932,0,-2.91756
-51.4436,-27.063,0,-2.91714
-51.7381,-27.1303,0,-2.91657
-52.0326,-27.1976,0,-2.91652
-52.3393,-27.2677,0,-2.91636
-52.6337,-27.3352,0,-2.91575
-52.9298,-27.4035,0,-2.91567
-53.2365,-27.4739,0,-2.91572
-53.5432,-27.5443,0,-2.91543
-53.8498,-27.6149,0,-2.91453
-54.1564,-27.6857,0,-2.91433
-54.4752,-27.7593,0,-2.9143
-54.7695,-27.8273,0,-2.91395
-55.0883,-27.9011,0,-2.91346
-55.4071,-27.9751,0,-2.91339
-55.7136,-28.0461,0,-2.9134
-56.0201,-28.1172,0,-2.91307
-56.3266,-28.1885,0,-2.91269
-56.6453,-28.2626,0,-2.91279
-56.964,-28.3367,0,-2.91277
-57.2827,-28.4109,0,-2.91213
-57.6014,-28.4853,0,-2.91164
-57.92,-28.5598,0,-2.91151
-58.2387,-28.6343,0,-2.91134
-58.5573,-28.7089,0,-2.91049
-58.8759,-28.7838,0,-2.90993
-59.1944,-28.8587,0,-2.9093
-59.5251,-28.9369,0,-2.90786
-60.1358,-29.0829,0,-2.90665
-60.4663,-29.1618,0,-2.90564
-60.7967,-29.2411,0,-2.90471
-61.1271,-29.3207,0,-2.90368
-61.4696,-29.4036,0,-2.9026
-61.7998,-29.4837,0,-2.90214
-62.1422,-29.5671,0,-2.90131
-62.4601,-29.6448,0,-2.9005
-62.7902,-29.7257,0,-2.89991
-63.1324,-29.8098,0,-2.89923
-63.4745,-29.8942,0,-2.89867
-63.8167,-29.9787,0,-2.89837
-64.1588,-30.0634,0,-2.8978
-64.5008,-30.1483,0,-2.89732
-64.8306,-30.2303,0,-2.89707
-65.1725,-30.3155,0,-2.89675
-65.5145,-30.4007,0,-2.89634
-65.8564,-30.4862,0,-2.89568
-66.1982,-30.5718,0,-2.89542
-66.54,-30.6575,0,-2.8951
-66.8818,-30.7434,0,-2.89461
-67.1987,-30.8234,0,-2.89421
-67.5404,-30.9098,0,-2.89401
-67.882,-30.9961,0,-2.89441
-68.2237,-31.0824,0,-2.89483
-68.5654,-31.1686,0,-2.89506
-68.9072,-31.2547,0,-2.89555
-69.2489,-31.3407,0,-2.89587
-69.5907,-31.4266,0,-2.89676
-69.9326,-31.5121,0,-2.89777
-70.2745,-31.5974,0,-2.89825
-70.6287,-31.6856,0,-2.89909
-70.9707,-31.7705,0,-2.89973
-71.3006,-31.8521,0,-2.90069
-71.6428,-31.9364,0,-2.90198
-71.985,-32.0203,0,-2.90283
-72.3274,-32.1039,0,-2.90328
-72.6698,-32.1874,0,-2.90424
-73.0245,-32.2734,0,-2.90562
-73.3671,-32.356,0,-2.9063
-73.7097,-32.4385,0,-2.90682
-74.0524,-32.5207,0,-2.90801
-74.3829,-32.5996,0,-2.90858
-74.72,-32.68,0,-2.9092
-75.0507,-32.7585,0,-2.91034
-75.3936,-32.8395,0,-2.91098
-75.7366,-32.9204,0,-2.91134
-76.0674,-32.9981,0,-2.91247
-76.4106,-33.0784,0,-2.91288
-76.7537,-33.1586,0,-2.91275
