optimized_right_x,optimized_right_y,optimized_left_x,optimized_left_y
244.22,15.0414,241.503,20.3696
244.292,14.6226,243.386,19.897
245.178,13.7414,243.386,19.897
245.175,13.8073,244.909,19.7103
246.04,13.6624,244.911,19.6588
246.062,14.2103,246.277,19.5235
247.189,11.4591,246.28,19.5996
247.189,11.4591,247.736,19.692
248.402,12.6143,247.737,19.7053
248.355,11.7586,248.782,19.5532
249.726,11.2764,248.785,19.6
249.725,12.0821,249.708,19.6061
251.018,14.9014,249.709,19.517
250.995,15.1127,250.533,19.4334
253.222,14.2319,250.525,19.5109
253.339,13.8446,251.64,19.4812
255.523,14.9215,251.749,19.1222
255.991,14.1362,252.571,19.8779
259.054,13.8357,252.36,20.2312
260.492,15.5863,252.447,20.8857
261.88,18.2912,252.376,20.9608
261.374,18.5167,252.401,21.5627
259.451,21.3485,252.368,21.587
259.198,21.408,252.289,22.565
258.501,23.0926,252.338,22.543
258.566,23.085,252.294,23.0368
259.739,24.8318,252.353,23.0228
258.136,24.8721,252.326,23.8091
259.177,26.2445,252.326,23.8091
258.813,26.2426,252.342,25.0177
257.388,27.5487,252.342,25.0177
258.395,27.5601,252.334,26.2083
258.489,28.5606,252.291,26.2081
258.495,28.5606,252.664,27.4954
258.428,29.5777,252.728,27.4961
258.428,29.5777,252.922,28.5911
258.375,30.6263,252.965,28.5908
257.567,30.6545,253.263,29.6861
259.432,31.6514,253.177,29.6879
258.902,31.6712,253.216,30.8065
258.945,32.7884,253.528,30.7956
260.582,32.7261,253.018,31.8907
260.625,33.8433,253.592,31.8693
263.083,33.7487,251.667,33.0652
263.127,34.8764,248.95,33.1685
263.17,35.977,248.994,34.291
263.213,37.0482,249.038,35.427
263.256,38.1325,249.08,36.5234
259.905,38.266,249.124,37.6151
258.147,39.3956,249.167,38.6939
258.284,39.3902,251.697,38.5931
260.396,40.6493,253.702,39.5694
259.634,40.6779,253.633,39.5721
258.15,42.0319,251.569,40.9806
259.49,41.9914,250.974,41.003
259.5,43.4949,253.608,42.169
259.466,43.4951,253.041,42.1861
259.514,44.7163,252.954,43.534
259.503,44.7158,252.996,43.5337
259.463,46.4984,253.044,44.4261
259.165,46.4563,252.896,44.4195
259.185,48.639,252.916,45.5698
259.476,48.7429,252.929,45.5716
259.819,51.1038,252.88,46.3909
259.421,50.8641,252.924,46.4065
258.819,53.2823,252.882,46.9206
259.452,53.8879,252.968,46.9722
257.455,55.4516,253.022,47.732
255.116,56.6264,253.066,47.774
252.63,55.3076,252.672,48.6114
252.564,55.0641,252.666,48.6033
250.935,54.4146,251.354,48.0287
250.924,54.349,251.296,47.8958
249.574,54.5043,250.639,47.9472
249.586,54.6157,250.639,47.9472
248.262,54.7925,249.823,47.9806
248.27,54.9423,249.823,47.9806
247.02,54.2135,248.85,47.8902
246.991,53.7058,248.85,47.8921
245.769,53.8525,247.868,47.9447
245.791,54.2523,247.872,48.0021
244.516,54.4187,246.664,48.0723
244.524,54.553,246.664,48.0723
243.196,54.727,245.457,48.2316
243.188,54.5928,245.452,48.1351
241.827,54.3825,244.168,48.2069
241.815,54.1649,244.171,48.2473
240.479,55.0991,242.84,48.3213
240.505,55.5765,242.846,48.4336
239.258,58.3419,241.448,47.5297
237.9,58.4142,241.431,47.213
236.51,58.4866,239.873,44.0939
234.988,55.4607,238.553,44.1594
234.976,55.2266,237.145,44.2342
233.645,55.1096,237.181,44.9005
233.582,53.8862,235.986,48.4409
232.353,55.5481,235.983,48.3915
232.51,58.6895,234.638,48.6435
231.03,55.6578,234.653,48.938
231.018,55.4033,233.175,45.87
229.667,54.9162,233.214,46.6315
229.617,53.8533,232.042,49.3199
228.347,55.6571,232.014,48.7757
228.359,55.9249,230.703,48.9309
226.95,54.1265,230.699,48.8605
226.995,55.2071,229.389,48.9212
225.635,55.357,229.39,48.936
225.637,55.4229,228.053,49.0901
224.254,55.2821,228.057,49.1832
224.25,55.158,226.743,49.2387
222.892,55.302,226.767,49.8007
222.85,54.209,225.312,47.3715
221.525,56.0019,225.266,46.2287
221.601,58.0795,224.022,49.3421
220.17,56.231,224.017,49.2212
220.144,55.4893,222.671,49.5196
218.719,54.4038,222.671,49.5108
218.724,54.5365,221.271,48.9815
217.392,55.9769,221.255,48.5521
217.428,57.0036,219.773,45.0023
216.131,59.0528,219.913,48.9731
216.141,59.3385,218.587,50.5536
214.785,59.3874,218.565,49.9132
214.726,57.7682,217.175,49.8169
213.263,55.177,217.174,49.8002
213.278,55.5673,215.757,48.6016
211.902,55.7093,215.723,47.646
211.864,54.735,214.273,45.1967
210.553,56.5923,212.894,45.2479
210.668,59.5447,211.502,45.3013
209.126,55.2026,211.623,48.4443
209.12,55.0699,210.313,50.4345
207.762,55.0337,210.318,50.5718
207.757,54.9135,208.877,48.952
206.37,55.3962,208.736,45.4104
206.383,55.7179,207.367,45.4669
205.163,59.7744,205.95,45.5271
203.783,59.8347,204.549,45.5876
203.651,56.8055,203.163,45.6483
202.162,54.7561,203.3,48.7906
202.197,55.5514,201.987,50.7387
200.863,55.6089,201.975,50.464
200.867,55.7072,200.541,48.1471
199.526,55.6676,200.486,46.8795
199.524,55.6307,199.297,50.367
198.214,55.686,199.297,50.3558
198.215,55.7159,197.998,50.5755
196.901,55.673,197.998,50.5688
196.896,55.5668,196.693,50.6226
195.628,55.709,196.723,51.364
195.597,54.9485,195.385,49.6981
194.418,57.031,195.3,47.603
194.54,60.1223,194.158,50.4408
193.136,56.5733,194.145,50.1019
193.122,56.2009,192.884,49.9736
191.858,55.8251,192.873,49.6784
191.863,55.9716,191.635,49.8243
190.614,56.0162,191.651,50.2435
190.612,55.9402,190.427,50.7827
189.391,56.0711,190.422,50.6316
189.389,56.0086,189.199,50.5833
188.327,59.5351,189.196,50.4999
188.359,60.446,188.017,50.6363
187.147,60.4874,188.02,50.6978
185.984,60.5262,186.811,50.6472
184.887,60.5625,186.809,50.5878
183.868,60.5998,185.641,50.2465
182.575,57.5722,185.638,50.1792
181.447,56.2024,184.552,50.4111
181.433,56.0817,184.554,50.4726
180.469,56.1047,183.499,50.5111
180.441,55.9705,183.537,51.5543
179.575,56.118,182.119,49.8215
179.456,55.7752,181.924,46.4913
178.878,56.6572,180.317,46.6691
179.277,57.3974,178.568,47.0064
179.108,58.1796,177.57,50.3627
178.654,57.6289,177.816,51.0709
177.348,57.5618,175.233,49.8916
177.425,57.6255,174.554,48.633
177.149,58.5599,172.496,50.155
177.316,58.6459,170.728,52.0916
177.272,59.4169,169.298,54.509
177.361,59.447,168.552,56.4655
179.816,60.8622,170.365,58.6786
179.318,61.5005,170.824,58.7847
178.724,61.4039,169.739,59.9417
177.71,62.1872,169.151,59.8461
177.784,62.1966,168.991,61.0898
177.758,63.1839,169.424,61.1442
178.069,63.2193,171.017,62.4149
177.52,64.4541,170.98,62.4107
177.553,64.4581,171.105,63.6652
181.205,66.6537,171.024,63.6553
177.88,65.9964,171.014,64.6395
177.407,67.5289,170.975,64.6317
178.54,67.8989,170.994,65.4336
176.538,69.0651,171.027,65.4445
177.394,69.5346,170.98,66.0185
177.39,72.3618,170.98,66.0185
177.948,72.855,171.023,66.7317
176.196,74.3515,171.023,66.7317
173.977,75.5812,170.992,67.4148
171.748,76.3768,171.194,67.6848
171.312,75.0153,170.224,67.9651
169.301,73.1357,170.058,67.6287
169.428,73.7029,168.785,67.1321
168.098,73.822,168.651,66.7122
167.839,72.1546,167.895,66.8695
166.561,71.4696,167.923,66.9975
166.609,71.9126,167.085,67.306
165.45,72.6258,167.074,67.2309
165.446,72.5666,166.115,67.331
164.226,72.6369,166.122,67.3919
164.229,72.6962,165.041,67.3828
162.991,72.9485,165.041,67.3867
162.998,73.0678,163.929,67.4498
161.74,73.2356,163.929,67.4439
161.736,73.1782,162.669,67.6123
160.442,73.3424,162.683,67.8493
160.386,72.344,161.425,67.7622
159.146,74.1436,161.406,67.4346
159.132,73.8878,160.086,66.9351
157.688,72.4048,160.087,66.9588
157.752,73.6101,158.764,67.1252
156.357,73.4863,158.768,67.1835
156.348,73.3195,157.434,67.6236
154.977,73.8377,157.438,67.6944
154.987,74.0328,156.034,67.3226
153.639,74.7893,156.025,67.1515
153.642,74.8624,154.629,67.2249
152.361,78.0328,154.625,67.1407
152.189,74.7013,153.226,67.1174
150.68,73.3265,153.223,67.0737
150.747,74.6417,151.83,67.7465
149.271,74.1706,151.842,67.9868
149.276,74.2761,150.411,68.0599
147.851,74.2523,150.414,68.1286
147.854,74.306,148.954,67.8576
146.456,74.2794,148.943,67.642
146.413,73.4417,147.537,67.9959
145.14,75.8235,147.539,68.043
145.207,77.1144,146.132,67.9302
143.703,74.0294,146.132,67.9302
143.72,74.3529,144.744,68.1869
142.366,74.426,144.8,69.2703
142.356,74.2458,143.364,67.633
141.035,74.7472,143.187,64.2839
140.996,74.0196,141.822,64.3575
139.72,76.1143,141.984,67.3615
139.858,78.6841,140.757,69.6106
138.455,78.7578,140.716,68.8646
137.036,78.8301,139.335,68.9387
135.625,78.8989,139.332,68.8826
134.23,78.9623,137.94,68.9557
134.093,75.9452,137.937,68.9048
132.584,74.142,136.529,68.8783
132.634,75.2565,136.533,68.9487
131.198,75.3192,135.143,69.0164
131.193,75.2045,135.143,68.9997
129.732,75.2669,133.78,69.0616
129.735,75.3419,133.784,69.1487
128.309,75.4008,132.366,69.2114
128.309,75.3984,132.363,69.1446
126.844,75.4559,130.932,69.2071
126.844,75.4559,130.933,69.2461
125.377,75.5101,129.481,69.4004
125.379,75.5616,129.479,69.3442
123.913,75.6127,128.058,69.3075
123.911,75.5612,128.058,69.3168
122.451,75.6087,126.598,69.1843
122.448,75.5291,126.608,69.4363
121.022,75.5735,125.152,69.4072
121.023,75.5805,125.159,69.6133
119.605,75.5299,123.693,69.2971
119.61,75.7095,123.687,69.1363
118.223,75.8476,122.255,69.5801
118.221,75.7844,122.244,69.2451
116.856,75.8194,120.821,69.1
116.855,75.7701,120.82,69.0836
115.532,75.8033,119.417,69.1248
115.532,75.8033,119.419,69.2021
114.2,75.8373,118.026,68.6876
114.175,74.8509,118.063,70.0055
112.937,76.8886,116.67,68.5482
113.008,79.6815,116.674,68.7209
111.673,79.7177,115.396,70.3847
110.335,79.7555,115.367,69.2132
108.896,75.8964,114.037,69.4316
108.884,75.5163,114.053,70.0782
107.532,75.2272,112.742,69.2787
107.527,75.0603,112.754,69.7391
106.233,76.7216,111.369,68.4944
106.269,77.7835,111.288,65.5229
105.001,79.9343,109.934,65.5612
103.55,77.4925,108.591,65.6009
103.5,76.2807,108.708,69.5487
102.099,75.2133,107.404,71.1058
102.114,75.5618,107.392,70.7087
100.755,76.0474,105.989,69.6674
100.771,76.3775,105.966,69.0101
99.3855,76.5415,104.638,70.5646
99.3376,75.527,104.622,70.1682
98.0561,77.615,103.248,70.2254
98.0651,77.8022,103.249,70.2469
96.6163,75.6776,101.873,70.0151
96.6015,75.3779,101.877,70.1146
95.3581,77.1864,100.489,70.1777
95.3581,77.1864,100.489,70.1835
93.9497,75.2209,99.0625,69.6989
93.9925,76.0635,99.0563,69.567
92.6975,76.1299,97.6548,69.3437
92.6888,75.9614,97.6571,69.3918
91.4311,76.7992,96.313,69.5538
91.3914,76.0118,96.371,70.7254
90.2396,77.9442,94.9483,69.0319
90.3272,79.694,94.9393,68.8534
88.9566,76.7507,93.7298,70.8895
88.9548,76.7141,93.7485,71.2572
87.7391,76.3516,92.3757,69.8491
87.7468,76.5057,92.2781,67.9453
86.5985,76.7469,91.1135,70.5041
86.5969,76.7147,91.139,71.0097
85.6071,80.2146,89.8025,69.2149
85.6343,80.7706,89.6643,66.4543
84.4658,80.8269,88.5415,68.4126
84.2789,76.9466,88.6197,69.9815
83.0018,75.5605,87.4849,71.2287
83.0476,76.5205,87.4476,70.4771
81.8388,77.0933,86.2969,70.6293
81.8204,76.7056,86.2969,70.6293
80.5704,76.9747,85.1185,70.2097
80.6028,77.6739,85.1124,70.0833
79.3119,77.6369,83.7875,66.7432
79.2547,76.3726,83.9755,70.6465
78.0432,78.0748,82.8402,72.1758
78.0498,78.2235,82.7932,71.1906
76.6748,76.5014,81.5221,70.3972
76.7277,77.7088,81.5012,69.9553
75.4303,77.6678,80.1041,66.9167
75.4213,77.4605,78.8299,66.9743
74.107,77.6953,77.5535,67.0309
74.1089,77.74,76.2619,67.0876
72.7827,77.4326,74.9725,67.1437
72.7902,77.6099,75.1092,70.286
71.4662,77.6641,73.8575,71.8913
71.463,77.5856,73.8224,71.0764
70.1681,77.7324,72.4147,68.6834
70.1714,77.8143,72.3909,68.118
68.8617,77.5699,71.2003,71.1737
68.8629,77.6027,71.1936,71.0088
67.5727,77.8522,69.9055,71.1525
67.5683,77.7377,69.9119,71.311
66.3016,77.975,68.6092,71.1042
66.2958,77.8188,68.6364,71.8009
65.0432,77.5973,67.2663,69.8409
65.0459,77.6725,67.2955,70.6028
63.8064,77.5323,66.1014,72.586
63.8109,77.6572,66.0673,71.6679
62.5793,77.7989,64.8254,71.528
62.5739,77.6451,64.8202,71.3843
61.3477,77.9604,63.5914,71.5268
61.3486,77.9861,63.5939,71.5955
60.1388,78.0265,62.3637,71.6386
60.1413,78.0991,62.3709,71.8447
58.95,78.3285,61.1439,71.9724
58.9448,78.1686,61.1423,71.9253
57.7593,78.2062,59.9161,71.3485
57.7665,78.432,59.927,71.6738
56.5902,78.1752,58.6519,69.1874
56.5901,78.1707,58.7022,70.7295
55.4185,78.2065,57.5771,72.4579
55.4169,78.1548,57.5436,71.403
54.2348,78.2854,56.3949,71.8837
54.2345,78.2737,56.3904,71.74
53.0723,78.2128,55.225,71.8708
53.0741,78.2711,55.2291,72.0061
51.9377,78.2065,54.0275,71.3291
51.9362,78.1549,54.0177,71.0012
50.8065,77.9016,52.7723,67.9362
50.8067,77.9071,52.8808,71.6518
49.6698,77.843,51.7892,73.051
49.6692,77.8202,51.7635,72.1576
48.5737,78.1312,50.656,72.5561
48.5707,78.0164,50.6456,72.1892
47.4665,78.222,49.5153,72.2202
47.4704,78.3769,49.511,72.0624
46.402,78.0224,48.4253,72.4848
46.3985,77.8833,48.426,72.5097
45.3549,77.8176,47.3277,72.829
45.3549,77.8176,47.331,72.9574
44.6462,76.8558,46.2623,72.4573
44.645,76.7054,46.2776,73.0665
43.585,76.4827,45.2037,70.7386
43.5878,76.3593,45.1481,68.136
42.137,77.0766,44.5731,68.1402
41.9567,78.8695,44.5883,69.9511
40.3984,77.7974,43.6742,72.5302
40.489,77.4374,43.6888,71.8858
38.4888,78.6695,42.6706,71.7732
38.3198,79.0552,42.6645,71.8339
36.7564,78.0883,41.9531,71.6189
36.5539,78.3819,41.9845,71.4939
33.6793,77.9829,41.5874,71.5962
33.4134,74.4453,41.5702,71.6356
33.5937,74.3453,41.2433,71.5808
33.567,71.7006,41.1716,71.6847
33.567,71.7006,40.8474,71.2493
33.5413,69.9531,40.6419,71.4424
33.4425,69.9685,41.0165,70.229
33.1944,68.7972,41.634,69.8866
33.1432,68.8037,41.5446,69.2829
33.3106,67.7559,40.6026,69.5684
33.3664,66.5763,39.3277,69.0513
33.6894,66.5107,39.5767,69.0125
33.7169,65.4936,39.4519,68.0116
33.5204,65.5694,39.388,68.0197
33.4093,65.1756,39.4195,66.9685
33.4436,65.1531,38.8554,67.0412
32.8746,64.9294,38.4683,65.5394
32.8257,64.9778,38.8668,65.4584
31.7056,65.3002,39.7271,63.1752
31.8071,65.1391,40.4638,62.891
31.6278,64.0912,41.8048,59.6562
31.6876,63.9254,40.1264,57.761
31.1496,63.1557,37.5987,55.9492
31.1424,63.1893,34.7969,55.295
