9.86643,6.97213,2.00484,-3.01069,-7.98862,-12.8438,-17.4931,-21.8571,-25.8609,-29.4363,-32.5218,-35.0649,-37.0219,-38.3593,-39.0544,-39.0951,-38.4808,-37.2221,-35.3404,-32.8679,-29.8469,-19.2588,498.178,-nan,-nan,28.2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.272927,-2.41239,-7.42952,-12.3334,-17.0403,-21.4694,-25.5452,-29.1978,-32.3647,-34.9918,-37.0341,-38.4566,-39.2351,-39.3562,-38.8178,-37.6291,-35.8105,-33.3931,-30.4183,-26.9369,-23.0085,-18.7004,-14.0863,-7.40811,585.054,28.2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0119253,-0.0439224,-20.9883,-25.126,-28.8477,-32.0898,-34.7967,-36.9221,-38.4298,-39.2938,-39.4994,-39.043,-37.9326,-36.187,-33.8362,-30.9204,-27.4894,-21.9781,515.871,-26.9369,-23.0085,-18.7004,-14.0863,-7.40811,585.054,28.2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.31044,3.93804,-1.12597,-6.18464,-11.1514,-15.9413,-20.4724,-24.667,-28.4536,-31.7672,-31.9518,-119.917,-36.6116,-39.2176,-38.188,-36.5189,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-111.333,-200.597,307.138,-6.18464,-11.1514,-15.9413,-20.4724,-24.667,-28.4536,-31.7672,-31.9518,-119.917,-36.6116,-39.2176,-38.188,-36.5189,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-111.333,-200.597,307.138,-6.18464,-11.1514,-15.9413,-20.4724,-24.667,-28.4536,-31.7672,-31.9518,-119.917,-36.6116,-39.2176,-38.188,-36.5189,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36.5823,-41.5456,4.58776,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36.5823,-41.5456,4.58776,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36.5823,-41.5456,4.58776,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-156.111,-174.615,325.803,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-156.111,-174.615,325.803,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-156.111,-174.615,325.803,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
856.046,-1320.52,366.44,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
127.907,-150.765,-323.137,338.083,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-19.2933,-1440.08,347.679,995.38,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-19.2933,-1440.08,347.679,995.38,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-19.2933,-1440.08,347.679,995.38,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-19.2933,-1440.08,347.679,995.38,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-19.2933,-1440.08,347.679,995.38,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64.3363,-203.74,-170.981,301.711,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15.8174,-102.128,85.5871,301.711,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-14.3008,-224.121,234.9,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-84.3289,-190.619,-594.368,839.95,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11.8456,32.6079,27.3991,9.14941,-188.46,-486.089,4.48628,571.932,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.3389,37.6343,32.9311,27.6505,21.8829,15.7269,8.0054,-684.242,-83.8216,5.84896,7.16144,580.125,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17.6426,27.0616,-304.04,-119.473,373.633,15.7269,8.0054,-684.242,-83.8216,5.84896,7.16144,580.125,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-101.627,-144.614,243.572,-119.473,373.633,15.7269,8.0054,-684.242,-83.8216,5.84896,7.16144,580.125,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-9.70572,-18.8689,0.443628,28.1173,373.633,15.7269,8.0054,-684.242,-83.8216,5.84896,7.16144,580.125,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-684.242,-83.8216,5.84896,7.16144,580.125,-nan,-nan,-nan,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24.739,34.5471,28.9072,22.7589,16.2072,9.36431,2.34725,-4.72389,-11.7281,-18.5456,-15.7923,-238.224,-300.706,26.0656,403.344,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11.4656,22.9172,16.2813,9.35287,2.25051,-4.90428,-5.84228,-537.846,-6.21772,280.296,202.904,-238.224,-300.706,26.0656,403.344,-nan,-34.2389,-31.387,-28.012,-24.1715,-19.9315,-15.3643,-10.5405,0.00639444,-0.0140275,181.77,396.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-111.703,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-3.31006,-774.133,276.114,480.757,-111.703,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37.0318,34.7224,11.2554,-734.673,10.2652,32.4107,38.0905,39.7561,525.977,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-13.3175,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-152.763,9.54359,38.6055,40.1787,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-152.763,9.54359,38.6055,40.1787,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25.7806,20.8137,-725.722,-32.4339,20.9178,33.9219,39.4282,34.417,574.625,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-152.763,9.54359,38.6055,40.1787,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,16.9285,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-152.763,9.54359,38.6055,40.1787,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27.8997,605.077,-681.586,-108.03,3.25945,15.1223,22.0208,28.5285,34.5343,39.9352,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-152.763,9.54359,38.6055,40.1787,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
176.021,-495.669,-47.3282,347.621,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
