optimized_right_x,optimized_right_y,optimized_left_x,optimized_left_y
74.5895,32.6716,74.6005,39.7716
75.7454,28.8683,75.7847,42.9683
76.8654,28.8631,76.9305,42.963
77.9871,28.8562,78.0743,42.9559
79.0693,28.8475,79.1822,42.9471
80.1138,28.8373,80.2522,42.9366
81.1824,32.4266,80.2288,40.5539
81.1843,32.6141,81.2442,38.5326
82.484,32.6023,81.2486,38.97
82.4823,32.4149,82.5416,38.9583
83.995,28.8086,82.536,38.3459
85.2793,28.8337,84.041,40.1445
86.6447,28.9203,84.0522,42.9085
88.7792,29.2445,85.0457,39.8312
88.3923,31.5561,85.8832,39.8939
89.9575,33.5583,86.9634,40.0936
90.4007,32.2237,87.6903,40.3854
93.5279,31.0004,88.1992,40.7377
95.6548,32.5978,88.7168,39.7919
97.4281,34.5551,89.9836,39.4163
98.8346,36.8343,90.0555,39.3298
98.3826,37.088,90.4971,40.2571
96.9276,40.3655,90.2655,40.4477
96.5601,40.4957,89.8501,41.8776
99.0042,41.3749,89.1552,42.2676
100.189,41.0906,89.3686,43.0443
100.461,42.6083,89.4929,43.657
100.62,44.1602,89.6125,44.4279
100.592,46.4734,89.6636,45.1363
99.9365,46.4502,89.5992,46.0846
96.6668,48.3585,89.3942,46.5511
96.8021,48.3921,89.1264,46.9445
96.5488,50.4238,88.8273,47.2306
96.3955,50.3519,89.4713,47.7
97.2581,53.3758,89.9929,49.0356
97.7973,53.7688,89.8995,48.9346
96.0402,55.5761,88.963,49.147
93.7444,57.1274,89.2869,49.6877
89.5993,54.3407,87.6386,48.1477
89.439,53.8342,86.5509,44.7117
88.1192,54.8082,86.2054,44.5978
88.2392,55.596,85.5063,44.5707
86.6942,55.6871,84.5352,44.5219
85.298,55.6688,83.0664,47.5884
83.9639,56.6084,81.7406,47.5773
83.9786,56.2963,81.7324,48.5998
82.8735,56.4582,80.4029,49.4622
82.8663,56.7862,80.4007,48.9625
81.6858,54.3771,79.0532,44.7785
81.6956,53.1555,79.0511,44.4926
80.4248,54.5426,77.7297,44.5023
80.4427,58.6827,76.4564,44.5092
79.1552,58.6922,75.4478,44.515
77.8337,58.7019,74.4344,44.5199
76.5341,58.709,74.4442,46.5215
75.5291,58.7148,73.4391,49.2806
74.5035,58.7198,73.4377,48.9681
74.487,55.3302,72.4207,49.1376
73.4571,53.3353,72.4215,49.3626
73.4605,54.0993,71.3838,46.3419
72.4394,54.1032,71.379,44.531
72.4394,54.1016,70.3785,44.5328
71.4046,54.1044,69.3248,44.5341
71.405,54.231,68.3028,44.535
70.3958,54.2328,67.2489,44.5355
70.3955,54.1078,66.1768,44.5363
69.3373,54.2013,65.0904,44.5378
69.3373,54.2013,65.0951,48.0703
68.3115,54.11,64.0525,49.8817
68.3115,54.11,64.051,48.9237
67.2532,54.2949,62.9923,48.926
67.2532,54.4021,62.9922,48.8961
66.1843,54.4029,61.9066,48.8996
66.1843,54.3361,61.9102,49.9982
65.1033,54.2431,60.8443,48.4576
65.1033,54.2049,60.827,44.5499
64.0591,54.2066,59.7365,44.5559
64.0576,53.1972,59.7562,48.1003
63.0043,54.6431,58.7048,49.9511
63.0128,58.7416,58.7059,50.1105
61.9388,58.7451,57.6243,48.6879
60.8897,58.7497,57.5928,44.5717
59.8155,58.7557,56.525,44.5814
59.7956,55.1875,55.4339,44.5928
58.7293,53.4103,54.3434,44.6054
58.7296,53.4631,53.2532,44.6191
57.6755,55.3818,52.15,44.6344
57.6861,56.7638,52.1724,46.2545
56.6243,55.4317,51.131,49.3544
56.6366,56.7809,51.1258,48.9982
55.5814,58.792,50.0371,49.1988
54.5072,58.8044,50.0461,49.8047
54.4577,54.5156,48.9222,47.3313
53.3785,54.5293,48.8875,44.6807
53.4328,58.818,47.7955,44.6926
52.3463,58.833,46.7434,44.7014
51.2051,54.4491,45.7098,44.7085
51.2024,54.2632,44.7144,44.7138
50.1129,54.2795,43.4321,44.7179
50.109,54.0139,43.4451,48.6674
49.0523,57.2593,42.2246,50.2209
49.0736,58.8794,42.2232,49.434
47.9505,58.8917,41.1307,49.0271
46.8631,58.9009,41.1304,48.621
45.8074,58.9082,39.6748,44.7206
44.7892,58.9136,38.2712,44.719
43.4686,55.8179,37.2203,44.7169
42.2352,55.8202,36.1449,44.7123
41.1356,55.821,36.129,48.4294
39.6715,55.8206,35.0258,50.2521
38.255,58.919,35.0345,49.5289
37.1918,58.9168,33.9214,49.2361
36.0843,58.9121,33.9217,49.2162
36.0955,56.2851,32.8276,48.0001
34.9847,53.6527,32.8323,47.757
34.9891,53.2909,31.7572,47.7409
33.8193,54.779,31.1925,47.739
33.7438,58.8768,29.5248,47.8188
32.6168,58.8549,27.1893,45.0509
31.5915,58.8396,27.8651,48.8999
31.1619,58.839,26.6724,50.7217
30.0937,58.9042,26.1832,49.3318
29.1087,55.9837,22.9118,46.7478
28.6069,56.2177,21.1166,48.0505
28.2953,56.4548,19.7349,49.5538
28.0195,56.7431,18.3225,51.2909
27.9667,56.6765,17.3115,53.2545
26.7519,56.1811,16.6217,55.4169
26.6517,56.0865,19.1029,56.0995
26.2623,56.7122,20.0978,58.1879
26.1307,56.6223,19.2496,58.0963
26.8506,57.6201,17.4979,59.9571
27.4047,57.8737,16.259,59.98
27.3241,58.361,16.4156,61.8561
27.3104,58.9677,16.6991,63.6695
27.3571,59.7749,19.3391,64.8604
27.4666,60.8136,17.8185,67.4124
27.6489,61.8491,18.8303,69.359
27.8847,62.7599,20.4126,71.4091
28.1695,63.4041,22.6337,73.2398
26.9893,63.8611,25.2208,74.4921
26.243,65.19,26.2164,72.0224
26.0524,65.2972,28.71,70.4526
27.1504,65.5991,28.5708,71.2086
28.8189,64.1604,30.4095,71.0985
29.0617,64.1904,30.407,71.3134
29.3709,64.1971,32.0585,71.272
29.8606,64.2054,32.0504,71.187
30.4903,64.1547,33.4078,71.2163
31.0707,60.9618,33.3919,71.0829
32.1698,60.8289,34.4497,71.1055
33.7526,60.7133,34.4606,71.2677
34.0014,64.4221,35.2974,71.0336
35.4864,66.181,35.2932,71.1413
35.5267,65.1459,35.9392,71.2034
37.8969,61.0912,35.9588,71.1022
40.2996,61.9315,36.5032,71.0865
42.627,63.3754,36.4883,71.1225
44.189,64.8481,37.152,70.9742
43.5632,65.4349,37.1475,70.9804
43.7144,68.2172,37.4228,71.1926
43.7838,68.1741,37.7468,70.8888
46.0549,69.6224,38.4929,71.4607
43.6019,70.6115,38.6059,71.3905
42.7106,72.9277,39.0535,72.4458
44.2839,72.579,39.0245,72.4574
47.6424,73.8387,38.1814,73.9315
47.7074,75.3543,36.571,74.2885
47.722,76.7589,36.5872,74.8344
47.7224,78.089,33.5167,75.8669
46.2927,78.0892,33.5225,76.8787
42.9217,79.4281,33.5224,78.0909
42.2194,79.4268,33.5201,79.4117
43.7685,80.7757,36.8561,79.4175
47.718,80.782,36.8539,80.7648
47.7135,81.8337,33.518,80.7595
47.7138,82.8721,33.5137,81.7733
47.715,83.9347,33.5138,82.8745
47.718,85.0315,33.5151,83.9515
47.7226,86.1417,33.5181,85.0698
45.6555,86.1502,33.5227,86.1999
42.886,87.2507,33.5301,87.3129
43.3814,87.2474,36.1451,87.2955
43.3914,88.3611,38.0404,88.4091
42.6789,88.3675,37.1463,88.4172
44.9878,89.4458,36.6242,89.5374
47.7516,89.4156,36.5179,89.5386
47.7653,90.4709,34.043,90.6481
43.8578,90.5214,33.5665,90.6543
42.3634,91.6346,33.5814,91.754
43.4321,91.6201,33.598,92.8701
43.5406,92.7228,33.6161,93.9764
43.0739,92.7297,33.6367,95.1085
45.9142,93.7743,36.0191,95.0652
47.8142,93.7431,37.9902,96.1405
47.8343,94.8509,37.8345,96.1435
43.7365,94.9252,35.7348,97.282
42.3144,96.0569,33.68,97.3228
42.8837,96.046,33.7029,98.4371
45.8225,97.0816,33.727,99.5192
47.8772,97.0408,33.7521,100.574
47.8999,98.1458,36.5153,100.508
47.9235,99.2027,38.7287,101.504
47.948,100.237,37.8759,101.526
47.9742,101.27,37.8073,102.538
48.0006,102.269,38.9069,102.509
45.2375,102.342,37.1759,103.843
42.7581,103.689,36.7948,103.854
43.2223,103.676,38.9431,105.006
43.5996,104.871,38.1329,105.03
43.7221,104.867,38.2578,106.101
43.5706,105.938,39.2185,106.072
42.5633,105.969,37.509,107.149
44.039,106.939,33.9426,107.264
48.1353,106.808,37.0637,108.502
48.162,108.31,37.3068,108.497
44.8266,108.367,38.1536,109.63
42.7093,109.886,37.9917,109.621
43.5081,109.93,38.0772,110.62
43.4886,111.663,38.1555,110.635
43.3556,111.637,37.8899,111.435
43.3774,113.618,37.9843,111.473
43.054,113.49,37.1712,111.995
44.2114,116.526,37.117,111.96
45.4788,117.342,36.4162,112.352
43.7378,119.35,36.4178,112.353
43.3933,119.021,35.3928,112.101
41.3578,120.604,35.662,112.485
41.6315,120.994,35.4609,113.954
38.192,119.846,35.4673,113.968
37.985,119.399,34.3848,114.331
35.823,119.353,34.3422,114.183
35.823,119.353,33.4826,114.261
34.5196,119.365,33.4804,114.25
34.5644,119.586,32.5477,114.314
33.5058,120.055,32.5263,114.186
33.5266,120.179,31.5323,114.222
32.3346,120.042,31.5455,114.318
32.268,119.559,30.5678,114.233
31.098,119.362,30.5537,114.096
31.1276,119.647,29.5672,111.429
29.944,120.642,29.5947,112.103
29.9034,119.65,29.0315,110.618
28.6528,118.749,29.0174,110.921
28.6238,119.373,28.3828,112.249
27.158,120.586,28.5097,111.384
27.2496,119.962,27.6842,112.504
26.1457,118.983,27.5346,113.134
26.0983,119.182,27.048,110.824
24.4074,119.02,26.9625,111.089
24.337,119.238,25.9978,110.348
22.7376,119.393,26.5473,108.824
22.8001,119.219,25.0591,108.336
21.6975,118.669,22.4648,110.886
21.7075,118.638,22.1546,112.21
20.4717,119.391,20.4792,112.064
20.4032,119.684,20.5959,110.983
19.6399,119.837,19.8303,111.133
19.6327,119.904,19.8303,111.133
19.5522,120.218,18.1254,111.297
19.5588,120.002,18.1294,111.379
18.5358,119.687,16.6607,110.682
18.5455,119.884,16.602,110.293
17.884,118.797,15.5448,112.064
17.863,118.658,15.8342,113.31
17.3556,119.864,14.2826,112.124
17.3266,119.739,13.2697,108.547
16.4566,119.8,12.1023,108.897
16.357,119.448,11.9742,112.154
15.0739,118.796,12.0381,112.38
15.193,119.193,11.251,112.649
14.116,119.703,11.2314,112.564
14.0912,119.615,10.5042,112.558
12.7784,119.336,10.5067,112.575
12.7799,119.342,9.8541,112.584
11.4438,119.159,9.85062,112.502
11.3852,118.747,8.82614,112.49
10.1529,119.62,8.83216,112.414
10.1867,120.416,7.85266,112.476
8.21036,120.289,7.83616,112.553
8.21405,120.243,6.64021,112.382
6.22892,120.054,6.62396,112.436
6.39653,119.272,5.14513,112.36
4.60505,119.126,5.11123,112.466
4.32112,120.067,3.69772,111.191
3.04637,118.925,3.69418,111.205
1.09798,121.644,1.6264,112.26
0.661174,120.029,1.6376,112.17
0.669843,119.959,0.916099,112.233
-0.255513,119.682,0.918279,112.158
-0.25105,119.746,-0.884981,110.668
-1.20071,118.875,-3.51137,108.018
-1.69407,120.937,-3.36132,108.723
-2.55092,122.599,-4.29496,112.685
-3.4602,119.907,-4.12296,113.231
-5.4695,118.646,-6.33243,111.404
-5.11722,119.902,-7.09494,109.146
-6.56358,120.397,-7.22393,112.392
-8.21357,120.52,-8.65517,109.496
-10.0302,120.359,-8.78971,109.435
-9.98493,119.989,-9.22723,112.276
-11.5649,119.26,-9.50516,112.031
-11.6712,119.578,-9.68047,111.734
-14.4551,120.72,-11.0867,112.197
-14.0902,120.079,-11.5253,112.511
-16.5732,119.254,-12.1488,111.691
-17.181,119.917,-11.9139,111.583
-18.8981,117.778,-11.4543,110.414
-20.0493,115.346,-11.2259,110.356
-17.234,111.887,-10.2064,109.231
-16.3612,111.664,-7.08482,108.149
-18.8101,110.128,-7.05107,107.367
-21.1471,110.372,-7.15227,107.363
-21.2848,108.149,-9.46714,106.25
-18.0436,106.961,-9.81009,106.235
-17.52,106.98,-9.51405,105.054
-17.1471,105.924,-10.9238,105.021
-17.2471,105.919,-12.2573,103.843
-16.9651,104.877,-11.7827,103.848
-17.2078,104.872,-11.7945,102.385
-17.1976,103.795,-12.4039,102.39
-16.1299,103.806,-10.389,100.84
-18.0308,102.437,-7.0249,100.735
-21.176,102.463,-7.1924,99.4081
-21.218,101.179,-7.28182,98.0876
-21.2734,100.139,-7.39391,96.7567
-21.2492,99.0435,-8.60828,96.8598
-21.3437,97.9414,-11.9083,95.8781
-21.4551,96.8254,-12.779,95.9645
-17.6302,96.4459,-11.5016,94.3027
-16.3878,94.7948,-7.6772,93.9175
-17.7264,94.9296,-7.7994,92.5307
-21.7449,93.7648,-7.86593,91.2744
-21.8441,92.0557,-7.87597,90.3869
-21.8739,90.6277,-7.86252,89.4407
-21.8616,89.2835,-7.82821,88.4476
-17.423,88.132,-10.9203,88.3459
-17.1872,88.1397,-12.7516,87.1851
-17.2122,86.956,-12.555,87.1952
-17.0646,86.9636,-10.2283,85.838
-20.2778,85.3268,-7.70034,85.9666
-21.6823,85.2554,-7.64405,84.7188
-21.6299,84.0892,-7.59502,83.0741
-21.589,82.6642,-7.57931,81.7236
-21.5785,81.5732,-7.58896,80.0877
-21.5887,80.1792,-11.5088,80.1133
-17.5575,80.1529,-12.9114,78.8908
-16.1952,78.9334,-12.2748,78.8825
-16.9826,78.9436,-9.6334,77.6523
-20.2161,77.8166,-7.62387,77.6211
-21.6222,77.8385,-7.64862,76.1986
-21.6465,76.4421,-7.66762,75.1491
-21.6653,75.4026,-10.011,75.1916
-21.6929,73.9364,-12.5367,73.7643
-21.72,72.4473,-12.5367,73.7643
-17.6894,72.3739,-10.0657,72.2352
-16.2967,71.2893,-12.7781,72.2846
-16.7216,71.2965,-13.4248,71.2405
-19.2252,70.2411,-12.7706,71.2294
-21.7561,70.2825,-10.8513,70.1042
-21.8751,69.0993,-7.75794,70.0536
-21.8946,67.8316,-7.67694,68.871
-21.9078,66.8068,-7.69627,67.6133
-21.9183,65.7546,-7.70894,66.6245
-18.5825,65.7212,-7.71903,65.6127
-16.5516,64.6139,-10.5246,65.6407
-16.6016,64.6143,-12.6926,64.5856
-17.7692,63.5455,-13.0166,64.588
-19.1441,63.552,-11.4787,63.5156
-20.8857,62.4502,-7.73178,63.4978
-21.9341,62.4525,-7.73418,62.4205
-21.9345,61.3186,-7.73452,61.3141
-21.9333,60.1766,-7.73334,60.1915
-21.9303,59.0448,-7.83035,59.0827
-21.9276,57.9142,-7.82763,57.9479
-19.0742,57.921,-9.32177,57.9443
-16.6771,56.8075,-12.2484,56.8159
-16.3958,56.808,-11.8998,56.8165
-17.9983,55.674,-11.8983,55.6822
-21.924,55.6686,-12.5463,55.6814
-21.923,54.5143,-10.1726,54.5243
-21.9222,53.3826,-7.82298,54.5263
-21.9211,52.2232,-7.82219,53.3925
-21.9195,51.1261,-7.82114,52.2361
-21.9178,49.9809,-7.81952,51.147
-18.9631,49.9852,-7.81784,50.0016
-16.6407,48.8425,-9.59909,49.999
-16.2907,48.8432,-12.4094,48.8506
-17.6243,47.695,-11.9973,48.8513
-21.9133,47.6863,-11.995,47.7064
-21.9111,46.5663,-11.9696,47.7064
-20.0584,46.57,-11.4142,46.5873
-17.481,45.4575,-11.333,46.5875
-18.0716,45.4569,-11.3318,45.4641
-17.7884,44.3641,-11.4206,45.464
-17.811,44.3641,-11.604,44.3668
-17.9067,43.3103,-11.6133,44.3668
-17.2192,43.3101,-11.5222,43.3081
-19.7202,42.226,-12.5525,43.3084
-21.9124,42.2313,-10.7446,42.2045
-21.9169,41.162,-7.71244,42.1972
-17.7888,41.1445,-7.71708,41.1018
-16.3406,40.0712,-11.0947,41.1161
-16.775,40.0738,-12.9755,40.051
-19.4589,39.0388,-12.931,40.0507
-21.931,39.0568,-10.9659,38.9766
-21.9404,38.0115,-7.73136,38.953
-21.9511,36.9769,-7.74096,37.8839
-21.9626,35.97,-9.7484,37.9019
-21.9745,34.9247,-12.4428,36.8781
-21.9866,33.9103,-11.8501,36.8719
-19.2228,33.8771,-11.957,35.8558
-16.7784,32.5269,-12.0195,35.8565
-16.4644,32.523,-11.9392,34.8112
-18.0583,31.2731,-12.5954,34.8186
-22.0194,31.3244,-10.1703,33.7684
-22.0365,30.0844,-9.49721,33.7603
-22.0548,28.8659,-12.4643,32.4733
-18.1745,27.6019,-12.185,32.4698
-18.052,27.5999,-11.9437,31.194
-17.9772,26.4177,-11.6203,31.1898
-17.9239,26.4168,-7.93783,29.8902
-17.7604,25.232,-7.95643,28.6538
-17.6472,25.2301,-7.97575,27.4396
-17.2389,24.029,-7.99552,26.2516
-16.7564,24.0204,-8.01578,25.0656
-19.1969,22.8172,-11.3727,25.1229
-22.1571,22.8696,-13.1556,23.9561
-22.1782,21.6144,-13.0267,23.9537
-22.1981,20.334,-11.0295,22.6725
-22.2166,19.0693,-8.05929,22.6199
-22.2311,17.8004,-8.08021,21.377
-19.6578,17.7711,-8.09979,20.1152
-16.9512,16.4631,-8.01813,18.8614
-16.6272,16.4605,-8.03204,17.6386
-18.2632,15.2143,-9.70585,17.6576
-22.2484,15.2352,-12.5457,16.4273
-18.0529,13.899,-13.2246,16.4328
-17.6503,13.8976,-11.6049,15.1794
-17.1002,12.5825,-11.9861,15.1814
-17.2983,12.5828,-11.9906,13.8783
-17.2965,11.2558,-11.0255,13.875
-16.734,11.2565,-13.1291,12.5777
-19.1038,10.2376,-12.3108,12.5767
-22.2491,10.2263,-12.309,11.2624
-22.2441,9.18564,-13.2465,11.2612
-18.7176,9.20256,-11.3851,10.2653
-16.7708,8.20823,-8.04921,10.2772
-17.5632,8.20333,-8.04429,9.25379
-17.6511,7.16877,-9.09272,9.24876
-17.7308,7.16822,-12.3162,8.23583
-22.2223,6.10928,-12.1787,8.23668
-22.2128,5.07011,-11.9934,7.20817
-18.877,5.10054,-11.9184,7.20869
-16.8734,4.08576,-11.9101,6.19296
-17.6652,4.0781,-11.9875,6.19233
-17.7471,3.05726,-11.8002,5.1651
-17.7295,3.05743,-11.6428,5.16654
-17.9924,2.02363,-11.7278,4.1355
-17.9534,2.024,-11.8767,4.13406
-17.7661,1.02,-11.9557,3.11442
-17.805,1.01964,-11.8807,3.11516
-17.5199,-0.259622,-12.1474,2.07953
-16.57,-0.250874,-12.0182,2.08076
-17.9884,-1.48127,-11.9107,1.07355
-22.1522,-1.51457,-11.8741,1.07388
-22.1457,-2.62012,-11.9623,-0.208441
-22.1423,-3.60884,-12.2597,-0.211179
-22.1413,-4.96202,-12.1641,-1.43469
-19.9193,-4.96027,-11.8525,-1.4322
-17.4425,-6.24475,-11.2459,-2.5553
-18.1085,-6.2434,-11.2923,-2.55557
-18.1115,-7.67809,-11.3872,-3.57224
-17.8687,-7.67859,-11.6377,-3.57309
-17.3745,-8.73575,-11.7257,-4.95381
-16.7167,-8.7374,-11.5632,-4.95368
-18.5962,-9.87743,-11.8517,-6.25603
-22.1525,-9.86792,-11.8764,-6.25598
-22.1565,-11.1215,-11.9736,-7.69071
-22.1605,-12.4572,-11.9006,-7.69086
-18.634,-12.4677,-12.0008,-8.74928
-16.8217,-13.5201,-12.0582,-8.74914
-17.7779,-13.5186,-11.7768,-9.89568
-17.7784,-14.5915,-11.6971,-9.8959
-17.7222,-14.5915,-11.7011,-11.155
-17.6301,-15.7128,-11.7855,-11.1547
-17.6832,-15.7128,-11.7895,-12.4881
-17.5878,-16.8458,-11.6981,-12.4884
-17.3207,-16.8458,-11.7982,-13.5284
-17.6352,-18.0285,-11.8701,-13.5282
-18.063,-18.0285,-11.7753,-14.5944
-22.1632,-19.1973,-11.7261,-14.5944
-22.1637,-20.3789,-12.3104,-15.7132
-22.1648,-21.5963,-12.2629,-15.7132
-22.1671,-22.8359,-12.2628,-16.8456
-22.1707,-24.0868,-12.2962,-16.8456
-18.4357,-24.0976,-12.2964,-18.0291
-16.6955,-25.3602,-12.3702,-18.0291
-16.8002,-25.3599,-12.5585,-19.1994
-18.8445,-26.5959,-12.5882,-19.1994
-22.1804,-26.5817,-12.5887,-20.383
-22.1871,-27.8,-12.4637,-20.383
-22.1937,-29.0732,-12.2648,-21.6053
-18.3009,-30.3758,-12.2982,-21.6053
-18.0538,-30.3772,-12.3005,-22.8538
-17.6181,-31.6614,-12.297,-22.8538
-17.7825,-31.6603,-12.3006,-24.1154
-17.7913,-32.9042,-12.2989,-24.1154
-17.7366,-32.9046,-12.3033,-25.3758
-17.6512,-34.1748,-12.3033,-25.3758
-17.6856,-34.1746,-12.3087,-26.6238
-17.7932,-35.4442,-12.3087,-26.6238
-17.6504,-35.4454,-12.3154,-27.8539
-17.393,-36.7073,-12.3154,-27.8539
-17.4818,-36.7066,-12.3219,-29.1242
-17.4913,-37.9637,-12.3799,-29.1239
-17.4038,-37.9643,-12.2919,-30.4092
-17.5014,-39.2115,-12.3624,-30.4088
-17.5014,-39.2115,-12.2791,-31.6954
-17.5099,-40.4446,-12.2947,-31.6953
-17.5099,-40.4446,-12.3943,-32.9427
-17.4299,-41.7031,-12.3071,-32.9433
-16.5986,-41.709,-12.317,-34.2163
-18.0019,-42.9345,-12.317,-34.2163
-22.2908,-42.9069,-12.3272,-35.4882
-22.2978,-44.146,-12.3959,-35.4876
-22.3027,-45.3144,-12.4053,-36.7447
-20.593,-45.3215,-12.396,-36.7448
-18.077,-46.4599,-12.4055,-38.0021
-17.9526,-46.4602,-12.2923,-38.003
-20.3055,-47.5815,-12.3008,-39.2467
-17.8095,-47.5845,-12.3546,-39.2464
-16.5746,-48.6704,-12.4584,-40.4794
-17.5809,-48.6706,-12.5938,-40.4785
-17.6783,-49.7291,-12.6028,-41.7378
-17.6285,-49.729,-12.5501,-41.7382
-17.7219,-50.7375,-12.7395,-42.9684
-17.6798,-50.7375,-12.716,-42.9686
-17.677,-52.0232,-12.5386,-44.201
-17.7192,-52.0233,-12.5579,-44.2009
-17.8099,-53.2475,-12.3805,-45.3557
-17.7651,-53.2474,-12.484,-45.3553
-17.6691,-54.4291,-12.5729,-46.4745
-17.7019,-54.4293,-12.4227,-46.4749
-17.6988,-55.5357,-12.3301,-47.5911
-17.7019,-55.5357,-12.377,-47.5911
-17.6997,-56.6286,-12.2853,-48.6694
-17.6997,-56.6286,-12.2771,-48.6694
-17.6036,-57.7346,-12.3682,-49.7253
-16.7731,-57.7334,-12.3838,-49.7253
-18.5686,-58.8428,-12.3825,-50.7304
-22.2858,-58.8473,-12.3005,-50.7303
-18.3842,-60.0226,-12.2977,-52.0117
-18.2123,-60.0223,-12.372,-52.0119
-18.1174,-61.258,-12.2764,-53.229
-18.1154,-61.258,-12.1964,-53.2287
-17.9264,-62.5331,-12.2878,-54.4116
-17.9282,-62.5331,-12.1941,-54.4113
-18.0136,-63.8588,-12.191,-55.5202
-17.8867,-63.8582,-12.1888,-56.6176
-17.5348,-65.1686,-12.2871,-57.7269
-17.6129,-65.1691,-12.6749,-57.7275
-17.7866,-66.2049,-9.33082,-58.8315
-17.8675,-66.2055,-8.0858,-58.83
-17.9539,-67.2247,-11.2842,-60.0128
-18.0022,-67.2251,-11.6382,-60.0132
-17.9927,-68.2955,-12.0745,-61.2448
-18.0038,-68.2956,-11.894,-61.2444
-17.9934,-69.3802,-11.8892,-62.5104
-17.9155,-69.3795,-11.8892,-62.5104
-17.9045,-70.4878,-11.9778,-63.8279
-17.9249,-70.488,-11.9261,-63.8277
-17.914,-71.5954,-12.3078,-65.1346
-17.8547,-71.5948,-12.2615,-65.1343
-17.6593,-72.7252,-12.1537,-66.1627
-17.5813,-72.7245,-12.2475,-66.1634
-17.3956,-73.8916,-11.8576,-67.1723
-17.2769,-73.8906,-11.9326,-67.173
-17.8242,-75.0365,-12.1997,-68.2444
-18.0991,-75.0391,-12.1997,-68.2444
-18.2723,-76.2244,-12.0971,-69.3235
-18.27,-76.2244,-13.1971,-69.3341
-21.666,-77.4154,-11.5409,-70.4248
-22.1485,-77.42,-8.01448,-70.3899
-22.1393,-78.5909,-8.00357,-71.4977
-22.1322,-79.7732,-10.005,-71.5174
-19.7495,-79.7589,-12.9502,-72.6796
-17.1245,-80.9344,-12.5468,-72.6757
-16.7255,-80.9328,-12.3544,-73.8463
-18.3898,-82.1672,-12.7459,-73.8498
-22.1249,-82.1756,-9.78231,-74.962
-22.1242,-83.3844,-7.97145,-74.9453
-22.1239,-84.5608,-11.4601,-76.16
-22.1231,-85.7972,-11.5998,-76.1613
-18.8885,-85.795,-11.8725,-77.3214
-17.1019,-87.0285,-12.0006,-77.3226
-18.189,-87.0299,-11.724,-78.5088
-18.2813,-88.2644,-11.7418,-78.5089
-17.9157,-88.2638,-8.64135,-79.6922
-17.36,-89.4728,-9.55276,-79.6977
-17.6721,-89.4735,-12.6324,-80.9169
-17.766,-90.6211,-12.3949,-80.916
-17.6535,-90.6207,-12.1343,-82.1531
-17.832,-91.7675,-11.928,-82.1526
-18.0097,-91.7681,-11.9274,-83.3788
-18.0063,-92.8827,-11.9274,-83.3788
-17.9751,-92.8827,-11.9271,-84.5583
-17.9723,-93.9886,-11.9958,-84.5583
-17.2848,-93.9869,-12.0872,-85.7905
-19.9096,-95.0716,-12.0216,-85.7905
-22.1018,-95.0752,-11.9247,-87.0219
-22.1006,-96.1412,-11.9247,-87.0219
-18.1154,-96.1368,-11.9228,-88.2545
