x,y,z,theta,kappa,s,dkappa
36.9977,-69.4108,0,2.41148,-0.00504677,0,0.00058308
36.2515,-68.7395,0,2.40671,-0.00445625,1.00367,0.000595534
35.5083,-68.065,0,2.40254,-0.00384729,2.00734,0.000620092
34.7678,-67.3876,0,2.399,-0.00320692,3.01101,0.00065841
34.0294,-66.7078,0,2.39612,-0.00252041,4.01467,0.000712331
33.2927,-66.0262,0,2.39396,-0.00177131,5.01834,0.000783302
32.5572,-65.3432,0,2.39259,-0.000942463,6.02201,0.000870834
31.8224,-64.6596,0,2.3921,-1.96511e-05,7.02568,0.000968668
31.0875,-63.9759,0,2.39259,0.000998707,8.02935,0.00105561
30.352,-63.293,0,2.39413,0.00207733,9.03302,0.0010743
29.6151,-62.6116,0,2.39674,0.00308756,10.0367,0.000885444
28.8761,-61.9325,0,2.40019,0.00368642,11.0404,0.000184642
28.1346,-61.2561,0,2.4038,0.0033798,12.044,-0.000562774
27.3908,-60.5821,0,2.40685,0.00263761,13.0477,-0.000915998
26.6453,-59.9101,0,2.40898,0.00156816,14.0514,-0.00118505
25.8988,-59.2393,0,2.40995,0.000357834,15.055,-0.00115868
25.152,-58.5688,0,2.40979,-0.000594692,16.0587,-0.000651779
24.4055,-57.8978,0,2.40901,-0.000785206,17.0624,0.000342516
23.6596,-57.2264,0,2.40859,5.71202e-05,18.066,0.000956696
22.9135,-56.5549,0,2.40906,0.000806894,19.0697,0.000510856
22.167,-55.8841,0,2.41003,0.00104413,20.0734,-4.97404e-05
21.4198,-55.2139,0,2.41096,0.000696939,21.077,-0.00064182
20.6722,-54.5443,0,2.41124,-0.000237895,22.0807,-0.00121682
19.9248,-53.8745,0,2.4103,-0.00166738,23.0844,-0.00135732
19.1784,-53.2034,0,2.40805,-0.00270489,24.088,-0.000711134
18.4339,-52.5304,0,2.40508,-0.00309653,25.0917,-6.99342e-05
17.6914,-51.8551,0,2.40205,-0.00284627,26.0954,0.000568257
16.9508,-51.1777,0,2.39959,-0.0019563,27.0991,0.00120507
16.2115,-50.4989,0,2.39833,-0.000491958,28.1027,0.0014454
15.4725,-49.8197,0,2.39846,0.000666955,29.1064,0.000864202
14.7331,-49.1409,0,2.39947,0.00124303,30.1101,0.000283745
13.993,-48.4631,0,2.40077,0.00123638,31.1137,-0.000297137
13.252,-47.7861,0,2.40176,0.000646191,32.1174,-0.000879152
12.5106,-47.1096,0,2.40187,-0.00047868,33.1211,-0.00112886
11.7695,-46.4327,0,2.40091,-0.00134552,34.1247,-0.000598283
11.0293,-45.7549,0,2.39935,-0.00167918,35.1284,-6.63577e-05
10.2902,-45.0759,0,2.39772,-0.00147832,36.1321,0.000466776
9.55208,-44.3958,0,2.39656,-0.000741976,37.1357,0.00100057
8.81444,-43.7151,0,2.39641,0.000487598,38.1394,0.00122994
8.07649,-43.0349,0,2.39742,0.00144059,39.1431,0.000668442
7.33759,-42.3556,0,2.39911,0.00182831,40.1467,0.000103937
6.59748,-41.6777,0,2.4009,0.00164993,41.1504,-0.000458273
5.85628,-41.0009,0,2.40223,0.000912799,42.1541,-0.00100719
5.11449,-40.3249,0,2.40256,-0.000314012,43.1578,-0.00114338
4.37286,-39.6486,0,2.40184,-0.000951201,44.1614,-0.000133794
3.63183,-38.9717,0,2.40098,-0.000601253,45.1651,0.000820482
2.89115,-38.2944,0,2.40094,0.0006731,46.1688,0.00170738
2.14997,-37.6176,0,2.40262,0.00280355,47.1724,0.00252738
1.40684,-36.943,0,2.40683,0.00570662,48.1761,0.00293694
0.659942,-36.2725,0,2.41366,0.00753561,49.1798,0.000737375
-0.0918924,-35.6076,0,2.42125,0.0072417,50.1834,-0.00129927
-0.848431,-34.9481,0,2.42754,0.00496441,51.1871,-0.00322692
-1.60814,-34.2922,0,2.43057,0.000770681,52.1908,-0.00513645
-2.36825,-33.6368,0,2.42843,-0.00538316,53.1944,-0.00715792
-3.12477,-32.9772,0,2.41966,-0.0114455,54.1981,-0.00393738
-3.87391,-32.3093,0,2.40694,-0.0131467,55.2018,0.000586857
-4.61444,-31.6318,0,2.39485,-0.0101286,56.2054,0.00553152
-5.34836,-30.9472,0,2.3884,-0.00173836,57.2091,0.0113985
-6.08145,-30.2617,0,2.39358,0.01334,58.2128,0.0190418
-6.82413,-29.5866,0,2.41793,0.0361313,59.2164,0.0250762
-7.59097,-28.9392,0,2.46762,0.0637599,60.2201,0.0302627
-8.3978,-28.3427,0,2.54789,0.0972279,61.2238,0.0363959
-9.25889,-27.8282,0,2.6646,0.135899,62.2275,0.0395987
-10.1815,-27.4356,0,2.82025,0.172958,63.2311,0.0314992
-11.1572,-27.2065,0,3.0041,0.187606,64.2348,-0.00260845
-12.1585,-27.1614,0,-3.09688,0.171513,65.2385,-0.0261299
-13.1531,-27.2874,0,-2.93931,0.141768,66.2421,-0.0305551
-14.1202,-27.5535,0,-2.81171,0.113418,67.2458,-0.0251508
-15.0508,-27.9283,0,-2.70927,0.0921253,68.2495,-0.0168422
-15.9426,-28.3881,0,-2.62417,0.0783833,69.2531,-0.0112783
-16.7954,-28.9168,0,-2.5507,0.0683633,70.2568,-0.00912605
-17.61,-29.5029,0,-2.48662,0.0593261,71.2605,-0.00920021
-18.3884,-30.1364,0,-2.43194,0.0493241,72.2641,-0.0109849
-19.1346,-30.8075,0,-2.38844,0.0369537,73.2678,-0.0129157
-19.8553,-31.5058,0,-2.35745,0.025196,74.2715,-0.0104587
-20.5581,-32.2224,0,-2.33699,0.0160419,75.2751,-0.00775008
-21.249,-32.9504,0,-2.32431,0.00969807,76.2788,-0.00486308
-21.9327,-33.6852,0,-2.31652,0.00633533,77.2825,-0.00181129
-22.6115,-34.4245,0,-2.31055,0.00609832,78.2862,0.00107738
-23.2857,-35.168,0,-2.30402,0.00676875,79.2898,0.000255026
-23.9548,-35.9161,0,-2.29724,0.00660676,80.2935,-0.000577983
-24.6191,-36.6685,0,-2.29104,0.00561052,81.2972,-0.00140539
-25.2792,-37.4246,0,-2.28625,0.00378998,82.3008,-0.00222023
-25.9364,-38.1831,0,-2.2837,0.00115793,83.3045,-0.00296987
-26.5927,-38.9424,0,-2.28387,-0.00133985,84.3082,-0.00200783
-27.25,-39.7009,0,-2.28607,-0.00287268,85.3118,-0.00104651
-27.9095,-40.4576,0,-2.28932,-0.00343996,86.3155,-8.34935e-05
-28.5714,-41.212,0,-2.29265,-0.0030394,87.3192,0.000882126
-29.2356,-41.9644,0,-2.29509,-0.0016684,88.3228,0.00185021
-29.9011,-42.7158,0,-2.29594,-0.000116011,89.3265,0.0012364
-30.5667,-43.467,0,-2.29553,0.000812948,90.3302,0.000614499
-31.2317,-44.2188,0,-2.29451,0.00111708,91.3338,-8.62998e-06
-31.8959,-44.9712,0,-2.2935,0.000795349,92.3375,-0.00063258
-32.5595,-45.7242,0,-2.29313,-0.000152821,93.3412,-0.00125683
-33.2233,-46.477,0,-2.29386,-0.0012248,94.3449,-0.000842875
-33.8879,-47.229,0,-2.29543,-0.001844,95.3485,-0.000390989
-34.554,-47.9799,0,-2.29741,-0.00200969,96.3522,6.07858e-05
-35.2215,-48.7294,0,-2.29932,-0.0017221,97.3559,0.000512221
-35.8903,-49.4778,0,-2.30071,-0.000981606,98.3595,0.000963317
-36.5598,-50.2255,0,-2.30124,-0.0001253,99.3632,0.000696726
-37.2294,-50.9732,0,-2.30107,0.000415417,100.367,0.000380775
-37.8987,-51.7211,0,-2.30051,0.000639062,101.371,6.48828e-05
-38.5676,-52.4694,0,-2.29989,0.000545652,102.374,-0.000251027
-39.236,-53.218,0,-2.29952,0.000135154,103.378,-0.000566972
-39.9044,-53.9668,0,-2.29966,-0.000383894,104.382,-0.000423783
-40.5731,-54.7153,0,-2.30023,-0.000713226,105.385,-0.000232471
-41.2423,-55.4633,0,-2.30103,-0.000850541,106.389,-4.11557e-05
-41.9121,-56.2108,0,-2.30187,-0.000795841,107.393,0.000150155
-42.5825,-56.9577,0,-2.30256,-0.00054913,108.396,0.000341462
-43.2533,-57.7043,0,-2.30295,-0.000232705,109.4,0.000254251
-43.9243,-58.4507,0,-2.30307,-4.1259e-05,110.404,0.000127241
-44.5953,-59.1971,0,-2.30307,2.27082e-05,111.407,2.23828e-07
-45.2663,-59.9435,0,-2.30307,-4.08136e-05,112.411,-0.000126805
-45.9373,-60.6898,0,-2.3032,-0.000231836,113.415,-0.000253845
-46.6086,-61.436,0,-2.30356,-0.000486757,114.418,-0.000230861
-47.2802,-62.1819,0,-2.30416,-0.000693105,115.422,-0.000180326
-47.9523,-62.9273,0,-2.30493,-0.000848732,116.426,-0.000129789
-48.625,-63.6721,0,-2.30584,-0.000953637,117.429,-7.92533e-05
-49.2984,-64.4163,0,-2.30683,-0.00100782,118.433,-2.8719e-05
-49.9726,-65.1598,0,-2.30785,-0.0010054,119.437,3.62013e-05
-50.6476,-65.9027,0,-2.30883,-0.000934841,120.44,0.000104409
-51.3232,-66.6449,0,-2.3097,-0.000795814,121.444,0.00017263
-51.9994,-67.3865,0,-2.3104,-0.000588315,122.448,0.000240848
-52.6761,-68.1278,0,-2.31086,-0.000312361,123.451,0.000309036
-53.353,-68.8689,0,-2.31101,2.69413e-06,124.455,0.000302782
-54.0299,-69.6099,0,-2.31086,0.00029322,125.459,0.000276142
-54.7065,-70.3512,0,-2.31043,0.000557001,126.462,0.000249492
-55.3828,-71.0928,0,-2.30975,0.000794037,127.466,0.00022285
-56.0585,-71.835,0,-2.30885,0.00100434,128.47,0.000196228
-56.7334,-72.5779,0,-2.30776,0.00114204,129.473,4.84409e-05
-57.4075,-73.3215,0,-2.30662,0.0010968,130.477,-0.000138552
-58.0807,-74.0658,0,-2.30562,0.000863971,131.481,-0.000325407
-58.7534,-74.8107,0,-2.30495,0.000443564,132.484,-0.000512382
-59.4257,-75.556,0,-2.30479,-0.000164729,133.488,-0.000699887
-60.0981,-76.301,0,-2.30532,-0.000891836,134.492,-0.00069572
-60.7713,-77.0455,0,-2.30656,-0.00155103,135.495,-0.000617811
-61.4455,-77.789,0,-2.30841,-0.00213183,136.499,-0.000539415
-62.1214,-78.531,0,-2.31081,-0.0026335,137.503,-0.000460084
-62.7992,-79.2712,0,-2.31367,-0.00305495,138.506,-0.000379512
-63.4792,-80.0094,0,-2.3169,-0.00333958,139.51,-0.000139302
-64.1618,-80.7452,0,-2.32027,-0.0033242,140.514,0.000169755
-64.8467,-81.4789,0,-2.32347,-0.00299927,141.517,0.000477528
-65.5338,-82.2104,0,-2.32619,-0.002366,142.521,0.000784277
-66.2227,-82.9404,0,-2.32812,-0.00142496,143.525,0.00109106
-66.9126,-83.6694,0,-2.32898,-0.000314938,144.528,0.000984556
-67.6027,-84.3981,0,-2.32885,0.000518004,145.532,0.000675248
-68.2925,-85.1272,0,-2.32804,0.00104031,146.536,0.000365351
-68.9815,-85.857,0,-2.32687,0.00125083,147.539,5.379e-05
-69.6696,-86.5876,0,-2.32564,0.00114748,148.543,-0.000260163
-70.3569,-87.319,0,-2.32465,0.000828073,149.547,-0.00027065
-71.0436,-88.051,0,-2.32393,0.000630663,150.55,-0.000123565
-71.7298,-88.7835,0,-2.32333,0.000577555,151.554,1.57109e-05
-72.4156,-89.5163,0,-2.32272,0.000655597,152.558,0.000135056
-73.1009,-90.2496,0,-2.32198,0.000836126,153.561,0.000217102
-73.7856,-90.9835,0,-2.32105,0.000933183,154.565,-0.000217009
-74.4696,-91.718,0,-2.32033,0.000406031,155.569,-0.00078096
-75.1534,-92.4527,0,-2.32037,-0.000516059,156.572,-0.000996331
-75.8375,-93.1871,0,-2.32139,-0.0014874,157.576,-0.000897448
-76.5227,-93.9204,0,-2.32329,-0.00226191,158.58,-0.000631921
-77.2096,-94.6522,0,-2.32583,-0.00274982,159.583,-0.000345691
-77.8985,-95.3822,0,-2.32869,-0.00277202,160.587,0.000842719
-78.5892,-96.1103,0,-2.33077,-0.00114101,161.591,0.00216114
-79.2808,-96.8377,0,-2.33074,0.0012359,162.594,0.00247328
-79.9715,-97.566,0,-2.32826,0.00369798,163.598,0.00239841
-80.6594,-98.2967,0,-2.32337,0.00601411,164.602,0.00221016
-81.343,-99.0317,0,-2.31626,0.00813326,165.605,0.00201599
-82.0205,-99.7721,0,-2.30711,0.0100714,166.609,0.00185252
-82.6905,-100.519,0,-2.29609,0.0118651,167.613,0.00172824
-83.3516,-101.275,0,-2.28332,0.0135532,168.616,0.00164142
-84.0024,-102.039,0,-2.2689,0.0151709,169.62,0.00158724
-84.6414,-102.813,0,-2.25288,0.0167484,170.624,0.00156045
-85.2673,-103.597,0,-2.23529,0.0183108,171.627,0.00155629
