optimized_right_x,optimized_right_y,optimized_left_x,optimized_left_y
176.817,-16.1428,181.51,-12.9469
178.159,-16.5833,182.658,-13.0491
178.13,-16.6593,182.662,-13.0047
179.434,-17.4658,183.978,-13.1159
179.425,-17.5052,183.974,-13.1603
180.856,-17.7119,184.991,-13.1616
180.878,-17.5551,184.999,-13.0781
182.236,-17.6813,186.046,-13.2656
182.238,-17.6603,186.047,-13.2528
183.584,-17.7741,187.089,-13.6311
183.587,-17.7426,187.088,-13.6407
184.611,-17.488,188.24,-13.5563
184.6,-17.6201,188.246,-13.4931
185.634,-17.9032,189.372,-13.4963
185.639,-17.8488,189.364,-13.5897
186.712,-17.9427,190.552,-13.6072
186.72,-17.8478,190.547,-13.654
187.824,-18.1209,191.728,-13.7647
187.814,-18.2329,191.732,-13.718
188.927,-18.3353,192.961,-13.834
188.928,-18.33,192.961,-13.834
190.104,-18.4391,194.188,-13.949
190.103,-18.4443,194.195,-13.8744
191.278,-18.5545,195.403,-14.2817
191.275,-18.5913,195.392,-14.4042
192.51,-18.6133,196.69,-14.2642
192.508,-18.6314,196.704,-14.1125
193.738,-18.7467,197.979,-14.2262
193.733,-18.7996,197.973,-14.2932
195,-18.6207,199.307,-14.3176
195.01,-18.5159,199.305,-14.3353
196.268,-18.9041,200.619,-14.4488
196.266,-18.9256,200.616,-14.4747
197.549,-19.04,201.943,-14.5877
197.549,-19.04,201.935,-14.6844
198.882,-19.1569,203.286,-14.7975
198.878,-19.2098,203.283,-14.8316
200.206,-19.2289,204.595,-15.2581
200.199,-19.3036,204.595,-15.2581
201.532,-19.4171,205.926,-15.1231
201.534,-19.3875,205.939,-14.9611
202.901,-19.4034,207.265,-15.0635
202.916,-19.2209,207.265,-15.0635
204.257,-19.4162,208.566,-15.1613
204.245,-19.5548,208.566,-15.1613
205.561,-19.7534,209.862,-15.3494
205.565,-19.7004,209.861,-15.3599
206.899,-19.8034,211.119,-15.5424
206.896,-19.8431,211.114,-15.611
208.207,-19.9417,212.396,-15.445
208.207,-19.9417,212.36,-15.9578
209.516,-20.0383,213.79,-13.7814
209.514,-20.0615,214.012,-10.6381
210.786,-20.1534,215.279,-10.7305
210.786,-20.1501,216.551,-10.8261
212.073,-20.0498,217.793,-10.9218
212.073,-20.0542,219.056,-11.0204
213.325,-20.3341,219.002,-11.7034
213.323,-20.3622,219.973,-14.9858
214.57,-20.4532,219.965,-15.088
214.573,-20.42,221.136,-15.7755
215.815,-20.6088,221.075,-16.5465
215.837,-20.3143,222.41,-14.8543
217.093,-20.0168,222.428,-14.6346
217.08,-20.1839,223.446,-16.4443
218.332,-20.2817,223.547,-15.1905
218.338,-20.2096,224.669,-15.3816
219.566,-20.1343,224.649,-15.6214
219.566,-20.1343,225.791,-15.5345
220.749,-20.6592,225.779,-15.6863
220.746,-20.6888,226.927,-14.8647
221.923,-20.9588,226.975,-14.2616
221.913,-21.0815,228.225,-11.7512
223.064,-21.1744,229.249,-11.8286
223.063,-21.1867,230.228,-11.8989
224.192,-21.2779,231.444,-11.9741
224.193,-21.2692,231.225,-15.4939
225.323,-21.36,232.546,-17.4272
225.322,-21.3688,232.565,-16.7275
226.404,-21.4546,233.485,-16.9376
226.404,-21.4546,233.485,-16.9376
227.462,-21.5371,234.295,-16.5583
227.475,-21.3688,234.265,-16.3353
228.542,-21.1909,234.898,-14.6507
228.532,-21.3209,235.085,-14.4658
229.518,-21.7713,235.193,-14.2757
229.517,-21.7843,235.329,-14.0118
230.829,-21.866,236.438,-14.9503
230.829,-21.866,237.68,-14.9856
232.423,-21.9114,237.55,-14.9106
232.425,-21.8243,237.792,-14.0869
233.7,-21.6829,237.975,-14.1609
233.702,-21.7092,237.266,-12.9284
235.025,-21.9119,235.781,-12.4967
235.025,-21.9119,232.935,-10.9488
237.077,-21.9122,236.992,-11.8319
237.09,-21.9567,238.594,-10.9641
239.049,-21.9531,237.953,-10.8386
239.156,-22.1543,238.097,-9.61541
242.156,-22.7913,237.673,-9.54057
243.727,-21.1162,237.769,-8.33902
245.054,-19.2381,237.751,-8.3361
245.885,-17.3689,237.923,-7.1438
246.439,-15.5948,237.993,-7.15388
244.477,-15.0245,238.317,-6.0454
241.955,-12.9121,238.174,-6.0272
241.654,-12.8468,237.997,-4.91847
241.707,-11.5745,238.09,-4.92896
242.265,-11.6839,238.134,-3.54831
242.312,-10.3591,238.222,-3.55722
242.195,-10.3384,238.511,-2.46207
242.878,-9.15419,238.441,-2.4553
242.783,-9.13902,238.844,-1.33988
243.491,-7.94831,238.856,-1.34119
242.992,-7.87625,239.035,-0.201115
245.154,-6.91365,239.517,-0.278159
246.478,-7.08177,239.58,1.35504
243.95,-5.58902,239.504,1.37735
244.245,-5.62228,240.093,2.7966
243.866,-4.13098,239.417,3.13335
243.825,-4.12683,237.553,7.02801
244.021,-2.99378,239.322,8.70615
244.315,-3.02215,242.52,7.62768
245.325,-2.02198,243.029,6.67888
244.999,-1.98764,245.304,6.61224
244.431,-1.06465,245.135,7.21461
244.431,-1.06465,247.301,6.86327
244.381,-0.0487241,247.305,6.80716
244.359,-0.0423107,249.108,6.64198
244.444,0.627039,249.108,6.64198
243.454,1.12053,250.674,6.47921
244.139,1.89025,250.669,6.42638
245.159,1.0945,252.009,6.37053
245.459,1.26365,252.009,6.37053
245.59,1.10498,253.189,6.212
245.81,1.49387,253.185,6.14738
245.568,1.94568,254.319,6.12226
246.451,2.54015,254.316,6.18315
246.476,2.45132,255.273,6.19648
247.643,2.05821,255.258,6.25931
247.663,1.77767,255.889,6.11224
248.811,0.869931,256.031,5.83099
248.811,0.869931,256.492,6.48863
250.024,0.365263,256.241,6.8166
250.001,0.14774,256.388,7.58416
251.146,-1.58591,256.313,7.65017
251.175,-1.32533,256.333,8.35095
252.704,-1.70725,256.385,8.32115
252.736,-1.18041,256.447,9.10259
254.521,1.27179,256.294,9.16106
254.493,1.9462,256.497,10.0496
256.701,0.449401,256.593,10.0254
256.885,-0.290592,256.598,11.1773
258.036,1.84613,256.551,11.1856
258.523,0.878267,256.592,12.1382
261.333,0.142121,256.567,12.142
261.742,-0.393613,256.997,13.1478
263.543,1.29664,257.322,13.1049
264.905,3.37638,257.297,14.2234
263.862,6.27444,257.083,14.2505
262.895,8.42823,257.315,15.3782
262.63,8.4954,257.384,15.3698
263.004,10.0317,257.787,16.4893
262.826,10.0634,257.905,16.4752
263.969,11.0441,257.715,17.7267
264.102,11.0245,257.787,17.7185
266.209,11.9327,257.511,18.9298
264.148,12.2046,256.945,18.9883
262.092,13.6154,253.794,20.5841
262.761,13.5305,253.915,21.8052
262.993,14.6773,254.029,22.9929
262.965,14.6807,254.135,24.154
263.018,15.8631,254.233,25.2895
262.966,15.8694,256.625,25.0813
263.024,17.1158,258.71,26.0233
262.345,17.194,258.702,26.024
264.416,18.2159,256.778,27.2504
267.788,17.8673,254.402,27.4305
267.917,19.1146,257.668,28.2386
268.045,20.3983,257.894,28.2225
268.164,21.6412,258.322,29.1814
267.423,21.7121,258.244,29.1862
266.572,23.0172,258.191,30.4085
266.947,22.983,258.191,30.4085
268.095,24.0829,258.218,31.6796
264.677,24.3805,258.176,31.6777
263.175,25.6572,258.212,32.3384
263.984,25.5907,258.203,32.3367
264.704,26.6496,258.16,32.8359
264.69,26.6507,258.261,32.8753
264.136,27.777,258.389,33.6233
264.457,27.754,258.487,33.6843
264.522,28.8,258.332,34.5218
264.578,28.7965,258.837,34.9983
264.628,30.1826,257.935,35.5619
264.509,30.1868,257.265,34.5988
264.714,31.9726,256.518,34.4708
264.479,31.9619,256.543,34.5251
264.46,33.5299,255.778,34.6366
264.802,33.5951,255.787,34.6685
265.037,35.5136,254.934,34.7339
264.935,35.4739,254.914,34.6375
264.866,37.6439,253.878,34.688
265.091,37.7837,253.887,34.7537
264.615,40.4486,252.726,34.7984
264.704,40.5331,252.731,34.8371
262.556,42.2087,251.486,34.9794
260.528,43.2574,251.482,34.9448
260.151,42.4312,250.203,35.0873
257.845,41.4156,250.207,35.1219
257.858,41.4566,248.877,35.2659
256.151,40.7701,248.919,35.6574
256.165,40.8371,247.522,35.1384
254.853,41.3035,247.507,34.9956
254.723,40.4229,245.868,32.7249
253.64,42.358,245.733,31.4033
253.649,42.4349,244.347,31.5413
252.073,40.1007,242.916,31.679
252.115,40.4732,241.484,31.8097
250.837,40.776,241.792,35.1734
250.768,40.1611,240.493,37.0323
249.639,42.306,240.474,36.8118
249.631,42.229,239.302,34.7686
248.072,40.4194,239.075,32.014
248.16,41.2677,238.084,32.0941
246.787,41.7655,238.307,34.8492
246.709,41.0001,237.471,37.1665
245.509,43.2114,237.412,36.4325
245.754,45.6714,235.938,36.6443
244.277,45.8136,235.929,36.5333
242.776,45.9508,234.518,36.6483
241.033,43.2909,234.536,36.8647
240.993,42.8285,233.073,36.8146
239.934,42.3988,233.084,36.9454
239.946,42.5486,231.674,37.0664
238.951,42.8127,231.68,37.1318
238.929,42.5361,230.051,34.201
238.125,45.2317,230.257,36.545
238.093,44.8398,229.097,38.3279
236.406,42.402,229.021,37.478
236.433,42.7331,227.745,37.5056
235.023,42.8481,227.81,38.2181
235.03,42.9322,226.372,36.2562
233.588,42.9617,226.185,34.1855
233.598,43.0756,225.264,37.8295
232.192,43.1005,225.255,37.721
232.202,43.2172,224.049,37.9155
230.856,43.3359,224.063,38.0776
230.832,43.0635,222.867,38.1021
229.495,42.737,222.915,38.6502
229.515,42.9549,221.547,36.6773
228.306,43.6675,221.277,33.5436
228.205,42.5625,220.055,33.6498
227.128,44.6737,218.822,33.7598
227.216,45.6467,217.57,33.8759
225.728,43.0545,216.663,37.6787
225.768,43.5027,216.688,37.94
224.516,43.2427,215.495,38.3232
224.472,42.7465,215.573,39.1295
223.366,43.8541,214.125,37.2405
223.466,44.9982,213.834,34.2343
222.494,47.6914,212.557,34.3576
221.284,47.7965,211.294,34.4791
221.274,47.6838,210.035,34.5992
219.813,44.8582,208.775,34.7183
219.775,44.4421,209.071,37.8496
218.513,44.049,207.947,39.8523
218.535,44.2872,207.96,39.9892
217.311,44.4982,206.543,38.4675
217.303,44.4122,206.219,34.9558
216.397,47.6962,204.926,35.073
216.24,46.0655,203.647,35.1866
214.725,43.4445,202.395,35.2952
214.761,43.8242,201.129,35.4028
213.459,43.693,199.887,35.5061
213.467,43.7834,200.182,39.0502
212.236,44.2688,199.082,40.8132
212.201,43.9031,199.065,40.6068
211.22,47.0331,197.732,38.6439
211.383,48.7351,197.762,39.024
210.112,48.8552,196.783,41.099
209.867,46.2636,196.722,40.3044
208.34,44.0461,195.579,40.4824
208.404,44.7228,195.587,40.5821
207.113,44.6583,194.467,40.4059
207.125,44.7861,194.458,40.2968
205.817,44.9046,193.388,40.6505
205.815,44.8818,193.384,40.5928
204.519,44.997,192.332,40.6685
204.523,45.0478,192.326,40.5937
203.251,45.1582,191.275,40.1676
203.232,44.9428,191.344,41.1352
201.949,45.0518,189.892,39.137
201.96,45.1832,189.69,36.3729
200.701,45.2879,188.461,36.469
200.696,45.2319,187.229,36.5913
199.464,45.5171,185.845,36.7985
199.463,45.4957,183.664,37.3581
198.292,45.6803,184.147,39.0909
198.294,45.7028,182.971,42.1509
197.137,45.6994,182.611,41.4258
197.136,45.6897,179.33,39.6603
195.976,45.7766,177.739,40.9521
195.967,45.6617,176.368,42.5977
194.896,46.2573,175.233,44.4665
194.923,46.622,174.382,46.5318
194.076,50.0927,174.668,46.6363
193.015,50.169,176.396,49.116
191.996,50.2419,177.342,49.3227
190.709,50.3358,176.838,50.8467
189.561,50.526,175.604,50.7436
188.331,47.5359,175.108,52.3109
188.289,47.1162,176.448,52.294
187.333,46.2287,177.954,53.9318
187.331,46.2165,177.267,53.9789
186.178,46.3784,177.509,55.2235
186.179,46.3814,177.431,55.2267
185.156,46.5545,177.401,56.0036
185.155,46.5524,177.417,56.0055
185.197,47.8151,177.369,56.2459
185.404,48.1024,177.382,56.2501
185.219,48.7431,177.429,56.6576
184.547,48.0431,177.379,56.6304
183.326,47.9929,177.479,57.2165
183.537,48.1568,177.687,57.3862
183.233,48.9294,177.573,58.2004
182.945,48.769,177.766,58.4232
183.704,49.9474,177.024,58.7221
184.805,50.3505,176.851,58.4249
184.715,50.9341,175.459,57.8978
184.702,51.5035,175.318,57.5215
184.629,52.1909,174.498,57.8008
184.298,52.1951,174.529,57.9243
184.128,53.508,173.443,58.2922
183.816,53.5294,173.452,58.3452
183.647,54.9675,172.597,58.4384
184.125,54.9476,172.584,58.3205
184.251,56.7772,171.481,58.5487
183.794,56.7256,171.482,58.5574
184.438,58.5517,170.348,58.4916
184.895,58.7007,170.374,58.7304
183.946,60.2202,169.237,58.9307
184.223,60.3715,169.237,58.9307
184.911,63.2936,168.011,58.8823
183.298,64.8265,167.986,58.621
181.322,66.117,166.7,58.2613
178.912,67.126,166.703,58.2942
177.609,63.6446,165.429,58.5082
175.734,62.8414,165.433,58.5543
176.136,64.4835,164.157,59.0478
174.565,64.7651,164.17,59.1784
174.4,63.8136,162.814,58.884
173.155,63.316,162.79,58.6415
173.193,63.6423,161.402,58.6918
172.058,63.3687,161.419,58.8596
172.056,63.3456,160.026,59.0136
170.941,63.8695,160.001,58.7856
170.961,64.0466,158.681,59.5241
169.777,64.1686,158.709,59.7666
169.777,64.1686,157.334,59.9221
168.565,64.6432,157.334,59.9221
168.578,64.7706,155.954,59.904
167.313,64.8877,155.922,59.6183
167.321,64.9749,154.56,59.8684
166.038,64.9964,154.571,59.9688
166.037,64.9857,153.241,60.0217
164.742,65.1105,153.246,60.0619
164.736,65.0528,151.895,60.2118
163.453,65.1829,151.905,60.3011
163.453,65.1829,150.571,60.272
162.101,65.3254,150.603,60.5607
162.093,65.257,148.971,57.9693
160.814,66.1405,148.997,58.2002
160.83,66.2832,148.01,61.3844
159.464,66.4378,147.969,61.0174
159.456,66.368,146.665,61.3472
158.091,66.6176,146.665,61.3472
158.093,66.6387,145.319,61.4016
156.663,66.2237,145.319,61.4016
156.645,66.0685,144.017,61.4496
155.256,66.1331,144.019,61.4662
155.272,66.2822,142.673,61.6093
153.93,66.2391,142.666,61.5465
153.802,65.0774,141.309,61.6871
152.628,66.8206,141.313,61.7333
153.01,70.2682,139.958,61.8687
151.699,70.414,139.952,61.8096
151.356,67.3334,138.618,62.0341
149.822,65.6074,138.614,61.9939
149.909,66.386,137.257,62.1203
148.639,67.0443,137.261,62.1606
148.655,67.191,135.891,62.2838
147.337,67.4284,135.891,62.2838
147.293,67.0235,134.512,62.3079
146.225,69.6819,134.508,62.2654
146.38,71.1031,133.15,62.1829
145.076,71.2441,133.155,62.2442
144.79,68.5967,131.82,62.5436
143.198,66.5559,131.834,62.7174
143.295,67.4661,130.436,62.4013
141.932,67.7057,130.417,62.1654
141.923,67.6163,129.057,62.4644
140.565,67.9411,129.068,62.6122
140.568,67.9727,127.701,62.542
139.195,68.0095,127.694,62.4556
139.195,68.0095,126.336,62.654
137.818,68.1378,126.336,62.654
137.818,68.1378,124.935,62.2999
136.429,68.2628,124.982,62.9105
136.429,68.2628,123.411,60.7036
135.047,68.4784,123.517,62.0876
135.041,68.4006,122.25,63.8548
133.67,68.4224,122.167,62.7789
133.681,68.5509,120.793,63.3333
132.322,68.6624,120.834,63.8567
132.327,68.7208,119.35,62.8828
130.954,68.8313,119.381,63.2712
130.939,68.6444,117.885,62.151
129.562,68.846,117.657,59.3426
129.561,68.8338,116.236,59.4588
128.204,68.9406,115.191,63.8597
128.209,69.0038,115.21,64.0787
126.832,69.0167,113.818,64.1078
126.839,69.1008,113.856,64.5571
125.476,69.3041,112.342,63.1437
125.471,69.2408,112.368,63.4408
124.073,69.3478,111.098,65.0434
124.073,69.3478,111.043,64.415
122.689,69.55,109.641,64.6362
122.677,69.3905,109.64,64.6191
121.276,69.5003,108.204,64.465
121.224,68.8396,108.215,64.5851
120.013,71.1687,106.809,64.6295
120.19,73.3836,106.8,64.5323
118.806,73.496,105.331,63.9208
117.393,73.6116,105.344,64.0542
115.677,69.7397,103.957,64.281
115.635,69.2308,103.936,64.0684
114.259,69.3467,102.547,64.1112
114.25,69.2343,102.539,64.0269
113.114,72.1544,101.157,64.1681
113.269,73.9588,101.181,64.4047
111.893,74.0798,99.8467,64.6348
110.146,70.2213,99.8488,64.6558
110.119,69.9272,98.4841,64.7071
108.722,70.0567,98.4733,64.6037
108.71,69.926,97.1654,64.8366
107.371,70.5337,97.1629,64.813
107.417,71.0088,95.5146,61.7296
106.015,70.9495,95.7574,64.0101
106.021,71.0151,94.72,66.3837
104.666,71.4506,94.6348,65.5804
104.644,71.2248,93.4283,65.8011
103.261,71.1797,93.5352,66.8271
103.21,70.6745,92.1172,65.1494
101.873,71.1749,91.7798,61.8305
101.856,71.0062,90.5294,61.9551
100.437,70.3459,90.8853,65.5295
100.479,70.7519,89.7702,67.3729
99.1761,71.3324,89.7296,66.9555
99.0765,70.379,88.1799,64.4372
97.9523,72.2996,87.9672,62.2015
98.2821,75.4276,86.7012,62.3198
96.6808,72.6817,85.4117,62.4376
96.6331,72.2343,84.1036,62.555
95.2554,71.4298,82.8028,62.6712
95.2612,71.4849,81.8061,66.0731
94.0431,71.7009,81.8178,66.2039
93.9658,70.9594,80.5499,66.4117
92.9364,73.2078,80.5388,66.2856
93.216,75.9577,78.9404,63.0127
91.9365,76.0852,79.1044,64.882
91.5493,72.1966,78.0203,67.4782
90.1057,70.8205,77.9708,66.9091
90.2137,71.9305,76.6893,67.112
88.9584,72.6202,76.6956,67.1844
88.9008,72.015,75.4005,67.3849
87.6506,72.4849,75.4007,67.3871
87.7173,73.1996,74.0481,66.3421
86.3978,73.2255,74.1069,67.0286
86.3924,73.1663,72.9018,68.3244
85.0668,73.2853,72.86,67.8419
85.0711,73.3333,71.5277,67.6717
83.7492,73.2629,71.5283,67.6781
83.7602,73.3864,70.2207,67.7945
82.4594,73.4035,70.2323,67.9251
82.4449,73.2416,68.9444,68.2185
81.1639,73.3549,68.9394,68.162
81.1677,73.3979,67.6493,68.2763
79.8531,73.419,67.6984,68.8307
79.8563,73.4555,66.2766,67.6058
78.5496,73.569,66.1864,66.5848
78.5469,73.5374,64.9607,67.8551
77.2613,73.7427,64.9475,67.7053
77.2622,73.7528,63.6778,68.3875
75.9403,73.6766,63.6763,68.3703
75.9421,73.6976,62.3871,68.6777
74.6947,73.9,62.4318,69.1737
74.6947,73.9,61.0945,68.3771
73.3939,74.0126,61.1132,68.5825
73.3844,73.9031,59.6959,66.9103
72.0526,73.6549,59.8195,68.2689
72.055,73.6814,58.7489,70.1256
70.7794,74.0726,58.6629,69.187
70.7728,73.9979,57.4456,69.2993
69.4689,74.1139,57.4441,69.2827
69.4603,74.0182,55.9592,69.327
68.2053,74.5563,55.9649,69.3893
68.2068,74.5732,54.8749,69.5773
66.8797,74.4325,54.8824,69.6605
66.9125,74.8043,53.8223,70.0077
65.575,74.8219,53.8769,70.635
65.5715,74.783,52.6882,68.6836
64.2588,74.9001,52.4249,65.3581
64.2578,74.8879,51.5441,65.4112
62.957,75.0051,50.8326,65.4245
62.957,75.0051,50.005,65.3365
61.6965,75.0209,49.474,68.3206
61.6705,74.7338,49.4417,68.4725
60.4495,75.1901,48.7245,69.0227
60.4575,75.2773,48.7182,69.0378
59.1907,74.9462,48.0619,68.969
59.2038,75.0893,47.8636,69.2578
57.955,74.8216,47.422,68.6302
57.9473,74.7385,47.422,68.6302
56.4876,75.0558,47.7557,67.4684
56.4956,75.1415,48.4199,67.0281
55.3957,75.3364,47.5998,66.7748
55.2849,74.1104,47.2122,66.9479
54.32,75.7236,46.18,66.3417
54.32,75.7236,46.4085,66.2685
53.1196,74.1338,46.3284,65.2153
53.1951,75.0871,46.1659,65.2599
52.155,75.3362,46.0429,64.1991
52.1358,75.0243,45.9966,64.2125
51.0947,75.8181,45.5993,62.675
51.0968,75.903,45.2477,62.8102
49.2983,75.6353,46.8218,59.932
49.2738,75.9927,48.6104,58.8957
47.8573,75.9161,46.8665,56.7255
47.9939,75.2742,44.7728,54.968
46.2765,74.8402,42.4024,53.6276
45.8965,75.7432,39.5022,55.8398
43.4771,75.6451,39.4272,56.0618
40.6469,75.1777,37.8292,56.4505
40.8568,74.9748,37.7414,56.8645
40.7602,72.1051,36.3526,56.5664
40.6599,72.1715,36.3939,56.1419
40.454,69.9664,35.5755,56.2936
40.3866,69.9965,35.5653,56.6737
40.4089,68.1907,34.1893,57.1489
40.6404,68.1165,34.1787,56.7694
40.2068,66.8984,32.7477,57.1677
41.5992,66.5156,32.7656,57.4032
41.4548,65.5321,31.6834,57.278
39.9843,65.9593,31.668,57.132
39.9679,64.8391,30.62,57.0558
40.213,64.7449,30.613,56.984
40.3688,63.6708,29.5575,57.2749
