optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
81.5828,-5.6966,0,81.6007,-0.796637,0
82.8185,-5.90113,1.23646,81.6002,-0.937261,0
83.8779,-6.00387,2.29369,82.8454,1.45507,1.23646
83.878,-5.982,2.29369,82.8463,1.69999,1.23646
85.2157,-5.98339,3.62779,83.8979,1.69727,2.29369
85.2157,-6.00527,3.62779,83.8979,1.69727,2.29369
86.7019,-6.10286,5.10743,85.2233,1.30488,3.62779
86.7017,-5.98567,5.10743,85.2232,1.20722,3.62779
87.7654,-6.16575,6.16466,86.69,1.20963,5.10743
87.7656,-6.20394,6.16466,86.6897,1.39713,5.10743
88.8524,-6.19771,7.24704,87.7349,1.40137,6.16466
88.8506,-5.89391,7.24704,87.7351,1.33887,6.16466
89.934,-5.57994,8.32942,88.8097,1.2466,7.24704
89.9357,-5.8148,8.32942,88.8167,0.0278679,7.24704
91.0498,-6.27871,9.437,89.8835,1.51363,8.32942
91.0494,-6.23477,9.437,89.8767,2.46673,8.32942
92.1975,-6.31658,10.5823,90.9929,0.571246,9.437
92.1983,-6.41121,10.5823,90.9952,0.300357,9.437
93.6089,-6.39916,11.9943,92.1218,2.05133,10.5823
93.6086,-6.36391,11.9943,92.1084,3.53457,10.5823
95.0633,-6.4498,13.4543,93.5239,3.54667,11.9943
95.0637,-6.50253,13.4543,94.9985,3.55624,13.4543
96.2256,-6.49837,14.6248,96.1895,3.56055,14.6248
96.2254,-6.42415,14.6248,97.6611,3.56084,16.0722
97.6628,-6.1412,16.0722,99.1527,3.55553,17.537
97.6628,-6.05322,16.0722,100.359,3.54723,18.7201
99.1169,-6.41471,17.537,101.523,3.53616,19.8654
99.1162,-6.59723,17.537,102.653,3.52187,20.973
100.289,-6.60536,18.7201,102.611,0.186198,20.973
100.289,-6.59715,18.7201,103.644,-1.4628,22.0176
101.426,-6.60801,19.8654,103.665,-0.212982,22.0176
101.428,-6.4337,19.8654,104.698,-0.234763,23.037
102.532,-6.00237,20.973,104.699,-0.183505,23.037
102.532,-5.99143,20.973,105.724,-0.307056,24.0494
103.566,-6.00902,22.0176,105.724,-0.316428,24.0494
103.565,-6.06995,22.0176,106.743,-0.636214,25.0689
104.578,-5.90694,23.037,106.735,-0.933459,25.0689
104.577,-5.98212,23.037,108.268,-0.153688,26.5666
105.578,-6.00773,24.0494,108.259,-0.444166,26.5666
105.58,-5.92573,24.0494,109.742,1.71853,28.0014
106.586,-6.2293,25.0689,109.735,1.48629,28.0014
106.59,-6.07829,25.0689,111.013,-0.679372,29.4054
108.062,-6.62229,26.5666,111.019,0.231742,29.4054
108.051,-6.98148,26.5666,112.221,0.278338,30.7772
109.495,-7.12023,28.0014,113.15,0.322521,32.0986
109.497,-7.04526,28.0014,113.159,0.25797,32.0986
110.971,-7.15091,29.4054,113.785,0.427313,33.4449
110.97,-7.21195,29.4054,113.847,0.240226,33.4449
112.487,-7.16074,30.7772,114.644,-0.193394,34.7705
112.489,-7.21686,30.7772,114.66,-0.218564,34.7705
114.141,-7.01093,32.0986,115.372,0.0142915,36.0791
114.125,-6.89479,32.0986,115.462,-0.0695702,36.0791
116.299,-7.24439,33.4449,115.443,0.842637,37.3625
116.265,-7.14045,33.4449,115.261,0.943015,37.3625
119.584,-7.91229,34.7705,114.981,1.84305,38.7317
119.17,-7.26578,34.7705,114.889,1.87004,38.7317
121.231,-5.43433,36.0791,114.91,2.90481,40.2042
122.151,-6.2903,36.0791,114.836,2.91553,40.2042
123.785,-3.77048,37.3625,114.798,3.74311,41.2362
122.659,-0.391253,38.7317,114.83,3.74054,41.2362
121.273,0.0121094,38.7317,114.882,4.66617,42.2431
122.957,1.74235,40.2042,115.006,4.659,42.2431
125.191,1.41952,40.2042,114.977,6.11211,43.7408
125.324,2.88943,41.2362,114.848,6.11772,43.7408
125.394,4.05934,42.2431,114.894,7.53709,45.1971
125.464,5.65695,43.7408,115.199,7.527,45.1971
125.515,7.1852,45.1971,115.672,8.95599,46.6445
122.562,7.28305,45.1971,115.465,8.96259,46.6445
122.608,8.73493,46.6445,115.407,10.265,47.9534
124.698,8.66833,46.6445,115.407,10.265,47.9534
123.364,10.0346,47.9534,115.724,11.4722,49.1782
124.001,10.0161,47.9534,116.318,11.4569,49.1782
123.933,11.2604,49.1782,113.656,12.7205,50.3864
125.66,12.4443,50.3864,113.846,12.7161,50.3864
123.278,12.4991,50.3864,116.378,13.7939,51.5065
121.666,13.6349,51.5065,115.753,13.8126,51.5065
122.941,13.5966,51.5065,115.214,15.2824,52.8029
122.635,14.7221,52.8029,115.551,15.257,52.8029
122.542,14.7291,52.8029,116.163,16.6676,54.0434
122.603,15.6672,54.0434,116.299,16.6465,54.0434
122.603,15.6672,54.0434,115.797,18.4927,55.1884
122.635,16.1849,55.1884,114.891,18.7985,55.1884
122.715,16.1579,55.1884,113.914,22.15,56.3344
122.693,16.4574,56.3344,115.682,24.1154,57.3914
122.693,16.4574,56.3344,118.908,24.1004,58.7002
122.697,16.8928,57.3914,119.157,23.7143,58.7002
122.679,16.911,57.3914,121.12,23.8393,59.7131
122.795,18.0736,58.7002,121.258,23.5049,59.7131
122.681,18.2509,58.7002,122.906,23.1866,60.7954
123.277,18.6317,59.7131,122.921,23.1325,60.7954
123.106,19.0438,59.7131,124.51,23.0448,62.0539
124.056,19.1821,60.7954,124.615,22.4566,62.0539
124.306,18.3109,60.7954,126.161,24.4396,63.5012
125.294,18.648,62.0539,126.253,22.9055,63.5012
125.263,18.8257,62.0539,127.435,21.9865,64.5411
126.523,18.3977,63.5012,127.438,22.3488,64.5411
