17.0266,-57.369,8.72003,-61.5512
16.8717,-57.447,8.57148,-61.2562
16.4678,-57.2806,8.26593,-60.0791
16.2572,-57.3866,8.58252,-59.9058
15.6279,-56.0482,8.22532,-59.0644
15.0733,-56.3519,7.96392,-59.2627
13.7956,-54.8379,6.85811,-59.4388
14.576,-54.2457,6.38943,-58.552
14.1173,-52.5611,6.50848,-58.4324
12.7386,-52.1733,6.13622,-56.9063
12.4763,-52.4369,6.20671,-56.8416
11.0838,-52.3629,5.82264,-55.1106
11.1896,-52.2657,5.86833,-55.0771
10.6866,-51.5463,4.2743,-53.8435
10.721,-51.5211,4.60711,-53.6671
10.5558,-50.5144,3.78879,-51.9657
10.6209,-50.4799,3.36254,-52.1223
10.508,-49.4973,2.53146,-50.934
11.037,-48.4316,2.21105,-51.0283
10.7672,-48.5109,2.5011,-49.8818
10.3089,-47.6002,2.09144,-48.7362
10.395,-47.575,1.81678,-48.2079
9.84859,-46.0047,1.95707,-48.1413
10.0146,-45.9462,1.45419,-47.4044
9.22557,-44.6936,1.32314,-47.4877
7.65302,-43.4649,0.663106,-46.9229
7.29037,-43.6954,0.847762,-46.7662
6.69838,-41.8011,0.279744,-46.1847
5.64525,-42.6948,0.36493,-46.1029
4.39345,-42.2369,-0.398449,-44.6318
5.15582,-41.5052,-0.383562,-44.6179
4.4229,-40.1564,-1.06148,-42.9008
4.37308,-40.2026,-0.738264,-42.6515
3.88019,-39.089,-2.62334,-41.7169
4.04721,-38.9602,-3.0204,-41.9469
3.85403,-37.9641,-3.24818,-40.0537
4.94089,-36.5997,-3.68278,-40.237
4.74653,-36.6817,-4.19574,-38.777
4.45226,-35.7927,-4.27606,-38.8047
4.18639,-35.8844,-5.00113,-37.6019
3.06891,-34.8261,-4.6202,-37.4709
3.06891,-34.8261,-5.55767,-36.6941
2.19706,-33.7707,-4.34051,-36.2353
2.10349,-33.8059,-5.78828,-35.6659
2.89235,-32.1026,-6.00871,-35.7564
1.22718,-32.7862,-4.96514,-34.1193
-0.676523,-32.2792,-6.25934,-34.6746
