x,y,z,theta,kappa,s,dkappa
3.66067,39.6636,0,0.173143,-0.016083,0,0.0225629
4.64902,39.8309,0,0.163967,-0.00481822,1.00241,0.00557065
5.63826,39.9929,0,0.161283,-0.000997647,2.00483,0.00271469
6.62768,40.1538,0,0.161488,0.00129629,3.00724,0.00203723
7.61689,40.3159,0,0.163796,0.0033171,4.00966,0.0020745
8.60555,40.4814,0,0.168218,0.0055679,5.01207,0.00244073
9.59327,40.6524,0,0.175065,0.00808888,6.01449,0.00235713
10.5796,40.8313,0,0.184,0.00933225,7.0169,0.000287146
11.5642,41.0193,0,0.193268,0.0088863,8.01931,-0.00133111
12.5472,41.2159,0,0.201162,0.00653717,9.02173,-0.00324398
13.5288,41.4189,0,0.205987,0.00313977,10.0241,-0.00290756
14.5098,41.6251,0,0.208177,0.00158623,11.0266,-0.00107268
15.4904,41.8328,0,0.209167,0.000341358,12.029,-0.00134939
16.471,42.0409,0,0.20883,-0.00100077,13.0314,-0.00128368
17.4518,42.248,0,0.20722,-0.00214879,14.0338,-0.000887062
18.433,42.4531,0,0.204736,-0.00269242,15.0362,-0.000202301
19.4148,42.6556,0,0.202045,-0.00257232,16.0386,0.000430924
20.397,42.8556,0,0.19977,-0.00191891,17.041,0.000694139
21.3797,43.0537,0,0.198175,-0.001285,18.0435,0.000572999
22.3626,43.2505,0,0.197156,-0.000766335,19.0459,0.000463305
23.3456,43.4465,0,0.196602,-0.000357888,20.0483,0.000342886
24.3288,43.6422,0,0.196392,-8.3432e-05,21.0507,0.000205126
25.3119,43.8378,0,0.196389,5.38999e-05,22.0531,6.90252e-05
26.295,44.0334,0,0.196451,2.50906e-05,23.0555,-0.000200268
27.2782,44.229,0,0.196302,-0.000393223,24.0579,-0.000634412
28.2614,44.4242,0,0.195517,-0.001247,25.0604,-0.00106913
29.2449,44.6182,0,0.193681,-0.00236801,26.0628,-0.000738635
30.2288,44.8099,0,0.191155,-0.00245369,27.0652,0.000567967
31.2132,44.9993,0,0.1892,-0.00122884,28.0676,0.00187607
32.1977,45.1875,0,0.189114,0.00119365,29.07,0.00265858
33.1821,45.377,0,0.191662,0.00390597,30.0724,0.00275409
34.1657,45.5704,0,0.196978,0.00671844,31.0748,0.0028595
35.1479,45.7703,0,0.205163,0.00960466,32.0773,0.00279638
36.1282,45.9797,0,0.216146,0.0122596,33.0797,0.0025036
37.1059,46.2011,0,0.229646,0.0146301,34.0821,0.00222928
38.0802,46.4368,0,0.245321,0.0162676,35.0845,-0.0002084
39.0506,46.6879,0,0.260604,0.013295,36.0869,-0.00576525
40.0178,46.9515,0,0.270091,0.0047014,37.0893,-0.0113302
40.9838,47.2192,0,0.268334,-0.00864706,38.0917,-0.0138165
41.952,47.4786,0,0.252969,-0.0216886,39.0942,-0.0118867
42.9256,47.7171,0,0.225827,-0.0318179,40.0966,-0.00802989
43.9062,47.9248,0,0.190761,-0.0370272,41.099,-0.00116961
44.8937,48.0967,0,0.154333,-0.0346069,42.1014,0.00513323
45.8866,48.2345,0,0.12272,-0.0280969,43.1038,0.00737583
46.8829,48.3445,0,0.0983645,-0.0204443,44.1062,0.00771634
47.8813,48.434,0,0.0816363,-0.0131167,45.1086,0.00671372
48.8808,48.5102,0,0.0716815,-0.00689469,46.1111,0.00582993
49.8808,48.5795,0,0.0676803,-0.00104469,47.1135,0.00611209
50.8809,48.6479,0,0.0700348,0.00623564,48.1159,0.00915911
51.8805,48.723,0,0.0821165,0.0192609,49.1183,0.0178591
52.8783,48.8186,0,0.113725,0.0484113,50.1207,0.046127
53.8695,48.9665,0,0.195279,0.122902,51.1231,0.0844342
54.8379,49.2229,0,0.309969,0.0545564,52.1255,-0.17485
55.7913,49.5326,0,0.302118,-0.0432627,53.128,-0.028574
56.7551,49.8077,0,0.253156,-0.0483112,54.1304,0.00926335
57.7308,50.0372,0,0.211397,-0.0334821,55.1328,0.0186951
58.7136,50.2343,0,0.188101,-0.0126325,56.1352,0.0190832
59.699,50.4182,0,0.183139,0.00111217,57.1376,0.00927275
60.6844,50.6026,0,0.187731,0.0069324,58.14,0.00253918
61.6685,50.7932,0,0.194928,0.00658479,59.1424,-0.00198524
62.6513,50.9903,0,0.200481,0.00444278,60.1449,-0.00229357
63.6333,51.1917,0,0.203727,0.00197738,61.1473,-0.0026293
64.6149,51.395,0,0.204336,-0.00076091,62.1497,-0.00246559
65.5966,51.5977,0,0.202579,-0.00249981,63.1521,-0.00100317
