road_first_x, road_first_y, road_second_x, road_second_y, road_third_x, road_third_y, road_fourth_x, road_fourth_y, 
21.9806,20.0482,20.7626,15.2478,7.12695,18.4209,8.15341,23.2807
-10.4558,22.8372,-9.07235,28.754,4.76091,25.5476,3.36143,19.5627
