x,y,z,theta,kappa,s,dkappa
55.9662,-73.685,0,-2.23752,-0.0477876,0,-0.000437946
55.3284,-74.4565,0,-2.28605,-0.049624,1.00113,-0.00320386
54.6529,-75.1952,0,-2.3378,-0.0542506,2.00226,-0.00611047
53.9381,-75.896,0,-2.39574,-0.062098,3.00339,-0.0097375
53.1809,-76.5507,0,-2.46355,-0.0742102,4.00452,-0.0147575
52.377,-77.1469,0,-2.54634,-0.0923913,5.00565,-0.0220083
51.5213,-77.6656,0,-2.65144,-0.119244,6.00678,-0.0320926
50.6098,-78.0777,0,-2.7888,-0.157038,7.00791,-0.0430387
49.6454,-78.3412,0,-2.96849,-0.202066,8.00904,-0.0433462
48.6484,-78.4067,0,3.09445,-0.232443,9.01017,-0.0105305
47.6627,-78.2447,0,2.86601,-0.214095,10.0113,0.04729
46.732,-77.8798,0,2.67946,-0.157641,11.0124,0.0563495
45.8699,-77.3723,0,2.54814,-0.106704,12.0136,0.0446654
45.0671,-76.7747,0,2.46166,-0.067984,13.0147,0.033217
44.3072,-76.1231,0,2.40876,-0.0390458,14.0158,0.0250915
43.5736,-75.4418,0,2.38117,-0.0170981,15.017,0.0188585
42.8522,-74.7477,0,2.37239,-0.00165452,16.0181,0.0114692
42.1325,-74.0518,0,2.37465,0.00401792,17.0192,-0.00144318
41.4104,-73.3584,0,2.37787,0.00240411,18.0203,-0.00165568
40.6867,-72.6667,0,2.37947,0.000809443,19.0215,-0.00147164
39.9624,-71.9756,0,2.37962,-0.000425881,20.0226,-0.000941848
39.2383,-71.2842,0,2.37884,-0.000984217,21.0237,-0.000137608
38.5149,-70.5921,0,2.37794,-0.000650031,22.0249,0.000822024
37.7919,-69.8997,0,2.37784,0.000488887,23.026,0.00115659
37.0685,-69.2076,0,2.37887,0.00153775,24.0271,0.000931805
36.3441,-68.5166,0,2.38084,0.0023434,25.0283,0.00067344
35.6181,-67.8272,0,2.38347,0.00288018,26.0294,0.00039707
34.8901,-67.14,0,2.38651,0.00313671,27.0305,0.000115373
34.16,-66.455,0,2.38966,0.0031207,28.0316,-0.000131485
33.4277,-65.7723,0,2.39268,0.00288084,29.0328,-0.000347379
32.6935,-65.0917,0,2.39536,0.00242601,30.0339,-0.000560766
31.9577,-64.4129,0,2.39747,0.00175907,31.035,-0.000771097
31.2207,-63.7353,0,2.39881,0.000882937,32.0362,-0.000978856
30.4831,-63.0584,0,2.39919,-0.000111517,33.0373,-0.000850842
29.7455,-62.3815,0,2.39872,-0.000751662,34.0384,-0.000428202
29.0085,-61.704,0,2.39782,-0.000969209,35.0396,-6.52445e-06
28.272,-61.0258,0,2.39692,-0.000764912,36.0407,0.00041459
27.5361,-60.3471,0,2.39643,-0.00013918,37.0418,0.000835436
26.8002,-59.6683,0,2.39677,0.000828201,38.043,0.000957172
26.0638,-58.9901,0,2.39805,0.00171574,39.0441,0.000815939
25.3262,-58.3132,0,2.40015,0.00246197,40.0452,0.000674845
24.587,-57.6381,0,2.40293,0.00306697,41.0463,0.000533784
23.8457,-56.9652,0,2.40625,0.00353073,42.0475,0.000392686
23.102,-56.295,0,2.40995,0.00381626,43.0486,0.000112551
22.3558,-55.6275,0,2.41376,0.00372729,44.0497,-0.00029027
21.6072,-54.9629,0,2.41728,0.00323509,45.0509,-0.000692988
20.8564,-54.3006,0,2.4201,0.00233979,46.052,-0.00109558
20.1041,-53.6401,0,2.42183,0.00104145,47.0531,-0.00149821
19.3511,-52.9803,0,2.42207,-0.000561652,48.0543,-0.0015301
18.5985,-52.3202,0,2.42079,-0.00194496,49.0554,-0.0012334
17.8471,-51.6586,0,2.41827,-0.00303119,50.0565,-0.000936569
17.0978,-50.9947,0,2.41482,-0.0038201,51.0576,-0.000639389
16.3509,-50.328,0,2.41073,-0.00431128,52.0588,-0.000341808
15.607,-49.6581,0,2.40629,-0.00450657,53.0599,-5.21844e-05
14.866,-48.9848,0,2.4018,-0.00441752,54.061,0.000230065
14.128,-48.3083,0,2.39754,-0.00404603,55.0622,0.00051201
13.3928,-47.6289,0,2.39379,-0.00339248,56.0633,0.000793551
12.6598,-46.9469,0,2.39084,-0.00245724,57.0644,0.00107476
11.9285,-46.2632,0,2.38896,-0.00128145,58.0656,0.00120155
11.1981,-45.5785,0,2.38827,-8.36461e-05,59.0667,0.00119142
10.4678,-44.8938,0,2.38879,0.0011042,60.0678,0.00118164
9.73666,-44.2099,0,2.39048,0.0022824,61.0689,0.00117213
9.00399,-43.5277,0,2.39335,0.00345114,62.0701,0.00116271
8.26897,-42.848,0,2.39737,0.0045017,63.0712,0.000742405
7.53094,-42.1715,0,2.40212,0.00485086,64.0723,-4.50558e-05
6.78967,-41.4986,0,2.40682,0.00441125,65.0735,-0.000833202
