x,y,z,theta,kappa,s,dkappa
92.073,-2.04874,0,-0.00876444,-0.00130023,0,-0.000182197
93.0734,-2.05819,0,-0.0101614,-0.00149768,1.00039,-0.00021322
94.0737,-2.06915,0,-0.011772,-0.00172812,2.00079,-0.000248043
95.074,-2.08183,0,-0.0136311,-0.00199479,3.00118,-0.000285289
96.0743,-2.09651,0,-0.0157756,-0.00229868,4.00157,-0.000321701
97.0745,-2.1135,0,-0.0182415,-0.00263609,5.00196,-0.000350923
98.0747,-2.13312,0,-0.0210571,-0.00299482,6.00236,-0.000362037
99.0749,-2.15575,0,-0.0242322,-0.00334899,7.00275,-0.000338612
100.075,-2.18172,0,-0.0277415,-0.0036539,8.00314,-0.000260027
101.075,-2.21133,0,-0.0315049,-0.00384456,9.00353,-0.000107904
102.075,-2.24477,0,-0.0353698,-0.0038439,10.0039,0.000120818
103.074,-2.28204,0,-0.0391094,-0.00358587,11.0043,0.000399221
104.074,-2.32287,0,-0.0424209,-0.00289676,12.0047,0.00120946
105.073,-2.36648,0,-0.0444608,-0.000898952,13.0051,0.00290458
106.073,-2.41081,0,-0.0435309,0.00316496,14.0055,0.00534509
107.072,-2.45175,0,-0.0371931,0.0100293,15.0059,0.00848232
108.072,-2.48237,0,-0.0223224,0.0203122,16.0063,0.0121483
109.073,-2.49235,0,0.0047387,0.0344666,17.0067,0.0162161
110.073,-2.46748,0,0.0480104,0.0524944,18.0071,0.0186972
111.07,-2.39018,0,0.109773,0.0708421,19.0075,0.0178694
112.059,-2.24256,0,0.189392,0.0881428,20.0079,0.0167384
113.031,-2.00851,0,0.285814,0.104536,21.0082,0.0162234
113.974,-1.67429,0,0.398609,0.121149,22.0086,0.0173447
114.868,-1.22851,0,0.528892,0.139428,23.009,0.0173881
115.693,-0.663126,0,0.675861,0.152938,24.0094,0.00868196
116.422,0.0205046,0,0.83116,0.155395,25.0098,-0.00408408
117.037,0.808134,0,0.982463,0.145119,26.0102,-0.0158424
117.532,1.67625,0,1.11834,0.125404,27.0106,-0.0226534
117.916,2.59965,0,1.23226,0.102789,28.011,-0.0205967
118.202,3.55782,0,1.3255,0.0842641,29.0114,-0.016713
118.407,4.53686,0,1.40189,0.0688407,30.0118,-0.0143517
118.543,5.52774,0,1.46381,0.0551424,31.0122,-0.013211
118.625,6.52471,0,1.51243,0.0421046,32.0126,-0.0129813
118.664,7.52427,0,1.54807,0.0292646,33.013,-0.0123316
118.674,8.52459,0,1.57138,0.0175224,34.0133,-0.0111709
118.667,9.52495,0,1.58349,0.0068591,35.0137,-0.0101725
118.652,10.5252,0,1.58541,-0.00287011,36.0141,-0.0092914
118.64,11.5256,0,1.57803,-0.0117411,37.0145,-0.00844005
118.64,12.5259,0,1.56217,-0.0199927,38.0149,-0.00872388
118.661,13.5261,0,1.53748,-0.0297252,39.0153,-0.0108178
118.711,14.5252,0,1.5019,-0.0418795,40.0157,-0.0136435
118.803,15.5212,0,1.45256,-0.0574424,41.0161,-0.0177311
118.953,16.5102,0,1.38531,-0.0779856,42.0165,-0.0237034
119.179,17.4842,0,1.29422,-0.105028,43.0169,-0.028151
119.507,18.4288,0,1.17571,-0.131095,44.0173,-0.0232849
119.954,19.3226,0,1.03428,-0.150088,45.0177,-0.0139697
120.53,20.1398,0,0.879104,-0.158151,46.0181,-0.00209084
121.226,20.8568,0,0.721639,-0.155038,47.0185,0.00755257
122.024,21.4581,0,0.571191,-0.145211,48.0188,0.0110487
122.901,21.9378,0,0.431885,-0.132804,49.0192,0.0139433
123.834,22.2973,0,0.306572,-0.117157,50.0196,0.0173251
124.802,22.5457,0,0.198561,-0.0982838,51.02,0.0203038
125.791,22.698,0,0.110822,-0.0767205,52.0204,0.0227427
126.788,22.7742,0,0.0454473,-0.0545852,53.0208,0.0197305
127.788,22.7954,0,-0.000129326,-0.0373212,54.0212,0.0149936
128.788,22.779,0,-0.0306116,-0.0242314,55.0216,0.0113166
129.788,22.738,0,-0.0497165,-0.0144709,56.022,0.00826617
130.787,22.6823,0,-0.0605291,-0.00761341,57.0224,0.00545723
131.785,22.6188,0,-0.0658305,-0.00327427,58.0228,0.00368087
132.783,22.5519,0,-0.0674238,-7.32034e-05,59.0232,0.00270869
133.781,22.4849,0,-0.0663107,0.00212752,60.0236,0.00168334
134.78,22.4199,0,-0.0635163,0.00328166,61.0239,0.000618571
135.778,22.3581,0,-0.0601049,0.00335637,62.0243,-0.000472566
136.777,22.2996,0,-0.0571411,0.00249091,63.0247,-0.000941244
137.776,22.2435,0,-0.0550925,0.00163271,64.0251,-0.000773499
138.775,22.1891,0,-0.0538175,0.000944895,65.0255,-0.000600967
139.774,22.1357,0,-0.0531438,0.000431238,66.0259,-0.000425605
140.773,22.0827,0,-0.0528959,9.38124e-05,67.0263,-0.000248838
141.772,22.0298,0,-0.0528989,-7.79272e-05,68.0267,-0.000117702
142.771,21.9769,0,-0.0530217,-0.00015343,69.0271,-3.32328e-05
143.77,21.9238,0,-0.0531777,-0.000144403,70.0275,5.12851e-05
144.769,21.8706,0,-0.0532824,-5.08168e-05,71.0279,0.000135813
145.768,21.8173,0,-0.0532512,0.000127328,72.0283,0.000220335
146.767,21.7641,0,-0.0530013,0.00037889,73.0287,0.000260029
147.766,21.7114,0,-0.0524931,0.000636144,74.0291,0.000254271
148.765,21.6592,0,-0.0517305,0.000887618,75.0294,0.000248473
149.764,21.608,0,-0.0507191,0.00113326,76.0298,0.000242613
150.763,21.5579,0,-0.049465,0.00137301,77.0302,0.000236675
151.762,21.5091,0,-0.04797,0.00163098,78.0306,0.000328042
152.761,21.4621,0,-0.0461427,0.00205386,79.031,0.000517144
153.761,21.417,0,-0.0437979,0.00266502,80.0314,0.000704262
154.76,21.3747,0,-0.0407486,0.0034618,81.0318,0.000887957
155.76,21.3358,0,-0.0368111,0.00443983,82.0322,0.00106624
156.76,21.3014,0,-0.0318348,0.00542483,83.0326,0.000557545
157.76,21.2723,0,-0.0263296,0.0053813,84.033,-0.000641604
158.76,21.2485,0,-0.0214644,0.00414953,85.0334,-0.00181545
159.76,21.2288,0,-0.0184126,0.0017628,86.0338,-0.00294778
160.76,21.2107,0,-0.018306,-0.00172864,87.0342,-0.00402097
161.76,21.1908,0,-0.0222382,-0.00639661,88.0345,-0.00563556
162.76,21.1643,0,-0.0318434,-0.0131931,89.0349,-0.00795815
163.76,21.1244,0,-0.0494257,-0.0223698,90.0353,-0.0104351
164.758,21.062,0,-0.0774867,-0.0342134,91.0357,-0.0133382
165.754,20.9652,0,-0.118956,-0.0492933,92.0361,-0.016947
166.743,20.819,0,-0.177415,-0.068031,93.0365,-0.0191796
167.721,20.6061,0,-0.254798,-0.0864239,94.0369,-0.0176683
168.676,20.3097,0,-0.349903,-0.103536,95.0373,-0.0166281
169.595,19.9162,0,-0.4617,-0.119903,96.0377,-0.0162263
170.46,19.4157,0,-0.589822,-0.13634,97.0381,-0.0168452
171.249,18.8021,0,-0.734863,-0.153599,98.0385,-0.0161505
171.935,18.0755,0,-0.895337,-0.16567,99.0389,-0.00688109
172.493,17.2464,0,-1.0623,-0.165792,100.039,0.00693824
172.907,16.3369,0,-1.22245,-0.152341,101.04,0.0191817
173.179,15.3751,0,-1.36392,-0.12941,102.04,0.0256424
173.325,14.386,0,-1.48049,-0.104265,103.04,0.022687
173.367,13.3868,0,-1.57426,-0.0839103,104.041,0.0183426
173.324,12.3875,0,-1.64951,-0.066954,105.041,0.0158269
173.215,11.3933,0,-1.7088,-0.0517753,106.042,0.0147184
173.054,10.406,0,-1.75329,-0.0371715,107.042,0.014612
172.857,9.42532,0,-1.78313,-0.0224932,108.042,0.0145521
172.637,8.4493,0,-1.7984,-0.00810681,109.043,0.0142414
172.41,7.47509,0,-1.79941,0.00609642,110.043,0.0142133
172.188,6.49952,0,-1.78615,0.0204615,111.044,0.0145728
171.987,5.51963,0,-1.75828,0.0353808,112.044,0.0153095
171.821,4.53327,0,-1.71509,0.051021,113.044,0.0155118
171.705,3.53977,0,-1.6564,0.0662199,114.045,0.0150053
171.655,2.54085,0,-1.58262,0.0813577,115.045,0.0154436
171.686,1.54128,0,-1.49328,0.0975543,116.046,0.0171901
171.815,0.549714,0,-1.38658,0.116338,117.046,0.0206978
172.059,-0.419889,0,-1.25905,0.139161,118.046,0.0233149
172.434,-1.34615,0,-1.10892,0.159935,119.047,0.0170318
172.951,-2.20102,0,-0.942336,0.170928,120.047,0.00405105
173.606,-2.95615,0,-0.771865,0.167377,121.048,-0.010829
174.376,-3.5926,0,-0.611796,0.150967,122.048,-0.0208031
175.234,-4.10644,0,-0.471648,0.129304,123.048,-0.0210014
176.15,-4.50534,0,-0.352531,0.109084,124.049,-0.0195242
177.105,-4.80198,0,-0.253008,0.0900233,125.049,-0.0186927
178.083,-5.01152,0,-0.172248,0.0714587,126.049,-0.0185366
179.074,-5.15071,0,-0.110099,0.0526969,127.05,-0.019098
180.07,-5.2375,0,-0.0666279,0.0348828,128.05,-0.0156697
181.069,-5.28912,0,-0.0389099,0.0211587,129.051,-0.0119005
182.069,-5.31931,0,-0.0231519,0.0108722,130.051,-0.00873229
183.069,-5.33836,0,-0.0161523,0.00360953,131.051,-0.00580036
184.07,-5.35356,0,-0.0149539,-0.000718987,132.052,-0.00283115
185.07,-5.36924,0,-0.0167121,-0.00260465,133.052,-0.00148273
186.07,-5.38749,0,-0.0199647,-0.00380179,134.053,-0.000905714
187.07,-5.40949,0,-0.0241219,-0.00440943,135.053,-0.00030652
188.07,-5.43585,0,-0.0285851,-0.00441183,136.053,0.000302538
189.07,-5.46657,0,-0.0327454,-0.00380367,137.054,0.000913085
190.07,-5.50105,0,-0.0360307,-0.00276221,138.054,0.000982953
191.07,-5.53832,0,-0.0383381,-0.00188711,139.055,0.000766008
192.069,-5.57749,0,-0.0398792,-0.00123046,140.055,0.000546439
193.069,-5.6179,0,-0.0408736,-0.000794288,141.055,0.0003254
194.069,-5.65913,0,-0.0415423,-0.000579638,142.056,0.000103658
195.068,-5.70096,0,-0.042093,-0.000521445,143.056,8.2167e-05
196.068,-5.7433,0,-0.0425594,-0.000396802,144.057,0.00016702
197.067,-5.78603,0,-0.0428586,-0.000187276,145.057,0.000251866
198.067,-5.82894,0,-0.0429058,0.000107123,146.057,0.0003367
199.066,-5.87174,0,-0.042616,0.000486387,147.058,0.00042153
200.066,-5.91404,0,-0.0419113,0.000918747,148.058,0.000409209
201.065,-5.95543,0,-0.0407981,0.00129621,149.058,0.000345423
202.065,-5.99553,0,-0.0393391,0.00160986,150.059,0.000281634
203.064,-6.03403,0,-0.0375983,0.0018597,151.059,0.000217841
204.064,-6.07067,0,-0.0356395,0.00204572,152.06,0.000154046
205.064,-6.10527,0,-0.0335309,0.00214807,153.06,2.96228e-05
206.064,-6.13773,0,-0.0313933,0.00209944,154.06,-0.00012686
207.064,-6.16811,0,-0.0293826,0.00189426,155.061,-0.000283338
208.064,-6.19661,0,-0.0276555,0.00153255,156.061,-0.000439797
209.064,-6.22358,0,-0.0263685,0.00101433,157.062,-0.000596233
210.064,-6.24956,0,-0.0256721,0.000367483,158.062,-0.000667552
211.064,-6.27516,0,-0.0256429,-0.000313548,159.062,-0.000693975
212.064,-6.30109,0,-0.0263083,-0.00102101,160.063,-0.000720385
213.064,-6.32804,0,-0.0276946,-0.00175487,161.063,-0.000746744
214.064,-6.35674,0,-0.0298282,-0.00251504,162.064,-0.00077299
215.064,-6.38796,0,-0.032735,-0.00329994,163.064,-0.000794544
216.064,-6.42249,0,-0.0364369,-0.0041038,164.064,-0.000812177
217.063,-6.46112,0,-0.0409513,-0.00492404,165.065,-0.000827134
218.063,-6.50468,0,-0.0462933,-0.00575749,166.065,-0.000838402
219.062,-6.55399,0,-0.0524738,-0.00659992,167.066,-0.000844926
220.061,-6.60989,0,-0.0594636,-0.00728114,168.066,-0.000340644
221.059,-6.67301,0,-0.0667892,-0.00723565,169.066,0.000430299
222.057,-6.74328,0,-0.0736852,-0.00642455,170.067,0.00118812
223.054,-6.81991,0,-0.0793942,-0.0048669,171.067,0.00192064
224.051,-6.90133,0,-0.0831844,-0.00259477,172.068,0.00261416
225.048,-6.98526,0,-0.0842534,0.000876558,173.068,0.00496856
226.045,-7.06805,0,-0.0803346,0.00751126,174.068,0.00829156
227.043,-7.14306,0,-0.0681064,0.0175125,175.069,0.0117586
228.042,-7.20028,0,-0.0440635,0.0312249,176.069,0.0157896
229.042,-7.2259,0,-0.00413153,0.049452,177.069,0.0208586
230.042,-7.20159,0,0.0565894,0.0722312,178.07,0.0225954
231.037,-7.10534,0,0.139749,0.0936058,179.07,0.0200815
232.019,-6.91668,0,0.242963,0.112238,180.071,0.0170711
232.974,-6.6195,0,0.363224,0.127619,181.071,0.013658
233.883,-6.2035,0,0.497185,0.139691,182.071,0.0106419
234.725,-5.6652,0,0.641814,0.148801,183.072,0.00664216
235.478,-5.00841,0,0.792719,0.151468,184.072,-0.00183416
236.124,-4.24593,0,0.941674,0.14468,185.073,-0.0116324
236.654,-3.39851,0,1.07918,0.128959,186.073,-0.0192222
237.072,-2.48994,0,1.19776,0.107445,187.073,-0.0232355
237.389,-1.54168,0,1.29396,0.0856801,188.074,-0.0191965
237.624,-0.569491,0,1.37081,0.0686363,189.074,-0.0151454
237.791,0.416652,0,1.43238,0.0548971,190.075,-0.0125319
237.904,1.41057,0,1.48132,0.0432029,191.075,-0.0109982
237.974,2.40848,0,1.5192,0.0326435,192.075,-0.0102102
238.011,3.40815,0,1.54681,0.0226114,193.076,-0.00988102
238.025,4.40843,0,1.56453,0.0128743,194.076,-0.00958736
238.026,5.40882,0,1.57266,0.00341874,195.077,-0.00932342
238.024,6.40921,0,1.57146,-0.0057932,196.077,-0.00909832
238.028,7.40959,0,1.56114,-0.0147885,197.077,-0.00888246
238.047,8.4098,0,1.54188,-0.0238906,198.078,-0.00983757
238.089,9.40925,0,1.5127,-0.0348425,199.078,-0.0122024
238.167,10.4065,0,1.4712,-0.048711,200.079,-0.0157944
238.293,11.3988,0,1.41372,-0.0671575,201.079,-0.0215414
238.487,12.38,0,1.3344,-0.0929678,202.079,-0.0307641
238.771,13.3386,0,1.22414,-0.128603,203.08,-0.0372129
239.176,14.2524,0,1.07749,-0.163591,204.08,-0.0310831
239.723,15.0883,0,0.900703,-0.186945,205.08,-0.0138354
240.415,15.8088,0,0.71053,-0.189497,206.081,0.00841868
241.229,16.3876,0,0.528064,-0.172905,207.081,0.0226842
242.131,16.8183,0,0.367238,-0.14805,208.082,0.026457
243.087,17.1115,0,0.232824,-0.120263,209.082,0.0289111
244.071,17.2881,0,0.127259,-0.090536,210.082,0.0304151
245.067,17.3751,0,0.0521297,-0.0594212,211.083,0.0318904
246.067,17.4029,0,0.00901959,-0.0263168,212.083,0.0345971
247.068,17.4045,0,-0.00048052,0.00641406,213.084,0.0300829
248.068,17.4121,0,0.0203708,0.0347685,214.084,0.0270505
249.068,17.4543,0,0.0684879,0.0613124,215.084,0.0263452
250.062,17.5577,0,0.143105,0.0880165,216.085,0.0272462
251.044,17.7483,0,0.245055,0.11608,217.085,0.0288946
251.997,18.0513,0,0.375579,0.144343,218.086,0.0259222
252.896,18.4875,0,0.531339,0.165077,219.086,0.014098
253.712,19.0644,0,0.700677,0.17048,220.086,-0.00364928
254.419,19.7705,0,0.866609,0.158736,221.087,-0.0186539
255.006,20.5791,0,1.01461,0.136044,222.087,-0.0251506
255.479,21.4602,0,1.1389,0.113149,223.088,-0.0208768
255.848,22.3893,0,1.24216,0.0937408,224.088,-0.0181832
256.129,23.3491,0,1.3271,0.0762908,225.088,-0.0169193
256.336,24.3277,0,1.39502,0.0594986,226.089,-0.0168275
256.484,25.3169,0,1.44601,0.0423107,227.089,-0.0174517
256.59,26.3116,0,1.48026,0.026789,228.09,-0.0136764
256.67,27.3089,0,1.50078,0.0147749,229.09,-0.0104115
