x,y,z,theta,kappa,s,dkappa
17.9909,-42.0215,0,3.04571,-0.00428316,0,-0.000719001
16.9946,-41.9234,0,3.04105,-0.00504473,1.00111,-0.000803398
15.9988,-41.8202,0,3.03559,-0.00589133,2.00221,-0.000886088
15.0037,-41.7112,0,3.02923,-0.00680971,3.00332,-0.000940294
14.0093,-41.5954,0,3.02194,-0.00774523,4.00443,-0.000906218
13.0158,-41.4719,0,3.01377,-0.00855452,5.00554,-0.000659825
12.0234,-41.34,0,3.00496,-0.00891976,6.00664,3.03912e-05
11.0323,-41.1993,0,2.9962,-0.00848928,7.00775,0.000674237
10.0423,-41.0501,0,2.98811,-0.00760935,8.00886,0.00107603
9.05356,-40.8935,0,2.98108,-0.00637135,9.00997,0.00136705
8.0658,-40.7306,0,2.97541,-0.00495987,10.0111,0.0013943
7.07886,-40.5627,0,2.9711,-0.00370161,11.0122,0.00122656
6.09255,-40.3913,0,2.96809,-0.00219361,12.0133,0.00182745
5.1066,-40.2177,0,2.96695,3.92516e-05,13.0144,0.00266699
4.12064,-40.0443,0,2.96847,0.00316201,14.0155,0.00353507
3.13413,-39.8739,0,2.97335,0.00639876,15.0166,0.00253893
2.14657,-39.7098,0,2.98065,0.00774975,16.0177,-3.05817e-05
1.15781,-39.5531,0,2.98787,0.00615726,17.0188,-0.0029309
0.16811,-39.4024,0,2.99265,0.00350099,18.0199,-0.00227454
-0.822122,-39.2552,0,2.99517,0.00171104,19.021,-0.00128788
-1.81262,-39.1098,0,2.9964,0.000860683,20.0221,-0.000589178
-2.80324,-38.9653,0,2.997,0.000358656,21.0233,-0.000419478
-3.79392,-38.8212,0,2.99717,9.56177e-06,22.0244,-0.000283232
-4.7846,-38.6771,0,2.99706,-0.000214892,23.0255,-0.000162102
-5.77525,-38.5327,0,2.99678,-0.000317158,24.0266,-4.43562e-05
-6.76585,-38.3881,0,2.99646,-0.000306399,25.0277,6.51502e-05
-7.75641,-38.2432,0,2.9962,-0.0002032,26.0288,0.000105265
-8.74695,-38.0981,0,2.99604,-0.000114988,27.0299,7.13114e-05
-9.73746,-37.9528,0,2.99596,-5.99938e-05,28.031,3.86601e-05
-10.728,-37.8075,0,2.99591,-3.46358e-05,29.0321,1.89062e-05
-11.7185,-37.6622,0,2.99589,-1.79818e-05,30.0332,1.43616e-05
-12.709,-37.5168,0,2.99588,-5.89224e-06,31.0343,9.78321e-06
-13.6995,-37.3715,0,2.99587,1.72646e-06,32.0354,5.77386e-06
-14.69,-37.2261,0,2.99588,5.87519e-06,33.0365,2.51081e-06
-15.6805,-37.0807,0,2.99588,6.74884e-06,34.0376,-7.66805e-07
-16.671,-36.9354,0,2.99589,4.71542e-06,35.0388,-2.31941e-06
-17.6615,-36.79,0,2.99589,2.7393e-06,36.0399,-1.62809e-06
-18.652,-36.6447,0,2.9959,1.45613e-06,37.041,-9.35279e-07
-19.6425,-36.4994,0,2.9959,8.15894e-07,38.0421,-4.78327e-07
-20.633,-36.354,0,2.9959,4.09317e-07,39.0432,-3.33928e-07
-21.6235,-36.2087,0,2.9959,1.47295e-07,40.0443,-1.89542e-07
-22.614,-36.0633,0,2.9959,2.06257e-08,41.0454,-8.82735e-08
-23.6045,-35.918,0,2.9959,-4.61751e-08,42.0465,-4.51816e-08
-24.595,-35.7726,0,2.9959,-6.98392e-08,43.0476,-2.0949e-09
-25.5855,-35.6273,0,2.9959,-5.462e-08,44.0487,2.07981e-08
-26.576,-35.482,0,2.9959,-3.62667e-08,45.0498,1.5868e-08
-27.5665,-35.3366,0,2.9959,-2.28487e-08,46.0509,1.09382e-08
-28.557,-35.1913,0,2.9959,-1.39524e-08,47.052,7.99967e-09
-29.5475,-35.0459,0,2.9959,-6.01244e-09,48.0532,7.86275e-09
-30.538,-34.9006,0,2.9959,1.79049e-09,49.0543,7.72584e-09
-31.5285,-34.7553,0,2.9959,8.90588e-09,50.0554,4.90858e-09
-32.519,-34.6099,0,2.9959,1.04819e-08,51.0565,-1.76006e-09
-33.5095,-34.4646,0,2.9959,5.38186e-09,52.0576,-8.4287e-09
-34.5,-34.3192,0,2.9959,-5.07432e-09,53.0587,-8.58801e-09
-35.4905,-34.1739,0,2.9959,-8.97017e-09,54.0598,8.0491e-10
-36.481,-34.0286,0,2.9959,-3.46271e-09,55.0609,1.01978e-08
-37.4715,-33.8832,0,2.9959,9.76313e-09,56.062,1.11773e-08
-38.462,-33.7379,0,2.9959,1.51312e-08,57.0631,-4.53174e-10
-39.4525,-33.5925,0,2.9959,8.85578e-09,58.0642,-1.20837e-08
-40.443,-33.4472,0,2.9959,-7.52222e-09,59.0653,-1.5923e-08
-41.4335,-33.3019,0,2.9959,-1.94141e-08,60.0664,-7.83449e-09
-42.424,-33.1565,0,2.9959,-2.32085e-08,61.0675,2.54081e-10
-43.4145,-33.0112,0,2.9959,-2.01051e-08,62.0687,2.19635e-09
-44.405,-32.8658,0,2.9959,-2.17456e-08,63.0698,-5.47391e-09
-45.3955,-32.7205,0,2.9959,-3.1065e-08,64.0709,-1.31442e-08
-46.386,-32.5751,0,2.9959,-4.61492e-08,65.072,-1.08849e-08
-47.3765,-32.4298,0,2.9959,-4.79737e-08,66.0731,7.23999e-09
-48.367,-32.2845,0,2.9959,-3.16532e-08,67.0742,2.53649e-08
-49.3575,-32.1391,0,2.9959,4.87511e-10,68.0753,3.12543e-08
-50.348,-31.9938,0,2.9959,2.47255e-08,69.0764,1.7168e-08
-51.3385,-31.8484,0,2.9959,3.48616e-08,70.0775,3.08183e-09
-52.329,-31.7031,0,2.9959,3.24428e-08,71.0786,-2.74092e-09
-53.3195,-31.5578,0,2.9959,3.3685e-08,72.0797,5.22242e-09
-54.31,-31.4124,0,2.9959,4.28992e-08,73.0808,1.31858e-08
-55.3005,-31.2671,0,2.9959,5.86713e-08,74.0819,1.34926e-08
-56.291,-31.1217,0,2.9959,6.57981e-08,75.083,7.45195e-10
-57.2815,-30.9764,0,2.9959,6.01633e-08,76.0842,-1.20022e-08
-58.272,-30.8311,0,2.9959,4.23072e-08,77.0853,-2.17666e-08
-59.2625,-30.6857,0,2.9959,1.8231e-08,78.0864,-2.63326e-08
-60.253,-30.5404,0,2.9959,-1.04162e-08,79.0875,-3.08985e-08
-61.2435,-30.395,0,2.9959,-4.2005e-08,80.0886,-2.64337e-08
-62.234,-30.2497,0,2.9959,-5.81803e-08,81.0897,-5.88116e-09
-63.2245,-30.1044,0,2.9959,-5.37803e-08,82.0908,1.46714e-08
-64.215,-29.959,0,2.9959,-2.98114e-08,83.0919,2.95484e-08
-65.2055,-29.8137,0,2.9959,2.04194e-09,84.093,3.40878e-08
-66.196,-29.6683,0,2.9959,3.84397e-08,85.0941,3.86272e-08
-67.1865,-29.523,0,2.9959,7.74191e-08,86.0952,3.1953e-08
-68.177,-29.3776,0,2.9959,9.56129e-08,87.0963,4.39435e-09
-69.1675,-29.2323,0,2.9959,8.62175e-08,88.0974,-2.31642e-08
-70.158,-29.087,0,2.9959,5.15731e-08,89.0986,-3.71399e-08
-71.1485,-28.9416,0,2.9959,2.03466e-08,90.0997,-2.5244e-08
-72.139,-28.7963,0,2.9959,1.02927e-09,91.1008,-1.3348e-08
-73.1295,-28.6509,0,2.9959,-9.90641e-09,92.1019,-2.22313e-08
-74.12,-28.5056,0,2.9959,-5.68732e-08,93.103,-7.15983e-08
-75.1105,-28.3603,0,2.9959,-1.53262e-07,94.1041,-1.20966e-07
-76.101,-28.2149,0,2.9959,-2.88511e-07,95.1052,-1.07196e-07
-77.0915,-28.0696,0,2.9959,-3.25943e-07,96.1063,3.24168e-08
-78.082,-27.9242,0,2.9959,-2.23606e-07,97.1074,1.72031e-07
-79.0725,-27.7789,0,2.9959,4.80756e-09,98.1085,2.28506e-07
-80.063,-27.6336,0,2.9959,1.76964e-07,99.1096,1.15427e-07
-81.0535,-27.4882,0,2.9959,2.35917e-07,100.111,2.34821e-09
-82.044,-27.3429,0,2.9959,1.89353e-07,101.112,-6.33198e-08
-83.0345,-27.1975,0,2.9959,1.42622e-07,102.113,-3.00396e-08
-84.025,-27.0522,0,2.9959,1.29207e-07,103.114,3.24031e-09
-85.0155,-26.9068,0,2.9959,1.41839e-07,104.115,-9.03278e-09
-86.006,-26.7615,0,2.9959,7.79422e-08,105.116,-1.1862e-07
-86.9965,-26.6162,0,2.9959,-9.5664e-08,106.117,-2.28208e-07
-87.987,-26.4708,0,2.9959,-3.66259e-07,107.118,-2.56807e-07
-88.9775,-26.3255,0,2.9959,-5.49e-07,108.12,-1.0827e-07
-89.968,-26.1801,0,2.9959,-5.83038e-07,109.121,4.02692e-08
-90.9585,-26.0348,0,2.9959,-4.77197e-07,110.122,1.31719e-07
-91.949,-25.8895,0,2.9959,-3.6356e-07,111.123,9.53032e-08
-92.9395,-25.7441,0,2.9959,-2.8638e-07,112.124,5.88871e-08
-93.93,-25.5988,0,2.9959,-2.39958e-07,113.125,5.99796e-08
-94.9205,-25.4534,0,2.99589,-1.363e-07,114.126,1.47107e-07
-95.911,-25.3081,0,2.99589,5.45818e-08,115.127,2.34234e-07
-96.9015,-25.1627,0,2.9959,3.26239e-07,116.128,2.78178e-07
-97.892,-25.0174,0,2.9959,5.75933e-07,117.13,2.20658e-07
-98.8825,-24.8721,0,2.9959,7.68043e-07,118.131,1.63138e-07
-99.873,-24.7267,0,2.9959,9.03552e-07,119.132,1.12308e-07
-100.864,-24.5814,0,2.9959,9.98602e-07,120.133,7.75829e-08
-101.854,-24.436,0,2.9959,1.05889e-06,121.134,4.28597e-08
-102.845,-24.2907,0,2.9959,1.07349e-06,122.135,-6.74862e-08
-103.835,-24.1454,0,2.9959,8.5729e-07,123.136,-3.64434e-07
-104.826,-24,0,2.9959,3.43818e-07,124.137,-6.61376e-07
-105.816,-23.8547,0,2.9959,-4.39016e-07,125.138,-7.61566e-07
-106.807,-23.7093,0,2.9959,-1.00239e-06,126.14,-3.6393e-07
-107.797,-23.564,0,2.9959,-1.16768e-06,127.141,3.37171e-08
-108.788,-23.4187,0,2.9959,-9.55798e-07,128.142,2.81114e-07
-109.778,-23.2733,0,2.9959,-7.45721e-07,129.143,1.38574e-07
-110.769,-23.128,0,2.9959,-6.78345e-07,130.144,-3.9719e-09
-111.759,-22.9826,0,2.9959,-7.47762e-07,131.145,-1.03303e-07
-112.75,-22.8373,0,2.9959,-8.43315e-07,132.146,-8.75926e-08
-113.74,-22.692,0,2.99589,-9.23141e-07,133.147,-7.18824e-08
-114.731,-22.5466,0,2.99589,-9.7238e-07,134.148,5.4743e-08
-115.721,-22.4013,0,2.99589,-7.0256e-07,135.149,4.84303e-07
-116.712,-22.2559,0,2.99589,-2.6993e-09,136.151,9.13869e-07
-117.702,-22.1106,0,2.99589,1.07949e-06,137.152,9.80972e-07
-118.693,-21.9652,0,2.99589,1.58667e-06,138.153,3.22755e-08
-119.683,-21.8199,0,2.9959,1.14413e-06,139.154,-9.16364e-07
-120.674,-21.6745,0,2.9959,-1.8091e-07,140.155,-1.34482e-06
-121.664,-21.5292,0,2.9959,-9.92543e-07,141.156,-2.76646e-07
-122.655,-21.3839,0,2.99589,-7.34799e-07,142.157,7.91571e-07
-123.645,-21.2385,0,2.99589,5.41046e-07,143.158,1.45436e-06
-124.636,-21.0932,0,2.9959,1.72908e-06,144.159,9.19078e-07
-125.626,-20.9478,0,2.9959,2.38124e-06,145.161,3.8381e-07
-126.617,-20.8025,0,2.9959,2.49088e-06,146.162,-2.05215e-07
-127.607,-20.6572,0,2.9959,1.90886e-06,147.163,-9.5753e-07
-128.598,-20.5118,0,2.9959,5.7371e-07,148.164,-1.70981e-06
-129.588,-20.3665,0,2.9959,-1.43709e-06,149.165,-1.82416e-06
-130.579,-20.2212,0,2.9959,-2.32372e-06,150.166,5.28921e-08
-131.569,-20.0758,0,2.9959,-1.33113e-06,151.167,1.93011e-06
-132.56,-19.9305,0,2.9959,1.42604e-06,152.168,2.84226e-06
-133.55,-19.7851,0,2.9959,3.17732e-06,153.169,6.56457e-07
-134.541,-19.6398,0,2.99591,2.74051e-06,154.171,-1.52907e-06
-135.531,-19.4945,0,2.99591,2.08088e-07,155.172,-2.92154e-06
-136.522,-19.3491,0,2.99591,-2.10277e-06,156.173,-1.69508e-06
-137.512,-19.2038,0,2.9959,-3.18581e-06,157.174,-4.68597e-07
-138.503,-19.0585,0,2.9959,-3.0595e-06,158.175,5.94731e-07
-139.493,-18.9131,0,2.9959,-2.20984e-06,159.176,1.10273e-06
-140.484,-18.7678,0,2.9959,-8.51588e-07,160.177,1.61075e-06
-141.474,-18.6224,0,2.9959,9.4767e-07,161.178,1.51136e-06
-142.465,-18.4771,0,2.9959,1.34648e-06,162.179,-7.14599e-07
-143.455,-18.3318,0,2.9959,-4.83072e-07,163.18,-2.94047e-06
-144.446,-18.1864,0,2.9959,-4.40853e-06,164.182,-3.94677e-06
-145.436,-18.0411,0,2.99589,-6.66096e-06,165.183,-5.52965e-07
-146.427,-17.8957,0,2.99588,-5.5153e-06,166.184,2.84194e-06
-147.417,-17.7504,0,2.99588,-1.08979e-06,167.185,5.11439e-06
-148.408,-17.605,0,2.99588,3.07923e-06,168.186,3.21434e-06
-149.398,-17.4596,0,2.99588,5.34597e-06,169.187,1.31418e-06
