x, y, z, theta
-19.9533,-81.7893,0,2.92474
-20.2975,-81.7135,0,2.92092
-20.7027,-81.6226,0,2.91695
-21.0954,-81.5329,0,2.91237
-21.4018,-81.4614,0,2.90886
-21.708,-81.3888,0,2.90728
-22.0263,-81.3129,0,2.90632
-22.3567,-81.2336,0,2.90454
-22.6695,-81.1581,0,2.90638
-23.0367,-81.0701,0,2.90602
-23.3793,-80.9878,0,2.90664
-23.7465,-80.8999,0,2.90723
-24.1138,-80.8122,0,2.90746
-24.4933,-80.7217,0,2.90811
-24.8729,-80.6315,0,2.90768
-25.2647,-80.5381,0,2.9061
-25.6685,-80.4412,0,2.90498
-26.0845,-80.3409,0,2.90248
-26.5003,-80.2395,0,2.90045
-26.891,-80.1434,0,2.89843
-27.3186,-80.0374,0,2.89636
-27.7459,-79.9304,0,2.89483
-28.1486,-79.829,0,2.89088
-28.5753,-79.7197,0,2.8884
-29.0018,-79.6094,0,2.88567
-29.428,-79.4978,0,2.88287
-29.8538,-79.3851,0,2.88045
-30.2672,-79.2747,0,2.87731
-30.6803,-79.1629,0,2.8745
-31.0809,-79.0533,0,2.87346
-31.4864,-78.9418,0,2.87233
-31.911,-78.8247,0,2.87236
-32.3478,-78.7041,0,2.87217
-32.7846,-78.5835,0,2.8726
-33.2456,-78.4564,0,2.87245
-33.7067,-78.3293,0,2.87238
-34.1677,-78.2021,0,2.87238
-34.6288,-78.0749,0,2.87257
-35.1383,-77.9344,0,2.87318
-35.648,-77.7942,0,2.8741
-36.1578,-77.6545,0,2.87398
-36.6984,-77.5062,0,2.87506
-37.257,-77.3537,0,2.87514
-37.8276,-77.198,0,2.87522
-38.119,-77.1185,0,2.87535
-38.4105,-77.039,0,2.8758
-38.7141,-76.9563,0,2.87608
-39.0055,-76.8771,0,2.87616
-39.297,-76.7978,0,2.87649
-39.6128,-76.7121,0,2.87666
-39.9044,-76.633,0,2.87697
-40.2202,-76.5474,0,2.87737
-40.5118,-76.4685,0,2.87736
-40.8034,-76.3896,0,2.87758
-41.1193,-76.3042,0,2.87776
-41.4352,-76.2189,0,2.87761
-41.7389,-76.1368,0,2.87789
-42.0548,-76.0515,0,2.87818
-42.3708,-75.9663,0,2.87854
-42.6868,-75.8812,0,2.87864
-43.0027,-75.7962,0,2.87906
-43.6069,-75.6338,0,2.87957
-43.9473,-75.5425,0,2.87984
-44.2634,-75.4578,0,2.88016
-44.5795,-75.3732,0,2.88059
-44.8957,-75.2888,0,2.88093
-45.224,-75.2012,0,2.8808
-45.5523,-75.1136,0,2.88117
-45.8685,-75.0293,0,2.88193
-46.197,-74.9421,0,2.88184
-46.5254,-74.8548,0,2.88218
-46.8295,-74.7741,0,2.88272
-47.158,-74.6871,0,2.88272
-47.4865,-74.6001,0,2.88289
-47.815,-74.5132,0,2.88339
-48.1436,-74.4264,0,2.88321
-48.4843,-74.3364,0,2.88314
-48.8007,-74.2527,0,2.88343
-49.1414,-74.1628,0,2.88365
-49.4821,-74.0729,0,2.88388
-49.8107,-73.9863,0,2.88423
-50.1394,-73.8998,0,2.88353
-50.4847,-73.8086,0,2.88452
-50.8255,-73.719,0,2.8846
-51.1541,-73.6326,0,2.88494
-51.495,-73.5432,0,2.88512
-51.8359,-73.4538,0,2.88503
-52.1524,-73.3708,0,2.88483
-52.4933,-73.2813,0,2.88502
-52.8341,-73.1918,0,2.88516
-53.1385,-73.112,0,2.88519
-53.4672,-73.0258,0,2.88552
-53.8081,-72.9366,0,2.88551
-54.1369,-72.8505,0,2.88574
-54.4656,-72.7645,0,2.88586
-54.7944,-72.6786,0,2.88606
-55.1232,-72.5927,0,2.88621
-55.452,-72.5068,0,2.88621
-55.7686,-72.4242,0,2.88656
-56.1096,-72.3353,0,2.88672
-56.4263,-72.2527,0,2.88659
-56.7429,-72.1702,0,2.88701
-57.0596,-72.0878,0,2.88739
-57.3764,-72.0055,0,2.88777
-57.9559,-71.8552,0,2.8883
-58.2605,-71.7763,0,2.88834
-58.553,-71.7006,0,2.8887
-58.8454,-71.625,0,2.88901
