x, y, z, theta
93.1592,-4.65601,0,-0.041385
93.6239,-4.67484,0,-0.0408046
94.0641,-4.69283,0,-0.0402374
94.5294,-4.71162,0,-0.0396513
95.0073,-4.73071,0,-0.038
95.4852,-4.74939,0,-0.0359514
95.9883,-4.76791,0,-0.0333044
96.4914,-4.78532,0,-0.0301246
96.982,-4.80067,0,-0.0267708
97.5104,-4.81557,0,-0.0233715
98.0389,-4.82845,0,-0.020544
98.5925,-4.84014,0,-0.0191323
99.1179,-4.84982,0,-0.0179882
99.6715,-4.85995,0,-0.0170809
100.238,-4.86964,0,-0.0163154
100.804,-4.87899,0,-0.0161919
101.383,-4.88832,0,-0.0159753
101.949,-4.89742,0,-0.0155534
102.528,-4.90646,0,-0.0153074
103.082,-4.9149,0,-0.0148872
103.648,-4.92323,0,-0.0141453
104.227,-4.93156,0,-0.0139317
104.781,-4.93913,0,-0.012908
105.316,-4.94583,0,-0.0123879
105.883,-4.95296,0,-0.0122511
106.424,-4.95958,0,-0.0116996
106.977,-4.96608,0,-0.010485
107.531,-4.9726,0,-0.00994754
108.085,-4.97806,0,-0.00702235
108.639,-4.98291,0,-0.00309155
109.18,-4.98611,0,0.0024636
109.696,-4.98677,0,0.0110367
110.25,-4.98396,0,0.0219505
110.791,-4.9762,0,0.0364831
111.319,-4.96214,0,0.0566259
111.861,-4.93962,0,0.0819611
112.389,-4.90588,0,0.114728
112.902,-4.85773,0,0.150609
113.414,-4.79222,0,0.194112
113.898,-4.71024,0,0.243429
114.366,-4.60995,0,0.293105
114.816,-4.49074,0,0.350711
115.247,-4.35091,0,0.413424
115.646,-4.19597,0,0.477406
116.033,-4.01527,0,0.546945
116.391,-3.81409,0,0.61941
116.741,-3.59038,0,0.687746
117.073,-3.34113,0,0.769571
117.404,-3.0506,0,0.840968
117.704,-2.74585,0,0.913553
117.996,-2.39989,0,0.986902
118.263,-2.03374,0,1.05764
118.494,-1.65894,0,1.12745
118.716,-1.23524,0,1.19443
118.898,-0.82045,0,1.25714
119.057,-0.382904,0,1.31259
119.197,0.0746765,0,1.36451
119.306,0.540207,0,1.40922
119.394,1.02304,0,1.44449
119.466,1.53394,0,1.47184
119.519,2.02191,0,1.49146
119.564,2.5486,0,1.50518
119.602,3.0885,0,1.51418
119.634,3.62874,0,1.52205
119.662,4.19437,0,1.52732
119.687,4.76016,0,1.5303
119.711,5.32605,0,1.53166
119.733,5.89198,0,1.53255
119.752,6.45888,0,1.53316
119.773,7.03743,0,1.5341
119.794,7.60341,0,1.53446
119.815,8.15681,0,1.53503
119.834,8.71025,0,1.53456
119.855,9.27626,0,1.53414
119.875,9.82968,0,1.53263
119.895,10.3705,0,1.53077
119.916,10.9113,0,1.52736
119.937,11.4395,0,1.52198
119.958,11.9277,0,1.51317
119.984,12.4305,0,1.50182
120.012,12.8953,0,1.48827
120.044,13.3725,0,1.46727
120.082,13.824,0,1.4358
120.126,14.2369,0,1.39783
120.181,14.6233,0,1.3507
120.254,15.0194,0,1.29918
120.345,15.4115,0,1.24177
120.452,15.7737,0,1.17747
120.578,16.1295,0,1.11462
120.727,16.4798,0,1.04114
120.906,16.8268,0,0.96116
121.11,17.1588,0,0.884625
121.355,17.4942,0,0.806797
121.624,17.8102,0,0.731059
121.937,18.1207,0,0.657267
122.282,18.4136,0,0.579163
122.66,18.6861,0,0.499769
123.057,18.9284,0,0.428128
123.484,19.1447,0,0.354071
123.937,19.3329,0,0.280425
124.423,19.4921,0,0.219796
124.923,19.6189,0,0.156016
125.442,19.7169,0,0.107483
125.991,19.7885,0,0.0573706
126.531,19.8311,0,0.0180578
127.109,19.8502,0,-0.0151775
127.688,19.8465,0,-0.0379543
128.279,19.8269,0,-0.0539156
128.87,19.7965,0,-0.0637494
129.473,19.7583,0,-0.068555
130.101,19.7153,0,-0.0692355
130.706,19.6626,0,-0.0689731
131.359,19.6175,0,-0.0686744
132.025,19.5719,0,-0.0678877
132.715,19.5247,0,-0.0670503
133.406,19.4783,0,-0.0661825
134.122,19.4308,0,-0.0651116
134.825,19.3847,0,-0.0645795
135.126,19.3651,0,-0.0643424
135.541,19.3382,0,-0.0643865
135.842,19.3186,0,-0.063997
136.269,19.2911,0,-0.0639171
136.571,19.2717,0,-0.0639852
136.998,19.2443,0,-0.0636232
137.299,19.225,0,-0.0635577
137.739,19.1969,0,-0.0633854
138.46,19.1496,0,-0.0625248
138.837,19.1259,0,-0.0618154
139.201,19.1032,0,-0.0609192
139.503,19.0847,0,-0.0603249
139.955,19.0573,0,-0.0594964
140.269,19.0385,0,-0.0591177
140.721,19.0117,0,-0.0579779
