28.2275,39.6807,0,18.8303,39.9075,0
28.1961,39.6815,0,18.8388,40.2598,0.352394
28.2046,40.0338,0.352394,18.8641,41.2951,1.38581
28.1267,40.0357,0.352394,18.8908,42.368,2.45562
28.2441,41.0658,1.38581,18.9159,43.5502,3.66386
28.2309,41.0661,1.38581,21.8966,44.5868,4.90789
32.4564,42.0298,2.45562,21.794,45.5319,6.17901
29.461,42.1044,2.45562,18.665,45.786,7.43756
29.487,43.3255,3.66386,18.4585,46.5146,8.63319
33.0127,43.2505,3.66386,21.1442,48.4605,9.8516
32.9954,44.7487,4.90789,21.3629,48.5196,9.8516
29.9636,44.7045,4.90789,21.0874,49.7154,10.934
27.9231,46.1141,6.17901,20.8665,49.6651,10.934
29.0613,46.2222,6.17901,17.5852,50.8507,12.0666
28.3768,47.7071,7.43756,17.5581,52.8339,13.1237
28.1147,47.6552,7.43756,17.7903,54.7712,14.1377
27.7726,48.972,8.63319,18.1812,56.4918,15.2956
27.5878,48.9233,8.63319,19.246,56.2331,15.2956
30.2704,50.9234,9.8516,21.9085,56.7969,16.4661
31.6677,51.3005,9.8516,21.3763,56.9271,16.4661
28.5689,51.4207,10.934,21.4734,57.6879,17.5986
28.5122,52.1164,12.0666,21.4414,58.2691,18.7313
28.5565,52.643,13.1237,18.3618,58.6339,19.864
28.6642,53.1103,14.1377,18.2362,59.659,21.0219
31.7856,53.1869,15.2956,18.1389,61.4129,22.2378
32.0609,54.312,16.4661,18.3043,63.6223,23.3578
30.695,54.6463,16.4661,19.7015,63.4628,23.3578
27.9326,56.7205,17.5986,21.839,65.1851,24.528
27.5617,56.7761,17.5986,20.9709,65.4712,24.528
29.9097,58.1802,18.7313,20.1372,68.5563,25.5472
32.4408,58.1536,18.7313,21.7402,70.4418,26.5332
32.2876,60.0733,19.864,24.066,72.1914,27.9426
29.1559,60.9853,21.0219,26.3875,73.3202,29.2263
29.1285,61.8908,22.2378,28.2244,73.9034,30.233
29.2334,62.375,23.3578,28.8746,71.611,30.233
29.4236,62.6855,24.528,31.0577,69.9994,31.5418
29.5574,62.6852,25.5472,30.9196,70.9494,31.5418
29.7234,62.7296,26.5332,32.3213,71.3995,32.5613
27.8018,64.586,26.5332,32.3197,71.4414,32.5613
28.5902,65.4332,27.9426,33.6403,71.3157,33.6057
28.6268,65.3786,27.9426,33.6402,71.3125,33.6057
29.978,64.9755,29.2263,35.0469,71.3377,34.9272
30.7747,63.124,29.2263,35.0521,71.4407,34.9272
31.2532,63.2246,30.233,35.8889,71.1395,35.9341
32.0313,63.3026,31.5418,35.8894,71.1893,35.9341
32.6423,62.8021,32.5613,36.5799,71.2522,36.957
33.3042,60.1707,33.6057,36.5966,71.0184,36.957
34.4799,60.1099,34.9272,37.0749,70.9761,37.9637
35.7651,60.09,35.9341,37.0278,71.1897,37.9637
35.8092,64.0274,35.9341,37.2702,71.1586,38.9201
36.9635,65.8759,36.957,37.4156,71.2383,39.8387
36.9782,65.6702,36.957,37.4842,71.1433,39.8387
38.7742,63.2739,37.9637,38.34,71.0684,41.0723
39.3761,60.5457,37.9637,38.34,71.0684,41.0723
41.5801,61.365,38.9201,39.5578,71.1995,42.3433
43.6194,62.6434,39.8387,39.8519,71.0304,42.3433
45.5653,64.5662,41.0723,40.2193,71.7966,43.3753
45.4283,67.8237,42.3433,40.1716,71.8152,43.3753
44.6887,68.249,42.3433,39.092,73.0416,44.4435
46.7554,69.2463,43.3753,37.6841,73.4014,44.4435
47.4158,68.9887,43.3753,37.7121,73.9762,45.5635
44.8287,71.576,44.4435,37.6525,74.612,46.7717
44.221,71.7313,44.4435,34.4487,75.1996,48.068
46.752,72.9456,45.5635,34.2904,76.5179,49.4244
48.7407,72.7189,45.5635,34.1888,78.4545,50.8088
48.7477,74.9395,46.7717,37.6112,78.5956,50.8088
48.5541,76.8356,48.068,39.5303,80.1848,52.1428
45.3113,77.841,49.4244,38.819,80.2262,52.1428
45.2794,78.9117,50.8088,35.6422,82.2328,53.4814
45.0452,78.902,50.8088,34.5154,82.3911,53.4814
44.9355,79.8701,52.1428,34.8133,84.0152,54.8029
44.8399,79.8757,52.1428,35.1427,85.5235,56.1244
47.899,80.5114,53.4814,35.4018,86.7462,57.4333
48.5774,80.4161,53.4814,35.5528,87.6929,58.7028
48.7683,81.3893,54.8029,38.7028,88.2372,60.0369
49.0087,82.4619,56.1244,38.9798,88.2105,60.0369
49.2928,83.8,57.4333,36.1857,89.3951,61.4213
49.5594,85.3574,58.7028,35.62,89.4089,61.4213
47.021,85.7806,58.7028,35.5793,90.4503,62.8435
44.5428,87.6733,60.0369,35.4859,91.4726,64.2417
44.4028,87.6868,60.0369,39.5265,93.1383,65.6513
46.6714,89.1406,61.4213,39.7534,93.163,65.6513
49.2857,89.0771,61.4213,39.9184,94.5803,67.0987
45.41,90.738,62.8435,40.1812,94.6154,67.0987
45.41,90.738,62.8435,39.2105,95.9221,68.5535
45.288,92.2745,64.2417,39.4744,95.9603,68.5535
45.2455,92.271,64.2417,37.1956,97.1895,70.026
44.8201,93.7157,65.6513,38.2767,97.3293,70.026
44.8092,93.7145,65.6513,40.1453,99.1218,71.4608
44.7859,95.2303,67.0987,39.4902,99.0817,71.4608
43.96,95.12,67.0987,39.5186,100.703,72.8955
45.5402,96.8381,68.5535,39.9998,100.693,72.8955
49.0363,97.3441,68.5535,37.5965,102.493,74.2967
48.8621,98.6978,70.026,36.8676,102.569,74.2967
45.7254,99.4639,71.4608,39.5808,103.832,75.656
45.7639,100.564,72.8955,39.53,103.841,75.656
48.9715,101.315,74.2967,37.2805,105.66,76.9901
49.1372,102.165,75.656,35.4132,106.012,76.9901
45.3991,102.818,75.656,38.6402,106.59,78.2738
44.1898,104.357,76.9901,38.7192,107.597,79.5611
45.2961,104.148,76.9901,38.697,108.483,80.8196
45.1603,105.557,78.2738,38.5668,109.111,82.0152
44.4727,105.666,78.2738,38.3744,109.506,83.1398
46.756,106.89,79.5611,38.1361,109.842,84.2095
49.7764,106.624,79.5611,37.7169,110.303,85.4932
49.7969,108.543,80.8196,38.5757,110.955,85.4932
46.2704,108.524,80.8196,38.8587,112.315,86.6941
44.2663,109.939,82.0152,38.7231,112.173,86.6941
45.157,110.069,82.0152,37.6725,112.391,87.9526
45.0518,111.698,83.1398,37.5053,112.155,87.9526
44.7252,111.591,83.1398,36.8835,112.885,89.2237
46.6999,114.334,84.2095,37.1455,113.404,89.2237
47.966,114.998,84.2095,36.2644,114.126,90.5142
46.5594,117.013,85.4932,36.2563,114.102,90.5142
46.4218,116.909,85.4932,35.3551,114.106,91.5462
44.8138,118.564,86.6941,35.3104,113.896,91.5462
44.933,118.689,86.6941,34.408,113.976,92.6285
43.115,120.069,87.9526,34.4,113.897,92.6285
40.3546,119.758,89.2237,34.155,113.9,92.9935
40.2298,119.511,89.2237,34.1587,114.026,92.9935
38.0437,119.32,90.5142,33.109,113.977,94.1591
38.1135,119.524,90.5142,33.096,114.276,94.1591
36.4749,119.394,91.5462,32.0406,113.788,95.3673
34.9689,119.568,92.6285,32.1598,112.82,95.3673
34.9627,119.507,92.6285,31.0575,112.053,96.6259
34.3203,119.536,92.9935,31.0228,112.291,96.6259
34.317,119.425,92.9935,29.781,111.669,97.9222
32.8876,119.09,94.1591,29.8217,111.376,97.9222
32.8835,119.185,94.1591,28.4425,110.931,99.2068
31.3729,119.207,95.3673,26.88,110.855,100.541
31.5145,118.057,95.3673,25.2972,110.884,101.85
29.9442,119.699,96.6259,25.3032,111.133,101.85
29.7562,120.99,96.6259,23.7855,112.002,103.184
28.7823,118.856,97.9222,23.7927,112.079,103.184
28.7025,119.43,97.9222,22.2963,112.303,104.523
27.5633,119.508,99.2068,22.2569,112.046,104.523
27.5754,119.39,99.2068,20.0093,108.512,105.908
26.4936,119.534,100.541,18.531,108.934,107.305
26.4837,119.756,100.541,17.1124,109.258,108.686
25.5031,119.4,101.85,17.7744,112.154,108.686
25.5002,119.281,101.85,16.5672,112.419,109.957
24.4833,119.481,103.184,15.9306,109.517,109.957
24.4755,119.398,103.184,15.3229,112.669,111.379
23.3124,118.931,104.523,13.785,109.815,112.852
23.3057,118.888,104.523,13.2179,109.828,113.866
22.1918,119.574,105.908,13.0955,109.822,114.281
22.2229,119.731,105.908,11.9991,109.763,115.741
20.8994,119.825,107.305,11.1759,109.648,117.075
20.8555,119.623,107.305,10.201,109.469,118.447
19.4508,119.488,108.686,10.0119,110.56,118.447
19.4703,119.573,108.686,8.35831,112.88,119.786
18.1388,119.582,109.957,8.45401,112.416,119.786
18.0551,119.201,109.957,7.08081,112.437,121.12
16.4657,119.022,111.379,6.82291,113.697,121.12
16.535,119.407,111.379,5.75348,111.78,122.479
14.8648,119.406,112.852,6.34172,108.599,122.479
14.8474,119.251,112.852,4.65068,108.368,123.812
13.6673,119.137,113.866,4.24184,111.492,123.812
13.676,119.317,113.866,2.55504,113.203,125.146
13.1554,119.222,114.281,2.64004,112.054,125.146
13.1542,119.025,114.281,1.13477,112.12,126.467
11.5512,119.644,115.741,1.13108,112.327,126.467
11.5449,119.781,115.741,-0.295409,111.991,127.789
9.9601,119.974,117.075,-0.299881,111.707,127.789
9.93635,120.176,117.075,-1.67058,108.232,129.08
7.79333,123.362,118.447,-1.61371,111.187,129.08
8.26531,120.638,118.447,-2.83836,113.261,130.364
7.23734,118.306,119.786,-2.84163,112.933,130.364
7.21416,118.418,119.786,-4.03737,111.983,131.61
5.45702,120.373,121.12,-4.03163,111.248,131.61
4.96386,122.784,121.12,-5.16171,111.829,132.818
3.75936,122.562,122.479,-5.15291,111.55,132.818
4.20677,120.143,122.479,-6.14271,111.483,133.938
3.37531,118.115,123.812,-6.1445,111.51,133.938
3.23202,119.21,123.812,-6.94174,111.496,134.97
2.06587,119.816,125.146,-6.94105,111.49,134.97
2.07236,119.728,125.146,-7.7916,111.525,136.279
0.997045,119.811,126.467,-7.77489,111.464,136.279
1.01445,118.84,126.467,-8.11586,111.428,137.311
-0.161308,120.517,127.789,-8.16328,111.52,137.311
-0.131611,122.405,127.789,-8.34687,111.406,138.166
-1.45691,119.33,129.08,-9.09518,112.32,138.166
