x,y,z,theta,kappa,s,dkappa
25.8282,39.7386,0,1.63682,-0.00165618,0,0.00245739
25.7625,40.74,0,1.63622,0.000339331,1.00355,0.00167289
25.6964,41.7414,0,1.63736,0.00189751,2.00709,0.00149826
25.6285,42.7426,0,1.64003,0.00345146,3.01064,0.00164375
25.557,43.7436,0,1.64438,0.00528258,4.01419,0.00204674
25.4802,44.7442,0,1.65081,0.00762861,5.01774,0.00264558
25.3957,45.7442,0,1.65988,0.0105047,6.02128,0.00292078
25.3007,46.7432,0,1.67169,0.01271,7.02483,0.00119351
25.1932,47.741,0,1.68448,0.0120652,8.02838,-0.00318837
25.0742,48.7375,0,1.69363,0.00458074,9.03193,-0.012651
24.9516,49.7335,0,1.68964,-0.0148737,10.0355,-0.0266044
24.8451,50.7313,0,1.65909,-0.0469601,11.039,-0.0311478
24.7848,51.7329,0,1.59919,-0.0688579,12.0426,-0.0100614
24.7915,52.7362,0,1.52973,-0.0649058,13.0461,0.017622
24.8614,53.7372,0,1.47712,-0.0377432,14.0497,0.0302949
24.9691,54.735,0,1.45418,-0.00833093,15.0532,0.0281371
25.0855,55.7317,0,1.45954,0.018565,16.0568,0.0254395
25.1835,56.7304,0,1.49032,0.0414503,17.0603,0.0174272
25.241,57.7322,0,1.5384,0.0521203,18.0639,0.00394623
25.2471,58.7357,0,1.59058,0.0498498,19.0674,-0.00808603
25.2039,59.7382,0,1.63477,0.0361801,20.0709,-0.0205664
25.1257,60.7387,0,1.65845,0.00891737,21.0745,-0.0332578
25.0394,61.7385,0,1.6485,-0.0311307,22.078,-0.0477072
24.9861,62.7405,0,1.58941,-0.0910014,23.0816,-0.0709883
25.0253,63.7426,0,1.4617,-0.164287,24.0851,-0.0752254
25.2284,64.7236,0,1.25934,-0.237493,25.0887,-0.0656732
25.6547,65.6288,0,0.994232,-0.283025,26.0922,-0.0190504
26.3129,66.382,0,0.714795,-0.260677,27.0958,0.0579355
27.1421,66.9435,0,0.488105,-0.188019,28.0993,0.0772148
28.063,67.3398,0,0.336709,-0.115671,29.1029,0.0660805
29.0247,67.6254,0,0.249264,-0.0644298,30.1064,0.0348105
30.0036,67.8462,0,0.19828,-0.0406166,31.11,0.0140048
30.991,68.0253,0,0.161563,-0.0356437,32.1135,-0.004583
31.9843,68.1674,0,0.119915,-0.0500167,33.1171,-0.0181362
32.9835,68.2596,0,0.0618826,-0.0639415,34.1206,-0.00792392
33.9864,68.2889,0,-0.00321481,-0.0623486,35.1242,0.0125173
34.9894,68.2574,0,-0.0555086,-0.0378692,36.1277,0.0367233
35.9906,68.1897,0,-0.0717822,0.00807678,37.1313,0.0528546
36.9924,68.1312,0,-0.0349152,0.0678358,38.1348,0.0677466
37.9954,68.1428,0,0.0714426,0.147651,39.1383,0.0828767
38.9849,68.3008,0,0.25704,0.217365,40.1419,0.0535254
39.9171,68.666,0,0.495274,0.250352,41.1454,0.0119134
40.7309,69.2488,0,0.747034,0.247268,42.149,-0.0123791
41.3775,70.013,0,0.986971,0.228761,43.1525,-0.0249698
41.8345,70.9044,0,1.20208,0.198353,44.1561,-0.0343724
42.1067,71.8688,0,1.38323,0.162335,45.1596,-0.036441
42.2185,72.8652,0,1.52958,0.130455,46.1632,-0.0298943
42.1995,73.868,0,1.64446,0.0968413,47.1667,-0.0397059
42.0846,74.8648,0,1.7181,0.0458543,48.1703,-0.0639126
41.9256,75.8556,0,1.73119,-0.0168833,49.1738,-0.0510998
41.7809,76.8486,0,1.69373,-0.0522847,50.1774,-0.018414
41.6857,77.8475,0,1.63788,-0.0531792,51.1809,0.0163034
41.6416,78.85,0,1.59501,-0.0327392,52.1845,0.0173936
41.6312,79.8535,0,1.56962,-0.0191522,53.188,0.00974936
41.6407,80.857,0,1.55406,-0.0130716,54.1916,0.00240208
41.6639,81.8602,0,1.54113,-0.013538,55.1951,-0.00287279
41.7012,82.8631,0,1.52532,-0.0187509,56.1986,-0.00750207
41.7577,83.865,0,1.50197,-0.0285455,57.2022,-0.011976
41.8429,84.8649,0,1.46815,-0.0364407,58.2057,0.000339871
41.9632,85.8612,0,1.43465,-0.0274781,59.2093,0.0173371
42.1096,86.854,0,1.41855,-0.00186519,60.2128,0.0337515
42.2567,87.8467,0,1.43466,0.0326721,61.2164,0.0286994
42.3723,88.8434,0,1.47951,0.0542738,62.2199,0.0141149
42.4349,89.8449,0,1.53843,0.0604633,63.2235,-0.00198353
42.4379,90.8483,0,1.59574,0.0519864,64.227,-0.0131069
42.3892,91.8506,0,1.63996,0.0348197,65.2306,-0.0209824
42.3062,92.8507,0,1.66308,0.0100105,66.2341,-0.0284718
42.2137,93.8499,0,1.65859,-0.0174159,67.2377,-0.0208924
42.1373,94.8505,0,1.63323,-0.0304796,68.2412,-0.00506276
42.0901,95.8529,0,1.60282,-0.0273907,69.2448,0.0112959
42.0693,96.8563,0,1.58301,-0.0114973,70.2483,0.015991
42.0603,97.8598,0,1.57915,0.00343255,71.2519,0.0137823
42.0479,98.8632,0,1.58918,0.0162133,72.2554,0.0117129
42.0195,99.8663,0,1.61051,0.0245806,73.259,0.00215271
41.9675,100.869,0,1.63379,0.0193157,74.2625,-0.01284
41.8975,101.87,0,1.64411,-0.00133265,75.266,-0.0282084
41.8297,102.871,0,1.628,-0.0287923,76.2696,-0.0191654
41.7892,103.874,0,1.59271,-0.0383658,77.2731,-0.000252525
41.7858,104.877,0,1.55692,-0.0302719,78.2767,0.0158474
41.8119,105.88,0,1.53599,-0.0110944,79.2802,0.0193139
41.8491,106.883,0,1.5345,0.00808499,80.2838,0.0190242
41.8783,107.886,0,1.55223,0.0272978,81.2873,0.0193498
41.8799,108.89,0,1.58952,0.0472573,82.2909,0.0207655
41.8337,109.892,0,1.64779,0.0693067,83.2944,0.0233037
41.7178,110.889,0,1.72958,0.0941906,84.298,0.0262831
41.5082,111.869,0,1.83757,0.12068,85.3015,0.0244282
41.182,112.818,0,1.9703,0.143373,86.3051,0.0216036
40.7234,113.709,0,2.12526,0.165898,87.3086,0.0243028
40.1233,114.512,0,2.30498,0.192272,88.3122,0.0224421
39.3817,115.186,0,2.50505,0.201695,89.3157,-0.0057017
38.5211,115.699,0,2.6993,0.180538,90.3193,-0.0347112
37.5823,116.05,0,2.86001,0.138016,91.3228,-0.0426902
36.6032,116.268,0,2.97991,0.103645,92.3264,-0.0264929
35.6065,116.382,0,3.07275,0.0833904,93.3299,-0.014503
34.6036,116.411,0,-3.13243,0.0735913,94.3334,-0.00533682
33.6013,116.365,0,-3.06127,0.0675107,95.337,-0.00867087
32.6043,116.253,0,-2.99916,0.0548015,96.3405,-0.0173891
31.6147,116.086,0,-2.955,0.0309144,97.3441,-0.0311841
30.6304,115.891,0,-2.94186,-0.00512987,98.3476,-0.0343331
29.6453,115.699,0,-2.9626,-0.0342331,99.3512,-0.0225277
28.6544,115.541,0,-3.00532,-0.0475864,100.355,-0.0027044
27.6573,115.428,0,-3.05103,-0.0415713,101.358,0.00956341
26.6564,115.356,0,-3.08761,-0.0311502,102.362,0.0107392
25.6537,115.316,0,-3.11355,-0.0206808,103.365,0.0099323
24.6503,115.297,0,-3.12963,-0.0118446,104.369,0.00730476
23.6468,115.289,0,-3.13832,-0.00591956,105.372,0.0045781
22.6433,115.288,0,3.14082,-0.00255315,106.376,0.00216354
21.6397,115.29,0,3.13906,-0.00109819,107.38,0.00112296
20.6362,115.293,0,3.13844,-0.000209563,108.383,0.000650308
19.6327,115.296,0,3.13848,0.000209897,109.387,0.000186385
18.6291,115.299,0,3.13873,0.000263823,110.39,1.23858e-05
17.6256,115.302,0,3.139,0.000255993,111.394,-2.80091e-05
16.622,115.305,0,3.13923,0.000207557,112.397,-6.85452e-05
15.6185,115.307,0,3.1394,0.000132138,113.401,-6.7935e-05
14.6149,115.309,0,3.1395,7.4715e-05,114.404,-4.65004e-05
13.6114,115.311,0,3.13956,3.88142e-05,115.408,-2.50449e-05
12.6078,115.313,0,3.13959,2.03602e-05,116.411,-1.61799e-05
11.6043,115.315,0,3.1396,5.12249e-06,117.415,-1.41876e-05
10.6008,115.317,0,3.1396,-8.11539e-06,118.419,-1.21946e-05
9.59721,115.319,0,3.13958,-2.04103e-05,119.422,-1.35485e-05
8.59366,115.321,0,3.13956,-3.56761e-05,120.426,-1.68761e-05
7.59012,115.323,0,3.13951,-5.42847e-05,121.429,-2.02115e-05
6.58657,115.325,0,3.13944,-8.71248e-05,122.433,-5.89773e-05
5.58303,115.327,0,3.13932,-0.000177028,123.436,-0.000120186
4.57948,115.33,0,3.13907,-0.000328296,124.44,-0.000181229
3.57594,115.333,0,3.13866,-0.000448847,125.443,6.53228e-05
2.5724,115.336,0,3.13831,-0.000155233,126.447,0.000519279
1.56885,115.339,0,3.1385,0.000591321,127.451,0.000966929
0.56531,115.342,0,3.13963,0.00166928,128.454,0.00101471
-0.438236,115.343,0,-3.14141,0.00255872,129.458,0.00075242
-1.44178,115.341,0,-3.13852,0.00316817,130.461,0.00045704
-2.44532,115.336,0,-3.13518,0.00334779,131.465,-0.000299328
-3.44883,115.328,0,-3.13214,0.00254657,132.468,-0.00126113
-4.45232,115.318,0,-3.13036,0.00086688,133.472,-0.0020765
-5.45581,115.306,0,-3.13043,0.00025628,134.475,0.00662383
-6.45926,115.293,0,-3.12283,0.0189993,135.479,0.0313493
-7.46214,115.258,0,-3.08309,0.0654748,136.482,0.062899
-8.45987,115.154,0,-2.97939,0.146071,137.486,0.0852938
-9.43127,114.908,0,-2.79623,0.211582,138.49,0.0415357
-10.3302,114.467,0,-2.5717,0.227805,139.493,-0.00608049
-11.1077,113.836,0,-2.35035,0.210717,140.497,-0.0222016
-11.7359,113.055,0,-2.15107,0.185295,141.5,-0.0288598
-12.2098,112.172,0,-1.98077,0.153094,142.504,-0.0348934
-12.5435,111.226,0,-1.84544,0.115912,143.507,-0.0391744
-12.7646,110.248,0,-1.74559,0.0867262,144.511,-0.0187848
-12.8984,109.254,0,-1.66511,0.0764004,145.514,-0.00231037
-12.9543,108.252,0,-1.58713,0.0813713,146.518,0.011783
-12.9275,107.249,0,-1.49939,0.0904827,147.521,-0.00370538
-12.8125,106.252,0,-1.41581,0.0709035,148.525,-0.0346217
-12.6293,105.266,0,-1.3666,0.0228616,149.529,-0.0605172
-12.4254,104.283,0,-1.37737,-0.0442933,150.532,-0.0599167
-12.2633,103.293,0,-1.44728,-0.0902449,151.536,-0.0311656
-12.1888,102.293,0,-1.54824,-0.105587,152.539,0.000928774
-12.2178,101.29,0,-1.64853,-0.0899388,153.543,0.0259511
-12.3359,100.294,0,-1.72324,-0.0563584,154.546,0.0414891
-12.5086,99.305,0,-1.75578,-0.00510888,155.55,0.0617556
-12.6844,98.317,0,-1.72582,0.0667629,156.553,0.0680429
-12.7964,97.3201,0,-1.63187,0.112311,157.557,0.019321
-12.8004,96.3171,0,-1.51939,0.102021,158.56,-0.0388118
-12.7061,95.3183,0,-1.44372,0.0455143,159.564,-0.0559274
-12.5645,94.3248,0,-1.42205,0.00156253,160.568,-0.0326692
-12.4197,93.3317,0,-1.43385,-0.0222511,161.571,-0.0157666
