optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
24.9836,-86.474,58.1017,25.6125,-80.2555,56.6796
24.3232,-88.5644,58.1017,25.6009,-80.2811,56.6796
26.0154,-87.6683,59.1338,26.8212,-80.6574,58.1017
26.1475,-87.1554,59.1338,26.8061,-80.7051,58.1017
27.5208,-86.2954,60.1784,27.8643,-80.4868,59.1338
27.4692,-86.5115,60.1784,27.9387,-80.1978,59.1338
28.4945,-86.7485,61.1978,28.8899,-80.5696,60.1784
28.7162,-85.7894,61.1978,28.8899,-80.5696,60.1784
29.8273,-85.6281,62.2322,29.9017,-80.659,61.1978
29.6168,-86.5561,62.2322,29.9292,-80.5403,61.1978
30.9491,-85.3176,63.2516,30.9122,-80.8449,62.2322
31.0017,-85.0828,63.2516,30.9254,-80.7866,62.2322
31.7999,-86.2775,64.2837,31.9524,-80.8433,63.2516
31.7323,-86.5824,64.2837,31.9835,-80.7046,63.2516
32.708,-86.9902,65.3157,33.1493,-80.1859,64.2837
32.677,-87.1318,65.3157,33.0921,-80.4439,64.2837
33.6984,-87.2486,66.3226,34.0051,-81.0677,65.3157
33.7426,-87.0424,66.3226,33.9937,-81.1196,65.3157
34.8283,-86.8905,67.3294,35.1187,-80.6274,66.3226
34.8429,-86.8202,67.3294,35.204,-80.2302,66.3226
35.924,-86.7607,68.3491,36.2037,-80.2422,67.3294
35.8904,-86.9313,68.3491,36.1677,-80.4163,67.3294
36.9387,-87.2228,69.3937,37.0318,-81.1302,68.3491
36.9598,-87.1078,69.3937,36.8294,-82.1589,68.3491
38.0746,-87.0116,70.4258,38.1223,-80.7576,69.3937
38.0655,-87.0671,70.4258,38.767,-77.2359,69.3937
39.1647,-87.1307,71.4704,39.6606,-77.382,70.4258
39.2435,-86.5868,71.4704,39.3043,-79.545,70.4258
40.0055,-89.4747,72.5402,39.9322,-81.836,71.4704
39.7272,-91.7152,72.5402,40.0533,-81.001,71.4704
40.8684,-91.8408,73.5848,41.0543,-81.0285,72.5402
41.3557,-87.3877,73.5848,40.7844,-83.202,72.5402
43.0078,-86.2596,75.0814,41.8015,-83.3132,73.5848
42.9297,-87.1091,75.0814,41.811,-83.2262,73.5848
43.9706,-87.0982,76.0883,43.2354,-83.7832,75.0814
43.9735,-87.0608,76.0883,43.2715,-83.3904,75.0814
45.481,-87.2538,77.586,44.2545,-83.4671,76.0883
45.4782,-87.2943,77.586,44.256,-83.4473,76.0883
46.9383,-87.3041,79.046,45.7465,-83.3905,77.586
46.9383,-87.3041,79.046,45.7542,-83.2783,77.586
48.3688,-87.2277,80.479,47.2129,-83.3804,79.046
48.3629,-87.3056,80.479,47.1988,-83.582,79.046
49.7382,-87.4134,81.8634,48.6844,-83.068,80.479
49.7473,-87.2975,81.8634,48.6218,-83.8936,80.479
51.0714,-87.3041,83.1723,49.9799,-84.3291,81.8634
51.0715,-87.3023,83.1723,49.9808,-84.3166,81.8634
52.331,-87.4677,84.4203,51.3877,-82.8997,83.1723
52.34,-87.3205,84.4203,51.3194,-83.8504,83.1723
53.5468,-87.1546,85.5908,52.5079,-84.5694,84.4203
53.5491,-87.1034,85.5908,52.5076,-84.5756,84.4203
54.6892,-87.2683,86.711,53.6815,-84.167,85.5908
54.6885,-87.2929,86.711,53.9347,-78.5492,85.5908
55.8596,-87.3676,87.8437,54.937,-78.5769,86.711
55.8585,-87.601,87.8437,54.7708,-84.4064,86.711
57.1523,-87.5676,89.0782,55.8719,-84.6704,87.8437
57.153,-87.5959,89.0782,55.8721,-84.6403,87.8437
58.5582,-87.6146,90.4248,57.0552,-83.9086,89.0782
58.5206,-86.9313,90.4248,56.9886,-81.4008,89.0782
60.1186,-88.4608,91.8847,58.1045,-79.3694,90.4248
60.4144,-92.5486,91.8847,58.0558,-78.4832,90.4248
61.5019,-92.4629,92.9293,59.57,-80.8791,91.8847
61.1645,-88.1871,92.9293,59.5824,-81.0509,91.8847
62.0989,-86.5959,93.9877,60.6325,-81.4455,92.9293
62.1231,-86.9075,93.9877,60.641,-81.5541,92.9293
63.2297,-86.8291,95.1078,61.6867,-81.2889,93.9877
63.2297,-86.8291,95.1078,61.6775,-81.1701,93.9877
64.3741,-87.3108,96.2405,62.8429,-81.374,95.1078
64.4091,-87.9017,96.2405,62.8394,-81.3243,95.1078
65.5404,-87.6682,97.4236,64.0155,-81.2544,96.2405
65.5398,-87.655,97.4236,64.0869,-82.4593,96.2405
66.7053,-88.0804,98.6193,65.2339,-80.6484,97.4236
66.7003,-87.8936,98.6193,65.1188,-78.0119,97.4236
67.8699,-87.7172,99.8401,66.4311,-77.9753,98.6193
67.8704,-87.7797,99.8401,66.5172,-81.1493,98.6193
69.0376,-87.7901,101.057,67.8258,-83.1021,99.8401
69.037,-87.8526,101.057,67.8158,-82.0612,99.8401
70.2659,-87.2596,102.315,69.0884,-81.8716,101.057
70.2643,-87.3244,102.315,69.0869,-82.0435,101.057
71.4865,-87.4664,103.574,70.4005,-81.7988,102.315
71.4896,-87.3844,103.574,70.4021,-81.7329,102.315
72.7234,-87.8827,104.845,71.7081,-81.7835,103.574
72.7312,-87.7122,104.845,71.7079,-81.7884,103.574
73.9959,-87.7731,106.116,73.0016,-81.8479,104.845
73.985,-87.9992,106.116,72.9987,-81.9089,104.845
75.2547,-88.336,107.405,74.2663,-82.1545,106.116
75.2569,-88.291,107.405,74.2716,-82.0445,106.116
76.5622,-88.0897,108.702,75.5548,-82.3026,107.405
76.5687,-87.9618,108.702,75.5456,-82.4869,107.405
