x, y, z, theta
14.1952,-30.5325,0,-1.63045
14.1713,-30.9219,0,-1.62715
14.1502,-31.2863,0,-1.62406
14.1284,-31.6885,0,-1.6221
14.1052,-32.141,0,-1.6211
14.0894,-32.4552,0,-1.62052
14.0732,-32.7821,0,-1.62039
14.0552,-33.1466,0,-1.62062
14.0373,-33.512,0,-1.62086
14.0172,-33.9143,0,-1.62134
13.9964,-34.3291,0,-1.62174
13.9741,-34.769,0,-1.62194
13.951,-35.2215,0,-1.62245
13.9265,-35.6992,0,-1.62301
13.9011,-36.1894,0,-1.62313
13.8749,-36.6921,0,-1.6241
13.8489,-37.1823,0,-1.62514
13.8205,-37.7101,0,-1.62564
13.791,-38.2505,0,-1.62661
13.7617,-38.7745,0,-1.62752
13.7305,-39.3274,0,-1.62855
13.6987,-39.8803,0,-1.62929
13.6665,-40.4331,0,-1.62959
13.6334,-40.9985,0,-1.62923
13.5996,-41.5765,0,-1.62846
13.5675,-42.1294,0,-1.62764
13.5504,-42.4309,0,-1.62677
13.5191,-42.9838,0,-1.62661
13.5022,-43.2854,0,-1.62599
13.4723,-43.8258,0,-1.62511
13.4558,-44.1274,0,-1.62477
13.4259,-44.6804,0,-1.624
13.4097,-44.982,0,-1.62343
13.3821,-45.5081,0,-1.62269
13.3527,-46.0737,0,-1.62162
13.3239,-46.6393,0,-1.62067
13.2961,-47.1924,0,-1.61945
13.2688,-47.7455,0,-1.61771
13.2424,-48.2987,0,-1.61533
13.218,-48.8393,0,-1.61285
13.1949,-49.38,0,-1.6106
13.1735,-49.9082,0,-1.60807
13.1529,-50.449,0,-1.6058
13.1336,-50.9877,0,-1.6036
13.1156,-51.5286,0,-1.60102
13.0989,-52.0695,0,-1.59892
13.084,-52.5979,0,-1.59812
13.0691,-53.1515,0,-1.59877
13.0544,-53.6925,0,-1.60082
13.0381,-54.246,0,-1.60348
13.0216,-54.7744,0,-1.60598
13.0027,-55.3278,0,-1.60939
12.9827,-55.8687,0,-1.61274
12.9607,-56.4094,0,-1.61694
12.936,-56.959,0,-1.61998
12.9101,-57.4996,0,-1.62377
12.8816,-58.0526,0,-1.627
12.8512,-58.6056,0,-1.63002
12.8191,-59.1584,0,-1.63245
12.7863,-59.6986,0,-1.63448
12.7514,-60.2513,0,-1.63645
12.7155,-60.8039,0,-1.63735
12.6807,-61.3314,0,-1.6382
12.6436,-61.8839,0,-1.63858
12.6078,-62.4113,0,-1.63929
12.5717,-62.9387,0,-1.63907
12.5369,-63.4421,0,-1.63864
12.501,-63.9695,0,-1.63706
12.4655,-64.4969,0,-1.63435
12.4302,-65.0243,0,-1.62949
12.3966,-65.5518,0,-1.61839
12.3673,-66.067,0,-1.60443
12.3436,-66.5825,0,-1.58529
12.3272,-67.0857,0,-1.55604
12.3227,-67.6017,0,-1.51465
