14.1952,-30.5325
14.1713,-30.9219
14.1502,-31.2863
14.1284,-31.6885
14.1052,-32.141
14.0894,-32.4552
14.0732,-32.7821
14.0552,-33.1466
14.0373,-33.512
14.0172,-33.9143
13.9964,-34.3291
13.9741,-34.769
13.951,-35.2215
13.9265,-35.6992
13.9011,-36.1894
13.8749,-36.6921
13.8489,-37.1823
13.8205,-37.7101
13.791,-38.2505
13.7617,-38.7745
13.7305,-39.3274
13.6987,-39.8803
13.6665,-40.4331
13.6334,-40.9985
13.5996,-41.5765
13.5675,-42.1294
13.5504,-42.4309
13.5191,-42.9838
13.5022,-43.2854
13.4723,-43.8258
13.4558,-44.1274
13.4259,-44.6804
13.4097,-44.982
13.3821,-45.5081
13.3527,-46.0737
13.3239,-46.6393
13.2961,-47.1924
13.2688,-47.7455
13.2424,-48.2987
13.218,-48.8393
13.1949,-49.38
13.1735,-49.9082
13.1529,-50.449
13.1336,-50.9877
13.1156,-51.5286
13.0989,-52.0695
13.084,-52.5979
13.0691,-53.1515
13.0544,-53.6925
13.0381,-54.246
13.0216,-54.7744
13.0027,-55.3278
12.9827,-55.8687
12.9607,-56.4094
12.936,-56.959
12.9101,-57.4996
12.8816,-58.0526
12.8512,-58.6056
12.8191,-59.1584
12.7863,-59.6986
12.7514,-60.2513
12.7155,-60.8039
12.6807,-61.3314
12.6436,-61.8839
12.6078,-62.4113
12.5717,-62.9387
12.5369,-63.4421
12.501,-63.9695
12.4655,-64.4969
12.4302,-65.0243
12.3966,-65.5518
12.3673,-66.067
12.3436,-66.5825
12.3272,-67.0857
12.3227,-67.6017
12.3367,-68.0923
12.3741,-68.5943
12.4367,-69.0901
12.5291,-69.5721
12.6521,-70.0472
12.8071,-70.5128
13.0081,-70.9742
13.2348,-71.3951
13.486,-71.7871
13.7495,-72.14
14.0088,-72.4482
14.2578,-72.715
14.5001,-72.9533
14.8091,-73.2447
15.0853,-73.4833
15.3171,-73.6769
15.5705,-73.884
15.8452,-74.1047
16.1407,-74.3398
16.4173,-74.5603
16.7134,-74.7947
17.0384,-75.0532
17.2841,-75.2498
17.539,-75.455
17.8126,-75.6771
18.0753,-75.8927
18.3461,-76.1182
18.615,-76.3459
18.864,-76.5612
19.1195,-76.7852
19.3638,-77.0029
19.6156,-77.2311
19.8565,-77.4526
20.0863,-77.6674
20.3237,-77.8927
20.5508,-78.1105
