x, y, z, theta
39.6318,-33.2288,0,2.83286
39.2361,-33.1026,0,2.83363
38.8283,-32.9729,0,2.83438
38.4084,-32.8397,0,2.83511
37.9524,-32.6954,0,2.83977
37.4958,-32.5532,0,2.83664
37.0396,-32.4096,0,2.83738
36.5352,-32.2513,0,2.83825
36.0548,-32.1009,0,2.83889
35.5382,-31.9396,0,2.84332
35.0089,-31.7768,0,2.83511
34.5869,-31.6433,0,2.84118
34.0339,-31.472,0,2.84182
33.4928,-31.3047,0,2.84248
33.2041,-31.2157,0,2.84304
32.6508,-31.0454,0,2.84348
32.362,-30.9567,0,2.84764
31.7959,-30.7853,0,2.84488
31.507,-30.697,0,2.84519
31.2181,-30.6088,0,2.84536
30.9172,-30.5169,0,2.8453
30.6283,-30.4287,0,2.84538
30.3394,-30.3406,0,2.84577
30.0384,-30.2488,0,2.8459
29.7494,-30.1608,0,2.84607
29.4364,-30.0655,0,2.84602
29.1233,-29.9702,0,2.853
28.8217,-29.8806,0,2.84606
28.5327,-29.7927,0,2.8403
28.0487,-29.6422,0,2.84622
27.7357,-29.547,0,2.84633
27.4226,-29.4518,0,2.84618
27.0975,-29.3528,0,2.84615
26.7724,-29.2539,0,2.84626
26.4593,-29.1586,0,2.84629
26.1342,-29.0598,0,2.84611
25.8091,-28.9608,0,2.8562
25.471,-28.8616,0,2.84672
25.1579,-28.7665,0,2.84717
24.8206,-28.6642,0,2.84758
24.4833,-28.5621,0,2.84813
24.1821,-28.4711,0,2.84835
23.8448,-28.3692,0,2.8488
23.5074,-28.2675,0,2.85036
23.1698,-28.1663,0,2.8514
22.8442,-28.0691,0,2.85218
22.5306,-27.9757,0,2.85349
22.1927,-27.8756,0,2.86209
21.8661,-27.7818,0,2.85526
21.528,-27.6823,0,2.84971
21.0229,-27.5305,0,2.85748
20.7088,-27.4388,0,2.85892
20.3945,-27.3475,0,2.86072
20.068,-27.2533,0,2.86238
19.7413,-27.1597,0,2.86351
19.4267,-27.0698,0,2.86504
19.1119,-26.9805,0,2.86662
18.8091,-26.8951,0,2.87407
18.4935,-26.8086,0,2.86963
18.1904,-26.724,0,2.87132
17.8993,-26.6434,0,2.87277
17.5838,-26.5565,0,2.87401
17.2925,-26.4766,0,2.87516
17.0011,-26.3971,0,2.87562
16.4425,-26.2449,0,2.87286
15.8965,-26.0945,0,2.86285
15.3883,-25.9491,0,2.81416
15.049,-25.8338,0,2.81116
14.6085,-25.6828,0,2.77813
14.1968,-25.5262,0,2.7377
13.7802,-25.3481,0,2.69096
13.3951,-25.1618,0,2.63918
13.0422,-24.9679,0,2.56961
12.7354,-24.7703,0,2.49883
12.4433,-24.5516,0,2.43922
12.1935,-24.3402,0,2.38207
11.9562,-24.1149,0,2.33523
11.7472,-23.8969,0,2.13256
11.539,-23.5661,0,2.17271
11.3038,-23.2238,0,2.09297
11.0968,-22.8639,0,2.01602
10.9234,-22.5006,0,1.94933
10.8117,-22.2199,0,1.89387
