39.6318,-33.2288,0,2.85414,-0.000978121,0,0.00101314
38.6702,-32.9442,0,2.85366,1.53083E-05,1.00279,0.000948417
37.7087,-32.6596,0,2.85413,0.000886997,2.00557,0.000773678
36.7469,-32.3759,0,2.85537,0.00153908,3.00836,0.00051545
35.7847,-32.0935,0,2.85712,0.00190161,4.01114,0.000199082
34.8219,-31.8131,0,2.85907,0.00191935,5.01393,-0.000175999
33.8586,-31.5344,0,2.86083,0.00151096,6.01671,-0.000635092
32.8949,-31.2571,0,2.862,0.000807012,7.0195,-0.000795743
31.931,-30.9807,0,2.86236,-0.000154183,8.02228,-0.00116605
30.9671,-30.704,0,2.86152,-0.00165016,9.02507,-0.00189338
30.0038,-30.4256,0,2.85872,-0.00413239,10.0279,-0.00315095
29.0416,-30.1432,0,2.85276,-0.00790424,11.0306,-0.00393735
28.0816,-29.8532,0,2.84303,-0.0112184,12.0334,-0.00221524
27.125,-29.5526,0,2.83135,-0.0112629,13.0362,0.0026767
26.1716,-29.2418,0,2.82253,-0.00539646,14.039,0.00733337
25.2199,-28.9257,0,2.82031,0.000342034,15.0418,0.00363335
24.2683,-28.6096,0,2.82161,0.00134521,16.0446,-0.00172211
23.3163,-28.2944,0,2.82154,-0.00115274,17.0473,-0.000192307
22.3645,-27.9786,0,2.82145,0.00210525,18.0501,0.00655251
21.412,-27.6653,0,2.82777,0.0112772,19.0529,0.0111475
20.4559,-27.3627,0,2.84345,0.01809,20.0557,0.00128237
19.4948,-27.0767,0,2.8609,0.0155754,21.0585,-0.00549614
18.5294,-26.8054,0,2.87308,0.00812767,22.0613,-0.00910429
17.562,-26.5416,0,2.87577,-0.00378353,23.0641,-0.0150611
16.5956,-26.2736,0,2.86324,-0.0224371,24.0668,-0.0223333
15.6358,-25.9833,0,2.82817,-0.0488291,25.0696,-0.0302816
14.6917,-25.6461,0,2.76389,-0.0776799,26.0724,-0.0217434
13.7762,-25.2377,0,2.67788,-0.0911053,27.0752,-0.00532515
12.9011,-24.7486,0,2.58625,-0.0894023,28.078,0.00805168
12.0728,-24.1838,0,2.50201,-0.0792021,29.0808,0.00253499
11.2935,-23.5533,0,2.41817,-0.0942685,30.0836,-0.0353187
10.5803,-22.8492,0,2.29612,-0.161031,31.0863,-0.107435
9.99789,-22.0357,0,2.05926,-0.331688,32.0891,-0.205955
9.70843,-21.0829,0,1.65615,-0.421421,33.0919,0.0826612
9.80943,-20.0902,0,1.3138,-0.242936,34.0947,0.200626
10.151,-19.1485,0,1.15963,-0.0789008,35.0975,0.116517
10.5726,-18.2387,0,1.12877,0.0100458,36.1003,0.0717257
10.9864,-17.3253,0,1.17345,0.0788837,37.103,0.0704053
11.3256,-16.3823,0,1.29092,0.159187,38.1058,0.0918019
11.5107,-15.3984,0,1.49071,0.229222,39.1086,0.0303022
11.4765,-14.3983,0,1.71265,0.188734,40.1114,-0.113876
11.2653,-13.4186,0,1.82486,0.0177538,41.1142,-0.219026
11.036,-12.4427,0,1.75074,-0.1459,42.117,-0.103797
10.9414,-11.4457,0,1.57321,-0.187691,43.1198,0.0169886
11.0267,-10.4477,0,1.40743,-0.132159,44.1225,0.0822096
11.2421,-9.46874,0,1.31214,-0.0645876,45.1253,0.0487789
11.5231,-8.5062,0,1.26761,-0.027953,46.1281,0.0262948
11.8323,-7.5523,0,1.25,-0.00989139,47.1309,0.00985348
12.1523,-6.60194,0,1.24266,-0.00569854,48.1337,0.00387253
12.4773,-5.6533,0,1.23975,0.00086888,49.1365,0.00968212
12.801,-4.7042,0,1.24678,0.014512,50.1393,0.0177056
13.1103,-3.75032,0,1.27091,0.0325809,51.142,0.0117106
13.3898,-2.78732,0,1.30602,0.0340016,52.1448,-0.00873923
13.6378,-1.81573,0,1.33274,0.016576,53.1476,-0.0249697
13.8705,-0.840306,0,1.33642,-0.007611,54.1504,-0.0177969
14.1094,0.133581,0,1.32205,-0.0189837,55.1532,-0.00541763
14.366,1.10297,0,1.30199,-0.0194122,56.156,0.00419523
14.6408,2.06736,0,1.28547,-0.0132429,57.1587,0.0067185
14.9283,3.02804,0,1.27574,-0.00598731,58.1615,0.00783324
15.2215,3.98701,0,1.27391,0.00260588,59.1643,0.00936041
15.5121,4.94676,0,1.28116,0.011296,60.1671,0.00662922
15.7921,5.90964,0,1.29502,0.0155535,61.1699,0.00182113
16.0576,6.87665,0,1.3107,0.0148597,62.1727,-0.00324785
