x, y, z, theta
17.6074,-50.938,0,2.388
17.3137,-50.6624,0,2.38718
17.0294,-50.3952,0,2.38838
16.7356,-50.1197,0,2.38855
16.4325,-49.8357,0,2.38859
16.2121,-49.6291,0,2.38902
15.8663,-49.3053,0,2.38854
15.6091,-49.0643,0,2.38824
15.3245,-48.7973,0,2.38798
15.0492,-48.539,0,2.3877
14.7556,-48.2633,0,2.386
14.4441,-47.9699,0,2.38802
14.1321,-47.6771,0,2.3886
13.8015,-47.3672,0,2.38851
13.4709,-47.0574,0,2.38889
13.1402,-46.7476,0,2.38641
12.7828,-46.4112,0,2.38227
12.4403,-46.0861,0,2.37276
12.0785,-45.7361,0,2.3648
11.6926,-45.3567,0,2.35811
11.3091,-44.9748,0,2.35148
10.9105,-44.5724,0,2.34434
10.5236,-44.1762,0,2.33982
10.3136,-43.9592,0,2.33821
10.1038,-43.7418,0,2.33704
9.89439,-43.5241,0,2.33611
9.68512,-43.3063,0,2.3356
9.47598,-43.0883,0,2.33524
9.26691,-42.8703,0,2.33488
9.0405,-42.634,0,2.3347
8.83155,-42.4159,0,2.3346
8.60521,-42.1796,0,2.33379
8.39646,-41.9613,0,2.33117
7.99336,-41.5375,0,2.33402
7.78456,-41.3192,0,2.33385
7.5584,-41.0827,0,2.33388
7.33223,-40.8462,0,2.33371
7.1235,-40.6278,0,2.3334
6.89744,-40.3912,0,2.33333
6.6714,-40.1546,0,2.33334
6.46274,-39.9362,0,2.33335
6.24539,-39.7087,0,2.33109
6.03723,-39.4898,0,2.33288
5.82868,-39.2713,0,2.33256
5.61151,-39.0436,0,2.33181
5.40319,-38.8249,0,2.33154
5.19493,-38.6061,0,2.33122
4.78722,-38.1775,0,2.32999
4.39737,-37.7666,0,2.3298
4.02491,-37.374,0,2.33026
3.65978,-36.9894,0,2.33173
3.33864,-36.6522,0,2.33291
2.99104,-36.288,0,2.33569
2.65986,-35.9429,0,2.33931
2.32744,-35.5991,0,2.34119
2.00313,-35.2649,0,2.34541
1.67741,-34.9321,0,2.34635
1.37782,-34.6265,0,2.34504
1.08743,-34.3296,0,2.34143
0.824425,-34.0587,0,2.33657
0.597626,-33.8228,0,2.33547
0.379797,-33.5958,0,2.33635
0.161893,-33.369,0,2.32376
-0.0532637,-33.1395,0,2.31795
-0.258528,-32.9179,0,2.30909
-0.538057,-32.6107,0,2.29903
-0.797733,-32.3195,0,2.28678
-1.0373,-32.0441,0,2.27366
-1.25696,-31.7848,0,2.25863
-1.46471,-31.532,0,2.2434
-1.66866,-31.2759,0,2.20532
-1.89993,-30.9617,0,2.15609
-2.10155,-30.6575,0,2.10721
-2.2752,-30.3655,0,2.05345
-2.41538,-30.0979,0,1.99015
-2.55372,-29.7876,0,1.92476
-2.67911,-29.4483,0,1.85193
-2.76988,-29.134,0,1.78556
-2.83692,-28.8266,0,1.72448
-2.88894,-28.4908,0,1.67553
-2.93104,-28.0903,0,1.64283
-2.95912,-27.7012,0,1.59941
-2.96781,-27.3976,0,1.56512
-2.96545,-26.9824,0,1.51322
-2.94735,-26.6683,0,1.46602
-2.91181,-26.3303,0,1.41474
-2.85705,-25.9823,0,1.36719
-2.78071,-25.6125,0,1.31902
-2.67725,-25.2103,0,1.26703
-2.54926,-24.802,0,1.21443
-2.38682,-24.3657,0,1.16517
-2.19812,-23.9263,0,1.10201
-1.98106,-23.4977,0,1.08527
-1.74026,-23.0413,0,1.04913
-1.49567,-22.6158,0,1.01149
-1.20853,-22.1571,0,0.97295
-0.911017,-21.7202,0,0.937848
-0.5909,-21.2838,0,0.90934
-0.243008,-20.8369,0,0.88411
0.10807,-20.4087,0,0.865011
0.303998,-20.1788,0,0.850482
0.644377,-19.7909,0,0.840832
0.879378,-19.5283,0,0.833999
1.2853,-19.0809,0,0.798492
1.66415,-18.692,0,0.820216
2.09337,-18.2318,0,0.815046
2.5077,-17.7921,0,0.810769
2.94125,-17.336,0,0.808226
3.36727,-16.8901,0,0.805223
3.82078,-16.4182,0,0.802193
4.26698,-15.9568,0,0.799283
4.71451,-15.4966,0,0.794629
5.16419,-15.0386,0,0.792118
5.60617,-14.5906,0,0.788022
6.04998,-14.1445,0,0.78458
6.47369,-13.7214,0,0.779541
6.90337,-13.2968,0,0.775223
7.32588,-12.8828,0,0.771419
7.759,-12.4616,0,0.770269
8.18356,-12.0497,0,0.769837
8.61734,-11.6292,0,0.769973
9.05106,-11.2087,0,0.770845
9.48441,-10.7877,0,0.770487
9.90888,-10.3757,0,0.772795
10.1251,-10.1649,0,0.773657
10.3412,-9.95379,0,0.773416
10.5574,-9.74278,0,0.77332
10.7735,-9.53178,0,0.773371
10.9897,-9.32078,0,0.776942
11.2147,-9.09954,0,0.771344
11.6388,-8.68717,0,0.770076
11.8556,-8.47688,0,0.767962
12.0729,-8.26705,0,0.768267
12.2901,-8.05715,0,0.767313
12.7159,-7.6465,0,0.766693
12.9425,-7.42821,0,0.766236
13.1602,-7.21876,0,0.766098
13.3869,-7.0006,0,0.766428
13.8221,-6.5816,0,0.767261
14.257,-6.16224,0,0.767775
14.6825,-5.7514,0,0.771217
15.1067,-5.33909,0,0.777745
15.5192,-4.93286,0,0.791015
15.9344,-4.51296,0,0.800793
16.3199,-4.11539,0,0.812064
16.7096,-3.70438,0,0.827978
17.0842,-3.29648,0,0.844116
17.4604,-2.87321,0,0.857297
17.8146,-2.46403,0,0.872975
18.1624,-2.04935,0,0.886139
18.5126,-1.62038,0,0.897806
18.8499,-1.19719,0,0.907147
19.191,-0.760947,0,0.911197
19.515,-0.343219,0,0.920209
19.8428,0.0875092,0,0.91488
20.1652,0.506427,0,0.913453
20.4959,0.934844,0,0.915809
20.8332,1.37402,0,0.915535
21.163,1.80312,0,0.91333
21.5014,2.24145,0,0.910538
21.8333,2.66891,0,0.905529
22.1674,3.0947,0,0.896395
22.4975,3.50758,0,0.884895
22.8323,3.91665,0,0.869957
23.165,4.31104,0,0.852143
23.477,4.66766,0,0.832816
23.8072,5.0308,0,0.814973
24.1352,5.37883,0,0.804583
24.4407,5.69623,0,0.794138
24.7671,6.02838,0,0.783691
25.0702,6.33045,0,0.765582
25.3696,6.61825,0,0.738504
25.6768,6.89784,0,0.710208
25.9917,7.16863,0,0.677816
26.2956,7.41328,0,0.638483
26.6088,7.6458,0,0.602361
26.9355,7.87041,0,0.551642
27.2463,8.06169,0,0.505351
27.5547,8.23228,0,0.462957
27.8474,8.37841,0,0.42135
28.146,8.51224,0,0.377624
28.4502,8.63288,0,0.323377
28.8439,8.76484,0,0.266856
29.1474,8.84781,0,0.214304
29.4425,8.91204,0,0.152573
29.7783,8.96367,0,0.0905137
30.1042,8.99325,0,0.021346
30.4605,9.00085,0,-0.0546602
30.8374,8.98023,0,-0.131759
31.2241,8.92898,0,-0.208846
31.618,8.84549,0,-0.28779
32.0161,8.72765,0,-0.375411
32.4142,8.57079,0,-0.450335
32.8107,8.37909,0,-0.518
33.2042,8.15478,0,-0.5721
33.6169,7.88906,0,-0.612266
34.0186,7.60697,0,-0.639163
34.2711,7.41928,0,-0.679907
34.6717,7.09537,0,-0.694958
35.0971,6.74076,0,-0.71865
35.5139,6.37617,0,-0.743654
35.9492,5.97572,0,-0.768423
36.3836,5.55586,0,-0.783721
36.8382,5.10274,0,-0.789712
37.299,4.63797,0,-0.792186
37.7763,4.15414,0,-0.793828
