x, y, z, theta
17.0503,-52.0514,0,2.32068
16.816,-51.7999,0,2.3168
16.5512,-51.5133,0,2.29938
16.3249,-51.2598,0,2.29283
16.0504,-50.9481,0,2.30358
15.8315,-50.7048,0,2.32473
15.5731,-50.4296,0,2.35664
15.2882,-50.145,0,2.40536
15.005,-49.8883,0,2.44235
14.6486,-49.5886,0,2.48876
14.2887,-49.3134,0,2.53093
13.8969,-49.0392,0,2.56568
13.4958,-48.7787,0,2.58741
13.0784,-48.5204,0,2.59688
12.6478,-48.2595,0,2.59167
12.2294,-48.003,0,2.5728
11.8052,-47.7319,0,2.53867
11.3802,-47.4393,0,2.49023
10.9599,-47.1188,0,2.43659
10.5599,-46.7785,0,2.38429
10.1667,-46.4068,0,2.3303
9.80276,-46.0235,0,2.27878
9.43448,-45.5933,0,2.23657
9.08468,-45.1479,0,2.21099
8.90424,-44.9057,0,2.1969
8.56498,-44.4365,0,2.19092
8.38944,-44.1907,0,2.19089
8.20659,-43.9346,0,2.20063
7.85818,-43.4566,0,2.21681
7.66875,-43.2053,0,2.23482
7.46708,-42.9477,0,2.25497
7.26822,-42.7038,0,2.2781
7.06377,-42.4647,0,2.30241
6.84516,-42.2212,0,2.31399
6.64099,-41.999,0,2.35084
6.41969,-41.7753,0,2.37549
6.18389,-41.5484,0,2.39835
5.96149,-41.344,0,2.41711
5.71645,-41.1272,0,2.43337
5.47747,-40.9225,0,2.44682
5.23575,-40.7211,0,2.45925
4.99156,-40.5226,0,2.46747
4.74574,-40.3262,0,2.47125
4.50904,-40.1386,0,2.47289
4.06465,-39.7875,0,2.46966
3.6411,-39.4506,0,2.45742
3.27048,-39.1483,0,2.44023
2.90511,-38.8397,0,2.41507
2.56643,-38.5387,0,2.38692
2.26387,-38.2542,0,2.35402
2.00177,-37.9909,0,2.3122
1.73829,-37.7032,0,2.27543
1.49373,-37.4156,0,2.23811
1.26786,-37.1289,0,2.20249
1.0449,-36.8242,0,2.1714
0.82441,-36.5023,0,2.14734
0.611723,-36.1752,0,2.13162
0.397504,-35.8342,0,2.12607
0.165277,-35.4598,0,2.12526
-0.0732698,-35.0746,0,2.12961
-0.313492,-34.6904,0,2.14081
-0.560958,-34.3044,0,2.14964
-0.815704,-33.9146,0,2.16096
-1.06785,-33.5381,0,2.17147
-1.32393,-33.1643,0,2.17693
-1.58205,-32.792,0,2.17662
-1.82573,-32.4402,0,2.17354
-2.06832,-32.0877,0,2.16211
-2.29283,-31.7533,0,2.14372
-2.47704,-31.4678,0,2.11599
-2.64673,-31.188,0,2.07539
-2.85872,-30.8041,0,2.02155
-3.02867,-30.453,0,1.95967
-3.17657,-30.092,0,1.8779
-3.29828,-29.7082,0,1.79335
-3.38715,-29.3156,0,1.71481
-3.43049,-29.0167,0,1.65451
-3.45575,-28.7157,0,1.58898
-3.46147,-28.4012,0,1.52977
-3.44805,-28.0743,0,1.46497
-3.41128,-27.7281,0,1.43277
-3.36106,-27.3666,0,1.39654
-3.29124,-26.97,0,1.35576
-3.20262,-26.5643,0,1.31424
-3.09085,-26.1382,0,1.26794
-2.94447,-25.6697,0,1.21625
-2.77408,-25.2095,0,1.1671
-2.57634,-24.7465,0,1.11522
-2.33825,-24.2606,0,1.06766
-2.05912,-23.7534,0,1.02994
-1.76753,-23.2679,0,1.00628
-1.60593,-23.0127,0,0.978749
-1.27699,-22.5236,0,0.967725
-1.10567,-22.2749,0,0.956871
-0.931659,-22.028,0,0.945285
-0.747429,-21.7729,0,0.933978
-0.560326,-21.5199,0,0.92287
-0.370426,-21.269,0,0.91086
