x,y,z,theta,kappa,s,dkappa
17.6074,-50.938,0,2.6525,-0.263892,0,0.273584
16.7736,-50.383,0,2.48152,-0.107468,1.00285,0.0843515
16.0084,-49.7351,0,2.4057,-0.0515112,2.0057,0.0365108
15.2791,-49.0468,0,2.36898,-0.0244425,3.00854,0.0199586
14.5675,-48.3402,0,2.35303,-0.00861442,4.01139,0.0123612
13.8624,-47.6271,0,2.34969,0.00104825,5.01424,0.00691858
13.1569,-46.9144,0,2.35314,0.00462981,6.01709,-0.000343369
12.4484,-46.2047,0,2.3576,0.00424927,7.01993,-0.000433608
11.7368,-45.498,0,2.36162,0.00370939,8.02278,-0.00067809
11.0226,-44.794,0,2.36492,0.00278978,9.02563,-0.00122391
10.3065,-44.0919,0,2.36695,0.00107203,10.0285,-0.00231517
9.58977,-43.3905,0,2.36659,-0.00208099,11.0313,-0.00403785
8.87458,-42.6875,0,2.36217,-0.0070252,12.0342,-0.00575213
8.16444,-41.9794,0,2.35204,-0.0132988,13.037,-0.0065248
7.46382,-41.2619,0,2.33548,-0.0196042,14.0399,-0.00561018
6.77712,-40.5311,0,2.31447,-0.0207558,15.0427,0.00357244
6.10518,-39.7867,0,2.29703,-0.012511,16.0456,0.0126315
5.44211,-39.0343,0,2.29214,0.00382396,17.0484,0.0175165
4.77646,-38.2842,0,2.30334,0.01707,18.0513,0.00889475
4.09861,-37.5452,0,2.32348,0.0216623,19.0541,0.000292078
3.40538,-36.8206,0,2.344,0.018157,20.057,-0.00567434
2.69917,-36.1086,0,2.35923,0.0121265,21.0598,-0.00628002
1.98436,-35.4052,0,2.36819,0.00569936,22.0626,-0.00647387
1.26555,-34.7059,0,2.37065,-0.000785565,23.0655,-0.00657069
0.547305,-34.006,0,2.3665,-0.00756924,24.0683,-0.00697151
-0.16557,-33.3007,0,2.3553,-0.0148994,25.0712,-0.00776278
-0.867747,-32.5847,0,2.3362,-0.0236062,26.074,-0.0110383
-1.55219,-31.8518,0,2.30497,-0.0408536,27.0769,-0.024193
-2.20493,-31.0906,0,2.24865,-0.075188,28.0797,-0.0467758
