name,stamp,id,latitude,longitude,altitude,q.x,q.y,q.z,q.w,use_time,learn_start_lat,learn_start_lon,learn_start_alt,learn_start_qx,learn_start_qy,learn_start_qz,learn_start_qw,entrypoint_lat,entrypoint_lon,entrypoint_alt,entrypoint_qx,entrypoint_qy,entrypoint_qz,entrypoint_qw,
map1_2023-11-29-13-0-55.bin,1701234055,1,31.09527845000001,121.52579992,17.2180004119873,0,0,-0.9891912341117859,0.1466313153505325,0,31.09480730351486,121.5269296692119,11.02297322133267,-0.000304962188238278,-0.0007926317048259079,-0.8377485871315002,-0.5455889701843262,31.09499714,121.52677862,10.99300003051758,0,0,-0.5784152150154114,0.8157424926757813,
map2_2023-11-21-18-54-25.bin,1700564065,2,31.09768174,121.52267001,16.17799949645996,0,0,0.08765821158885956,0.9961506128311157,0,31.09795725545197,121.5225959929693,14.05900001525879,-0.002379033714532852,-0.002330913674086332,0.1169516071677208,0.9931625723838806,31.09795514,121.52259683,14.05900001525879,0,0,0.1165542304515839,0.9931843280792236,
map3_2023-11-23-10-32-18.bin,1700706738,3,31.08415828,121.51716086,16.38400077819824,0,0,-0.754020094871521,0.6568513512611389,0,31.08436729097911,121.5173468145189,13.8041875998847,3.537648080964573e-05,3.561028279364109e-05,-0.10185307264328,-0.9949195981025696,31.08426434,121.51736522,13.80399990081787,0,0,0.08765821158885956,0.9961506128311157,
map4_2023-11-29-13-46-35.bin,1701236795,4,31.09475762,121.52629208,17.18199920654297,0,0,0.0391542874276638,0.9992331862449646,0,31.09479697176736,121.5269117928788,10.80213599640274,0.0002729855477809906,-0.0006108551751822233,0.8104008436203003,0.5858999490737915,31.09493348000001,121.5269359,10.80799961090088,0,0,-0.9956523776054382,0.09314718842506409,
