x, y, z, theta
0.370874,-59.8305,0,1.79452
0.304138,-59.5372,0,1.79879
0.226353,-59.2019,0,1.8038
0.153398,-58.8945,0,1.81079
0.0782485,-58.5874,0,1.81096
-0.0191221,-58.1898,0,1.80162
-0.121357,-57.7548,0,1.7863
-0.195706,-57.4151,0,1.7687
-0.271066,-57.0393,0,1.74624
-0.330136,-56.7061,0,1.72903
-0.39621,-56.292,0,1.71767
-0.464334,-55.8315,0,1.71601
-0.537181,-55.3334,0,1.72724
-0.61743,-54.8246,0,1.75148
-0.711963,-54.3071,0,1.77883
-0.781137,-53.9794,0,1.81633
-0.909319,-53.4679,0,1.8527
-0.993937,-53.1757,0,1.87474
-1.09784,-52.8445,0,1.92386
-1.31637,-52.2515,0,1.97146
-1.43617,-51.9686,0,2.00061
-1.58173,-51.6511,0,2.02639
-1.72268,-51.3634,0,2.05832
-1.86768,-51.0899,0,2.07732
-2.05382,-50.7544,0,2.10026
-2.21693,-50.4757,0,2.11014
-2.40068,-50.1687,0,2.12256
-2.59968,-49.8454,0,2.12919
-2.79831,-49.5274,0,2.13082
-3.15334,-48.9612,0,2.12949
-3.33621,-48.6687,0,2.12016
-3.52439,-48.3613,0,2.11641
-3.70981,-48.0559,0,2.10272
-3.86677,-47.7892,0,2.09406
-4.07085,-47.4354,0,2.0712
-4.36793,-46.8921,0,2.03829
-4.65818,-46.3171,0,1.99371
-4.91246,-45.7522,0,1.93673
-5.12543,-45.1964,0,1.87813
-5.28626,-44.6897,0,1.83069
-5.38502,-44.3183,0,1.77678
-5.48423,-43.8435,0,1.72137
-5.58752,-43.1627,0,1.66251
-5.64165,-42.5741,0,1.62298
-5.67344,-41.9655,0,1.60047
-5.69007,-41.4053,0,1.59411
-5.69868,-41.036,0,1.59699
-5.71367,-40.4639,0,1.61479
-5.74048,-39.855,0,1.64718
-5.7813,-39.3215,0,1.69245
-5.85515,-38.7175,0,1.74445
-5.94163,-38.2245,0,1.7919
-6.06518,-37.6749,0,1.85162
-6.20671,-37.1842,0,1.88261
-6.2998,-36.8954,0,1.91697
-6.41301,-36.5815,0,1.96427
-6.59637,-36.1398,0,1.99986
-6.77873,-35.7412,0,2.03082
-6.98508,-35.3248,0,2.04828
-7.1445,-35.0166,0,2.05289
-7.36825,-34.5891,0,2.04795
-7.57696,-34.1853,0,2.03436
-7.75025,-33.8387,0,2.01731
-7.91317,-33.4984,0,1.99291
-8.07797,-33.1315,0,1.96268
-8.22691,-32.7711,0,1.92849
-8.36988,-32.3885,0,1.89172
-8.48536,-32.0412,0,1.85549
-8.57417,-31.7377,0,1.81828
-8.66398,-31.3822,0,1.77106
-8.72577,-31.0778,0,1.72358
-8.7806,-30.7218,0,1.65796
-8.81958,-30.2756,0,1.59112
-8.82816,-29.8538,0,1.53346
-8.8156,-29.5175,0,1.48407
-8.78643,-29.182,0,1.43864
-8.74385,-28.8617,0,1.39208
-8.6884,-28.5548,0,1.34482
-8.61292,-28.2265,0,1.29804
-8.52909,-27.9268,0,1.25466
-8.4281,-27.618,0,1.21493
-8.31927,-27.3253,0,1.17401
-8.19897,-27.0381,0,1.12971
-8.05364,-26.7303,0,1.09151
-7.91076,-26.4554,0,1.06267
-7.75927,-26.1834,0,1.0375
-7.59889,-25.9117,0,1.01586
-7.41558,-25.616,0,0.996317
-7.23797,-25.3416,0,0.976524
-7.04181,-25.0513,0,0.95163
-6.85427,-24.7882,0,0.922481
-6.66527,-24.5387,0,0.892678
-6.46187,-24.2862,0,0.857986
-6.23252,-24.0209,0,0.827508
-6.02902,-23.7995,0,0.796365
-5.80977,-23.5754,0,0.759429
-5.50238,-23.2835,0,0.722861
-5.23912,-23.0513,0,0.691113
-4.99388,-22.8484,0,0.663987
-4.67119,-22.5959,0,0.638684
-4.37877,-22.3788,0,0.621409
-4.04185,-22.1376,0,0.6102
-3.72114,-21.9133,0,0.602744
-3.3846,-21.6817,0,0.594346
-3.02024,-21.4355,0,0.581542
-2.68435,-21.2146,0,0.565649
-2.29798,-20.9694,0,0.547079
-1.93074,-20.7457,0,0.526081
-1.55045,-20.5249,0,0.505512
-1.23693,-20.3513,0,0.487609
-0.798541,-20.1188,0,0.465876
-0.437745,-19.9374,0,0.445788
-0.0304714,-19.7428,0,0.428256
0.393805,-19.5491,0,0.411351
0.784913,-19.3785,0,0.399562
1.24881,-19.1826,0,0.387665
1.67441,-19.0088,0,0.378169
2.14745,-18.8209,0,0.368129
2.56886,-18.6584,0,0.359547
3.04236,-18.4804,0,0.352339
3.48479,-18.3177,0,0.346189
4.02317,-18.1235,0,0.340894
4.50943,-17.951,0,0.338162
4.99108,-17.7816,0,0.335972
5.5066,-17.6016,0,0.334712
5.79062,-17.5028,0,0.333181
6.34442,-17.3111,0,0.33034
6.88045,-17.1273,0,0.32558
7.46362,-16.9305,0,0.320438
7.97764,-16.7599,0,0.316633
8.45113,-16.6047,0,0.313163
8.78541,-16.4965,0,0.307004
9.25043,-16.3491,0,0.299338
9.59077,-16.244,0,0.287975
10.1024,-16.0925,0,0.274145
10.6174,-15.9476,0,0.264751
11.0854,-15.8208,0,0.259378
11.5906,-15.6867,0,0.259206
12.1312,-15.5434,0,0.263816
12.666,-15.3989,0,0.27362
13.2111,-15.2459,0,0.287171
13.7298,-15.0927,0,0.296819
14.0552,-14.9932,0,0.311367
14.5879,-14.8218,0,0.320064
14.8919,-14.721,0,0.330774
15.4582,-14.5265,0,0.341823
16.0031,-14.3327,0,0.349292
16.3735,-14.1978,0,0.356431
16.8525,-14.0194,0,0.360945
17.3933,-13.8153,0,0.362445
17.6937,-13.7014,0,0.362911
18.2229,-13.5004,0,0.361005
18.7877,-13.2871,0,0.356174
19.3414,-13.0811,0,0.344841
19.8511,-12.8981,0,0.324915
20.3228,-12.7392,0,0.301369
20.6113,-12.6495,0,0.267188
21.0572,-12.5274,0,0.234458
21.3541,-12.4565,0,0.192858
21.7994,-12.3696,0,0.141035
22.2898,-12.2999,0,0.0755259
22.705,-12.2685,0,-0.00567546
23.1353,-12.271,0,-0.097381
23.5413,-12.3106,0,-0.182098
23.9943,-12.394,0,-0.280088
24.4175,-12.5158,0,-0.374473
24.8097,-12.6699,0,-0.464976
25.1937,-12.8625,0,-0.563654
25.6109,-13.1263,0,-0.663105
26.0103,-13.4382,0,-0.754413
26.3558,-13.763,0,-0.837692
26.7212,-14.1687,0,-0.910129
27.0188,-14.5516,0,-0.976587
27.3134,-14.9876,0,-1.03969
27.561,-15.4091,0,-1.07605
27.705,-15.6761,0,-1.12247
27.921,-16.1252,0,-1.15096
28.0635,-16.4444,0,-1.18787
28.2558,-16.9218,0,-1.20593
28.3966,-17.2903,0,-1.24349
28.5694,-17.7992,0,-1.26967
28.7363,-18.3368,0,-1.28596
28.8382,-18.6846,0,-1.29533
28.9212,-18.9783,0,-1.3006
29.0924,-19.5965,0,-1.29897
29.184,-19.925,0,-1.29096
29.2978,-20.321,0,-1.28187
29.3996,-20.6635,0,-1.26926
29.5054,-21.0038,0,-1.24875
29.6026,-21.295,0,-1.23339
29.7268,-21.6491,0,-1.21015
29.8591,-21.9999,0,-1.18862
29.9762,-22.2913,0,-1.17013
30.126,-22.6449,0,-1.1477
30.2765,-22.9792,0,-1.12623
30.4488,-23.3408,0,-1.10659
30.6062,-23.6551,0,-1.09046
30.7535,-23.9378,0,-1.0795
30.9046,-24.2203,0,-1.06776
31.0589,-24.5008,0,-1.06167
31.2299,-24.807,0,-1.05628
31.4811,-25.2514,0,-1.0592
31.6363,-25.5278,0,-1.07296
31.9086,-26.0289,0,-1.09821
32.1621,-26.5246,0,-1.1478
32.3745,-26.9965,0,-1.19705
32.5786,-27.517,0,-1.25731
32.7545,-28.0597,0,-1.29801
32.8377,-28.357,0,-1.34698
32.9605,-28.8967,0,-1.39061
33.0187,-29.2157,0,-1.43029
33.0973,-29.7719,0,-1.46984
33.1561,-30.3518,0,-1.49769
33.1957,-30.8931,0,-1.50916
33.2284,-31.4225,0,-1.51505
33.2614,-32.0137,0,-1.50975
33.296,-32.5802,0,-1.49128
33.3371,-33.0962,0,-1.46415
33.3972,-33.6574,0,-1.42248
33.4773,-34.1933,0,-1.38737
33.5401,-34.5317,0,-1.34661
33.6569,-35.0442,0,-1.31173
33.7368,-35.3458,0,-1.26754
