x,y,z,theta,kappa,s,dkappa
32.2263,-26.7082,0,-1.1487,-0.0728207,88.22,-0.0280944
32.599,-27.6384,0,-1.23477,-0.0967933,89.2225,-0.0154059
32.8816,-28.5998,0,-1.33563,-0.100423,90.225,0.00842893
33.0682,-29.5845,0,-1.42817,-0.0804763,91.2275,0.0306405
33.1764,-30.5809,0,-1.49076,-0.0431498,92.23,0.0383414
33.2412,-31.5813,0,-1.51512,-0.00574786,93.2325,0.0366494
33.3003,-32.5821,0,-1.50245,0.0311635,94.235,0.0373788
33.3906,-33.5804,0,-1.45236,0.0679524,95.2375,0.0323192
33.5477,-34.5702,0,-1.3703,0.0933498,96.24,0.0178857
33.7952,-35.5412,0,-1.27044,0.103119,97.2425,0.00150938
34.1404,-36.482,0,-1.16897,0.0966902,98.245,-0.0142811
34.5738,-37.3856,0,-1.08179,0.0747211,99.2475,-0.0292573
35.0727,-38.255,0,-1.02387,0.0385983,100.25,-0.0426612
35.604,-39.1051,0,-1.00833,-0.00773192,101.253,-0.0436204
36.1295,-39.9588,0,-1.03629,-0.0464104,102.255,-0.0337742
36.6153,-40.8355,0,-1.0982,-0.0754934,103.258,-0.0240884
37.0342,-41.746,0,-1.18405,-0.0933159,104.26,-0.00927136
37.3677,-42.691,0,-1.27883,-0.0923048,105.263,0.0113957
37.6141,-43.6624,0,-1.36231,-0.0710518,106.265,0.0304401
37.7922,-44.6489,0,-1.416,-0.0354421,107.268,0.0344799
37.9346,-45.6412,0,-1.43539,-0.00435985,108.27,0.027782
38.0721,-46.6342,0,-1.42677,0.0206148,109.273,0.0221212
38.2297,-47.6242,0,-1.39587,0.0403211,110.275,0.0178936
38.4269,-48.607,0,-1.34692,0.0569043,111.278,0.0152265
38.6795,-49.577,0,-1.28263,0.0709466,112.28,0.0128475
39.0003,-50.5265,0,-1.20531,0.08341,113.283,0.0135673
39.3996,-51.4457,0,-1.11397,0.0998561,114.285,0.0198204
39.8893,-52.3199,0,-1.00237,0.124473,115.288,0.0300238
40.4845,-53.1255,0,-0.860596,0.159073,116.29,0.0331754
41.1992,-53.8267,0,-0.686722,0.185251,117.293,0.0179416
42.03,-54.3849,0,-0.495071,0.194072,118.295,4.79514e-05
42.9526,-54.7732,0,-0.302752,0.187615,119.298,-0.0124548
43.9315,-54.9833,0,-0.1234,0.167618,120.3,-0.0277267
44.932,-55.028,0,0.0282677,0.132699,121.303,-0.041233
45.9302,-54.9404,0,0.139385,0.0892607,122.305,-0.0402862
46.9167,-54.7632,0,0.210011,0.0528451,123.308,-0.0330535
47.8925,-54.5335,0,0.247126,0.0218279,124.31,-0.0292502
48.863,-54.2823,0,0.254696,-0.0064593,125.313,-0.0276298
49.8351,-54.0374,0,0.234441,-0.0338682,126.315,-0.0271545
50.8148,-53.8255,0,0.186832,-0.0611527,127.318,-0.0273941
51.8056,-53.6742,0,0.111735,-0.0884196,128.32,-0.025812
52.8057,-53.6109,0,0.0107457,-0.112494,129.323,-0.0224672
53.8063,-53.6603,0,-0.112981,-0.134098,130.325,-0.0210171
54.7911,-53.8432,0,-0.257935,-0.154674,131.328,-0.0181367
55.7358,-54.1754,0,-0.42067,-0.168465,132.33,-0.00909523
56.6114,-54.661,0,-0.592569,-0.173006,133.333,-0.00038259
57.3906,-55.2898,0,-0.7651,-0.169854,134.335,0.00812763
58.0528,-56.041,0,-0.928801,-0.154073,135.338,0.023899
58.5928,-56.8846,0,-1.06853,-0.122081,136.34,0.0394194
59.0271,-57.7877,0,-1.1693,-0.0783265,137.343,0.0435866
59.389,-58.7225,0,-1.22641,-0.0359669,138.345,0.041463
59.717,-59.6698,0,-1.24155,0.00598157,139.348,0.0427651
60.0508,-60.615,0,-1.21402,0.0474947,140.35,0.0337703
60.4275,-61.5439,0,-1.15335,0.0695147,141.353,0.00964072
60.866,-62.4452,0,-1.08313,0.0662818,142.355,-0.0160001
61.3616,-63.3164,0,-1.02846,0.0402668,143.358,-0.0309287
61.8917,-64.1673,0,-1.00438,0.00698403,144.36,-0.0355951
62.4274,-65.0147,0,-1.01624,-0.0316978,145.363,-0.041999
62.9353,-65.8788,0,-1.07003,-0.0749212,146.365,-0.0371135
63.3783,-66.7778,0,-1.16003,-0.100666,147.368,-0.0134167
63.7305,-67.7159,0,-1.26328,-0.100928,148.37,0.0127472
63.9882,-68.6843,0,-1.35448,-0.0789497,149.373,0.0251513
64.1686,-69.6703,0,-1.42093,-0.0535681,150.375,0.0255021
64.2959,-70.6646,0,-1.46172,-0.027668,151.378,0.0262826
64.3956,-71.6621,0,-1.47608,-0.000967333,152.38,0.026382
64.4943,-72.6597,0,-1.46393,0.0251207,153.383,0.0258277
64.6181,-73.6545,0,-1.42574,0.0511369,154.385,0.0262062
64.7927,-74.6415,0,-1.36141,0.0762685,155.388,0.0203645
65.041,-75.6124,0,-1.27718,0.0892119,156.39,0.00507576
65.3738,-76.5577,0,-1.18793,0.086145,157.393,-0.0110616
65.7858,-77.4714,0,-1.10954,0.0681422,158.395,-0.0235994
66.2584,-78.3553,0,-1.05469,0.0397252,159.398,-0.0329982
66.7653,-79.2202,0,-1.03304,0.00182901,160.4,-0.0428697
67.273,-80.0846,0,-1.0541,-0.0434376,161.403,-0.0400007
67.7439,-80.9695,0,-1.11455,-0.0738915,162.405,-0.0203366
68.1495,-81.886,0,-1.19524,-0.0834135,163.408,0.00153306
68.4789,-82.8325,0,-1.27468,-0.0724701,164.41,0.0171146
68.7396,-83.8004,0,-1.33726,-0.050932,165.413,0.0257164
68.9511,-84.7802,0,-1.37404,-0.0210865,166.415,0.0338175
69.1425,-85.7643,0,-1.37738,0.0134257,167.418,0.0278019
69.3456,-86.746,0,-1.35339,0.0310002,168.42,0.00723119
69.5773,-87.7213,0,-1.32215,0.0278716,169.423,-0.0134455
69.8346,-88.6902,0,-1.30404,0.00624798,170.425,-0.0252229
70.0977,-89.6576,0,-1.31088,-0.0203356,171.428,-0.0279091
70.3408,-90.6301,0,-1.34585,-0.0500187,172.43,-0.0314845
70.5345,-91.6135,0,-1.41233,-0.0824965,173.433,-0.0304942
70.6467,-92.6093,0,-1.50922,-0.109703,174.435,-0.023963
70.6496,-93.6112,0,-1.63032,-0.131057,175.438,-0.0190005
70.5214,-94.6047,0,-1.77072,-0.148449,176.44,-0.0152911
70.2479,-95.5681,0,-1.9263,-0.160993,177.443,-0.00959479
69.8236,-96.4751,0,-2.09156,-0.167787,178.445,-0.00422594
69.2537,-97.2984,0,-2.26116,-0.169497,179.448,0.00253637
68.5535,-98.0142,0,-2.42759,-0.160175,180.45,0.0165795
67.7485,-98.61,0,-2.57739,-0.136358,181.453,0.0304328
66.8699,-99.0916,0,-2.69742,-0.103061,182.455,0.031192
65.9458,-99.4795,0,-2.78621,-0.0751094,183.458,0.0250251
64.9949,-99.7964,0,-2.84964,-0.0520573,184.46,0.0213084
64.0286,-100.063,0,-2.89189,-0.0339588,185.463,0.0109514
63.0534,-100.295,0,-2.92342,-0.0319209,186.465,-0.00685774
62.071,-100.495,0,-2.96187,-0.0478175,187.468,-0.0250176
61.0801,-100.645,0,-3.02526,-0.0803719,188.47,-0.0348922
60.0804,-100.716,0,-3.12347,-0.115922,189.473,-0.0370509
59.0798,-100.669,0,3.02364,-0.157145,190.475,-0.0466377
58.0997,-100.465,0,2.84038,-0.209142,191.478,-0.048558
57.1834,-100.064,0,2.61167,-0.240588,192.48,-0.00979133
56.3873,-99.4584,0,2.37366,-0.226753,193.483,0.0343998
55.7457,-98.6904,0,2.16717,-0.183754,194.485,0.0447187
55.2553,-97.8173,0,2.00566,-0.138088,195.488,0.0469722
54.8895,-96.8845,0,1.89162,-0.0884922,196.49,0.052548
54.6072,-95.9227,0,1.82975,-0.0364568,197.493,0.0446382
54.3617,-94.9508,0,1.81278,-0.000112255,198.495,0.0283961
54.1175,-93.9785,0,1.82443,0.0208348,199.498,0.0132743
53.8543,-93.0112,0,1.84954,0.0275073,200.5,0.00261008
53.5651,-92.0514,0,1.87746,0.0272027,201.503,-0.0032347
53.2502,-91.0996,0,1.90213,0.0210406,202.505,-0.0090314
52.9157,-90.1546,0,1.9179,0.0101361,203.508,-0.0108325
52.5715,-89.213,0,1.92294,0.000227664,204.51,-0.00893485
52.227,-88.2716,0,1.91899,-0.00777985,205.513,-0.00704051
51.8897,-87.3275,0,1.908,-0.0137235,206.515,-0.00449952
51.5651,-86.379,0,1.89251,-0.0166403,207.518,-0.00131586
51.2561,-85.4254,0,1.87571,-0.0163583,208.52,0.00187781
50.9626,-84.4668,0,1.86077,-0.0129465,209.523,0.0047976
50.6813,-83.5046,0,1.85065,-0.00680562,210.525,0.00745258
50.4064,-82.5405,0,1.84802,0.00199799,211.528,0.0101141
50.1293,-81.577,0,1.85536,0.0123598,212.53,0.00838116
49.8408,-80.617,0,1.87095,0.0177302,213.533,0.00232623
49.5358,-79.662,0,1.88888,0.0170172,214.535,-0.0037471
49.215,-78.7122,0,1.90318,0.0110515,215.538,-0.00655198
48.8837,-77.7661,0,1.91102,0.00466081,216.54,-0.00619851
48.5479,-76.8215,0,1.91264,-0.00137966,217.543,-0.00585389
48.2134,-75.8764,0,1.9084,-0.00689691,218.545,-0.00479972
47.8853,-74.9292,0,1.89937,-0.0108297,219.548,-0.00304565
47.5674,-73.9784,0,1.88728,-0.0130023,220.55,-0.00128825
47.2617,-73.0236,0,1.87386,-0.0135816,221.553,-0.000197966
46.9691,-72.0648,0,1.86022,-0.0135609,222.555,0.000239554
46.6894,-71.1021,0,1.84682,-0.013101,223.558,0.000677828
46.4224,-70.1358,0,1.83408,-0.0123238,224.56,0.000634982
46.1674,-69.1663,0,1.82196,-0.0119355,225.563,0.000145787
45.9241,-68.1938,0,1.80999,-0.0120183,226.565,-0.00030362
45.6925,-67.2184,0,1.79792,-0.0113505,227.568,0.0039911
45.4713,-66.2406,0,1.79002,-0.00295628,228.57,0.0126712
45.2523,-65.2623,0,1.79482,0.0139017,229.573,0.0208981
45.0191,-64.2874,0,1.82053,0.0384753,230.575,0.027328
44.748,-63.3223,0,1.87385,0.0690788,231.578,0.0344858
44.4101,-62.3789,0,1.96236,0.109746,232.58,0.0479922
43.9695,-61.4792,0,2.09943,0.165165,233.583,0.0548042
43.388,-60.6645,0,2.28964,0.210896,234.585,0.0344153
42.6503,-59.9888,0,2.51387,0.232008,235.588,0.0083024
41.7778,-59.4998,0,2.74762,0.231746,236.59,-0.00836418
40.8164,-59.2231,0,2.97191,0.211654,237.593,-0.0323524
39.8179,-59.1532,0,-3.11901,0.168714,238.595,-0.0514858
