-9.71393,-83.6195
-11.6878,-83.3426
-13.6617,-83.0656
-15.6356,-82.7887
-17.6094,-82.5117
-19.5833,-82.2348
-21.5572,-81.9578
-23.531,-81.6809
-25.5049,-81.4039
-27.4788,-81.127
-29.4527,-80.85
-31.4265,-80.5731
-33.4004,-80.2961
-35.3743,-80.0192
-37.3482,-79.7422
-39.322,-79.4652
-41.2959,-79.1883
-43.2698,-78.9113
-45.2437,-78.6344
-47.2175,-78.3574
-49.1914,-78.0805
-51.1653,-77.8035
-53.1391,-77.5266
-55.113,-77.2496
-57.0869,-76.9727
-59.0608,-76.6957
-61.0346,-76.4188
-63.0085,-76.1418
-64.9824,-75.8649
-66.9563,-75.5879
-68.9301,-75.3109
-70.904,-75.034
-72.8779,-74.757
-74.8518,-74.4801
-76.8256,-74.2031
-78.7995,-73.9262
-80.7734,-73.6492
-82.7472,-73.3723
-84.7211,-73.0953
-86.695,-72.8184
-88.6689,-72.5414
-90.6427,-72.2645
-92.6166,-71.9875
-94.5905,-71.7106
-96.5644,-71.4336
-98.5382,-71.1566
-100.512,-70.8797
-102.486,-70.6027
-104.46,-70.3258
-106.434,-70.0488
-108.408,-69.7719
-110.381,-69.4949
-112.355,-69.218
-114.329,-68.941
-116.303,-68.6641
-118.277,-68.3871
-120.251,-68.1102
-122.225,-67.8332
-124.199,-67.5563
-126.172,-67.2793
-128.146,-67.0023
-130.12,-66.7254
-132.094,-66.4484
-134.068,-66.1715
-136.042,-65.8945
-138.016,-65.6176
-139.99,-65.3406
-141.963,-65.0637
-143.937,-64.7867
-145.911,-64.5098
-147.885,-64.2328
-149.859,-63.9559
-151.833,-63.6789
-153.807,-63.402
-155.781,-63.125
-157.754,-62.848
-159.728,-62.5711
-161.702,-62.2941
-163.676,-62.0172
-165.65,-61.7402
-167.624,-61.4633
-169.598,-61.1863
-171.572,-60.9094
-173.545,-60.6324
-175.519,-60.3555
-177.493,-60.0785
-179.467,-59.8016
-181.441,-59.5246
-183.415,-59.2477
-185.389,-58.9707
-187.363,-58.6937
-189.336,-58.4168
-191.31,-58.1398
-193.284,-57.8629
-195.258,-57.5859
-197.232,-57.309
-199.206,-57.032
-201.18,-56.7551
-203.154,-56.4781
-205.127,-56.2012
-207.101,-55.9242
-209.075,-55.6473
-211.049,-55.3703
-213.023,-55.0934
-214.997,-54.8164
-216.971,-54.5394
-218.945,-54.2625
-220.918,-53.9855
-222.892,-53.7086
-224.866,-53.4316
-226.84,-53.1547
-228.814,-52.8777
-230.788,-52.6008
-232.762,-52.3238
-234.735,-52.0469
-236.709,-51.7699
-238.683,-51.493
-240.657,-51.216
-242.631,-50.9391
-244.605,-50.6621
-246.579,-50.3851
-248.553,-50.1082
-250.526,-49.8312
-252.5,-49.5543
-254.474,-49.2773
-256.448,-49.0004
-258.422,-48.7234
-260.396,-48.4465
-262.37,-48.1695
-264.344,-47.8926
-266.317,-47.6156
-268.291,-47.3387
-270.265,-47.0617
-272.239,-46.7848
-274.213,-46.5078
-276.187,-46.2308
-278.161,-45.9539
-280.135,-45.6769
-282.108,-45.4
-284.082,-45.123
-286.056,-44.8461
-288.03,-44.5691
-290.004,-44.2922
-291.978,-44.0152
-293.952,-43.7383
-295.926,-43.4613
-297.899,-43.1844
-299.873,-42.9074
-301.847,-42.6305
-303.821,-42.3535
-305.795,-42.0765
-307.769,-41.7996
-309.743,-41.5226
-311.717,-41.2457
-313.69,-40.9687
-315.664,-40.6918
-317.638,-40.4148
-319.612,-40.1379
-321.586,-39.8609
-323.56,-39.584
-325.534,-39.307
-327.508,-39.0301
-329.481,-38.7531
-331.455,-38.4762
-333.429,-38.1992
-335.403,-37.9222
-337.377,-37.6453
-339.351,-37.3683
-341.325,-37.0914
-343.299,-36.8144
-345.272,-36.5375
-347.246,-36.2605
-349.22,-35.9836
-351.194,-35.7066
-353.168,-35.4297
-355.142,-35.1527
-357.116,-34.8758
-359.09,-34.5988
-361.063,-34.3219
-363.037,-34.0449
-365.011,-33.7679
-366.985,-33.491
-368.959,-33.214
-370.933,-32.9371
-372.907,-32.6601
-374.88,-32.3832
-376.854,-32.1062
-378.828,-31.8293
-380.802,-31.5523
-382.776,-31.2754
-384.75,-30.9984
-386.748,-30.8406
-388.75,-30.8864
-390.683,-31.3826
-392.318,-32.519
-393.443,-34.1668
-394.165,-36.0341
-394.652,-37.9776
-394.936,-39.9037
-395.22,-41.8298
-395.505,-43.7559
-395.789,-45.682
-396.073,-47.6081
-396.357,-49.5342
-396.641,-51.4602
-396.926,-53.3863
-397.21,-55.3124
-397.494,-57.2385
-397.778,-59.1646
-398.062,-61.0907
-398.347,-63.0168
-398.631,-64.9429
-398.915,-66.8689
-399.199,-68.795
-399.483,-70.7211
-399.768,-72.6472
-400.052,-74.5733
-400.336,-76.4994
-400.62,-78.4255
-400.904,-80.3516
-401.188,-82.2777
-401.473,-84.2037
-401.757,-86.1298
-402.041,-88.0559
-402.325,-89.982
-402.609,-91.9081
-402.894,-93.8342
-403.178,-95.7603
-403.462,-97.6864
-403.746,-99.6124
-404.03,-101.539
-404.315,-103.465
-404.599,-105.391
-404.782,-107.386
-404.709,-109.386
-404.066,-111.271
-402.76,-112.776
-401.035,-113.785
-399.146,-114.45
-397.203,-114.939
-395.38,-115.155
-393.557,-115.37
-391.734,-115.586
-389.91,-115.801
-388.087,-116.016
-386.264,-116.232
-384.441,-116.447
-382.618,-116.663
-380.794,-116.878
-378.971,-117.094
-377.148,-117.309
