-13.4165,-15.7576,-17.838,-19.6221,-21.0793,-22.1848,-22.9196,-23.2711,-23.2334,-22.807,-21.9993,-20.8241,-19.3015,-17.4576,-15.3238,-12.9368,-10.3373,-7.5698,-4.68172,-1.72245,1.2574,4.20683,7.07537,9.81395,12.3757,14.7168,16.7972,18.5812,20.0385,21.144,21.8787,22.2303,22.1925,21.7662,20.9585,19.7833,18.2607,16.4167,14.2829,11.8959,9.29641,6.52895,3.64087,0.681594,-2.29825,-5.24768,-8.11622,-10.8548,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-13.9081,-16.2226,-18.2684,-20.0106,-21.4193,-22.4704,-23.1459,-23.4343,-23.3306,-22.8367,-21.9609,-20.7182,-19.13,-17.2233,-15.0309,-12.5902,-9.94295,-7.13449,-4.21286,-1.22806,1.76885,4.72659,7.59456,10.3237,12.8672,15.1817,17.2276,18.9697,20.3784,21.4295,22.105,22.3934,22.2898,21.7958,20.92,19.6774,18.0891,16.1825,13.99,11.5493,8.90209,6.09364,3.17201,0.187209,-2.8097,-5.76744,-8.63541,-11.3645,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-14.3996,-16.6875,-18.6988,-20.3991,-21.7592,-22.7559,-23.3722,-23.5974,-23.4278,-22.8663,-21.9224,-20.6123,-18.9585,-16.9891,-14.738,-12.2436,-9.54863,-6.69918,-3.744,-0.733675,2.2803,5.24636,8.11374,10.8334,13.3588,15.6467,17.658,19.3582,20.7183,21.715,22.3313,22.5566,22.387,21.8254,20.8815,19.5715,17.9176,15.9483,13.6971,11.2028,8.50778,5.65832,2.70315,-0.307176,-3.32115,-6.28721,-9.15459,-11.8742,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-14.8912,-17.1525,-19.1292,-20.7875,-22.0991,-23.0414,-23.5984,-23.7606,-23.5251,-22.8959,-21.8839,-20.5064,-18.7869,-16.7549,-14.4451,-11.897,-9.15431,-6.26386,-3.27514,-0.23929,2.79175,5.76612,8.63293,11.3431,13.8503,16.1116,18.0884,19.7467,21.0583,22.0006,22.5576,22.7197,22.4842,21.8551,20.8431,19.4656,17.7461,15.714,13.4042,10.8562,8.11346,5.22301,2.23429,-0.801561,-3.8326,-6.80697,-9.67378,-12.384,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-15.3827,-17.6174,-19.5596,-21.176,-22.439,-23.327,-23.8247,-23.9237,-23.6223,-22.9256,-21.8455,-20.4005,-18.6154,-16.5207,-14.1522,-11.5505,-8.75999,-5.82855,-2.80628,0.255095,3.3032,6.28589,9.15211,11.8528,14.3419,16.5766,18.5188,20.1352,21.3982,22.2861,22.7839,22.8829,22.5814,21.8847,20.8046,19.3597,17.5745,15.4798,13.1113,10.5096,7.71914,4.7877,1.76543,-1.29595,-4.34405,-7.32674,-10.193,-12.8937,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-4.85058,-21.807,-20.2946,-18.4439,-16.2865,-13.8593,-11.2039,-8.36567,-5.39324,-2.33742,0.74948,3.81465,6.80565,9.6713,12.3626,14.8334,17.0415,18.9492,20.5237,21.7381,22.5717,23.0102,23.046,22.6786,21.9143,20.7662,19.2538,17.403,15.2456,12.8184,10.163,7.32482,4.35238,1.29657,-1.79033,-4.8555,-1.65802,-239.587,13.1113,10.5096,7.71914,4.7877,1.76543,-1.29595,-4.34405,-7.32674,-10.193,-12.8937,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-5.36696,-8.36627,-2.12934,-347.109,0.235823,4.3261,7.32542,10.1905,12.8723,15.3249,17.5065,19.3796,20.9121,22.078,22.8572,23.2364,23.2092,22.7759,21.944,20.7277,19.1479,17.2315,15.0114,12.5255,9.81645,6.9305,3.91707,0.827711,-2.28472,12.8184,10.163,7.32482,4.35238,1.29657,-1.79033,-4.8555,-1.65802,-239.587,13.1113,10.5096,7.71914,4.7877,1.76543,-1.29595,-4.34405,-7.32674,-10.193,-12.8937,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-8.88603,-11.7505,-14.4229,-16.8573,-19.0123,-20.8508,-22.3415,-23.4588,-24.1836,-24.5036,-18.66,-127.492,5.08172,15.8165,17.9714,19.81,21.3006,22.4179,23.1428,23.4627,23.3723,22.8731,21.9736,20.6892,19.042,17.06,14.7772,12.2326,9.46987,6.53618,3.48176,0.35885,-2.7791,-5.87841,-1.79033,-4.8555,-1.65802,-239.587,13.1113,10.5096,7.71914,4.7877,1.76543,-1.29595,-4.34405,-7.32674,-10.193,-12.8937,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-17.3489,-19.4772,-21.2812,-22.73,-23.7987,-24.4692,-24.7299,-24.5763,-24.0112,-23.0441,-21.6916,-19.9769,-17.9293,-15.5838,-12.9806,-10.1641,-7.18272,-4.08729,-0.930841,2.23263,5.349,8.36495,11.2289,13.8917,16.308,18.4364,20.2403,21.6891,22.7579,23.4283,23.689,23.5355,22.9703,22.0032,20.6508,18.9361,16.8884,14.5429,11.9397,9.1233,6.14187,3.04644,-0.11001,-3.27349,-6.38986,-9.4058,-12.2697,-14.9326,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-15.4423,-17.8404,-19.9422,-21.7116,-23.1184,-24.1386,-24.7547,-24.9561,-24.7395,-24.1084,-23.0737,-21.6532,-19.871,-17.7578,-15.3496,-12.6877,-9.81757,-6.7884,-3.65198,-0.461981,2.72702,5.86046,8.88471,11.748,14.4015,16.7996,18.9013,20.6707,22.0776,23.0978,23.7139,23.9153,23.6986,23.0675,22.0329,20.6123,18.8301,16.7169,14.3087,11.6468,8.77672,5.74755,2.61113,-0.578871,-3.76787,-6.90131,-9.92556,-12.7889,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-15.952,-18.332,-20.4071,-22.142,-23.5069,-24.4786,-25.0403,-25.1824,-24.9026,-24.2056,-23.1033,-21.6147,-19.7651,-17.5862,-15.1154,-12.3948,-9.471,-6.39408,-3.21667,0.00687949,3.2214,6.37191,9.40448,12.2672,14.9112,17.2911,19.3663,21.1011,22.4661,23.4377,23.9994,24.1416,23.8618,23.1648,22.0625,20.5738,18.7242,16.5454,14.0745,11.3539,8.43014,5.35323,2.17582,-1.04773,-4.26226,-7.41276,-10.4453,-13.3081,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-15.952,-18.332,-20.4071,-22.142,-23.5069,-24.4786,-25.0403,-25.1824,-24.9026,-24.2056,-23.1033,-21.6147,-19.7651,-17.5862,-15.1154,-12.3948,-9.471,-6.39408,-3.21667,0.00687949,3.2214,6.37191,9.40448,12.2672,14.9112,17.2911,19.3663,21.1011,22.4661,23.4377,23.9994,24.1416,23.8618,23.1648,22.0625,20.5738,18.7242,16.5454,14.0745,11.3539,8.43014,5.35323,2.17582,-1.04773,-4.26226,-7.41276,-10.4453,-13.3081,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-16.9715,-19.315,-21.337,-23.0028,-24.2839,-25.1584,-25.6114,-25.635,-25.2289,-24.4001,-23.1626,-21.5378,-19.5533,-17.2432,-14.6469,-11.809,-8.77784,-5.60545,-2.34604,0.9446,4.21017,7.39481,10.444,13.3056,15.9306,18.2742,20.2961,21.9619,23.243,24.1176,24.5705,24.5941,24.1881,23.3592,22.1218,20.4969,18.5124,16.2023,13.6061,10.7681,7.73699,4.56459,1.30519,-1.98545,-5.25103,-8.43566,-11.4849,-14.3465,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-17.4812,-19.8066,-21.8019,-23.4332,-24.6724,-25.4983,-25.8969,-25.8613,-25.3921,-24.4973,-23.1922,-21.4993,-19.4474,-17.0716,-14.4127,-11.5161,-8.43127,-5.21113,-1.91073,1.41346,4.70456,7.90626,10.9638,13.8248,16.4404,18.7657,20.7611,22.3923,23.6315,24.4575,24.856,24.8204,24.3512,23.4564,22.1514,20.4584,18.4065,16.0308,13.3718,10.4752,7.39042,4.17028,0.869876,-2.45431,-5.74541,-8.94711,-12.0046,-14.8656,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-20.2981,-22.2669,-23.8636,-25.0609,-25.8382,-26.1824,-26.0876,-25.5552,-24.5945,-23.2219,-21.4608,-19.3415,-16.9001,-14.1785,-11.2231,-8.08469,-4.81681,-1.47541,1.88232,5.19894,8.41771,11.4835,14.344,16.9501,19.2573,21.226,22.8227,24.02,24.7974,25.1416,25.0467,24.5143,23.5536,22.181,20.42,18.3006,15.8593,13.1376,10.1823,7.04384,3.77596,0.434563,-2.92317,-6.2398,-9.45856,-12.5244,-15.3848,-17.9909,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-18.5007,-20.7897,-22.7318,-24.294,-25.4493,-26.1782,-26.468,-26.3138,-25.7183,-24.6917,-23.2515,-21.4224,-19.2356,-16.7286,-13.9443,-10.9302,-7.73812,-4.42249,-1.0401,2.35118,5.69333,8.92916,12.0033,14.8632,17.4598,19.7488,21.691,23.2531,24.4085,25.1373,25.4271,25.273,24.6775,23.6509,22.2107,20.3815,18.1947,15.6877,12.9034,9.88939,6.69726,3.38164,-0.00075058,-3.39203,-6.73418,-9.97001,-13.0442,-15.904,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-21.2812,-23.1968,-24.7244,-25.8378,-26.5181,-26.7535,-26.5401,-25.8815,-24.7889,-23.2811,-21.3839,-19.1297,-16.5571,-13.71,-10.6373,-7.39154,-4.02817,-0.604787,2.82004,6.18771,9.44061,12.5231,15.3823,17.9695,20.2403,22.1559,23.6835,24.797,25.4772,25.7127,25.4993,24.8406,23.7481,22.2403,20.3431,18.0888,15.5162,12.6692,9.59649,6.35069,2.98732,-0.436064,-3.86089,-7.22857,-10.4815,-13.5639,-16.4232,-19.0104,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-19.5201,-21.7727,-23.6617,-25.1548,-26.2263,-26.858,-27.0391,-26.7664,-26.0446,-24.8862,-23.3108,-21.3454,-19.0238,-16.3855,-13.4758,-10.3444,-7.04496,-3.63386,-0.169474,3.2889,6.6821,9.95206,13.0428,15.9015,18.4793,20.7319,22.6209,24.1139,25.1855,25.8172,25.9982,25.7255,25.0038,23.8453,22.2699,20.3046,17.9829,15.3447,12.435,9.30359,6.00411,2.593,-0.871377,-4.32975,-7.72295,-10.9929,-14.0837,-16.9424,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-20.0298,-22.2643,-24.1267,-25.5852,-26.6148,-27.1979,-27.3246,-26.9927,-26.2078,-24.9834,-23.3404,-21.307,-18.9179,-16.214,-13.2416,-10.0515,-6.69839,-3.23954,0.265839,3.75776,7.17648,10.4635,13.5626,16.4207,18.989,21.2234,23.0858,24.5443,25.5739,26.1571,26.2838,25.9518,25.1669,23.9425,22.2996,20.2661,17.877,15.1731,12.2007,9.01068,5.65754,2.19869,-1.30669,-4.79861,-8.21734,-11.5044,-14.6034,-17.4616,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-24.4078,-27.219,-26.3709,-25.0806,-23.37,-21.2685,-18.812,-16.0425,-13.0074,-9.75863,-6.35181,-2.84522,0.701153,4.22662,7.67087,10.975,14.0824,16.9399,19.4987,21.715,23.5508,24.9747,25.9624,2.1146,122.387,-95.575,23.0858,24.5443,25.5739,26.1571,26.2838,25.9518,25.1669,23.9425,22.2996,20.2661,17.877,15.1731,12.2007,9.01068,5.65754,2.19869,-1.30669,-4.79861,-8.21734,-11.5044,-14.6034,-17.4616,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-1.58568,-2.4509,1.13647,4.69548,3.84553,97.4518,-104.09,-16.0425,-13.0074,-9.75863,-6.35181,-2.84522,0.701153,4.22662,7.67087,10.975,14.0824,16.9399,19.4987,21.715,23.5508,24.9747,25.9624,2.1146,122.387,-95.575,23.0858,24.5443,25.5739,26.1571,26.2838,25.9518,25.1669,23.9425,22.2996,20.2661,17.877,15.1731,12.2007,9.01068,5.65754,2.19869,-1.30669,-4.79861,-8.21734,-11.5044,-14.6034,-17.4616,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-6.2052,-9.70049,-13.0387,-16.1627,-0.800244,-138.615,91.3926,12.1587,20.1507,17.5593,14.6586,11.4981,8.13197,4.61781,1.01573,-2.61263,14.0824,16.9399,19.4987,21.715,23.5508,24.9747,25.9624,2.1146,122.387,-95.575,23.0858,24.5443,25.5739,26.1571,26.2838,25.9518,25.1669,23.9425,22.2996,20.2661,17.877,15.1731,12.2007,9.01068,5.65754,2.19869,-1.30669,-4.79861,-8.21734,-11.5044,-14.6034,-17.4616,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
-6.67406,-10.1949,-11.818,-314.52,3.10616,57.0927,12.2663,27.1279,27.5168,27.426,26.857,25.8195,24.3314,22.4181,20.1123,17.4534,14.487,11.2639,7.83907,4.27123,0.621413,-3.04794,25.9624,2.1146,122.387,-95.575,23.0858,24.5443,25.5739,26.1571,26.2838,25.9518,25.1669,23.9425,22.2996,20.2661,17.877,15.1731,12.2007,9.01068,5.65754,2.19869,-1.30669,-4.79861,-8.21734,-11.5044,-14.6034,-17.4616,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
15.4012,1.39622,24.5865,24.4286,22.4477,4.24539,-93.5958,27.1279,27.5168,27.426,26.857,25.8195,24.3314,22.4181,20.1123,17.4534,14.487,11.2639,7.83907,4.27123,0.621413,-3.04794,25.9624,2.1146,122.387,-95.575,23.0858,24.5443,25.5739,26.1571,26.2838,25.9518,25.1669,23.9425,22.2996,20.2661,17.877,15.1731,12.2007,9.01068,5.65754,2.19869,-1.30669,-4.79861,-8.21734,-11.5044,-14.6034,-17.4616,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
46.6245,2.45762,23.6882,24.5259,22.4774,7.8723,-129.03,27.1279,27.5168,27.426,26.857,25.8195,24.3314,22.4181,20.1123,17.4534,14.487,11.2639,7.83907,4.27123,0.621413,-3.04794,25.9624,2.1146,122.387,-95.575,23.0858,24.5443,25.5739,26.1571,26.2838,25.9518,25.1669,23.9425,22.2996,20.2661,17.877,15.1731,12.2007,9.01068,5.65754,2.19869,-1.30669,-4.79861,-8.21734,-11.5044,-14.6034,-17.4616,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
74.589,2.36079,20.1462,19.9969,17.1357,9.77678,-145.403,27.1279,27.5168,27.426,26.857,25.8195,24.3314,22.4181,20.1123,17.4534,14.487,11.2639,7.83907,4.27123,0.621413,-3.04794,25.9624,2.1146,122.387,-95.575,23.0858,24.5443,25.5739,26.1571,26.2838,25.9518,25.1669,23.9425,22.2996,20.2661,17.877,15.1731,12.2007,9.01068,5.65754,2.19869,-1.30669,-4.79861,-8.21734,-11.5044,-14.6034,-17.4616,3.00884,0,150.714,0,-157.391,-63.2919,0,3.00833,0,151.066,0,-157.765,-63.2417,0,3.00804,0,151.444,0,-158.127,-63.1931,0,3.00838,0,151.809,0,-158.52,-63.1404,0,3.00716,0,152.205,0,
