x, y, z, theta
17.9909,-42.0215,0,-1.85316
17.9032,-42.3237,0,-1.85301
17.8121,-42.638,0,3.04961
-254.749,-17.4957,0,2.84598
-255.117,-17.3839,0,2.85188
-255.43,-17.2904,0,2.85713
-255.793,-17.1844,0,2.86277
-256.192,-17.0701,0,2.86777
-256.604,-16.9544,0,2.87223
-257.029,-16.8372,0,2.87613
-257.32,-16.7579,0,2.87933
-257.636,-16.6731,0,2.88503
-257.935,-16.5946,0,2.88554
-258.24,-16.5149,0,2.88786
-258.557,-16.4327,0,2.88899
-258.886,-16.3478,0,2.88962
-259.215,-16.2631,0,2.89033
-259.556,-16.1755,0,2.89094
-259.897,-16.0881,0,2.89151
-260.239,-16.0009,0,2.89203
-260.605,-15.9076,0,2.89224
-260.971,-15.8144,0,2.89305
-261.337,-15.7215,0,2.8941
-261.719,-15.6249,0,2.89395
-262.109,-15.5262,0,2.89432
-262.5,-15.4276,0,2.89488
-262.915,-15.3231,0,2.89555
-263.306,-15.225,0,2.89632
-263.745,-15.115,0,2.89658
-264.16,-15.0112,0,2.89705
-264.588,-14.9045,0,2.89759
-265.027,-14.7951,0,2.89799
-265.455,-14.6888,0,2.89808
-265.907,-14.5765,0,2.89859
-266.339,-14.4695,0,2.89911
-266.791,-14.3577,0,2.89946
-267.255,-14.243,0,2.89955
-267.695,-14.1344,0,2.89955
-268.159,-14.0197,0,2.90001
-268.648,-13.8993,0,2.90037
-269.113,-13.785,0,2.90039
-269.577,-13.6708,0,2.90091
-270.066,-13.5508,0,2.9011
-270.53,-13.4369,0,2.90144
-271.019,-13.3171,0,2.90132
-271.487,-13.2027,0,2.90183
-271.963,-13.0861,0,2.90241
-272.465,-12.9639,0,2.90258
-272.966,-12.8417,0,2.90321
-273.48,-12.7169,0,2.90387
-273.981,-12.5954,0,2.90423
-274.495,-12.4711,0,2.9045
-275.033,-12.341,0,2.90379
-275.572,-12.2105,0,2.90344
-276.122,-12.0769,0,2.90276
-276.66,-11.9459,0,2.90208
-277.22,-11.8091,0,2.90196
-277.783,-11.6717,0,2.90202
-278.357,-11.5313,0,2.90144
-278.932,-11.3906,0,2.90058
-279.225,-11.3185,0,2.89934
-279.531,-11.243,0,2.89808
-279.824,-11.1702,0,2.89686
-280.117,-11.097,0,2.89558
-280.422,-11.0204,0,2.89434
-280.715,-10.9464,0,2.89311
-281.032,-10.866,0,2.892
-281.337,-10.7882,0,2.89076
-281.642,-10.7101,0,2.88947
-281.959,-10.6285,0,2.8884
-282.263,-10.5497,0,2.8873
-282.58,-10.4674,0,2.88643
-282.885,-10.388,0,2.88528
-283.201,-10.305,0,2.88284
-283.79,-10.1491,0,2.88141
-284.106,-10.0649,0,2.88054
-284.435,-9.97719,0,2.88053
-284.751,-9.89273,0,2.87995
-285.067,-9.80807,0,2.87968
-285.407,-9.71683,0,2.8796
-285.723,-9.63208,0,2.87888
-286.027,-9.55035,0,2.87855
-286.368,-9.45872,0,2.87895
-286.684,-9.37376,0,2.87862
-287.012,-9.28543,0,2.87786
-287.352,-9.19356,0,2.87812
-287.68,-9.10506,0,2.87838
-288.008,-9.01665,0,2.87825
-288.336,-8.92819,0,2.87838
-288.664,-8.83977,0,2.87829
-288.993,-8.75133,0,2.87859
-289.333,-8.65973,0,2.87881
-289.649,-8.57472,0,2.87929
-289.989,-8.48334,0,2.87948
-290.329,-8.39201,0,2.87928
-290.665,-8.30188,0,2.87962
-291.006,-8.21062,0,2.8796
-291.334,-8.1226,0,2.87996
-291.674,-8.03145,0,2.87994
-292.015,-7.94028,0,2.8801
-292.331,-7.85568,0,2.88036
-292.671,-7.76466,0,2.88055
-293.012,-7.67371,0,2.88073
-293.352,-7.58282,0,2.88109
