23.5584,-30.7284,17.0646,-30.4434,26.3402,-31.2033,17.1957,-30.4492,23.7395,-31.0891,17.0023,-30.7934,21.9141,-32.1866,16.8493,-30.7867,23.0498,-32.2349,12.1033,-31.769,22.9968,-33.547,16.4457,-33.2824,22.8124,-33.5395,16.4723,-33.2835,22.5845,-34.8906,16.5199,-34.6677,22.8168,-34.8992,16.4949,-34.6668,22.4968,-36.2438,16.664,-36.1211,22.5017,-36.2439,17.357,-36.1357,
19.1434,-32.5087,0
23.5584,-30.7284,17.0646,-30.4434,26.3402,-31.2033,17.1957,-30.4492,23.7395,-31.0891,17.0023,-30.7934,21.9141,-32.1866,16.8493,-30.7867,23.0498,-32.2349,12.1033,-31.769,22.9968,-33.547,16.4457,-33.2824,22.8124,-33.5395,16.4723,-33.2835,22.5845,-34.8906,16.5199,-34.6677,22.8168,-34.8992,16.4949,-34.6668,22.4968,-36.2438,16.664,-36.1211,22.5017,-36.2439,17.357,-36.1357,22.504,-37.5618,16.3989,-37.5686,21.5861,-37.5628,17.0112,-37.5679,23.8131,-38.8597,16.1567,-39.0671,22.6757,-38.8905,12.0062,-39.1796,
19.0244,-34.4775,1.97243
23.5584,-30.7284,17.0646,-30.4434,26.3402,-31.2033,17.1957,-30.4492,23.7395,-31.0891,17.0023,-30.7934,21.9141,-32.1866,16.8493,-30.7867,23.0498,-32.2349,12.1033,-31.769,22.9968,-33.547,16.4457,-33.2824,22.8124,-33.5395,16.4723,-33.2835,22.5845,-34.8906,16.5199,-34.6677,22.8168,-34.8992,16.4949,-34.6668,22.4968,-36.2438,16.664,-36.1211,22.5017,-36.2439,17.357,-36.1357,22.504,-37.5618,16.3989,-37.5686,21.5861,-37.5628,17.0112,-37.5679,23.8131,-38.8597,16.1567,-39.0671,22.6757,-38.8905,12.0062,-39.1796,21.1149,-40.3576,12.1021,-40.8832,22.138,-40.2979,15.813,-40.6668,
18.9054,-36.4464,3.94485
23.5584,-30.7284,17.0646,-30.4434,26.3402,-31.2033,17.1957,-30.4492,23.7395,-31.0891,17.0023,-30.7934,21.9141,-32.1866,16.8493,-30.7867,23.0498,-32.2349,12.1033,-31.769,22.9968,-33.547,16.4457,-33.2824,22.8124,-33.5395,16.4723,-33.2835,22.5845,-34.8906,16.5199,-34.6677,22.8168,-34.8992,16.4949,-34.6668,22.4968,-36.2438,16.664,-36.1211,22.5017,-36.2439,17.357,-36.1357,22.504,-37.5618,16.3989,-37.5686,21.5861,-37.5628,17.0112,-37.5679,23.8131,-38.8597,16.1567,-39.0671,22.6757,-38.8905,12.0062,-39.1796,21.1149,-40.3576,12.1021,-40.8832,22.138,-40.2979,15.813,-40.6668,22.4309,-41.6804,17.4968,-42.0869,21.8235,-41.7304,16.3195,-42.1839,24.2415,-42.5475,16.3038,-43.1828,22.9529,-42.6506,16.7172,-43.1497,
18.7863,-38.4152,5.91728
21.9141,-32.1866,23.0498,-32.2349,12.1033,-31.769,22.9968,-33.547,16.4457,-33.2824,22.8124,-33.5395,16.4723,-33.2835,22.5845,-34.8906,16.5199,-34.6677,22.8168,-34.8992,16.4949,-34.6668,22.4968,-36.2438,16.664,-36.1211,22.5017,-36.2439,17.357,-36.1357,22.504,-37.5618,16.3989,-37.5686,21.5861,-37.5628,17.0112,-37.5679,23.8131,-38.8597,16.1567,-39.0671,22.6757,-38.8905,12.0062,-39.1796,21.1149,-40.3576,12.1021,-40.8832,22.138,-40.2979,15.813,-40.6668,22.4309,-41.6804,17.4968,-42.0869,21.8235,-41.7304,16.3195,-42.1839,24.2415,-42.5475,16.3038,-43.1828,22.9529,-42.6506,16.7172,-43.1497,21.1728,-44.0871,13.802,-44.4855,22.1061,-44.0367,12.3684,-44.5629,21.9156,-45.2368,15.4581,-45.237,21.9581,-45.2368,15.88,-45.237,
18.6673,-40.384,7.88971
22.5845,-34.8906,16.5199,-34.6677,22.8168,-34.8992,16.4949,-34.6668,22.4968,-36.2438,16.664,-36.1211,22.5017,-36.2439,17.357,-36.1357,22.504,-37.5618,16.3989,-37.5686,21.5861,-37.5628,17.0112,-37.5679,23.8131,-38.8597,16.1567,-39.0671,22.6757,-38.8905,12.0062,-39.1796,21.1149,-40.3576,12.1021,-40.8832,22.138,-40.2979,15.813,-40.6668,22.4309,-41.6804,17.4968,-42.0869,21.8235,-41.7304,16.3195,-42.1839,24.2415,-42.5475,16.3038,-43.1828,22.9529,-42.6506,16.7172,-43.1497,21.1728,-44.0871,13.802,-44.4855,22.1061,-44.0367,12.3684,-44.5629,21.9156,-45.2368,15.4581,-45.237,21.9581,-45.2368,15.88,-45.237,22.2599,-46.8437,16.2241,-46.4517,21.9932,-46.8264,16.2607,-46.4541,
