2.29503,-84.3886
0.288567,-84.4216
-1.71697,-84.4909
-3.72159,-84.5837
-5.72597,-84.6816
-7.72995,-84.7873
-9.73317,-84.9064
-11.7355,-85.0404
-13.7365,-85.1922
-15.7359,-85.3632
-17.7352,-85.5367
-19.7369,-85.6784
-21.7419,-85.7582
-23.7482,-85.7373
-25.7487,-85.5837
-27.7406,-85.3403
-29.7291,-85.0701
-31.7186,-84.8073
-33.7126,-84.5824
-35.713,-84.4235
-37.7177,-84.3351
-39.7241,-84.295
-41.7307,-84.2724
-43.7374,-84.2546
-45.7441,-84.2449
-47.7509,-84.2481
-49.7576,-84.2584
-51.7643,-84.276
-53.771,-84.2985
-55.7775,-84.3253
-57.7841,-84.3553
-59.7905,-84.391
-61.7969,-84.4317
-63.8032,-84.4748
-65.8095,-84.5182
-67.8158,-84.5619
-69.8221,-84.6055
-71.8283,-84.6498
-73.8346,-84.6955
-75.8409,-84.7399
-77.8473,-84.7789
-79.8538,-84.8074
-81.8605,-84.8233
-83.8673,-84.8271
-85.874,-84.8224
-87.8808,-84.8145
-89.8875,-84.8036
-91.8943,-84.8011
-93.901,-84.8096
-95.9077,-84.8262
-97.9144,-84.8473
-99.921,-84.8703
-101.928,-84.8974
-103.934,-84.9265
-105.941,-84.9577
-107.947,-84.9918
-109.954,-85.0264
-111.96,-85.0607
-113.967,-85.0936
-115.973,-85.1256
-117.98,-85.1568
-119.986,-85.1876
-121.993,-85.2182
-123.999,-85.2497
-126.006,-85.2826
-128.012,-85.3181
-130.019,-85.3563
-132.025,-85.394
-134.031,-85.4312
-136.038,-85.4646
-138.044,-85.4918
-140.051,-85.5119
-142.058,-85.5285
-144.065,-85.5409
-146.071,-85.5515
-148.078,-85.5619
-150.085,-85.5714
-152.091,-85.5848
-154.098,-85.6016
-156.105,-85.6203
-158.112,-85.6407
-160.118,-85.6608
-162.125,-85.6789
-164.132,-85.693
-166.138,-85.7068
-168.145,-85.7237
-170.152,-85.7422
-172.158,-85.7637
-174.165,-85.7892
-176.171,-85.8184
-178.178,-85.8506
-180.185,-85.8801
-182.191,-85.9014
-184.198,-85.9141
-186.205,-85.9203
-188.211,-85.9241
-190.218,-85.9268
-192.225,-85.9309
-194.232,-85.9402
-196.238,-85.9517
-198.245,-85.9605
-200.252,-85.9684
-202.259,-85.9719
-204.265,-85.9711
-206.272,-85.9673
-208.279,-85.9628
-210.286,-85.9607
-212.293,-85.9626
-214.299,-85.9677
-216.306,-85.9775
-218.313,-85.9929
-220.319,-86.0141
-222.326,-86.0319
-224.333,-86.0385
-226.34,-86.0327
-228.346,-86.0177
-230.353,-85.9957
-232.359,-85.9673
-234.366,-85.9207
-236.371,-85.8566
-238.377,-85.7921
-240.383,-85.7461
-242.39,-85.72
-244.397,-85.7085
-246.403,-85.711
-248.41,-85.7276
-250.417,-85.7528
-252.423,-85.7824
-254.43,-85.8121
-256.436,-85.8417
-258.443,-85.8728
-260.449,-85.9062
-262.456,-85.9421
-264.462,-85.9809
-266.469,-86.022
-268.475,-86.0646
-270.481,-86.1086
-272.487,-86.1554
-274.494,-86.2037
-276.5,-86.2546
-278.506,-86.3064
-280.512,-86.3537
-282.518,-86.3957
-284.525,-86.4341
-286.531,-86.4703
-288.538,-86.5049
-290.544,-86.5381
-292.551,-86.5698
-294.557,-86.6002
-296.564,-86.6295
-298.57,-86.6586
-300.577,-86.6897
-302.583,-86.7249
-304.59,-86.7625
-306.596,-86.8019
-308.602,-86.8436
-310.609,-86.8875
-312.615,-86.9338
-314.621,-86.9828
-316.627,-87.0343
-318.633,-87.0823
-320.64,-87.1226
-322.646,-87.1543
-324.653,-87.1779
-326.66,-87.1935
-328.666,-87.2026
-330.673,-87.2073
-332.68,-87.2106
-334.687,-87.2124
-336.693,-87.2156
-338.7,-87.221
-340.707,-87.225
-342.714,-87.2264
-344.72,-87.224
-346.727,-87.2166
-348.734,-87.2053
-350.741,-87.1894
-352.747,-87.1661
-354.754,-87.135
-356.76,-87.0998
-358.767,-87.0627
-360.773,-87.0234
-362.779,-86.9833
-364.786,-86.9419
